,average,q0025,q0975
269,0.855,0.81,0.901
270,0.862,0.816,0.91
271,0.868,0.821,0.914
272,0.87,0.823,0.915
273,0.871,0.824,0.917
274,0.867,0.82,0.913
275,0.87,0.823,0.917
276,0.868,0.822,0.912
277,0.872,0.825,0.917
278,0.872,0.825,0.916
279,0.866,0.822,0.912
280,0.862,0.818,0.908
281,0.853,0.809,0.9
282,0.853,0.808,0.898
283,0.86,0.817,0.905
284,0.852,0.808,0.896
285,0.847,0.805,0.892
286,0.837,0.792,0.882
287,0.843,0.797,0.888
288,0.842,0.799,0.886
289,0.842,0.798,0.885
290,0.842,0.798,0.886
291,0.83,0.788,0.874
292,0.823,0.779,0.866
293,0.821,0.778,0.862
294,0.824,0.78,0.866
295,0.816,0.772,0.858
296,0.822,0.78,0.865
297,0.819,0.776,0.86
298,0.82,0.776,0.865
299,0.823,0.779,0.866
300,0.817,0.771,0.86
301,0.804,0.758,0.847
302,0.808,0.762,0.85
303,0.817,0.77,0.86
304,0.808,0.76,0.851
305,0.81,0.762,0.853
306,0.813,0.766,0.856
307,0.808,0.762,0.853
308,0.809,0.764,0.853
309,0.81,0.765,0.853
310,0.808,0.763,0.847
311,0.811,0.766,0.852
312,0.808,0.762,0.85
313,0.806,0.76,0.849
314,0.798,0.752,0.84
315,0.802,0.756,0.846
316,0.801,0.754,0.842
317,0.802,0.756,0.843
318,0.808,0.764,0.852
319,0.81,0.766,0.852
320,0.812,0.768,0.854
321,0.806,0.763,0.85
322,0.807,0.762,0.851
323,0.804,0.759,0.85
324,0.804,0.759,0.848
325,0.803,0.758,0.848
326,0.798,0.753,0.841
327,0.802,0.756,0.844
328,0.802,0.758,0.844
329,0.791,0.746,0.832
330,0.799,0.755,0.84
331,0.803,0.758,0.843
332,0.8,0.755,0.844
333,0.798,0.755,0.842
334,0.796,0.752,0.84
335,0.794,0.748,0.839
336,0.795,0.749,0.84
337,0.797,0.751,0.841
338,0.8,0.754,0.844
339,0.802,0.757,0.847
340,0.811,0.766,0.856
341,0.804,0.761,0.85
342,0.81,0.767,0.858
343,0.813,0.768,0.859
344,0.814,0.769,0.861
345,0.81,0.764,0.858
346,0.818,0.773,0.866
347,0.814,0.767,0.862
348,0.804,0.761,0.852
349,0.8,0.755,0.849
350,0.798,0.754,0.847
351,0.795,0.752,0.841
352,0.783,0.742,0.831
353,0.789,0.746,0.837
354,0.789,0.747,0.836
355,0.795,0.752,0.842
356,0.798,0.755,0.845
357,0.802,0.76,0.848
358,0.807,0.765,0.854
359,0.817,0.775,0.866
360,0.815,0.773,0.865
361,0.814,0.772,0.861
362,0.82,0.777,0.868
363,0.829,0.785,0.876
364,0.829,0.788,0.877
365,0.829,0.785,0.877
366,0.832,0.788,0.881
367,0.827,0.782,0.877
368,0.825,0.782,0.874
369,0.824,0.779,0.873
370,0.834,0.789,0.884
371,0.84,0.794,0.888
372,0.855,0.809,0.904
373,0.849,0.804,0.898
374,0.848,0.802,0.894
375,0.843,0.797,0.889
376,0.842,0.796,0.889
377,0.845,0.799,0.889
378,0.845,0.801,0.891
379,0.848,0.804,0.894
380,0.849,0.804,0.896
381,0.842,0.8,0.888
382,0.847,0.801,0.892
383,0.846,0.802,0.89
384,0.849,0.806,0.894
385,0.86,0.814,0.907
386,0.857,0.811,0.906
387,0.856,0.81,0.905
388,0.86,0.816,0.909
389,0.853,0.809,0.902
390,0.844,0.8,0.893
391,0.842,0.797,0.891
392,0.837,0.792,0.885
393,0.837,0.791,0.887
394,0.836,0.79,0.886
395,0.83,0.786,0.879
396,0.826,0.781,0.874
397,0.823,0.78,0.87
398,0.821,0.777,0.868
399,0.825,0.78,0.873
400,0.835,0.791,0.882
401,0.841,0.795,0.888
402,0.837,0.794,0.882
403,0.835,0.792,0.88
404,0.832,0.789,0.876
405,0.832,0.788,0.877
406,0.819,0.775,0.865
407,0.827,0.786,0.871
408,0.825,0.781,0.869
409,0.829,0.784,0.873
410,0.844,0.801,0.889
411,0.836,0.793,0.881
412,0.832,0.789,0.878
413,0.832,0.787,0.877
414,0.829,0.785,0.877
415,0.831,0.788,0.877
416,0.829,0.784,0.874
417,0.842,0.796,0.89
418,0.848,0.804,0.894
419,0.857,0.811,0.906
420,0.864,0.818,0.91
421,0.86,0.815,0.906
422,0.859,0.811,0.904
423,0.872,0.825,0.916
424,0.874,0.827,0.919
425,0.88,0.831,0.926
426,0.879,0.831,0.924
427,0.879,0.831,0.927
428,0.88,0.832,0.927
429,0.886,0.837,0.931
430,0.892,0.843,0.937
431,0.887,0.841,0.934
432,0.889,0.84,0.936
433,0.889,0.84,0.935
434,0.883,0.836,0.929
435,0.893,0.844,0.94
436,0.896,0.847,0.943
437,0.902,0.853,0.949
438,0.904,0.854,0.95
439,0.904,0.855,0.949
440,0.913,0.864,0.958
441,0.909,0.857,0.956
442,0.911,0.862,0.958
443,0.909,0.858,0.957
444,0.909,0.859,0.957
445,0.909,0.859,0.957
446,0.906,0.855,0.955
447,0.904,0.854,0.952
448,0.901,0.852,0.947
449,0.908,0.859,0.955
450,0.906,0.86,0.952
451,0.902,0.856,0.95
452,0.893,0.849,0.942
453,0.896,0.849,0.947
454,0.896,0.849,0.945
455,0.903,0.856,0.951
456,0.909,0.862,0.958
457,0.911,0.863,0.96
458,0.915,0.867,0.966
459,0.912,0.865,0.963
460,0.912,0.864,0.961
461,0.915,0.866,0.964
462,0.913,0.864,0.964
463,0.906,0.856,0.956
464,0.908,0.858,0.959
465,0.895,0.847,0.945
466,0.889,0.841,0.939
467,0.881,0.836,0.931
468,0.881,0.836,0.93
469,0.871,0.826,0.92
470,0.862,0.819,0.91
471,0.876,0.83,0.926
472,0.87,0.824,0.921
473,0.869,0.823,0.918
474,0.866,0.823,0.916
475,0.866,0.824,0.912
476,0.859,0.816,0.906
477,0.864,0.821,0.912
478,0.854,0.809,0.902
479,0.845,0.802,0.892
480,0.838,0.794,0.885
481,0.828,0.786,0.874
482,0.817,0.775,0.861
483,0.805,0.764,0.848
484,0.813,0.771,0.855
485,0.812,0.769,0.856
486,0.816,0.774,0.862
487,0.819,0.777,0.864
488,0.829,0.785,0.872
489,0.834,0.791,0.877
490,0.844,0.8,0.886
491,0.862,0.818,0.908
492,0.859,0.813,0.904
493,0.859,0.816,0.902
494,0.856,0.815,0.9
495,0.865,0.823,0.911
496,0.874,0.83,0.918
497,0.886,0.841,0.932
498,0.884,0.838,0.931
499,0.889,0.843,0.934
500,0.885,0.838,0.931
501,0.883,0.834,0.933
502,0.885,0.836,0.933
503,0.897,0.847,0.944
504,0.9,0.849,0.946
505,0.903,0.855,0.948
506,0.904,0.856,0.95
507,0.909,0.861,0.956
508,0.917,0.87,0.964
509,0.906,0.861,0.952
510,0.911,0.864,0.957
511,0.917,0.87,0.963
512,0.914,0.868,0.959
513,0.904,0.857,0.948
514,0.907,0.861,0.956
515,0.904,0.86,0.952
516,0.904,0.858,0.952
517,0.908,0.863,0.957
518,0.901,0.855,0.95
519,0.895,0.85,0.942
520,0.896,0.851,0.945
521,0.894,0.849,0.942
522,0.892,0.847,0.943
523,0.882,0.837,0.932
524,0.877,0.833,0.925
525,0.867,0.823,0.914
526,0.868,0.823,0.914
527,0.874,0.828,0.922
528,0.881,0.834,0.928
529,0.874,0.829,0.923
530,0.871,0.826,0.919
531,0.864,0.82,0.913
532,0.864,0.82,0.916
533,0.847,0.803,0.897
534,0.845,0.8,0.892
535,0.856,0.81,0.904
536,0.852,0.806,0.9
537,0.844,0.798,0.891
538,0.846,0.8,0.895
539,0.845,0.802,0.895
540,0.852,0.807,0.901
541,0.859,0.812,0.905
542,0.861,0.817,0.908
543,0.862,0.816,0.908
544,0.859,0.812,0.903
545,0.857,0.812,0.901
546,0.851,0.804,0.895
547,0.85,0.807,0.896
548,0.855,0.812,0.9
549,0.862,0.822,0.904
550,0.856,0.813,0.897
551,0.852,0.807,0.893
552,0.847,0.803,0.887
553,0.845,0.801,0.885
554,0.85,0.805,0.891
555,0.858,0.814,0.9
556,0.864,0.82,0.906
557,0.868,0.824,0.912
558,0.868,0.824,0.914
559,0.867,0.823,0.911
560,0.868,0.825,0.913
561,0.862,0.817,0.908
562,0.858,0.814,0.904
563,0.859,0.815,0.904
564,0.86,0.818,0.905
565,0.854,0.81,0.898
566,0.844,0.801,0.888
567,0.837,0.793,0.881
568,0.834,0.791,0.878
569,0.832,0.791,0.876
570,0.831,0.791,0.876
571,0.824,0.782,0.869
572,0.828,0.786,0.871
573,0.819,0.779,0.864
574,0.819,0.776,0.863
575,0.823,0.78,0.867
576,0.825,0.781,0.869
577,0.819,0.774,0.861
578,0.827,0.78,0.869
579,0.817,0.773,0.86
580,0.817,0.775,0.861
581,0.821,0.777,0.862
582,0.816,0.774,0.858
583,0.812,0.772,0.855
584,0.812,0.769,0.855
585,0.807,0.765,0.849
586,0.803,0.761,0.845
587,0.81,0.766,0.854
588,0.818,0.775,0.861
589,0.823,0.78,0.868
590,0.829,0.785,0.871
591,0.832,0.786,0.877
592,0.824,0.777,0.869
593,0.829,0.785,0.874
594,0.84,0.795,0.884
595,0.848,0.8,0.893
596,0.849,0.801,0.898
597,0.852,0.803,0.902
598,0.853,0.806,0.903
599,0.853,0.807,0.901
600,0.849,0.802,0.897
601,0.844,0.796,0.889
602,0.837,0.788,0.884
603,0.841,0.795,0.887
604,0.834,0.788,0.881
605,0.84,0.794,0.888
606,0.832,0.786,0.879
607,0.844,0.797,0.891
608,0.852,0.805,0.897
609,0.863,0.815,0.908
610,0.864,0.815,0.909
611,0.866,0.82,0.912
612,0.881,0.835,0.925
613,0.877,0.832,0.921
614,0.877,0.831,0.923
615,0.866,0.822,0.912
616,0.867,0.822,0.913
617,0.864,0.82,0.911
618,0.863,0.819,0.909
619,0.87,0.828,0.917
620,0.873,0.828,0.92
621,0.876,0.83,0.923
622,0.874,0.828,0.922
623,0.887,0.842,0.935
624,0.887,0.839,0.935
625,0.891,0.845,0.94
626,0.892,0.848,0.943
627,0.895,0.851,0.943
628,0.894,0.85,0.941
629,0.887,0.843,0.937
630,0.885,0.84,0.935
631,0.88,0.835,0.927
632,0.885,0.843,0.933
633,0.889,0.845,0.936
634,0.889,0.845,0.937
635,0.892,0.848,0.943
636,0.893,0.847,0.942
637,0.898,0.85,0.945
638,0.893,0.847,0.942
639,0.905,0.859,0.954
640,0.9,0.856,0.949
641,0.895,0.85,0.945
642,0.896,0.853,0.947
643,0.903,0.857,0.956
644,0.894,0.849,0.945
645,0.897,0.852,0.949
646,0.897,0.854,0.95
647,0.896,0.852,0.949
648,0.9,0.854,0.952
649,0.902,0.857,0.955
650,0.898,0.851,0.952
651,0.904,0.859,0.959
652,0.904,0.859,0.957
653,0.892,0.848,0.943
654,0.896,0.85,0.947
655,0.895,0.849,0.945
656,0.887,0.842,0.937
657,0.893,0.847,0.941
658,0.901,0.854,0.947
659,0.902,0.856,0.948
660,0.905,0.859,0.951
661,0.902,0.856,0.948
662,0.896,0.85,0.943
663,0.891,0.846,0.938
664,0.895,0.851,0.944
665,0.892,0.846,0.942
666,0.9,0.856,0.949
667,0.907,0.86,0.955
668,0.908,0.861,0.957
669,0.902,0.853,0.952
670,0.902,0.856,0.95
671,0.9,0.853,0.947
672,0.898,0.851,0.948
673,0.904,0.856,0.952
674,0.902,0.856,0.948
675,0.9,0.854,0.944
676,0.899,0.854,0.944
677,0.905,0.861,0.951
678,0.905,0.858,0.952
679,0.904,0.859,0.953
680,0.896,0.851,0.944
681,0.893,0.848,0.941
682,0.896,0.847,0.942
683,0.897,0.852,0.944
684,0.897,0.851,0.945
685,0.9,0.853,0.949
686,0.899,0.853,0.946
687,0.885,0.84,0.93
688,0.88,0.836,0.926
689,0.881,0.835,0.926
690,0.873,0.826,0.919
691,0.868,0.821,0.913
692,0.868,0.823,0.915
693,0.867,0.823,0.916
694,0.863,0.818,0.911
695,0.864,0.818,0.914
696,0.86,0.815,0.909
697,0.852,0.805,0.902
698,0.859,0.812,0.908
699,0.855,0.81,0.905
700,0.85,0.805,0.901
701,0.853,0.807,0.903
702,0.855,0.809,0.902
703,0.858,0.811,0.905
704,0.854,0.81,0.902
705,0.849,0.804,0.898
706,0.851,0.804,0.9
707,0.849,0.804,0.898
708,0.85,0.806,0.898
709,0.855,0.81,0.902
710,0.856,0.809,0.904
711,0.86,0.813,0.907
712,0.853,0.808,0.9
713,0.855,0.811,0.9
714,0.849,0.805,0.895
715,0.838,0.794,0.885
716,0.844,0.797,0.891
717,0.849,0.8,0.896
718,0.838,0.791,0.885
719,0.843,0.796,0.891
720,0.851,0.802,0.899
721,0.844,0.796,0.89
722,0.842,0.796,0.888
723,0.842,0.794,0.888
724,0.853,0.807,0.898
725,0.845,0.8,0.891
726,0.845,0.798,0.889
727,0.859,0.814,0.905
728,0.856,0.81,0.901
729,0.859,0.814,0.905
730,0.857,0.812,0.902
731,0.861,0.815,0.907
732,0.851,0.807,0.896
733,0.865,0.819,0.909
734,0.864,0.818,0.91
735,0.87,0.825,0.916
736,0.866,0.822,0.911
737,0.866,0.821,0.911
738,0.859,0.813,0.902
739,0.872,0.826,0.919
740,0.876,0.831,0.924
741,0.884,0.84,0.933
742,0.891,0.847,0.94
743,0.883,0.838,0.931
744,0.885,0.839,0.932
745,0.886,0.84,0.934
746,0.877,0.833,0.926
747,0.879,0.834,0.924
748,0.884,0.838,0.932
749,0.885,0.84,0.931
750,0.892,0.845,0.938
751,0.894,0.847,0.941
752,0.893,0.846,0.939
753,0.886,0.84,0.932
754,0.896,0.848,0.943
755,0.894,0.847,0.941
756,0.898,0.851,0.947
757,0.899,0.852,0.949
758,0.906,0.858,0.955
759,0.906,0.857,0.955
760,0.904,0.855,0.951
761,0.909,0.861,0.958
762,0.913,0.864,0.963
763,0.919,0.872,0.967
764,0.917,0.87,0.964
765,0.919,0.871,0.968
766,0.912,0.865,0.961
767,0.915,0.866,0.965
768,0.906,0.855,0.953
769,0.909,0.857,0.959
770,0.907,0.856,0.956
771,0.909,0.86,0.958
772,0.906,0.857,0.954
773,0.908,0.858,0.955
774,0.904,0.856,0.953
775,0.903,0.858,0.949
776,0.887,0.84,0.935
777,0.889,0.843,0.938
778,0.899,0.851,0.948
779,0.904,0.855,0.952
780,0.906,0.858,0.954
781,0.903,0.855,0.95
782,0.908,0.861,0.957
783,0.909,0.86,0.958
784,0.896,0.849,0.945
785,0.901,0.851,0.95
786,0.915,0.864,0.964
787,0.924,0.875,0.971
788,0.923,0.876,0.968
789,0.921,0.872,0.968
790,0.918,0.869,0.967
791,0.911,0.862,0.958
792,0.919,0.87,0.967
793,0.917,0.868,0.964
794,0.921,0.872,0.97
795,0.927,0.879,0.973
796,0.911,0.862,0.957
797,0.902,0.857,0.947
798,0.909,0.863,0.951
799,0.908,0.862,0.952
800,0.905,0.857,0.951
801,0.91,0.863,0.956
802,0.908,0.86,0.953
803,0.915,0.871,0.96
804,0.919,0.872,0.962
805,0.916,0.87,0.96
806,0.913,0.867,0.957
807,0.911,0.865,0.958
808,0.904,0.856,0.951
809,0.909,0.862,0.956
810,0.914,0.866,0.963
811,0.901,0.854,0.949
812,0.898,0.855,0.945
813,0.906,0.859,0.954
814,0.909,0.861,0.957
815,0.901,0.855,0.948
816,0.896,0.852,0.944
817,0.892,0.847,0.939
818,0.893,0.848,0.941
819,0.897,0.851,0.944
820,0.904,0.858,0.951
821,0.898,0.853,0.945
822,0.889,0.843,0.935
823,0.888,0.841,0.934
824,0.894,0.849,0.942
825,0.894,0.85,0.94
826,0.89,0.846,0.937
827,0.887,0.841,0.936
828,0.878,0.832,0.926
829,0.877,0.831,0.924
830,0.87,0.825,0.916
831,0.877,0.833,0.924
832,0.883,0.84,0.93
833,0.889,0.844,0.939
834,0.887,0.843,0.938
835,0.882,0.838,0.934
836,0.887,0.843,0.936
837,0.877,0.835,0.928
838,0.877,0.834,0.927
839,0.883,0.84,0.931
840,0.866,0.822,0.913
841,0.869,0.826,0.914
842,0.871,0.829,0.917
843,0.866,0.822,0.91
844,0.864,0.821,0.908
845,0.857,0.813,0.902
846,0.845,0.801,0.889
847,0.839,0.795,0.882
848,0.834,0.791,0.876
849,0.823,0.777,0.865
850,0.826,0.782,0.868
851,0.824,0.781,0.867
852,0.815,0.773,0.858
853,0.815,0.77,0.859
854,0.818,0.775,0.861
855,0.828,0.783,0.872
856,0.84,0.794,0.882
857,0.839,0.795,0.883
858,0.832,0.787,0.875
859,0.851,0.805,0.894
860,0.842,0.794,0.885
861,0.851,0.804,0.893
862,0.864,0.817,0.908
863,0.874,0.828,0.917
864,0.88,0.833,0.926
865,0.87,0.823,0.913
866,0.875,0.827,0.916
867,0.88,0.833,0.924
868,0.877,0.831,0.921
869,0.88,0.834,0.926
870,0.884,0.838,0.929
871,0.883,0.837,0.928
872,0.883,0.837,0.929
873,0.885,0.839,0.929
874,0.883,0.835,0.927
875,0.891,0.845,0.937
876,0.9,0.854,0.948
877,0.9,0.854,0.945
878,0.904,0.86,0.95
879,0.905,0.86,0.952
880,0.898,0.852,0.946
881,0.899,0.853,0.945
882,0.905,0.857,0.952
883,0.902,0.855,0.949
884,0.896,0.85,0.945
885,0.893,0.848,0.942
886,0.888,0.841,0.937
887,0.89,0.84,0.938
888,0.893,0.844,0.943
889,0.889,0.839,0.94
890,0.892,0.845,0.94
891,0.881,0.834,0.931
892,0.882,0.834,0.932
893,0.877,0.829,0.928
894,0.869,0.821,0.917
895,0.87,0.824,0.921
896,0.872,0.825,0.92
897,0.868,0.822,0.917
898,0.862,0.815,0.91
899,0.862,0.817,0.911
900,0.857,0.809,0.908
901,0.852,0.804,0.9
902,0.866,0.815,0.913
903,0.858,0.81,0.906
904,0.857,0.811,0.907
905,0.853,0.809,0.902
906,0.851,0.804,0.897
907,0.855,0.809,0.9
908,0.865,0.819,0.911
909,0.87,0.823,0.917
910,0.873,0.827,0.92
911,0.869,0.823,0.917
912,0.872,0.825,0.916
913,0.873,0.827,0.919
914,0.879,0.833,0.925
915,0.877,0.832,0.923
916,0.869,0.822,0.917
917,0.866,0.819,0.911
918,0.873,0.825,0.919
919,0.87,0.823,0.914
920,0.866,0.818,0.91
921,0.857,0.813,0.901
922,0.857,0.81,0.902
923,0.865,0.817,0.91
924,0.862,0.814,0.909
925,0.864,0.818,0.911
926,0.862,0.815,0.909
927,0.859,0.813,0.906
928,0.87,0.824,0.918
929,0.874,0.826,0.919
930,0.888,0.842,0.935
931,0.884,0.837,0.929
932,0.876,0.827,0.922
933,0.87,0.824,0.914
934,0.872,0.828,0.916
935,0.874,0.828,0.919
936,0.876,0.831,0.922
937,0.866,0.82,0.91
938,0.869,0.823,0.914
939,0.873,0.828,0.918
940,0.874,0.829,0.92
941,0.867,0.824,0.91
942,0.872,0.826,0.915
943,0.873,0.828,0.918
944,0.87,0.825,0.915
945,0.862,0.817,0.908
946,0.86,0.816,0.907
947,0.86,0.816,0.907
948,0.851,0.808,0.898
949,0.866,0.823,0.913
950,0.866,0.822,0.913
951,0.873,0.827,0.921
952,0.874,0.829,0.922
953,0.88,0.835,0.929
954,0.872,0.827,0.919
955,0.87,0.825,0.915
956,0.869,0.823,0.916
957,0.871,0.823,0.918
958,0.88,0.832,0.927
959,0.881,0.835,0.928
960,0.874,0.828,0.921
961,0.871,0.825,0.918
962,0.875,0.83,0.921
963,0.874,0.828,0.92
964,0.872,0.826,0.918
965,0.876,0.83,0.924
966,0.87,0.826,0.918
967,0.884,0.839,0.931
968,0.878,0.831,0.925
969,0.887,0.839,0.935
970,0.891,0.844,0.938
971,0.89,0.842,0.936
972,0.889,0.842,0.935
973,0.887,0.84,0.934
974,0.885,0.84,0.931
975,0.877,0.829,0.921
976,0.879,0.832,0.924
977,0.885,0.839,0.93
978,0.883,0.838,0.928
979,0.885,0.837,0.93
980,0.887,0.842,0.932
981,0.887,0.842,0.932
982,0.894,0.848,0.938
983,0.885,0.841,0.929
984,0.878,0.831,0.922
985,0.881,0.836,0.926
986,0.886,0.842,0.933
987,0.89,0.845,0.936
988,0.889,0.845,0.935
989,0.892,0.846,0.94
990,0.902,0.857,0.952
991,0.9,0.855,0.95
992,0.906,0.861,0.956
993,0.908,0.865,0.959
994,0.908,0.864,0.957
995,0.904,0.859,0.954
996,0.902,0.858,0.95
997,0.911,0.867,0.96
