,average,q0025,q0975
877,0.916,0.862,0.975
878,0.925,0.866,0.983
879,0.926,0.87,0.983
880,0.928,0.875,0.986
881,0.915,0.863,0.973
882,0.918,0.864,0.974
883,0.919,0.864,0.973
884,0.907,0.85,0.96
885,0.903,0.846,0.958
886,0.903,0.847,0.958
887,0.91,0.852,0.967
888,0.91,0.853,0.967
889,0.911,0.854,0.968
890,0.914,0.859,0.972
891,0.909,0.856,0.969
892,0.905,0.851,0.966
893,0.906,0.852,0.969
894,0.898,0.845,0.959
895,0.89,0.836,0.951
896,0.895,0.844,0.956
897,0.89,0.839,0.95
898,0.896,0.843,0.956
899,0.901,0.849,0.961
900,0.9,0.847,0.96
901,0.908,0.854,0.967
902,0.904,0.851,0.964
903,0.904,0.853,0.964
904,0.911,0.859,0.97
905,0.909,0.855,0.968
906,0.906,0.856,0.967
907,0.917,0.864,0.978
908,0.908,0.854,0.969
909,0.91,0.859,0.973
910,0.91,0.858,0.974
911,0.924,0.872,0.988
912,0.905,0.854,0.964
913,0.9,0.849,0.961
914,0.899,0.847,0.957
915,0.889,0.839,0.948
916,0.89,0.838,0.947
917,0.893,0.841,0.954
918,0.902,0.846,0.962
919,0.901,0.846,0.959
920,0.906,0.85,0.965
921,0.913,0.856,0.971
922,0.911,0.856,0.967
923,0.927,0.872,0.983
924,0.93,0.874,0.988
925,0.942,0.885,1.0
926,0.949,0.891,1.008
927,0.952,0.896,1.014
928,0.952,0.895,1.011
929,0.946,0.887,1.009
930,0.946,0.888,1.008
931,0.93,0.872,0.989
932,0.936,0.877,0.994
933,0.943,0.884,1.001
934,0.94,0.884,0.999
935,0.949,0.891,1.008
936,0.951,0.892,1.009
937,0.947,0.89,1.006
938,0.942,0.884,1.0
939,0.959,0.901,1.017
940,0.968,0.908,1.025
941,0.969,0.912,1.028
942,0.966,0.908,1.022
943,0.968,0.912,1.023
944,0.966,0.91,1.02
945,0.967,0.912,1.021
946,0.948,0.893,0.999
947,0.953,0.896,1.006
948,0.937,0.884,0.991
949,0.933,0.876,0.987
950,0.922,0.865,0.974
951,0.913,0.859,0.966
952,0.895,0.839,0.949
953,0.894,0.84,0.947
954,0.896,0.84,0.95
955,0.9,0.845,0.956
956,0.911,0.856,0.967
957,0.899,0.844,0.955
958,0.894,0.84,0.95
959,0.89,0.834,0.949
960,0.89,0.834,0.951
961,0.889,0.833,0.945
962,0.884,0.828,0.939
963,0.886,0.833,0.943
964,0.876,0.82,0.932
965,0.881,0.827,0.939
966,0.893,0.839,0.948
967,0.891,0.836,0.946
968,0.895,0.839,0.952
969,0.884,0.829,0.939
970,0.883,0.826,0.938
971,0.887,0.834,0.943
972,0.878,0.825,0.933
973,0.894,0.841,0.949
974,0.897,0.843,0.951
975,0.883,0.828,0.937
976,0.874,0.821,0.931
977,0.875,0.822,0.929
978,0.873,0.818,0.929
979,0.886,0.828,0.94
980,0.88,0.823,0.935
981,0.882,0.825,0.94
982,0.892,0.833,0.949
983,0.897,0.841,0.954
984,0.895,0.842,0.952
985,0.9,0.844,0.956
986,0.912,0.859,0.967
987,0.916,0.863,0.971
988,0.913,0.859,0.969
989,0.925,0.868,0.984
990,0.928,0.871,0.986
991,0.928,0.869,0.985
992,0.928,0.869,0.987
993,0.928,0.871,0.986
994,0.937,0.879,0.995
995,0.94,0.879,0.997
996,0.932,0.872,0.989
997,0.93,0.873,0.987
