,average,q0025,q0975
311,1.015,0.957,1.07
312,1.019,0.963,1.077
313,1.028,0.971,1.086
314,1.026,0.969,1.086
315,1.027,0.971,1.087
316,1.032,0.972,1.09
317,1.029,0.97,1.086
318,1.021,0.965,1.075
319,1.024,0.968,1.081
320,1.023,0.968,1.078
321,1.019,0.964,1.077
322,1.028,0.972,1.085
323,1.034,0.976,1.09
324,1.04,0.981,1.097
325,1.038,0.981,1.096
326,1.048,0.988,1.106
327,1.041,0.982,1.098
328,1.048,0.987,1.106
329,1.033,0.974,1.092
330,1.013,0.953,1.072
331,1.02,0.958,1.078
332,1.03,0.97,1.091
333,1.027,0.968,1.089
334,1.025,0.966,1.086
335,1.021,0.962,1.081
336,1.022,0.964,1.082
337,1.012,0.956,1.072
338,1.012,0.956,1.069
339,1.008,0.951,1.064
340,1.009,0.952,1.066
341,0.989,0.932,1.044
342,0.992,0.939,1.05
343,0.992,0.939,1.05
344,0.993,0.937,1.051
345,0.994,0.936,1.054
346,1.0,0.942,1.056
347,1.003,0.948,1.06
348,1.003,0.946,1.059
349,0.999,0.945,1.056
350,1.001,0.948,1.059
351,0.994,0.942,1.052
352,0.981,0.93,1.036
353,0.979,0.926,1.034
354,0.975,0.923,1.032
355,0.976,0.925,1.03
356,0.977,0.925,1.03
357,0.982,0.929,1.037
358,0.991,0.937,1.049
359,0.991,0.938,1.047
360,0.988,0.934,1.045
361,0.984,0.929,1.04
362,0.991,0.935,1.047
363,0.999,0.943,1.055
364,0.995,0.94,1.054
365,1.003,0.948,1.058
366,0.995,0.939,1.05
367,1.004,0.949,1.062
368,0.995,0.941,1.051
369,0.99,0.936,1.047
370,0.996,0.94,1.055
371,0.994,0.938,1.053
372,0.996,0.94,1.053
373,0.991,0.937,1.048
374,0.988,0.934,1.045
375,0.988,0.932,1.043
376,0.985,0.929,1.04
377,0.985,0.928,1.043
378,0.984,0.925,1.041
379,0.966,0.908,1.023
380,0.961,0.904,1.017
381,0.96,0.902,1.018
382,0.956,0.9,1.016
383,0.949,0.892,1.005
384,0.945,0.889,1.001
385,0.949,0.892,1.005
386,0.939,0.881,0.997
387,0.937,0.88,0.995
388,0.941,0.884,0.998
389,0.937,0.879,0.994
390,0.931,0.872,0.986
391,0.938,0.882,0.993
392,0.928,0.873,0.981
393,0.922,0.867,0.974
394,0.925,0.87,0.978
395,0.926,0.87,0.975
396,0.93,0.872,0.981
397,0.919,0.864,0.967
398,0.915,0.861,0.966
399,0.914,0.859,0.963
400,0.906,0.85,0.956
401,0.916,0.861,0.969
402,0.916,0.857,0.968
403,0.927,0.87,0.978
404,0.924,0.865,0.977
405,0.925,0.865,0.977
406,0.924,0.867,0.975
407,0.917,0.859,0.969
408,0.923,0.867,0.975
409,0.925,0.868,0.977
410,0.919,0.865,0.971
411,0.916,0.861,0.971
412,0.913,0.857,0.969
413,0.908,0.854,0.961
414,0.909,0.856,0.964
415,0.919,0.865,0.974
416,0.92,0.864,0.974
417,0.926,0.869,0.981
418,0.941,0.886,0.995
419,0.939,0.882,0.993
420,0.943,0.89,0.998
421,0.948,0.892,1.002
422,0.937,0.882,0.99
423,0.92,0.867,0.976
424,0.924,0.87,0.979
425,0.928,0.874,0.984
426,0.945,0.889,1.003
427,0.955,0.903,1.014
428,0.96,0.905,1.018
429,0.967,0.914,1.024
430,0.974,0.92,1.031
431,0.982,0.926,1.04
432,0.986,0.929,1.042
433,0.988,0.931,1.048
434,0.997,0.941,1.053
435,0.985,0.927,1.04
436,0.993,0.937,1.049
437,0.998,0.942,1.055
438,1.0,0.945,1.057
439,1.002,0.948,1.059
440,1.005,0.951,1.062
441,0.994,0.94,1.047
442,0.997,0.943,1.053
443,0.992,0.939,1.05
444,0.995,0.94,1.052
445,0.997,0.945,1.055
446,0.989,0.935,1.045
447,0.99,0.937,1.046
448,0.991,0.936,1.05
449,0.996,0.943,1.053
450,0.99,0.938,1.045
451,0.994,0.939,1.052
452,0.997,0.941,1.055
453,0.99,0.934,1.048
454,0.971,0.917,1.028
455,0.967,0.913,1.023
456,0.967,0.911,1.023
457,0.964,0.908,1.02
458,0.967,0.912,1.022
459,0.972,0.915,1.028
460,0.979,0.923,1.036
461,0.974,0.917,1.031
462,0.97,0.911,1.025
463,0.961,0.906,1.019
464,0.961,0.904,1.019
465,0.96,0.902,1.016
466,0.963,0.906,1.018
467,0.952,0.897,1.007
468,0.952,0.897,1.008
469,0.952,0.896,1.007
470,0.947,0.891,1.003
471,0.95,0.894,1.003
472,0.951,0.895,1.004
473,0.967,0.913,1.021
474,0.965,0.911,1.022
475,0.965,0.91,1.021
476,0.971,0.917,1.027
477,0.965,0.912,1.021
478,0.963,0.909,1.019
479,0.959,0.906,1.015
480,0.953,0.9,1.005
481,0.953,0.899,1.006
482,0.963,0.909,1.015
483,0.977,0.921,1.031
484,0.988,0.935,1.041
485,0.972,0.917,1.026
486,0.974,0.919,1.029
487,0.972,0.915,1.027
488,0.965,0.91,1.022
489,0.978,0.922,1.037
490,0.974,0.917,1.035
491,0.961,0.904,1.021
492,0.969,0.909,1.03
493,0.965,0.905,1.023
494,0.974,0.916,1.032
495,0.973,0.913,1.033
496,0.973,0.911,1.033
497,0.985,0.924,1.046
498,0.976,0.914,1.036
499,0.978,0.916,1.041
500,0.99,0.929,1.05
501,0.985,0.926,1.045
502,0.982,0.924,1.044
503,0.986,0.927,1.046
504,0.985,0.926,1.045
505,0.986,0.927,1.045
506,0.991,0.935,1.05
507,0.987,0.931,1.045
508,0.986,0.931,1.044
509,0.994,0.937,1.052
510,0.997,0.939,1.054
511,0.987,0.932,1.044
512,0.996,0.941,1.054
513,0.994,0.939,1.052
514,0.996,0.94,1.057
515,0.986,0.931,1.047
516,0.986,0.933,1.048
517,0.98,0.925,1.042
518,0.997,0.942,1.055
519,1.004,0.95,1.065
520,1.009,0.951,1.069
521,1.003,0.947,1.063
522,0.995,0.941,1.053
523,0.994,0.939,1.054
524,0.979,0.924,1.038
525,0.99,0.932,1.048
526,0.98,0.924,1.041
527,0.97,0.913,1.028
528,0.982,0.926,1.045
529,0.981,0.925,1.041
530,0.979,0.924,1.038
531,0.976,0.921,1.038
532,0.972,0.916,1.03
533,0.974,0.918,1.033
534,0.976,0.919,1.036
535,0.974,0.915,1.034
536,0.982,0.926,1.041
537,0.973,0.914,1.035
538,0.982,0.924,1.043
539,0.986,0.929,1.044
540,0.996,0.937,1.055
541,0.984,0.925,1.044
542,0.979,0.923,1.041
543,0.979,0.922,1.039
544,0.979,0.921,1.039
545,0.97,0.914,1.031
546,0.967,0.909,1.031
547,0.96,0.902,1.023
548,0.965,0.909,1.026
549,0.961,0.904,1.022
550,0.971,0.915,1.031
551,0.972,0.915,1.033
552,0.985,0.93,1.044
553,0.984,0.927,1.041
554,0.982,0.926,1.041
555,0.976,0.92,1.037
556,0.987,0.935,1.049
557,0.985,0.931,1.046
558,0.985,0.929,1.044
559,0.979,0.923,1.037
560,0.985,0.928,1.044
561,0.991,0.933,1.047
562,0.993,0.937,1.049
563,0.994,0.936,1.051
564,0.998,0.943,1.057
565,1.004,0.95,1.066
566,1.003,0.947,1.062
567,1.009,0.954,1.065
568,1.008,0.953,1.064
569,1.012,0.957,1.071
570,1.013,0.956,1.07
571,1.013,0.956,1.068
572,1.015,0.956,1.073
573,1.011,0.954,1.071
574,1.003,0.946,1.061
575,1.0,0.943,1.058
576,0.993,0.938,1.053
577,0.995,0.939,1.052
578,0.998,0.944,1.057
579,0.991,0.937,1.05
580,0.992,0.937,1.048
581,0.989,0.933,1.044
582,0.979,0.924,1.033
583,0.974,0.921,1.029
584,0.97,0.914,1.023
585,0.967,0.913,1.021
586,0.972,0.918,1.027
587,0.977,0.923,1.032
588,0.969,0.916,1.023
589,0.961,0.907,1.013
590,0.962,0.909,1.018
591,0.956,0.899,1.01
592,0.95,0.893,1.004
593,0.945,0.887,0.999
594,0.95,0.891,1.005
595,0.946,0.888,1.003
596,0.938,0.882,0.995
597,0.938,0.881,0.994
598,0.94,0.883,0.996
599,0.953,0.897,1.007
600,0.944,0.887,0.997
601,0.943,0.885,0.993
602,0.923,0.865,0.975
603,0.915,0.857,0.972
604,0.922,0.867,0.977
605,0.924,0.868,0.981
606,0.921,0.866,0.977
607,0.925,0.871,0.984
608,0.932,0.878,0.991
609,0.923,0.869,0.982
610,0.918,0.864,0.975
611,0.923,0.868,0.981
612,0.935,0.882,0.992
613,0.938,0.884,0.999
614,0.931,0.874,0.988
615,0.942,0.886,0.998
616,0.941,0.886,0.997
617,0.952,0.897,1.009
618,0.961,0.906,1.02
619,0.964,0.909,1.023
620,0.96,0.905,1.019
621,0.962,0.91,1.02
622,0.964,0.908,1.023
623,0.956,0.901,1.015
624,0.954,0.897,1.012
625,0.953,0.898,1.011
626,0.961,0.906,1.024
627,0.967,0.913,1.029
628,0.973,0.919,1.035
629,0.982,0.928,1.044
630,0.975,0.921,1.036
631,0.967,0.912,1.029
632,0.967,0.915,1.025
633,0.961,0.909,1.018
634,0.972,0.921,1.031
635,0.967,0.914,1.023
636,0.971,0.916,1.028
637,0.971,0.916,1.029
638,0.975,0.919,1.036
639,0.986,0.93,1.046
640,0.987,0.932,1.046
641,1.0,0.946,1.058
642,1.003,0.949,1.064
643,1.007,0.951,1.068
644,1.005,0.95,1.065
645,1.011,0.956,1.069
646,1.015,0.962,1.075
647,1.027,0.973,1.086
648,1.022,0.966,1.078
649,1.02,0.965,1.077
650,1.027,0.972,1.084
651,1.026,0.969,1.084
652,1.021,0.964,1.076
653,1.015,0.957,1.071
654,1.012,0.955,1.07
655,1.007,0.948,1.062
656,1.009,0.95,1.066
657,0.998,0.941,1.056
658,0.991,0.936,1.048
659,0.986,0.929,1.043
660,0.986,0.928,1.042
661,0.985,0.931,1.043
662,0.98,0.925,1.037
663,0.977,0.918,1.034
664,0.974,0.918,1.032
665,0.961,0.905,1.02
666,0.95,0.892,1.006
667,0.969,0.908,1.027
668,0.954,0.896,1.01
669,0.946,0.89,1.001
670,0.944,0.888,1.0
671,0.957,0.9,1.013
672,0.961,0.904,1.018
673,0.964,0.907,1.019
674,0.973,0.915,1.029
675,0.987,0.931,1.043
676,0.991,0.935,1.046
677,0.997,0.943,1.053
678,0.993,0.939,1.048
679,1.005,0.948,1.06
680,1.012,0.956,1.067
681,1.02,0.965,1.075
682,1.01,0.956,1.065
683,1.005,0.951,1.061
684,1.013,0.959,1.068
685,1.012,0.958,1.067
686,1.012,0.961,1.067
687,1.015,0.964,1.072
688,1.024,0.971,1.08
689,1.02,0.966,1.078
690,1.014,0.961,1.072
691,1.027,0.97,1.091
692,1.025,0.966,1.089
693,1.029,0.969,1.093
694,1.032,0.971,1.096
695,1.027,0.969,1.094
696,1.017,0.956,1.081
697,1.02,0.957,1.083
698,1.017,0.957,1.077
699,1.005,0.943,1.067
700,1.003,0.942,1.068
701,1.008,0.945,1.072
702,0.996,0.936,1.061
703,0.991,0.933,1.054
704,0.989,0.928,1.049
705,0.989,0.93,1.049
706,0.984,0.923,1.044
707,0.975,0.914,1.035
708,0.976,0.915,1.034
709,0.98,0.922,1.039
710,0.99,0.932,1.046
711,0.986,0.927,1.045
712,0.995,0.939,1.052
713,0.999,0.941,1.056
714,0.991,0.934,1.051
715,0.995,0.936,1.054
716,0.992,0.936,1.05
717,1.007,0.952,1.066
718,1.001,0.945,1.06
719,0.998,0.942,1.057
720,1.0,0.942,1.058
721,0.99,0.932,1.049
722,0.997,0.94,1.054
723,0.991,0.933,1.046
724,0.997,0.939,1.054
725,0.994,0.936,1.05
726,0.986,0.93,1.043
727,0.973,0.916,1.028
728,0.967,0.91,1.024
729,0.969,0.912,1.027
730,0.975,0.917,1.034
731,0.972,0.914,1.031
732,0.962,0.904,1.019
733,0.951,0.896,1.007
734,0.94,0.883,0.993
735,0.927,0.872,0.98
736,0.926,0.867,0.982
737,0.933,0.875,0.986
738,0.937,0.876,0.989
739,0.926,0.869,0.979
740,0.92,0.866,0.973
741,0.927,0.873,0.982
742,0.925,0.868,0.978
743,0.927,0.873,0.98
744,0.929,0.875,0.984
745,0.933,0.877,0.987
746,0.929,0.874,0.984
747,0.923,0.869,0.977
748,0.921,0.868,0.975
749,0.924,0.87,0.979
750,0.918,0.864,0.973
751,0.907,0.853,0.963
752,0.91,0.855,0.964
753,0.908,0.855,0.962
754,0.897,0.844,0.95
755,0.898,0.843,0.951
756,0.901,0.849,0.953
757,0.899,0.845,0.953
758,0.906,0.852,0.96
759,0.907,0.85,0.959
760,0.902,0.847,0.955
761,0.896,0.84,0.949
762,0.899,0.843,0.95
763,0.902,0.846,0.954
764,0.884,0.828,0.936
765,0.897,0.841,0.948
766,0.896,0.841,0.946
767,0.896,0.842,0.95
768,0.894,0.838,0.948
769,0.896,0.842,0.95
770,0.89,0.839,0.946
771,0.89,0.838,0.944
772,0.884,0.83,0.94
773,0.883,0.828,0.938
774,0.89,0.836,0.943
775,0.891,0.837,0.946
776,0.901,0.846,0.956
777,0.913,0.856,0.967
778,0.933,0.878,0.991
779,0.934,0.88,0.99
780,0.933,0.881,0.987
781,0.926,0.872,0.981
782,0.939,0.883,0.994
783,0.945,0.892,1.0
784,0.949,0.896,1.005
785,0.949,0.896,1.003
786,0.952,0.897,1.004
787,0.967,0.909,1.018
788,0.959,0.903,1.01
789,0.968,0.913,1.018
790,0.979,0.921,1.032
791,0.973,0.919,1.025
792,0.973,0.916,1.024
793,0.97,0.912,1.021
794,0.968,0.911,1.019
795,0.97,0.915,1.024
796,0.972,0.914,1.026
797,0.967,0.913,1.022
798,0.968,0.916,1.022
799,0.964,0.913,1.02
800,0.963,0.909,1.018
801,0.963,0.91,1.016
802,0.962,0.911,1.018
803,0.956,0.904,1.01
804,0.963,0.912,1.017
805,0.961,0.909,1.017
806,0.973,0.918,1.029
807,0.966,0.912,1.023
808,0.962,0.907,1.017
809,0.963,0.909,1.022
810,0.963,0.907,1.02
811,0.959,0.902,1.014
812,0.96,0.906,1.016
813,0.967,0.915,1.022
814,0.968,0.914,1.024
815,0.973,0.916,1.028
816,0.974,0.919,1.03
817,0.967,0.911,1.019
818,0.972,0.915,1.025
819,0.972,0.915,1.027
820,0.967,0.913,1.022
821,0.955,0.9,1.011
822,0.966,0.911,1.021
823,0.973,0.919,1.028
824,0.974,0.919,1.03
825,0.982,0.929,1.038
826,1.0,0.948,1.058
827,1.001,0.946,1.062
828,1.001,0.945,1.062
829,0.994,0.939,1.053
830,0.991,0.938,1.05
831,0.976,0.921,1.033
832,0.972,0.92,1.029
833,0.973,0.92,1.031
834,0.981,0.926,1.037
835,0.985,0.928,1.04
836,0.99,0.934,1.044
837,0.99,0.934,1.045
838,0.975,0.921,1.029
839,0.969,0.914,1.024
840,0.961,0.909,1.016
841,0.976,0.919,1.033
842,0.963,0.908,1.021
843,0.967,0.909,1.021
844,0.966,0.909,1.023
845,0.976,0.918,1.033
846,0.971,0.913,1.027
847,0.967,0.909,1.025
848,0.973,0.915,1.028
849,0.975,0.916,1.03
850,0.97,0.912,1.025
851,0.982,0.926,1.036
852,0.973,0.917,1.027
853,0.982,0.924,1.036
854,0.979,0.923,1.035
855,0.993,0.937,1.05
856,0.991,0.936,1.048
857,0.986,0.931,1.042
858,0.974,0.918,1.032
859,0.974,0.922,1.033
860,0.979,0.925,1.039
861,0.973,0.922,1.031
862,0.968,0.918,1.023
863,0.965,0.914,1.023
864,0.963,0.911,1.023
865,0.959,0.906,1.017
866,0.962,0.908,1.021
867,0.967,0.915,1.026
868,0.975,0.921,1.036
869,0.967,0.914,1.025
870,0.968,0.915,1.026
871,0.971,0.918,1.03
872,0.981,0.927,1.04
873,0.981,0.927,1.039
874,0.979,0.928,1.038
875,0.98,0.925,1.037
876,0.982,0.926,1.041
877,0.973,0.919,1.033
878,0.969,0.914,1.029
879,0.975,0.918,1.034
880,0.972,0.915,1.031
881,0.958,0.904,1.02
882,0.962,0.905,1.024
883,0.968,0.913,1.028
884,0.962,0.907,1.022
885,0.967,0.913,1.025
886,0.975,0.922,1.032
887,0.967,0.914,1.023
888,0.958,0.908,1.014
889,0.955,0.903,1.011
890,0.948,0.898,1.004
891,0.95,0.899,1.005
892,0.945,0.895,1.001
893,0.941,0.891,0.998
894,0.947,0.895,1.003
895,0.948,0.895,1.003
896,0.941,0.887,0.999
897,0.953,0.898,1.009
898,0.952,0.897,1.009
899,0.942,0.888,0.998
900,0.943,0.888,0.999
901,0.935,0.882,0.992
902,0.932,0.874,0.988
903,0.931,0.876,0.986
904,0.929,0.872,0.986
905,0.936,0.879,0.996
906,0.93,0.875,0.989
907,0.943,0.891,1.001
908,0.935,0.882,0.994
909,0.928,0.875,0.983
910,0.926,0.873,0.983
911,0.926,0.872,0.982
912,0.933,0.879,0.988
913,0.931,0.875,0.985
914,0.932,0.879,0.988
915,0.922,0.869,0.977
916,0.926,0.871,0.98
917,0.938,0.886,0.993
918,0.945,0.892,1.002
919,0.935,0.883,0.992
920,0.932,0.879,0.992
921,0.947,0.895,1.005
922,0.955,0.902,1.012
923,0.957,0.905,1.015
924,0.961,0.91,1.018
925,0.949,0.899,1.006
926,0.938,0.884,0.994
927,0.94,0.886,0.998
928,0.949,0.895,1.007
929,0.945,0.893,1.005
930,0.949,0.896,1.007
931,0.956,0.901,1.016
932,0.958,0.902,1.018
933,0.969,0.914,1.027
934,0.973,0.918,1.032
935,0.971,0.914,1.03
936,0.962,0.908,1.019
937,0.963,0.909,1.019
938,0.963,0.908,1.023
939,0.961,0.907,1.022
940,0.964,0.911,1.023
941,0.971,0.918,1.028
942,0.961,0.906,1.018
943,0.948,0.892,1.002
944,0.955,0.899,1.011
945,0.957,0.899,1.014
946,0.966,0.908,1.022
947,0.961,0.902,1.016
948,0.969,0.913,1.03
949,0.97,0.913,1.027
950,0.965,0.907,1.022
951,0.967,0.911,1.021
952,0.98,0.925,1.036
953,0.979,0.921,1.035
954,0.968,0.909,1.022
955,0.967,0.906,1.021
956,0.967,0.906,1.023
957,0.964,0.902,1.019
958,0.961,0.902,1.018
959,0.951,0.895,1.007
960,0.936,0.88,0.99
961,0.923,0.868,0.977
962,0.92,0.862,0.974
963,0.914,0.854,0.968
964,0.909,0.849,0.963
965,0.92,0.859,0.973
966,0.928,0.87,0.982
967,0.919,0.864,0.971
968,0.926,0.871,0.982
969,0.939,0.879,0.994
970,0.928,0.871,0.98
971,0.945,0.887,0.999
972,0.933,0.875,0.987
973,0.922,0.864,0.976
974,0.917,0.86,0.97
975,0.92,0.864,0.973
976,0.91,0.855,0.963
977,0.914,0.859,0.968
978,0.914,0.858,0.965
979,0.915,0.857,0.969
980,0.916,0.857,0.971
981,0.925,0.866,0.978
982,0.92,0.862,0.973
983,0.929,0.87,0.983
984,0.919,0.861,0.973
985,0.923,0.864,0.977
986,0.931,0.875,0.987
987,0.937,0.876,0.994
988,0.937,0.879,0.993
989,0.944,0.887,1.002
990,0.946,0.89,1.003
991,0.939,0.884,0.997
992,0.939,0.884,0.996
993,0.943,0.888,0.997
994,0.937,0.88,0.992
995,0.943,0.887,0.998
996,0.929,0.874,0.984
997,0.93,0.876,0.985
