,average,q0025,q0975
129,0.793,0.734,0.858
130,0.806,0.749,0.869
131,0.816,0.756,0.876
132,0.811,0.75,0.871
133,0.814,0.751,0.872
134,0.833,0.773,0.895
135,0.839,0.778,0.9
136,0.857,0.797,0.92
137,0.857,0.8,0.917
138,0.872,0.811,0.934
139,0.868,0.809,0.929
140,0.884,0.824,0.946
141,0.885,0.824,0.948
142,0.888,0.828,0.952
143,0.892,0.832,0.955
144,0.91,0.85,0.971
145,0.914,0.852,0.977
146,0.929,0.868,0.993
147,0.928,0.864,0.996
148,0.932,0.869,0.999
149,0.933,0.87,0.998
150,0.927,0.862,0.995
151,0.933,0.867,1.0
152,0.941,0.877,1.008
153,0.944,0.881,1.011
154,0.951,0.887,1.018
155,0.966,0.903,1.033
156,0.952,0.89,1.021
157,0.958,0.896,1.026
158,0.954,0.891,1.021
159,0.954,0.89,1.021
160,0.944,0.879,1.009
161,0.929,0.866,0.992
162,0.931,0.864,0.996
163,0.898,0.833,0.96
164,0.893,0.828,0.96
165,0.902,0.835,0.969
166,0.886,0.818,0.951
167,0.891,0.823,0.952
168,0.884,0.82,0.946
169,0.88,0.816,0.942
170,0.879,0.818,0.944
171,0.876,0.817,0.939
172,0.863,0.803,0.925
173,0.873,0.815,0.932
174,0.874,0.816,0.934
175,0.858,0.8,0.917
176,0.855,0.795,0.913
177,0.858,0.801,0.917
178,0.855,0.796,0.913
179,0.867,0.807,0.924
180,0.875,0.818,0.933
181,0.853,0.794,0.912
182,0.864,0.804,0.922
183,0.864,0.808,0.925
184,0.859,0.801,0.917
185,0.855,0.795,0.916
186,0.851,0.794,0.912
187,0.839,0.78,0.9
188,0.852,0.789,0.913
189,0.857,0.794,0.918
190,0.857,0.796,0.92
191,0.861,0.801,0.924
192,0.85,0.79,0.913
193,0.858,0.799,0.924
194,0.845,0.785,0.909
195,0.84,0.781,0.905
196,0.84,0.778,0.906
197,0.841,0.78,0.905
198,0.851,0.787,0.916
199,0.849,0.788,0.91
200,0.85,0.786,0.911
201,0.843,0.779,0.903
202,0.832,0.766,0.894
203,0.832,0.768,0.892
204,0.833,0.77,0.895
205,0.832,0.768,0.892
206,0.839,0.776,0.899
207,0.837,0.777,0.898
208,0.837,0.776,0.9
209,0.847,0.788,0.91
210,0.841,0.782,0.905
211,0.846,0.783,0.91
212,0.846,0.785,0.91
213,0.833,0.773,0.896
214,0.831,0.767,0.893
215,0.837,0.776,0.9
216,0.812,0.752,0.874
217,0.814,0.753,0.873
218,0.809,0.751,0.871
219,0.817,0.759,0.881
220,0.826,0.768,0.888
221,0.82,0.761,0.883
222,0.821,0.762,0.885
223,0.825,0.766,0.889
224,0.825,0.768,0.89
225,0.817,0.756,0.883
226,0.818,0.76,0.881
227,0.828,0.771,0.891
228,0.832,0.773,0.898
229,0.828,0.77,0.893
230,0.826,0.767,0.891
231,0.84,0.778,0.907
232,0.829,0.768,0.895
233,0.828,0.767,0.894
234,0.817,0.759,0.882
235,0.829,0.773,0.896
236,0.829,0.772,0.896
237,0.833,0.773,0.9
238,0.841,0.781,0.907
239,0.853,0.794,0.922
240,0.855,0.798,0.921
241,0.861,0.804,0.926
242,0.863,0.805,0.93
243,0.868,0.813,0.935
244,0.878,0.821,0.943
245,0.875,0.816,0.941
246,0.864,0.8,0.931
247,0.875,0.812,0.941
248,0.864,0.803,0.931
249,0.866,0.804,0.931
250,0.868,0.808,0.933
251,0.868,0.807,0.933
252,0.87,0.81,0.937
253,0.862,0.8,0.93
254,0.853,0.792,0.917
255,0.855,0.79,0.919
256,0.843,0.777,0.906
257,0.827,0.763,0.891
258,0.818,0.754,0.883
259,0.806,0.742,0.869
260,0.8,0.736,0.861
261,0.81,0.746,0.871
262,0.803,0.74,0.866
263,0.796,0.733,0.856
264,0.796,0.735,0.856
265,0.809,0.749,0.873
266,0.827,0.765,0.891
267,0.822,0.759,0.885
268,0.816,0.752,0.881
269,0.833,0.77,0.897
270,0.832,0.77,0.896
271,0.829,0.765,0.892
272,0.84,0.777,0.904
273,0.849,0.784,0.913
274,0.846,0.781,0.908
275,0.844,0.779,0.907
276,0.843,0.781,0.906
277,0.839,0.776,0.902
278,0.851,0.787,0.915
279,0.851,0.787,0.913
280,0.857,0.793,0.922
281,0.867,0.804,0.931
282,0.859,0.799,0.923
283,0.859,0.799,0.923
284,0.859,0.798,0.923
285,0.867,0.804,0.929
286,0.872,0.809,0.932
287,0.873,0.812,0.935
288,0.88,0.82,0.945
289,0.884,0.82,0.945
290,0.888,0.826,0.949
291,0.88,0.817,0.94
292,0.886,0.827,0.948
293,0.886,0.825,0.946
294,0.882,0.823,0.946
295,0.881,0.823,0.947
296,0.885,0.828,0.951
297,0.879,0.821,0.945
298,0.872,0.815,0.939
299,0.874,0.82,0.942
300,0.892,0.835,0.96
301,0.887,0.827,0.951
302,0.879,0.818,0.941
303,0.868,0.806,0.93
304,0.88,0.817,0.942
305,0.881,0.819,0.942
306,0.872,0.81,0.936
307,0.874,0.809,0.939
308,0.87,0.808,0.933
309,0.879,0.815,0.942
310,0.882,0.82,0.948
311,0.875,0.812,0.94
312,0.88,0.818,0.946
313,0.886,0.822,0.953
314,0.884,0.822,0.95
315,0.885,0.823,0.95
316,0.89,0.832,0.953
317,0.891,0.83,0.954
318,0.896,0.836,0.957
319,0.904,0.84,0.967
320,0.916,0.852,0.982
321,0.923,0.857,0.988
322,0.922,0.858,0.989
323,0.906,0.846,0.97
324,0.917,0.855,0.982
325,0.915,0.852,0.98
326,0.908,0.845,0.97
327,0.905,0.842,0.97
328,0.906,0.841,0.972
329,0.91,0.847,0.975
330,0.921,0.853,0.983
331,0.921,0.854,0.987
332,0.926,0.858,0.991
333,0.913,0.844,0.978
334,0.913,0.847,0.974
335,0.91,0.845,0.973
336,0.91,0.846,0.977
337,0.933,0.87,1.001
338,0.933,0.87,1.0
339,0.944,0.879,1.012
340,0.955,0.888,1.024
341,0.945,0.879,1.013
342,0.935,0.872,1.003
343,0.919,0.856,0.989
344,0.911,0.846,0.982
345,0.906,0.843,0.973
346,0.905,0.843,0.973
347,0.91,0.842,0.979
348,0.914,0.848,0.983
349,0.915,0.849,0.98
350,0.91,0.844,0.976
351,0.911,0.848,0.977
352,0.923,0.862,0.994
353,0.929,0.865,0.999
354,0.911,0.847,0.975
355,0.896,0.834,0.957
356,0.892,0.828,0.954
357,0.888,0.827,0.952
358,0.886,0.826,0.951
359,0.887,0.827,0.953
360,0.878,0.813,0.943
361,0.87,0.807,0.937
362,0.87,0.808,0.933
363,0.861,0.796,0.922
364,0.855,0.791,0.918
365,0.867,0.805,0.929
366,0.857,0.794,0.918
367,0.867,0.805,0.927
368,0.869,0.807,0.929
369,0.869,0.806,0.932
370,0.878,0.815,0.941
371,0.879,0.816,0.942
372,0.88,0.818,0.945
373,0.887,0.824,0.951
374,0.892,0.827,0.953
375,0.892,0.827,0.954
376,0.894,0.828,0.959
377,0.894,0.83,0.956
378,0.898,0.831,0.964
379,0.896,0.828,0.961
380,0.9,0.835,0.965
381,0.899,0.835,0.965
382,0.915,0.851,0.982
383,0.919,0.853,0.986
384,0.916,0.851,0.981
385,0.91,0.847,0.976
386,0.932,0.867,0.996
387,0.925,0.858,0.989
388,0.927,0.859,0.99
389,0.92,0.853,0.986
390,0.909,0.841,0.976
391,0.911,0.847,0.975
392,0.905,0.839,0.969
393,0.898,0.831,0.962
394,0.893,0.829,0.955
395,0.9,0.835,0.963
396,0.909,0.844,0.974
397,0.905,0.843,0.97
398,0.902,0.838,0.964
399,0.903,0.839,0.969
400,0.898,0.833,0.966
401,0.892,0.829,0.956
402,0.887,0.822,0.953
403,0.891,0.825,0.957
404,0.87,0.808,0.936
405,0.861,0.8,0.923
406,0.862,0.801,0.924
407,0.849,0.788,0.909
408,0.867,0.802,0.927
409,0.869,0.808,0.932
410,0.868,0.81,0.929
411,0.855,0.795,0.919
412,0.862,0.803,0.927
413,0.866,0.803,0.93
414,0.868,0.805,0.931
415,0.876,0.814,0.94
416,0.87,0.81,0.934
417,0.872,0.809,0.937
418,0.882,0.82,0.947
419,0.891,0.828,0.957
420,0.885,0.821,0.948
421,0.879,0.813,0.942
422,0.887,0.818,0.951
423,0.881,0.816,0.944
424,0.881,0.817,0.943
425,0.878,0.814,0.938
426,0.891,0.824,0.952
427,0.89,0.825,0.95
428,0.891,0.831,0.952
429,0.892,0.828,0.953
430,0.896,0.833,0.96
431,0.913,0.847,0.978
432,0.904,0.839,0.97
433,0.911,0.846,0.975
434,0.921,0.853,0.986
435,0.921,0.856,0.987
436,0.919,0.856,0.984
437,0.931,0.87,0.996
438,0.927,0.863,0.988
439,0.921,0.86,0.982
440,0.919,0.858,0.979
441,0.911,0.849,0.973
442,0.911,0.85,0.976
443,0.915,0.852,0.977
444,0.91,0.847,0.975
445,0.904,0.84,0.967
446,0.899,0.835,0.96
447,0.886,0.823,0.947
448,0.878,0.817,0.942
449,0.87,0.809,0.932
450,0.867,0.806,0.931
451,0.872,0.814,0.936
452,0.862,0.803,0.926
453,0.859,0.797,0.926
454,0.859,0.798,0.925
455,0.855,0.792,0.921
456,0.855,0.793,0.919
457,0.853,0.788,0.918
458,0.866,0.799,0.931
459,0.856,0.795,0.92
460,0.847,0.785,0.912
461,0.845,0.785,0.909
462,0.846,0.785,0.906
463,0.837,0.776,0.895
464,0.839,0.778,0.9
465,0.844,0.782,0.906
466,0.837,0.775,0.899
467,0.84,0.778,0.901
468,0.846,0.786,0.912
469,0.845,0.784,0.91
470,0.84,0.78,0.901
471,0.832,0.771,0.892
472,0.833,0.773,0.894
473,0.831,0.77,0.89
474,0.84,0.78,0.898
475,0.85,0.788,0.91
476,0.846,0.785,0.905
477,0.857,0.794,0.919
478,0.874,0.809,0.936
479,0.868,0.801,0.929
480,0.867,0.804,0.929
481,0.868,0.805,0.929
482,0.876,0.814,0.938
483,0.868,0.807,0.927
484,0.858,0.797,0.916
485,0.878,0.816,0.937
486,0.867,0.803,0.927
487,0.868,0.803,0.926
488,0.876,0.81,0.937
489,0.881,0.813,0.942
490,0.892,0.827,0.953
491,0.896,0.831,0.957
492,0.902,0.838,0.964
493,0.909,0.847,0.972
494,0.915,0.851,0.977
495,0.908,0.844,0.972
496,0.908,0.845,0.969
497,0.911,0.843,0.974
498,0.915,0.847,0.979
499,0.917,0.85,0.981
500,0.917,0.85,0.982
501,0.92,0.852,0.983
502,0.915,0.85,0.978
503,0.915,0.849,0.979
504,0.917,0.852,0.979
505,0.904,0.838,0.965
506,0.903,0.839,0.966
507,0.915,0.849,0.978
508,0.911,0.844,0.974
509,0.9,0.837,0.963
510,0.906,0.844,0.968
511,0.904,0.841,0.967
512,0.914,0.848,0.974
513,0.903,0.842,0.964
514,0.894,0.832,0.957
515,0.902,0.84,0.963
516,0.903,0.839,0.966
517,0.904,0.839,0.967
518,0.903,0.839,0.967
519,0.903,0.838,0.972
520,0.905,0.841,0.974
521,0.905,0.843,0.973
522,0.896,0.835,0.963
523,0.887,0.825,0.952
524,0.884,0.822,0.948
525,0.868,0.805,0.93
526,0.864,0.804,0.928
527,0.855,0.797,0.916
528,0.857,0.797,0.921
529,0.855,0.794,0.92
530,0.849,0.785,0.91
531,0.856,0.792,0.919
532,0.863,0.803,0.929
533,0.864,0.803,0.932
534,0.862,0.799,0.931
535,0.873,0.808,0.939
536,0.874,0.809,0.938
537,0.873,0.811,0.937
538,0.867,0.806,0.93
539,0.866,0.806,0.929
540,0.879,0.819,0.942
541,0.875,0.817,0.935
542,0.88,0.821,0.94
543,0.873,0.813,0.933
544,0.879,0.818,0.941
545,0.867,0.806,0.925
546,0.859,0.8,0.918
547,0.859,0.803,0.917
548,0.851,0.792,0.91
549,0.857,0.797,0.916
550,0.853,0.794,0.913
551,0.85,0.788,0.907
552,0.862,0.8,0.922
553,0.869,0.806,0.93
554,0.88,0.819,0.94
555,0.887,0.822,0.946
556,0.884,0.82,0.945
557,0.89,0.829,0.949
558,0.896,0.833,0.957
559,0.902,0.839,0.961
560,0.904,0.844,0.964
561,0.911,0.85,0.971
562,0.913,0.85,0.97
563,0.92,0.857,0.981
564,0.916,0.851,0.977
565,0.903,0.838,0.964
566,0.905,0.842,0.968
567,0.897,0.832,0.96
568,0.888,0.825,0.952
569,0.881,0.82,0.943
570,0.896,0.836,0.961
571,0.896,0.836,0.957
572,0.899,0.839,0.966
573,0.9,0.844,0.962
574,0.913,0.854,0.978
575,0.905,0.846,0.97
576,0.911,0.848,0.976
577,0.914,0.853,0.975
578,0.905,0.846,0.97
579,0.904,0.843,0.968
580,0.9,0.842,0.962
581,0.909,0.849,0.973
582,0.905,0.848,0.969
583,0.891,0.833,0.955
584,0.893,0.834,0.954
585,0.892,0.833,0.957
586,0.899,0.839,0.962
587,0.891,0.832,0.954
588,0.894,0.834,0.959
589,0.893,0.832,0.959
590,0.899,0.838,0.967
591,0.897,0.837,0.966
592,0.903,0.842,0.97
593,0.902,0.84,0.972
594,0.908,0.844,0.979
595,0.908,0.843,0.975
596,0.909,0.844,0.975
597,0.91,0.846,0.976
598,0.902,0.839,0.967
599,0.894,0.835,0.96
600,0.894,0.833,0.961
601,0.876,0.817,0.939
602,0.874,0.815,0.936
603,0.873,0.813,0.935
604,0.874,0.816,0.935
605,0.872,0.814,0.934
606,0.861,0.801,0.924
607,0.847,0.79,0.909
608,0.858,0.798,0.922
609,0.864,0.801,0.929
610,0.864,0.803,0.928
611,0.853,0.793,0.916
612,0.847,0.788,0.91
613,0.847,0.788,0.91
614,0.846,0.789,0.91
615,0.853,0.794,0.917
616,0.845,0.785,0.908
617,0.84,0.779,0.903
618,0.837,0.776,0.897
619,0.831,0.771,0.889
620,0.823,0.765,0.881
621,0.817,0.759,0.876
622,0.818,0.761,0.877
623,0.823,0.768,0.883
624,0.809,0.754,0.868
625,0.803,0.748,0.861
626,0.815,0.758,0.874
627,0.834,0.776,0.893
628,0.828,0.772,0.887
629,0.837,0.779,0.9
630,0.831,0.774,0.894
631,0.829,0.774,0.891
632,0.838,0.78,0.899
633,0.834,0.778,0.896
634,0.839,0.781,0.902
635,0.85,0.79,0.915
636,0.858,0.795,0.919
637,0.862,0.798,0.928
638,0.87,0.809,0.934
639,0.891,0.828,0.953
640,0.893,0.828,0.959
641,0.9,0.834,0.964
642,0.909,0.842,0.977
643,0.909,0.842,0.977
644,0.906,0.841,0.972
645,0.915,0.85,0.981
646,0.917,0.85,0.982
647,0.915,0.849,0.978
648,0.91,0.847,0.976
649,0.914,0.847,0.978
650,0.915,0.85,0.979
651,0.927,0.863,0.992
652,0.922,0.856,0.985
653,0.917,0.854,0.98
654,0.921,0.859,0.983
655,0.934,0.87,0.998
656,0.929,0.865,0.996
657,0.923,0.859,0.989
658,0.92,0.852,0.987
659,0.92,0.855,0.987
660,0.911,0.848,0.977
661,0.913,0.85,0.978
662,0.909,0.844,0.975
663,0.899,0.835,0.97
664,0.891,0.828,0.957
665,0.891,0.829,0.958
666,0.908,0.847,0.974
667,0.897,0.835,0.965
668,0.89,0.825,0.958
669,0.888,0.826,0.956
670,0.894,0.829,0.959
671,0.891,0.828,0.956
672,0.876,0.813,0.939
673,0.868,0.806,0.928
674,0.875,0.812,0.938
675,0.873,0.81,0.933
676,0.876,0.814,0.939
677,0.868,0.805,0.932
678,0.863,0.8,0.926
679,0.859,0.794,0.921
680,0.861,0.797,0.923
681,0.862,0.798,0.924
682,0.853,0.788,0.917
683,0.846,0.78,0.911
684,0.851,0.787,0.917
685,0.851,0.785,0.917
686,0.856,0.79,0.924
687,0.858,0.795,0.927
688,0.859,0.796,0.928
689,0.87,0.806,0.938
690,0.855,0.789,0.92
691,0.867,0.8,0.933
692,0.863,0.798,0.927
693,0.867,0.805,0.932
694,0.882,0.818,0.947
695,0.879,0.819,0.942
696,0.878,0.815,0.938
697,0.888,0.825,0.948
698,0.899,0.836,0.964
699,0.894,0.829,0.958
700,0.887,0.824,0.951
701,0.884,0.82,0.948
702,0.885,0.821,0.947
703,0.898,0.834,0.961
704,0.896,0.828,0.958
705,0.896,0.83,0.958
706,0.891,0.828,0.954
707,0.903,0.839,0.964
708,0.909,0.844,0.968
709,0.904,0.844,0.966
710,0.902,0.842,0.965
711,0.893,0.833,0.956
712,0.892,0.831,0.956
713,0.896,0.835,0.962
714,0.891,0.828,0.957
715,0.897,0.834,0.964
716,0.881,0.822,0.946
717,0.875,0.813,0.939
718,0.874,0.812,0.938
719,0.869,0.81,0.935
720,0.856,0.795,0.922
721,0.847,0.787,0.915
722,0.852,0.792,0.919
723,0.853,0.793,0.922
724,0.853,0.794,0.921
725,0.858,0.797,0.924
726,0.861,0.796,0.925
727,0.85,0.786,0.914
728,0.85,0.782,0.914
729,0.853,0.786,0.915
730,0.862,0.795,0.924
731,0.85,0.783,0.913
732,0.855,0.788,0.917
733,0.863,0.796,0.926
734,0.864,0.8,0.927
735,0.859,0.795,0.924
736,0.858,0.793,0.921
737,0.858,0.796,0.923
738,0.853,0.792,0.918
739,0.857,0.795,0.921
740,0.838,0.778,0.898
741,0.84,0.781,0.902
742,0.853,0.793,0.917
743,0.85,0.786,0.914
744,0.843,0.78,0.904
745,0.843,0.78,0.906
746,0.857,0.795,0.922
747,0.867,0.806,0.93
748,0.875,0.81,0.937
749,0.874,0.809,0.933
750,0.87,0.804,0.93
751,0.884,0.821,0.945
752,0.892,0.824,0.953
753,0.888,0.82,0.95
754,0.887,0.82,0.951
755,0.899,0.833,0.96
756,0.911,0.843,0.973
757,0.917,0.846,0.981
758,0.91,0.84,0.972
759,0.903,0.833,0.967
760,0.9,0.831,0.965
761,0.905,0.836,0.966
762,0.898,0.829,0.959
763,0.888,0.818,0.949
764,0.875,0.806,0.938
765,0.87,0.801,0.929
766,0.866,0.799,0.928
767,0.869,0.801,0.931
768,0.862,0.794,0.925
769,0.857,0.789,0.921
770,0.868,0.803,0.932
771,0.869,0.802,0.933
772,0.886,0.818,0.95
773,0.882,0.819,0.946
774,0.876,0.812,0.941
775,0.882,0.815,0.946
776,0.881,0.817,0.947
777,0.872,0.807,0.938
778,0.89,0.823,0.957
779,0.894,0.83,0.962
780,0.891,0.827,0.955
781,0.897,0.834,0.963
782,0.899,0.833,0.962
783,0.905,0.84,0.967
784,0.906,0.842,0.97
785,0.897,0.833,0.959
786,0.899,0.837,0.963
787,0.893,0.831,0.953
788,0.906,0.844,0.967
789,0.906,0.843,0.966
790,0.91,0.848,0.971
791,0.914,0.853,0.977
792,0.915,0.851,0.978
793,0.919,0.853,0.982
794,0.923,0.86,0.985
795,0.922,0.858,0.981
796,0.921,0.858,0.982
797,0.929,0.862,0.991
798,0.914,0.846,0.977
799,0.92,0.852,0.98
800,0.922,0.857,0.984
801,0.915,0.848,0.977
802,0.917,0.852,0.98
803,0.925,0.856,0.989
804,0.914,0.847,0.976
805,0.927,0.86,0.989
806,0.941,0.873,1.003
807,0.937,0.87,0.999
808,0.94,0.872,1.003
809,0.939,0.871,1.002
810,0.937,0.87,0.999
811,0.938,0.869,1.001
812,0.939,0.873,1.004
813,0.944,0.877,1.009
814,0.928,0.861,0.993
815,0.927,0.859,0.991
816,0.916,0.849,0.981
817,0.906,0.84,0.968
818,0.908,0.844,0.971
819,0.922,0.856,0.984
820,0.917,0.853,0.982
821,0.919,0.851,0.985
822,0.929,0.861,0.995
823,0.932,0.862,0.997
824,0.929,0.862,0.994
825,0.937,0.865,1.001
826,0.941,0.873,1.005
827,0.94,0.868,1.003
828,0.946,0.878,1.01
829,0.941,0.873,1.007
830,0.933,0.866,1.001
831,0.932,0.867,0.997
832,0.928,0.864,0.995
833,0.931,0.866,0.996
834,0.909,0.845,0.969
835,0.911,0.845,0.977
836,0.91,0.844,0.975
837,0.91,0.845,0.974
838,0.926,0.858,0.989
839,0.939,0.87,1.002
840,0.929,0.857,0.995
841,0.929,0.857,0.997
842,0.923,0.853,0.99
843,0.922,0.853,0.991
844,0.922,0.854,0.988
845,0.911,0.846,0.977
846,0.906,0.844,0.971
847,0.897,0.835,0.962
848,0.89,0.829,0.954
849,0.886,0.825,0.954
850,0.882,0.823,0.948
851,0.882,0.822,0.946
852,0.885,0.827,0.95
853,0.896,0.836,0.959
854,0.892,0.832,0.959
855,0.887,0.828,0.955
856,0.888,0.829,0.952
857,0.891,0.832,0.956
858,0.886,0.825,0.951
859,0.882,0.819,0.949
860,0.886,0.823,0.951
861,0.89,0.828,0.954
862,0.893,0.829,0.957
863,0.89,0.828,0.95
864,0.874,0.809,0.934
865,0.873,0.806,0.936
866,0.881,0.814,0.945
867,0.881,0.814,0.945
868,0.881,0.816,0.947
869,0.866,0.8,0.93
870,0.869,0.803,0.933
871,0.881,0.814,0.949
872,0.888,0.821,0.955
873,0.888,0.821,0.955
874,0.892,0.828,0.959
875,0.89,0.826,0.953
876,0.88,0.818,0.946
877,0.879,0.815,0.945
878,0.894,0.824,0.96
879,0.902,0.833,0.968
880,0.914,0.848,0.98
881,0.909,0.843,0.974
882,0.897,0.831,0.961
883,0.909,0.844,0.973
884,0.927,0.862,0.992
885,0.919,0.853,0.986
886,0.927,0.862,0.994
887,0.917,0.852,0.983
888,0.903,0.837,0.966
889,0.914,0.851,0.977
890,0.919,0.854,0.985
891,0.899,0.835,0.964
892,0.891,0.826,0.953
893,0.885,0.818,0.95
894,0.882,0.819,0.945
895,0.903,0.838,0.969
896,0.915,0.851,0.986
897,0.913,0.851,0.983
898,0.92,0.858,0.991
899,0.929,0.864,0.997
900,0.92,0.858,0.986
901,0.929,0.867,1.001
902,0.932,0.871,1.002
903,0.944,0.881,1.017
904,0.935,0.871,1.006
905,0.938,0.875,1.006
906,0.944,0.879,1.01
907,0.947,0.886,1.016
908,0.949,0.886,1.016
909,0.943,0.876,1.008
910,0.947,0.882,1.013
911,0.951,0.887,1.016
912,0.94,0.874,1.007
913,0.937,0.874,1.002
914,0.932,0.866,0.996
915,0.938,0.869,1.002
916,0.941,0.873,1.005
917,0.941,0.872,1.007
918,0.958,0.889,1.023
919,0.968,0.898,1.034
920,0.973,0.906,1.04
921,0.96,0.893,1.025
922,0.963,0.896,1.029
923,0.958,0.893,1.022
924,0.951,0.886,1.017
925,0.943,0.879,1.011
926,0.94,0.877,1.008
927,0.95,0.886,1.017
928,0.951,0.887,1.02
929,0.946,0.882,1.014
930,0.927,0.865,0.995
931,0.931,0.865,0.999
932,0.914,0.852,0.981
933,0.914,0.85,0.98
934,0.904,0.841,0.972
935,0.897,0.835,0.963
936,0.903,0.843,0.97
937,0.905,0.845,0.973
938,0.914,0.853,0.982
939,0.902,0.838,0.968
940,0.903,0.84,0.968
941,0.902,0.84,0.963
942,0.903,0.841,0.965
943,0.894,0.836,0.956
944,0.9,0.839,0.963
945,0.892,0.832,0.955
946,0.9,0.842,0.958
947,0.919,0.857,0.981
948,0.899,0.838,0.96
949,0.902,0.842,0.963
950,0.9,0.838,0.962
951,0.917,0.854,0.98
952,0.927,0.864,0.989
953,0.921,0.856,0.985
954,0.916,0.849,0.978
955,0.911,0.847,0.97
956,0.908,0.841,0.969
957,0.914,0.849,0.976
958,0.921,0.854,0.983
959,0.923,0.855,0.985
960,0.909,0.84,0.97
961,0.916,0.85,0.979
962,0.916,0.851,0.978
963,0.908,0.842,0.968
964,0.902,0.838,0.965
965,0.908,0.844,0.97
966,0.899,0.836,0.96
967,0.887,0.824,0.945
968,0.884,0.819,0.944
969,0.886,0.82,0.947
970,0.885,0.819,0.947
971,0.892,0.824,0.951
972,0.886,0.817,0.947
973,0.891,0.82,0.951
974,0.88,0.809,0.94
975,0.879,0.809,0.936
976,0.882,0.812,0.942
977,0.887,0.818,0.947
978,0.876,0.808,0.937
979,0.891,0.823,0.951
980,0.903,0.836,0.963
981,0.904,0.835,0.967
982,0.904,0.835,0.968
983,0.904,0.84,0.963
984,0.888,0.827,0.949
985,0.891,0.827,0.947
986,0.886,0.819,0.945
987,0.896,0.832,0.952
988,0.906,0.84,0.966
989,0.904,0.84,0.968
990,0.892,0.827,0.955
991,0.897,0.832,0.959
992,0.908,0.845,0.969
993,0.887,0.824,0.95
994,0.882,0.82,0.949
995,0.881,0.82,0.945
996,0.894,0.834,0.958
997,0.902,0.84,0.969
