,average,q0025,q0975
75,0.853,0.784,0.935
76,0.855,0.782,0.937
77,0.836,0.763,0.915
78,0.837,0.763,0.912
79,0.855,0.78,0.93
80,0.845,0.772,0.921
81,0.852,0.778,0.927
82,0.848,0.775,0.923
83,0.836,0.765,0.908
84,0.836,0.765,0.91
85,0.826,0.755,0.898
86,0.821,0.752,0.889
87,0.815,0.746,0.883
88,0.823,0.752,0.893
89,0.823,0.75,0.893
90,0.834,0.764,0.906
91,0.844,0.774,0.912
92,0.842,0.772,0.912
93,0.845,0.773,0.916
94,0.84,0.769,0.908
95,0.84,0.771,0.906
96,0.861,0.79,0.927
97,0.861,0.789,0.931
98,0.852,0.778,0.923
99,0.856,0.782,0.927
100,0.847,0.775,0.921
101,0.845,0.772,0.921
102,0.839,0.767,0.91
103,0.836,0.767,0.911
104,0.821,0.753,0.895
105,0.821,0.753,0.891
106,0.826,0.755,0.895
107,0.823,0.753,0.89
108,0.816,0.747,0.888
109,0.808,0.737,0.88
110,0.813,0.744,0.881
111,0.813,0.744,0.884
112,0.796,0.728,0.864
113,0.796,0.728,0.862
114,0.812,0.742,0.881
115,0.824,0.755,0.892
116,0.81,0.74,0.879
117,0.828,0.759,0.897
118,0.829,0.761,0.902
119,0.84,0.773,0.914
120,0.832,0.766,0.905
121,0.826,0.756,0.895
122,0.828,0.757,0.901
123,0.82,0.751,0.89
124,0.829,0.76,0.9
125,0.831,0.765,0.903
126,0.842,0.775,0.911
127,0.839,0.774,0.909
128,0.844,0.776,0.914
129,0.836,0.768,0.904
130,0.847,0.777,0.915
131,0.863,0.792,0.937
132,0.869,0.8,0.942
133,0.869,0.798,0.942
134,0.872,0.805,0.94
135,0.869,0.801,0.94
136,0.868,0.803,0.94
137,0.877,0.809,0.946
138,0.887,0.816,0.955
139,0.893,0.823,0.966
140,0.909,0.835,0.982
141,0.917,0.846,0.991
142,0.914,0.842,0.987
143,0.919,0.849,0.992
144,0.916,0.845,0.988
145,0.93,0.854,1.001
146,0.935,0.861,1.008
147,0.933,0.856,1.005
148,0.933,0.859,1.007
149,0.932,0.856,1.004
150,0.954,0.877,1.028
151,0.956,0.881,1.027
152,0.949,0.874,1.021
153,0.936,0.862,1.01
154,0.924,0.848,0.995
155,0.944,0.867,1.015
156,0.941,0.864,1.014
157,0.924,0.849,0.996
158,0.925,0.849,0.997
159,0.93,0.854,1.002
160,0.908,0.833,0.98
161,0.892,0.817,0.962
162,0.884,0.814,0.956
163,0.88,0.809,0.956
164,0.885,0.809,0.962
165,0.885,0.814,0.959
166,0.879,0.805,0.951
167,0.876,0.803,0.949
168,0.868,0.796,0.939
169,0.853,0.782,0.923
170,0.86,0.791,0.93
171,0.86,0.789,0.93
172,0.842,0.77,0.914
173,0.852,0.781,0.92
174,0.837,0.767,0.909
175,0.844,0.772,0.915
176,0.84,0.77,0.909
177,0.847,0.776,0.919
178,0.858,0.79,0.931
179,0.872,0.804,0.946
180,0.856,0.789,0.925
181,0.871,0.804,0.94
182,0.855,0.787,0.925
183,0.853,0.786,0.927
184,0.86,0.791,0.932
185,0.877,0.809,0.953
186,0.872,0.808,0.945
187,0.876,0.81,0.949
188,0.861,0.793,0.936
189,0.858,0.793,0.933
190,0.864,0.801,0.94
191,0.848,0.78,0.921
192,0.84,0.776,0.913
193,0.836,0.772,0.907
194,0.844,0.777,0.916
195,0.829,0.762,0.901
196,0.828,0.762,0.897
197,0.84,0.772,0.912
198,0.832,0.763,0.901
199,0.832,0.768,0.902
200,0.829,0.763,0.898
201,0.831,0.764,0.901
202,0.834,0.769,0.904
203,0.832,0.767,0.903
204,0.839,0.772,0.91
205,0.837,0.772,0.909
206,0.826,0.76,0.897
207,0.829,0.761,0.899
208,0.832,0.763,0.904
209,0.842,0.775,0.913
210,0.84,0.77,0.912
211,0.828,0.758,0.895
212,0.824,0.755,0.896
213,0.832,0.765,0.906
214,0.847,0.775,0.92
215,0.84,0.772,0.913
216,0.837,0.77,0.909
217,0.844,0.773,0.916
218,0.847,0.776,0.918
219,0.845,0.775,0.92
220,0.848,0.776,0.923
221,0.872,0.8,0.945
222,0.871,0.796,0.943
223,0.861,0.788,0.936
224,0.874,0.801,0.948
225,0.887,0.812,0.963
226,0.887,0.812,0.959
227,0.884,0.808,0.958
228,0.893,0.816,0.967
229,0.893,0.82,0.97
230,0.9,0.826,0.977
231,0.89,0.818,0.966
232,0.896,0.819,0.974
233,0.879,0.805,0.954
234,0.876,0.798,0.954
235,0.868,0.792,0.945
236,0.88,0.802,0.959
237,0.879,0.805,0.953
238,0.871,0.798,0.95
239,0.86,0.788,0.937
240,0.869,0.796,0.943
241,0.861,0.788,0.937
242,0.869,0.796,0.942
243,0.876,0.804,0.951
244,0.861,0.789,0.934
245,0.872,0.799,0.947
246,0.861,0.79,0.937
247,0.868,0.798,0.942
248,0.868,0.795,0.942
249,0.852,0.779,0.923
250,0.836,0.763,0.908
251,0.842,0.773,0.911
252,0.868,0.797,0.94
253,0.863,0.791,0.933
254,0.879,0.805,0.952
255,0.877,0.804,0.949
256,0.892,0.819,0.963
257,0.888,0.816,0.961
258,0.888,0.813,0.963
259,0.896,0.826,0.972
260,0.895,0.82,0.967
261,0.884,0.807,0.956
262,0.88,0.806,0.953
263,0.887,0.812,0.959
264,0.874,0.798,0.948
265,0.871,0.795,0.941
266,0.858,0.78,0.931
267,0.861,0.787,0.935
268,0.856,0.783,0.929
269,0.86,0.785,0.933
270,0.855,0.783,0.928
271,0.853,0.778,0.926
272,0.866,0.791,0.935
273,0.876,0.798,0.948
274,0.86,0.781,0.929
275,0.861,0.781,0.932
276,0.861,0.781,0.932
277,0.864,0.783,0.934
278,0.871,0.793,0.94
279,0.858,0.782,0.927
280,0.86,0.781,0.931
281,0.847,0.767,0.915
282,0.842,0.767,0.912
283,0.85,0.776,0.92
284,0.853,0.779,0.919
285,0.872,0.799,0.937
286,0.856,0.784,0.923
287,0.844,0.772,0.914
288,0.832,0.761,0.9
289,0.834,0.765,0.904
290,0.831,0.762,0.901
291,0.837,0.769,0.904
292,0.837,0.768,0.904
293,0.847,0.779,0.917
294,0.837,0.767,0.905
295,0.834,0.764,0.9
296,0.842,0.774,0.91
297,0.839,0.774,0.907
298,0.821,0.755,0.89
299,0.832,0.765,0.904
300,0.818,0.754,0.89
301,0.818,0.752,0.891
302,0.81,0.746,0.881
303,0.81,0.743,0.883
304,0.824,0.755,0.894
305,0.829,0.76,0.902
306,0.848,0.781,0.92
307,0.853,0.785,0.925
308,0.858,0.789,0.928
309,0.85,0.78,0.92
310,0.856,0.787,0.926
311,0.856,0.784,0.928
312,0.842,0.773,0.918
313,0.84,0.769,0.918
314,0.844,0.775,0.922
315,0.848,0.78,0.925
316,0.845,0.777,0.92
317,0.837,0.769,0.912
318,0.845,0.775,0.922
319,0.845,0.772,0.92
320,0.863,0.793,0.937
321,0.876,0.807,0.951
322,0.866,0.797,0.938
323,0.882,0.813,0.956
324,0.887,0.816,0.96
325,0.876,0.802,0.948
326,0.864,0.791,0.938
327,0.877,0.801,0.95
328,0.855,0.787,0.928
329,0.853,0.785,0.925
330,0.86,0.79,0.931
331,0.853,0.781,0.924
332,0.858,0.785,0.928
333,0.842,0.77,0.91
334,0.845,0.777,0.917
335,0.86,0.789,0.932
336,0.86,0.792,0.934
337,0.847,0.777,0.918
338,0.832,0.761,0.904
339,0.845,0.776,0.917
340,0.853,0.781,0.923
341,0.845,0.773,0.916
342,0.847,0.775,0.921
343,0.845,0.773,0.918
344,0.844,0.772,0.913
345,0.836,0.766,0.906
346,0.828,0.758,0.897
347,0.808,0.74,0.882
348,0.8,0.732,0.875
349,0.792,0.723,0.865
350,0.784,0.717,0.854
351,0.776,0.708,0.848
352,0.78,0.709,0.852
353,0.775,0.706,0.847
354,0.773,0.705,0.845
355,0.77,0.701,0.841
356,0.775,0.708,0.845
357,0.791,0.722,0.863
358,0.805,0.738,0.877
359,0.81,0.741,0.884
360,0.813,0.746,0.886
361,0.823,0.756,0.893
362,0.824,0.758,0.896
363,0.852,0.781,0.926
364,0.858,0.787,0.933
365,0.869,0.799,0.944
366,0.876,0.807,0.946
367,0.888,0.819,0.963
368,0.89,0.819,0.965
369,0.89,0.822,0.966
370,0.904,0.832,0.978
371,0.903,0.831,0.978
372,0.911,0.84,0.989
373,0.927,0.859,1.004
374,0.948,0.875,1.023
375,0.946,0.874,1.021
376,0.952,0.883,1.028
377,0.948,0.878,1.025
378,0.956,0.883,1.032
379,0.943,0.869,1.023
380,0.922,0.851,1.005
381,0.92,0.851,1.002
382,0.917,0.846,1.002
383,0.906,0.833,0.986
384,0.896,0.823,0.974
385,0.903,0.826,0.984
386,0.896,0.819,0.975
387,0.888,0.811,0.968
388,0.884,0.807,0.96
389,0.879,0.805,0.954
390,0.872,0.798,0.943
391,0.868,0.794,0.939
392,0.852,0.778,0.923
393,0.847,0.775,0.918
394,0.84,0.768,0.912
395,0.844,0.771,0.919
396,0.842,0.768,0.915
397,0.836,0.761,0.904
398,0.831,0.753,0.898
399,0.826,0.746,0.893
400,0.826,0.752,0.897
401,0.84,0.77,0.911
402,0.831,0.759,0.901
403,0.828,0.757,0.896
404,0.832,0.762,0.906
405,0.824,0.758,0.895
406,0.85,0.782,0.922
407,0.874,0.806,0.949
408,0.893,0.82,0.966
409,0.887,0.816,0.963
410,0.887,0.813,0.961
411,0.893,0.816,0.972
412,0.903,0.828,0.981
413,0.908,0.835,0.986
414,0.925,0.852,1.006
415,0.912,0.84,0.994
416,0.925,0.853,1.008
417,0.916,0.841,0.998
418,0.914,0.841,0.991
419,0.917,0.843,0.999
420,0.927,0.853,1.005
421,0.924,0.85,1.002
422,0.941,0.87,1.016
423,0.944,0.87,1.02
424,0.951,0.875,1.029
425,0.964,0.887,1.043
426,0.962,0.886,1.041
427,0.964,0.888,1.045
428,0.946,0.873,1.025
429,0.946,0.87,1.022
430,0.93,0.855,1.008
431,0.922,0.849,0.998
432,0.933,0.862,1.011
433,0.924,0.853,1.001
434,0.917,0.844,0.995
435,0.911,0.841,0.99
436,0.895,0.826,0.976
437,0.876,0.806,0.953
438,0.869,0.802,0.95
439,0.858,0.79,0.934
440,0.847,0.781,0.923
441,0.85,0.786,0.929
442,0.855,0.79,0.93
443,0.839,0.774,0.912
444,0.837,0.772,0.907
445,0.826,0.76,0.899
446,0.826,0.76,0.9
447,0.834,0.766,0.91
448,0.842,0.772,0.92
449,0.832,0.76,0.91
450,0.832,0.763,0.913
451,0.844,0.773,0.92
452,0.824,0.753,0.898
453,0.828,0.76,0.903
454,0.824,0.755,0.898
455,0.824,0.757,0.898
456,0.831,0.761,0.906
457,0.831,0.763,0.909
458,0.839,0.768,0.915
459,0.845,0.775,0.92
460,0.848,0.781,0.927
461,0.871,0.8,0.95
462,0.887,0.819,0.963
463,0.869,0.8,0.948
464,0.879,0.808,0.957
465,0.88,0.81,0.957
466,0.887,0.813,0.962
467,0.882,0.808,0.956
468,0.9,0.824,0.971
469,0.903,0.826,0.978
470,0.906,0.832,0.981
471,0.916,0.841,0.992
472,0.916,0.841,0.994
473,0.917,0.843,0.993
474,0.92,0.843,0.996
475,0.89,0.814,0.965
476,0.888,0.812,0.959
477,0.898,0.819,0.971
478,0.893,0.816,0.966
479,0.9,0.822,0.972
480,0.9,0.822,0.971
481,0.89,0.814,0.961
482,0.885,0.811,0.958
483,0.898,0.825,0.973
484,0.893,0.819,0.965
485,0.919,0.841,0.988
486,0.912,0.834,0.983
487,0.906,0.826,0.979
488,0.92,0.841,0.992
489,0.92,0.843,0.994
490,0.935,0.854,1.009
491,0.941,0.859,1.018
492,0.933,0.857,1.009
493,0.936,0.856,1.013
494,0.922,0.845,0.997
495,0.93,0.851,1.006
496,0.927,0.852,1.004
497,0.927,0.851,1.005
498,0.928,0.855,1.004
499,0.92,0.845,0.996
500,0.908,0.834,0.981
501,0.893,0.822,0.968
502,0.892,0.819,0.965
503,0.88,0.809,0.955
504,0.89,0.814,0.967
505,0.868,0.794,0.942
506,0.869,0.795,0.941
507,0.872,0.798,0.944
508,0.879,0.803,0.952
509,0.863,0.788,0.937
510,0.856,0.784,0.932
511,0.863,0.789,0.938
512,0.856,0.781,0.933
513,0.853,0.777,0.932
514,0.848,0.773,0.924
515,0.842,0.769,0.919
516,0.845,0.773,0.924
517,0.839,0.769,0.913
518,0.831,0.759,0.906
519,0.842,0.771,0.916
520,0.856,0.785,0.934
521,0.852,0.785,0.925
522,0.847,0.778,0.921
523,0.855,0.787,0.929
524,0.853,0.787,0.929
525,0.856,0.789,0.932
526,0.86,0.792,0.936
527,0.858,0.79,0.933
528,0.86,0.789,0.94
529,0.864,0.792,0.941
530,0.861,0.789,0.939
531,0.88,0.809,0.954
532,0.887,0.815,0.965
533,0.89,0.817,0.968
534,0.893,0.823,0.97
535,0.916,0.841,0.994
536,0.924,0.85,1.002
537,0.919,0.848,0.997
538,0.928,0.857,1.007
539,0.932,0.856,1.011
540,0.922,0.85,0.998
541,0.908,0.834,0.983
542,0.904,0.831,0.978
543,0.912,0.841,0.989
544,0.914,0.844,0.99
545,0.919,0.847,0.996
546,0.928,0.852,1.005
547,0.927,0.851,1.001
548,0.92,0.842,0.993
549,0.917,0.84,0.989
550,0.9,0.825,0.972
551,0.893,0.819,0.967
552,0.89,0.818,0.963
553,0.887,0.817,0.958
554,0.885,0.816,0.958
555,0.888,0.819,0.961
556,0.888,0.819,0.961
557,0.89,0.821,0.961
558,0.871,0.803,0.94
559,0.882,0.815,0.957
560,0.871,0.805,0.943
561,0.879,0.81,0.951
562,0.876,0.807,0.944
563,0.869,0.803,0.937
564,0.876,0.809,0.946
565,0.879,0.81,0.95
566,0.89,0.819,0.964
567,0.9,0.83,0.972
568,0.898,0.828,0.972
569,0.906,0.834,0.979
570,0.917,0.847,0.99
571,0.916,0.846,0.986
572,0.912,0.841,0.984
573,0.911,0.839,0.982
574,0.912,0.842,0.986
575,0.932,0.865,1.006
576,0.912,0.841,0.986
577,0.912,0.84,0.986
578,0.933,0.865,1.002
579,0.928,0.857,1.0
580,0.935,0.86,1.008
581,0.936,0.866,1.01
582,0.936,0.865,1.01
583,0.922,0.849,0.996
584,0.92,0.847,0.994
585,0.92,0.844,0.99
586,0.928,0.852,1.0
587,0.925,0.851,1.001
588,0.925,0.852,1.0
589,0.914,0.841,0.989
590,0.909,0.839,0.981
591,0.9,0.828,0.97
592,0.887,0.816,0.958
593,0.882,0.812,0.955
594,0.896,0.824,0.967
595,0.904,0.833,0.979
596,0.912,0.841,0.983
597,0.906,0.836,0.981
598,0.903,0.83,0.978
599,0.895,0.823,0.969
600,0.885,0.813,0.961
601,0.863,0.792,0.936
602,0.853,0.78,0.926
603,0.856,0.782,0.928
604,0.855,0.781,0.926
605,0.864,0.79,0.937
606,0.856,0.784,0.926
607,0.845,0.773,0.92
608,0.853,0.781,0.927
609,0.863,0.789,0.935
610,0.842,0.768,0.914
611,0.84,0.766,0.912
612,0.847,0.774,0.919
613,0.842,0.765,0.916
614,0.84,0.765,0.912
615,0.839,0.76,0.91
616,0.834,0.759,0.908
617,0.85,0.773,0.924
618,0.863,0.788,0.942
619,0.864,0.789,0.944
620,0.866,0.794,0.948
621,0.858,0.787,0.938
622,0.85,0.778,0.927
623,0.836,0.765,0.91
624,0.826,0.756,0.9
625,0.824,0.755,0.898
626,0.828,0.757,0.901
627,0.828,0.756,0.901
628,0.836,0.761,0.911
629,0.842,0.771,0.914
630,0.834,0.765,0.909
631,0.831,0.759,0.907
632,0.828,0.755,0.907
633,0.829,0.758,0.907
634,0.826,0.753,0.905
635,0.839,0.77,0.915
636,0.842,0.771,0.916
637,0.845,0.773,0.921
638,0.861,0.788,0.937
639,0.853,0.781,0.927
640,0.861,0.788,0.938
641,0.882,0.81,0.959
642,0.879,0.807,0.958
643,0.876,0.802,0.958
644,0.877,0.806,0.953
645,0.885,0.81,0.966
646,0.892,0.817,0.967
647,0.879,0.804,0.956
648,0.879,0.804,0.955
649,0.893,0.82,0.969
650,0.89,0.817,0.965
651,0.898,0.827,0.975
652,0.893,0.82,0.967
653,0.892,0.818,0.967
654,0.895,0.826,0.971
655,0.909,0.839,0.989
656,0.903,0.833,0.981
657,0.925,0.854,1.002
658,0.927,0.857,1.005
659,0.954,0.883,1.031
660,0.948,0.878,1.025
661,0.938,0.866,1.017
662,0.935,0.862,1.011
663,0.933,0.861,1.013
664,0.948,0.876,1.027
665,0.964,0.89,1.043
666,0.951,0.878,1.03
667,0.948,0.875,1.028
668,0.964,0.893,1.044
669,0.964,0.891,1.04
670,0.957,0.885,1.032
671,0.959,0.882,1.034
672,0.951,0.876,1.027
673,0.962,0.887,1.041
674,0.973,0.897,1.052
675,0.96,0.886,1.038
676,0.933,0.86,1.015
677,0.928,0.852,1.007
678,0.924,0.85,1.003
679,0.919,0.847,1.0
680,0.912,0.842,0.993
681,0.895,0.825,0.973
682,0.903,0.833,0.982
683,0.887,0.816,0.961
684,0.885,0.814,0.963
685,0.887,0.815,0.968
686,0.882,0.81,0.962
687,0.879,0.807,0.957
688,0.877,0.808,0.955
689,0.882,0.812,0.96
690,0.882,0.811,0.958
691,0.874,0.799,0.951
692,0.86,0.789,0.936
693,0.864,0.791,0.94
694,0.858,0.79,0.931
695,0.856,0.789,0.933
696,0.861,0.794,0.938
697,0.869,0.801,0.947
698,0.871,0.803,0.945
699,0.877,0.808,0.953
700,0.871,0.803,0.942
701,0.871,0.802,0.944
702,0.872,0.806,0.945
703,0.879,0.812,0.954
704,0.863,0.793,0.939
705,0.876,0.801,0.953
706,0.884,0.813,0.958
707,0.895,0.821,0.971
708,0.89,0.817,0.964
709,0.884,0.808,0.96
710,0.879,0.806,0.952
711,0.88,0.806,0.955
712,0.868,0.794,0.94
713,0.866,0.793,0.937
714,0.866,0.794,0.939
715,0.868,0.796,0.939
716,0.864,0.79,0.933
717,0.868,0.797,0.938
718,0.877,0.804,0.95
719,0.89,0.815,0.963
720,0.901,0.826,0.976
721,0.896,0.82,0.97
722,0.893,0.814,0.965
723,0.895,0.819,0.972
724,0.884,0.808,0.957
725,0.879,0.806,0.955
726,0.868,0.793,0.94
727,0.863,0.789,0.933
728,0.869,0.795,0.94
729,0.866,0.793,0.938
730,0.852,0.779,0.92
731,0.853,0.782,0.924
732,0.856,0.781,0.927
733,0.858,0.781,0.93
734,0.858,0.783,0.929
735,0.837,0.766,0.907
736,0.832,0.76,0.903
737,0.829,0.755,0.898
738,0.837,0.762,0.909
739,0.844,0.77,0.916
740,0.844,0.771,0.916
741,0.842,0.771,0.915
742,0.836,0.764,0.908
743,0.823,0.753,0.895
744,0.823,0.752,0.895
745,0.81,0.738,0.879
746,0.82,0.749,0.89
747,0.816,0.747,0.889
748,0.81,0.74,0.879
749,0.818,0.748,0.892
750,0.816,0.743,0.891
751,0.821,0.751,0.896
752,0.853,0.779,0.926
753,0.866,0.791,0.936
754,0.866,0.79,0.932
755,0.864,0.79,0.93
756,0.88,0.806,0.951
757,0.893,0.82,0.962
758,0.908,0.834,0.98
759,0.9,0.828,0.97
760,0.898,0.827,0.968
761,0.887,0.817,0.956
762,0.877,0.803,0.947
763,0.874,0.8,0.941
764,0.86,0.788,0.925
765,0.842,0.771,0.91
766,0.837,0.768,0.904
767,0.836,0.764,0.903
768,0.832,0.766,0.895
769,0.828,0.758,0.894
770,0.839,0.767,0.907
771,0.85,0.781,0.92
772,0.858,0.789,0.929
773,0.86,0.788,0.93
774,0.869,0.8,0.939
775,0.882,0.812,0.952
776,0.871,0.801,0.938
777,0.85,0.78,0.915
778,0.847,0.778,0.917
779,0.845,0.778,0.919
780,0.837,0.771,0.906
781,0.839,0.771,0.909
782,0.839,0.769,0.908
783,0.852,0.785,0.921
784,0.845,0.778,0.915
785,0.845,0.778,0.914
786,0.848,0.781,0.917
787,0.86,0.792,0.93
788,0.853,0.784,0.924
789,0.834,0.761,0.903
790,0.848,0.774,0.92
791,0.858,0.784,0.928
792,0.872,0.801,0.945
793,0.861,0.786,0.934
794,0.863,0.79,0.936
795,0.868,0.797,0.939
796,0.869,0.798,0.94
797,0.879,0.806,0.949
798,0.89,0.815,0.966
799,0.892,0.818,0.968
800,0.904,0.831,0.981
801,0.908,0.835,0.986
802,0.911,0.839,0.99
803,0.924,0.856,1.005
804,0.93,0.86,1.011
805,0.936,0.868,1.013
806,0.943,0.872,1.018
807,0.936,0.866,1.011
808,0.952,0.88,1.029
809,0.965,0.893,1.039
810,0.967,0.89,1.045
811,0.957,0.881,1.033
812,0.956,0.879,1.03
813,0.965,0.887,1.039
814,0.975,0.9,1.049
815,0.975,0.898,1.047
816,0.983,0.908,1.059
817,0.975,0.901,1.051
818,0.973,0.894,1.048
819,0.96,0.882,1.035
820,0.954,0.877,1.03
821,0.954,0.879,1.031
822,0.952,0.879,1.03
823,0.936,0.864,1.011
824,0.933,0.861,1.01
825,0.94,0.869,1.015
826,0.935,0.862,1.012
827,0.944,0.873,1.022
828,0.935,0.864,1.011
829,0.928,0.857,1.005
830,0.925,0.853,1.0
831,0.914,0.844,0.988
832,0.906,0.835,0.981
833,0.904,0.835,0.977
834,0.924,0.852,0.996
835,0.912,0.844,0.985
836,0.912,0.844,0.988
837,0.92,0.849,0.997
838,0.911,0.839,0.985
839,0.912,0.843,0.988
840,0.92,0.85,0.996
841,0.912,0.842,0.99
842,0.901,0.831,0.979
843,0.909,0.838,0.986
844,0.895,0.821,0.968
845,0.893,0.823,0.969
846,0.888,0.818,0.96
847,0.906,0.83,0.983
848,0.896,0.824,0.971
849,0.901,0.829,0.982
850,0.9,0.827,0.978
851,0.901,0.828,0.977
852,0.906,0.832,0.984
853,0.906,0.832,0.982
854,0.908,0.835,0.985
855,0.919,0.847,0.997
856,0.919,0.844,0.998
857,0.922,0.848,0.996
858,0.925,0.853,1.001
859,0.927,0.855,1.002
860,0.925,0.853,1.003
861,0.938,0.865,1.017
862,0.941,0.869,1.018
863,0.954,0.88,1.033
864,0.954,0.879,1.029
865,0.954,0.878,1.032
866,0.951,0.875,1.024
867,0.962,0.888,1.036
868,0.96,0.884,1.031
869,0.965,0.89,1.036
870,0.96,0.886,1.029
871,0.957,0.878,1.03
872,0.941,0.865,1.013
873,0.919,0.846,0.988
874,0.938,0.867,1.009
875,0.925,0.855,0.996
876,0.914,0.844,0.985
877,0.909,0.838,0.981
878,0.912,0.84,0.985
879,0.908,0.834,0.977
880,0.896,0.823,0.968
881,0.9,0.828,0.972
882,0.884,0.812,0.957
883,0.884,0.811,0.959
884,0.892,0.817,0.968
885,0.872,0.799,0.945
886,0.869,0.798,0.94
887,0.864,0.795,0.937
888,0.868,0.794,0.938
889,0.858,0.789,0.926
890,0.866,0.791,0.937
891,0.863,0.788,0.934
892,0.874,0.796,0.946
893,0.877,0.802,0.948
894,0.89,0.816,0.962
895,0.892,0.818,0.962
896,0.89,0.814,0.962
897,0.88,0.811,0.953
898,0.887,0.813,0.958
899,0.876,0.802,0.949
900,0.869,0.797,0.942
901,0.877,0.803,0.95
902,0.868,0.793,0.938
903,0.879,0.806,0.952
904,0.888,0.815,0.964
905,0.885,0.811,0.962
906,0.884,0.813,0.958
907,0.872,0.802,0.947
908,0.885,0.818,0.963
909,0.872,0.804,0.952
910,0.866,0.796,0.942
911,0.877,0.807,0.955
912,0.874,0.802,0.947
913,0.885,0.811,0.962
914,0.884,0.813,0.955
915,0.879,0.806,0.955
916,0.885,0.814,0.963
917,0.903,0.827,0.982
918,0.906,0.831,0.989
919,0.908,0.833,0.988
920,0.906,0.834,0.986
921,0.914,0.844,0.995
922,0.903,0.832,0.981
923,0.892,0.822,0.967
924,0.892,0.821,0.972
925,0.88,0.808,0.956
926,0.884,0.811,0.958
927,0.89,0.819,0.967
928,0.888,0.822,0.966
929,0.885,0.819,0.964
930,0.871,0.807,0.947
931,0.871,0.806,0.945
932,0.872,0.809,0.947
933,0.876,0.808,0.949
934,0.874,0.804,0.95
935,0.882,0.812,0.957
936,0.885,0.812,0.959
937,0.885,0.815,0.958
938,0.892,0.825,0.968
939,0.877,0.807,0.956
940,0.876,0.807,0.952
941,0.871,0.798,0.951
942,0.871,0.801,0.945
943,0.864,0.793,0.942
944,0.876,0.805,0.951
945,0.863,0.793,0.938
946,0.863,0.793,0.939
947,0.872,0.804,0.945
948,0.863,0.794,0.934
949,0.858,0.789,0.93
950,0.86,0.789,0.931
951,0.864,0.795,0.936
952,0.869,0.797,0.942
953,0.858,0.788,0.932
954,0.864,0.794,0.938
955,0.871,0.799,0.945
956,0.872,0.802,0.947
957,0.871,0.799,0.945
958,0.864,0.797,0.935
959,0.86,0.793,0.932
960,0.863,0.795,0.934
961,0.863,0.791,0.934
962,0.858,0.79,0.926
963,0.863,0.792,0.932
964,0.866,0.795,0.936
965,0.852,0.78,0.919
966,0.848,0.779,0.918
967,0.844,0.774,0.911
968,0.863,0.793,0.932
969,0.88,0.809,0.951
970,0.879,0.809,0.95
971,0.872,0.802,0.945
972,0.9,0.829,0.974
973,0.895,0.826,0.965
974,0.901,0.829,0.971
975,0.908,0.835,0.98
976,0.9,0.824,0.969
977,0.909,0.837,0.98
978,0.901,0.829,0.974
979,0.908,0.832,0.979
980,0.895,0.822,0.964
981,0.893,0.822,0.965
982,0.911,0.836,0.983
983,0.919,0.843,0.992
984,0.924,0.848,0.995
985,0.925,0.848,0.999
986,0.946,0.87,1.021
987,0.943,0.864,1.019
988,0.944,0.867,1.018
989,0.933,0.857,1.006
990,0.933,0.857,1.009
991,0.94,0.863,1.015
992,0.946,0.868,1.02
993,0.954,0.878,1.032
994,0.948,0.873,1.023
995,0.944,0.873,1.02
996,0.965,0.89,1.042
997,0.976,0.902,1.052
