,average,q0025,q0975
203,0.917,0.87,0.964
204,0.913,0.865,0.96
205,0.917,0.871,0.964
206,0.91,0.863,0.959
207,0.912,0.865,0.961
208,0.916,0.866,0.961
209,0.919,0.866,0.963
210,0.908,0.857,0.954
211,0.907,0.857,0.952
212,0.905,0.854,0.951
213,0.92,0.866,0.966
214,0.932,0.879,0.977
215,0.927,0.875,0.971
216,0.919,0.867,0.963
217,0.908,0.859,0.953
218,0.917,0.865,0.962
219,0.923,0.872,0.966
220,0.917,0.867,0.962
221,0.918,0.869,0.965
222,0.925,0.874,0.973
223,0.924,0.873,0.97
224,0.937,0.886,0.986
225,0.937,0.887,0.986
226,0.938,0.888,0.986
227,0.946,0.895,0.994
228,0.939,0.89,0.988
229,0.937,0.889,0.985
230,0.947,0.897,0.995
231,0.956,0.907,1.007
232,0.954,0.906,1.002
233,0.961,0.911,1.01
234,0.958,0.908,1.007
235,0.943,0.893,0.989
236,0.954,0.904,1.002
237,0.949,0.898,0.996
238,0.947,0.897,0.993
239,0.938,0.89,0.985
240,0.943,0.895,0.991
241,0.943,0.896,0.992
242,0.95,0.901,0.999
243,0.952,0.904,1.0
244,0.95,0.902,0.999
245,0.945,0.9,0.996
246,0.945,0.898,0.993
247,0.947,0.901,0.994
248,0.943,0.895,0.991
249,0.938,0.89,0.984
250,0.937,0.888,0.984
251,0.93,0.882,0.977
252,0.937,0.888,0.986
253,0.934,0.883,0.98
254,0.934,0.881,0.98
255,0.927,0.875,0.975
256,0.928,0.875,0.978
257,0.929,0.876,0.979
258,0.928,0.877,0.976
259,0.926,0.875,0.975
260,0.92,0.869,0.968
261,0.919,0.868,0.967
262,0.931,0.88,0.978
263,0.93,0.88,0.978
264,0.925,0.875,0.974
265,0.924,0.876,0.972
266,0.923,0.873,0.972
267,0.924,0.876,0.975
268,0.935,0.886,0.984
269,0.937,0.888,0.986
270,0.941,0.893,0.992
271,0.956,0.907,1.007
272,0.953,0.904,1.005
273,0.956,0.908,1.007
274,0.958,0.908,1.008
275,0.969,0.918,1.019
276,0.967,0.917,1.018
277,0.973,0.925,1.026
278,0.974,0.927,1.026
279,0.971,0.922,1.023
280,0.969,0.92,1.018
281,0.964,0.917,1.018
282,0.96,0.914,1.014
283,0.956,0.91,1.009
284,0.949,0.902,0.998
285,0.948,0.902,0.998
286,0.948,0.901,0.999
287,0.947,0.901,0.997
288,0.95,0.904,0.999
289,0.967,0.919,1.016
290,0.96,0.911,1.009
291,0.965,0.917,1.012
292,0.974,0.925,1.021
293,0.966,0.919,1.014
294,0.96,0.913,1.006
295,0.965,0.919,1.012
296,0.952,0.905,1.0
297,0.95,0.901,0.999
298,0.948,0.9,0.996
299,0.943,0.898,0.99
300,0.938,0.892,0.986
301,0.927,0.88,0.976
302,0.93,0.883,0.978
303,0.926,0.881,0.971
304,0.93,0.884,0.976
305,0.92,0.872,0.97
306,0.924,0.876,0.972
307,0.914,0.867,0.962
308,0.912,0.867,0.96
309,0.908,0.862,0.954
310,0.9,0.855,0.946
311,0.902,0.856,0.949
312,0.901,0.852,0.945
313,0.912,0.863,0.958
314,0.906,0.858,0.952
315,0.897,0.848,0.944
316,0.883,0.834,0.93
317,0.88,0.833,0.926
318,0.888,0.841,0.935
319,0.886,0.842,0.934
320,0.889,0.845,0.934
321,0.887,0.843,0.933
322,0.886,0.842,0.933
323,0.886,0.841,0.932
324,0.895,0.849,0.943
325,0.888,0.842,0.934
326,0.889,0.843,0.935
327,0.888,0.843,0.938
328,0.889,0.844,0.936
329,0.893,0.85,0.941
330,0.893,0.85,0.944
331,0.891,0.846,0.94
332,0.893,0.849,0.94
333,0.903,0.859,0.951
334,0.9,0.856,0.948
335,0.908,0.863,0.957
336,0.915,0.869,0.965
337,0.93,0.884,0.982
338,0.921,0.875,0.972
339,0.919,0.872,0.973
340,0.915,0.866,0.965
341,0.925,0.876,0.976
342,0.933,0.882,0.984
343,0.934,0.885,0.984
344,0.93,0.883,0.981
345,0.937,0.89,0.987
346,0.947,0.901,0.998
347,0.943,0.897,0.99
348,0.948,0.901,0.998
349,0.945,0.898,0.993
350,0.937,0.892,0.989
351,0.943,0.899,0.997
352,0.936,0.892,0.991
353,0.939,0.895,0.992
354,0.94,0.895,0.993
355,0.932,0.886,0.984
356,0.941,0.895,0.992
357,0.941,0.894,0.993
358,0.94,0.894,0.995
359,0.935,0.889,0.988
360,0.93,0.884,0.983
361,0.938,0.891,0.99
362,0.934,0.888,0.984
363,0.936,0.889,0.987
364,0.929,0.881,0.978
365,0.926,0.878,0.975
366,0.917,0.869,0.966
367,0.916,0.869,0.964
368,0.912,0.866,0.959
369,0.899,0.851,0.945
370,0.897,0.849,0.942
371,0.902,0.855,0.947
372,0.904,0.859,0.949
373,0.889,0.843,0.933
374,0.875,0.83,0.919
375,0.875,0.831,0.921
376,0.871,0.828,0.916
377,0.866,0.823,0.912
378,0.871,0.826,0.918
379,0.872,0.828,0.92
380,0.868,0.824,0.916
381,0.875,0.831,0.923
382,0.871,0.826,0.917
383,0.868,0.823,0.916
384,0.862,0.816,0.908
385,0.862,0.817,0.907
386,0.866,0.82,0.912
387,0.875,0.828,0.921
388,0.864,0.816,0.908
389,0.881,0.834,0.926
390,0.865,0.818,0.914
391,0.864,0.817,0.912
392,0.867,0.823,0.915
393,0.869,0.823,0.914
394,0.872,0.825,0.919
395,0.876,0.831,0.922
396,0.884,0.837,0.929
397,0.885,0.837,0.931
398,0.884,0.837,0.931
399,0.897,0.85,0.945
400,0.898,0.85,0.947
401,0.89,0.842,0.937
402,0.89,0.842,0.937
403,0.895,0.847,0.941
404,0.915,0.866,0.962
405,0.914,0.867,0.964
406,0.92,0.873,0.971
407,0.923,0.876,0.97
408,0.926,0.879,0.977
409,0.926,0.878,0.973
410,0.932,0.884,0.98
411,0.936,0.889,0.986
412,0.943,0.897,0.993
413,0.944,0.899,0.992
414,0.943,0.896,0.989
415,0.946,0.9,0.993
416,0.948,0.903,0.996
417,0.937,0.889,0.985
418,0.932,0.884,0.98
419,0.929,0.88,0.976
420,0.928,0.881,0.978
421,0.93,0.883,0.981
422,0.93,0.884,0.98
423,0.932,0.885,0.983
424,0.927,0.88,0.976
425,0.924,0.877,0.973
426,0.926,0.879,0.976
427,0.926,0.88,0.975
428,0.923,0.873,0.969
429,0.923,0.874,0.973
430,0.914,0.864,0.962
431,0.908,0.859,0.956
432,0.913,0.863,0.961
433,0.906,0.858,0.955
434,0.896,0.847,0.943
435,0.888,0.839,0.937
436,0.888,0.84,0.935
437,0.894,0.847,0.942
438,0.893,0.845,0.941
439,0.88,0.832,0.927
440,0.884,0.835,0.932
441,0.876,0.828,0.923
442,0.873,0.823,0.919
443,0.875,0.825,0.921
444,0.871,0.822,0.916
445,0.88,0.832,0.929
446,0.88,0.832,0.93
447,0.884,0.835,0.933
448,0.873,0.824,0.926
449,0.868,0.821,0.919
450,0.87,0.822,0.92
451,0.87,0.825,0.92
452,0.872,0.827,0.92
453,0.875,0.829,0.921
454,0.863,0.817,0.911
455,0.856,0.813,0.904
456,0.86,0.818,0.906
457,0.863,0.819,0.911
458,0.872,0.827,0.921
459,0.872,0.826,0.922
460,0.876,0.832,0.926
461,0.886,0.84,0.935
462,0.903,0.857,0.954
463,0.919,0.876,0.97
464,0.91,0.865,0.961
465,0.904,0.86,0.955
466,0.897,0.853,0.947
467,0.894,0.85,0.944
468,0.893,0.849,0.94
469,0.889,0.847,0.937
470,0.899,0.858,0.946
471,0.903,0.861,0.948
472,0.904,0.859,0.951
473,0.901,0.859,0.947
474,0.904,0.861,0.95
475,0.897,0.853,0.944
476,0.899,0.854,0.947
477,0.91,0.865,0.959
478,0.912,0.867,0.96
479,0.919,0.874,0.966
480,0.921,0.874,0.968
481,0.923,0.877,0.971
482,0.92,0.873,0.966
483,0.922,0.874,0.969
484,0.917,0.871,0.964
485,0.92,0.872,0.965
486,0.914,0.865,0.961
487,0.919,0.87,0.964
488,0.92,0.871,0.966
489,0.912,0.863,0.959
490,0.912,0.865,0.956
491,0.917,0.872,0.961
492,0.932,0.885,0.974
493,0.921,0.874,0.966
494,0.936,0.887,0.982
495,0.932,0.885,0.978
496,0.934,0.888,0.98
497,0.937,0.89,0.985
498,0.932,0.885,0.978
499,0.928,0.881,0.974
500,0.93,0.884,0.976
501,0.922,0.877,0.967
502,0.934,0.887,0.978
503,0.943,0.896,0.988
504,0.945,0.899,0.992
505,0.953,0.905,0.999
506,0.944,0.898,0.989
507,0.953,0.906,1.002
508,0.959,0.913,1.008
509,0.96,0.913,1.009
510,0.961,0.916,1.013
511,0.966,0.922,1.014
512,0.973,0.926,1.023
513,0.973,0.926,1.024
514,0.973,0.927,1.022
515,0.971,0.924,1.019
516,0.959,0.91,1.007
517,0.954,0.906,1.004
518,0.961,0.911,1.009
519,0.963,0.914,1.011
520,0.963,0.914,1.012
521,0.967,0.916,1.016
522,0.967,0.916,1.015
523,0.957,0.907,1.003
524,0.945,0.895,0.993
525,0.929,0.879,0.977
526,0.928,0.88,0.976
527,0.926,0.875,0.973
528,0.928,0.879,0.976
529,0.93,0.88,0.976
530,0.923,0.875,0.971
531,0.922,0.874,0.967
532,0.928,0.88,0.976
533,0.927,0.88,0.976
534,0.929,0.881,0.977
535,0.932,0.885,0.979
536,0.93,0.884,0.975
537,0.934,0.888,0.982
538,0.93,0.884,0.977
539,0.926,0.881,0.975
540,0.917,0.871,0.962
541,0.923,0.876,0.97
542,0.918,0.872,0.967
543,0.914,0.866,0.962
544,0.909,0.862,0.955
545,0.907,0.86,0.95
546,0.913,0.868,0.957
547,0.905,0.859,0.951
548,0.905,0.861,0.949
549,0.909,0.863,0.953
550,0.9,0.857,0.945
551,0.894,0.85,0.938
552,0.891,0.845,0.935
553,0.891,0.847,0.936
554,0.886,0.841,0.929
555,0.876,0.831,0.92
556,0.877,0.832,0.921
557,0.887,0.841,0.931
558,0.879,0.834,0.922
559,0.886,0.838,0.93
560,0.874,0.825,0.917
561,0.868,0.818,0.912
562,0.87,0.821,0.912
563,0.868,0.819,0.911
564,0.865,0.818,0.909
565,0.873,0.825,0.917
566,0.874,0.825,0.922
567,0.876,0.828,0.922
568,0.884,0.836,0.93
569,0.884,0.838,0.931
570,0.876,0.829,0.925
571,0.867,0.821,0.914
572,0.854,0.81,0.903
573,0.86,0.813,0.907
574,0.849,0.8,0.898
575,0.841,0.796,0.888
576,0.837,0.792,0.883
577,0.842,0.796,0.889
578,0.855,0.81,0.904
579,0.853,0.807,0.902
580,0.851,0.805,0.899
581,0.852,0.809,0.901
582,0.865,0.818,0.912
583,0.871,0.826,0.919
584,0.878,0.833,0.926
585,0.881,0.836,0.928
586,0.882,0.835,0.927
587,0.884,0.837,0.931
588,0.88,0.835,0.927
589,0.884,0.838,0.932
590,0.878,0.834,0.926
591,0.875,0.829,0.922
592,0.875,0.832,0.921
593,0.877,0.831,0.925
594,0.882,0.837,0.93
595,0.883,0.839,0.931
596,0.884,0.838,0.933
597,0.893,0.848,0.942
598,0.889,0.844,0.939
599,0.897,0.852,0.946
600,0.901,0.854,0.952
601,0.906,0.86,0.958
602,0.906,0.86,0.956
603,0.895,0.849,0.945
604,0.894,0.85,0.944
605,0.895,0.85,0.946
606,0.892,0.848,0.945
607,0.892,0.849,0.943
608,0.899,0.852,0.95
609,0.903,0.856,0.954
610,0.906,0.861,0.957
611,0.897,0.85,0.943
612,0.899,0.854,0.947
613,0.906,0.86,0.954
614,0.909,0.864,0.959
615,0.912,0.864,0.963
616,0.913,0.868,0.961
617,0.914,0.868,0.964
618,0.928,0.881,0.978
619,0.93,0.884,0.98
620,0.921,0.876,0.971
621,0.923,0.876,0.973
622,0.927,0.882,0.978
623,0.926,0.881,0.978
624,0.924,0.879,0.977
625,0.923,0.876,0.975
626,0.916,0.871,0.97
627,0.919,0.872,0.968
628,0.912,0.863,0.962
629,0.915,0.867,0.965
630,0.911,0.863,0.961
631,0.899,0.85,0.947
632,0.9,0.85,0.95
633,0.906,0.858,0.954
634,0.91,0.864,0.96
635,0.91,0.863,0.957
636,0.913,0.866,0.959
637,0.904,0.857,0.951
638,0.899,0.852,0.945
639,0.889,0.844,0.936
640,0.883,0.838,0.928
641,0.877,0.831,0.922
642,0.87,0.822,0.915
643,0.873,0.827,0.918
644,0.864,0.817,0.91
645,0.858,0.814,0.904
646,0.856,0.811,0.901
647,0.866,0.819,0.911
648,0.871,0.826,0.916
649,0.875,0.828,0.923
650,0.876,0.829,0.926
651,0.871,0.826,0.919
652,0.863,0.818,0.911
653,0.871,0.825,0.918
654,0.879,0.832,0.926
655,0.886,0.839,0.933
656,0.89,0.844,0.938
657,0.894,0.846,0.942
658,0.902,0.854,0.95
659,0.904,0.857,0.951
660,0.906,0.859,0.951
661,0.914,0.866,0.958
662,0.913,0.864,0.957
663,0.909,0.864,0.951
664,0.913,0.868,0.956
665,0.915,0.868,0.959
666,0.913,0.868,0.959
667,0.926,0.879,0.973
668,0.931,0.881,0.979
669,0.937,0.888,0.984
670,0.937,0.89,0.986
671,0.927,0.879,0.975
672,0.928,0.88,0.977
673,0.931,0.88,0.982
674,0.925,0.877,0.974
675,0.924,0.873,0.974
676,0.925,0.876,0.974
677,0.928,0.877,0.978
678,0.932,0.884,0.983
679,0.944,0.896,0.998
680,0.944,0.895,0.996
681,0.937,0.889,0.987
682,0.939,0.889,0.989
683,0.935,0.885,0.986
684,0.934,0.882,0.985
685,0.928,0.878,0.978
686,0.926,0.876,0.976
687,0.913,0.864,0.962
688,0.912,0.864,0.96
689,0.905,0.857,0.954
690,0.9,0.85,0.948
691,0.913,0.863,0.963
692,0.908,0.859,0.957
693,0.9,0.851,0.949
694,0.9,0.851,0.949
695,0.903,0.855,0.952
696,0.895,0.847,0.942
697,0.896,0.849,0.942
698,0.896,0.847,0.945
699,0.898,0.848,0.946
700,0.895,0.844,0.944
701,0.893,0.843,0.941
702,0.891,0.843,0.938
703,0.888,0.839,0.934
704,0.9,0.851,0.947
705,0.893,0.845,0.938
706,0.896,0.846,0.942
707,0.896,0.847,0.944
708,0.903,0.854,0.951
709,0.907,0.859,0.956
710,0.91,0.863,0.961
711,0.895,0.848,0.943
712,0.897,0.851,0.946
713,0.897,0.852,0.945
714,0.904,0.86,0.953
715,0.908,0.862,0.956
716,0.908,0.862,0.959
717,0.917,0.874,0.968
718,0.922,0.877,0.972
719,0.914,0.87,0.963
720,0.917,0.873,0.966
721,0.92,0.875,0.968
722,0.923,0.877,0.971
723,0.925,0.879,0.973
724,0.928,0.88,0.978
725,0.937,0.889,0.986
726,0.942,0.895,0.993
727,0.943,0.895,0.991
728,0.947,0.897,0.997
729,0.948,0.899,1.0
730,0.95,0.904,1.004
731,0.954,0.907,1.008
732,0.958,0.913,1.011
733,0.952,0.907,1.004
734,0.952,0.907,1.005
735,0.948,0.902,0.999
736,0.956,0.909,1.005
737,0.961,0.914,1.014
738,0.961,0.915,1.011
739,0.961,0.911,1.011
740,0.965,0.917,1.015
741,0.96,0.914,1.012
742,0.954,0.907,1.004
743,0.945,0.9,0.997
744,0.936,0.892,0.988
745,0.946,0.901,0.998
746,0.946,0.896,0.999
747,0.939,0.891,0.99
748,0.954,0.905,1.007
749,0.946,0.896,1.0
750,0.948,0.899,1.002
751,0.942,0.893,0.995
752,0.942,0.894,0.995
753,0.934,0.89,0.986
754,0.93,0.885,0.981
755,0.934,0.887,0.986
756,0.939,0.893,0.991
757,0.93,0.884,0.982
758,0.919,0.872,0.973
759,0.913,0.867,0.966
760,0.911,0.864,0.964
761,0.898,0.852,0.948
762,0.895,0.848,0.943
763,0.891,0.845,0.941
764,0.889,0.844,0.941
765,0.889,0.843,0.939
766,0.888,0.841,0.938
767,0.882,0.838,0.931
768,0.88,0.835,0.928
769,0.883,0.837,0.933
770,0.882,0.835,0.93
771,0.883,0.836,0.931
772,0.882,0.834,0.93
773,0.867,0.82,0.915
774,0.863,0.817,0.913
775,0.865,0.818,0.915
776,0.864,0.816,0.91
777,0.865,0.818,0.912
778,0.86,0.815,0.907
779,0.856,0.812,0.904
780,0.855,0.812,0.903
781,0.869,0.826,0.916
782,0.878,0.838,0.927
783,0.883,0.842,0.931
784,0.882,0.84,0.93
785,0.889,0.848,0.938
786,0.891,0.848,0.94
787,0.891,0.848,0.939
788,0.885,0.842,0.936
789,0.88,0.837,0.929
790,0.883,0.84,0.931
791,0.874,0.829,0.922
792,0.869,0.824,0.918
793,0.875,0.83,0.925
794,0.876,0.832,0.927
795,0.876,0.833,0.928
796,0.886,0.842,0.936
797,0.888,0.844,0.939
798,0.889,0.846,0.937
799,0.891,0.846,0.941
800,0.884,0.838,0.933
801,0.889,0.846,0.937
802,0.897,0.854,0.945
803,0.906,0.862,0.955
804,0.912,0.866,0.96
805,0.912,0.865,0.959
806,0.912,0.866,0.96
807,0.918,0.873,0.966
808,0.924,0.879,0.973
809,0.926,0.879,0.975
810,0.93,0.884,0.978
811,0.919,0.872,0.969
812,0.921,0.875,0.969
813,0.915,0.866,0.963
814,0.921,0.874,0.969
815,0.921,0.875,0.969
816,0.934,0.889,0.983
817,0.932,0.883,0.978
818,0.929,0.883,0.973
819,0.93,0.885,0.977
820,0.926,0.881,0.972
821,0.926,0.88,0.971
822,0.923,0.878,0.968
823,0.921,0.875,0.966
824,0.924,0.878,0.968
825,0.916,0.871,0.959
826,0.921,0.876,0.967
827,0.915,0.872,0.96
828,0.921,0.875,0.966
829,0.917,0.873,0.962
830,0.916,0.87,0.961
831,0.917,0.872,0.964
832,0.92,0.876,0.968
833,0.914,0.869,0.958
834,0.896,0.852,0.941
835,0.894,0.85,0.939
836,0.895,0.85,0.941
837,0.889,0.843,0.936
838,0.89,0.844,0.937
839,0.891,0.845,0.937
840,0.894,0.848,0.94
841,0.896,0.852,0.943
842,0.889,0.844,0.936
843,0.893,0.848,0.94
844,0.891,0.844,0.939
845,0.891,0.847,0.938
846,0.897,0.853,0.943
847,0.899,0.854,0.946
848,0.902,0.856,0.95
849,0.901,0.856,0.949
850,0.904,0.855,0.951
851,0.915,0.868,0.961
852,0.921,0.874,0.968
853,0.919,0.872,0.967
854,0.916,0.87,0.965
855,0.91,0.862,0.958
856,0.913,0.865,0.96
857,0.925,0.877,0.972
858,0.921,0.873,0.971
859,0.928,0.879,0.977
860,0.929,0.881,0.978
861,0.926,0.88,0.976
862,0.929,0.881,0.98
863,0.943,0.895,0.993
864,0.946,0.898,0.994
865,0.951,0.903,1.0
866,0.95,0.901,1.0
867,0.95,0.902,1.0
868,0.945,0.898,0.997
869,0.948,0.899,0.999
870,0.944,0.893,0.995
871,0.946,0.894,0.997
872,0.941,0.891,0.992
873,0.95,0.899,1.002
874,0.945,0.897,0.996
875,0.941,0.894,0.993
876,0.935,0.887,0.984
877,0.943,0.895,0.994
878,0.953,0.905,1.006
879,0.951,0.902,1.004
880,0.948,0.897,1.0
881,0.933,0.883,0.986
882,0.927,0.874,0.977
883,0.922,0.871,0.971
884,0.913,0.863,0.96
885,0.91,0.86,0.959
886,0.914,0.864,0.963
887,0.918,0.871,0.964
888,0.923,0.873,0.969
889,0.917,0.869,0.963
890,0.906,0.86,0.952
891,0.903,0.857,0.949
892,0.896,0.849,0.939
893,0.893,0.846,0.934
894,0.898,0.852,0.942
895,0.908,0.863,0.952
896,0.912,0.865,0.955
897,0.912,0.865,0.953
898,0.914,0.866,0.958
899,0.912,0.864,0.956
900,0.911,0.861,0.956
901,0.911,0.862,0.954
902,0.915,0.868,0.96
903,0.921,0.874,0.967
904,0.916,0.868,0.961
905,0.913,0.865,0.962
906,0.915,0.866,0.963
907,0.918,0.871,0.966
908,0.913,0.864,0.962
909,0.915,0.868,0.963
910,0.917,0.869,0.962
911,0.912,0.864,0.957
912,0.917,0.869,0.964
913,0.919,0.872,0.968
914,0.926,0.879,0.975
915,0.93,0.883,0.979
916,0.935,0.887,0.986
917,0.937,0.89,0.987
918,0.947,0.896,0.998
919,0.938,0.888,0.987
920,0.941,0.891,0.988
921,0.942,0.892,0.991
922,0.941,0.892,0.991
923,0.954,0.904,1.003
924,0.955,0.906,1.003
925,0.946,0.899,0.992
926,0.947,0.899,0.992
927,0.943,0.894,0.991
928,0.935,0.889,0.984
929,0.945,0.898,0.992
930,0.941,0.893,0.989
931,0.951,0.905,1.001
932,0.954,0.909,1.002
933,0.954,0.909,1.002
934,0.955,0.911,0.999
935,0.95,0.905,0.996
936,0.949,0.903,0.994
937,0.95,0.904,0.995
938,0.949,0.903,0.995
939,0.936,0.892,0.982
940,0.928,0.884,0.972
941,0.923,0.879,0.967
942,0.915,0.871,0.959
943,0.913,0.869,0.956
944,0.901,0.859,0.946
945,0.904,0.86,0.951
946,0.904,0.86,0.952
947,0.901,0.857,0.948
948,0.903,0.858,0.949
949,0.904,0.861,0.95
950,0.904,0.861,0.952
951,0.899,0.855,0.944
952,0.903,0.858,0.951
953,0.906,0.861,0.954
954,0.905,0.86,0.953
955,0.9,0.854,0.949
956,0.897,0.852,0.944
957,0.9,0.854,0.947
958,0.902,0.856,0.951
959,0.906,0.86,0.955
960,0.895,0.848,0.942
961,0.896,0.849,0.944
962,0.897,0.851,0.945
963,0.895,0.849,0.944
964,0.899,0.853,0.949
965,0.899,0.85,0.95
966,0.898,0.852,0.95
967,0.912,0.864,0.963
968,0.913,0.866,0.962
969,0.913,0.865,0.964
970,0.904,0.856,0.954
971,0.899,0.852,0.951
972,0.902,0.857,0.952
973,0.895,0.849,0.944
974,0.888,0.842,0.937
975,0.878,0.832,0.928
976,0.891,0.844,0.941
977,0.894,0.844,0.944
978,0.891,0.842,0.941
979,0.886,0.84,0.935
980,0.886,0.84,0.933
981,0.889,0.842,0.937
982,0.894,0.845,0.942
983,0.895,0.85,0.943
984,0.895,0.85,0.945
985,0.894,0.849,0.944
986,0.897,0.85,0.946
987,0.897,0.849,0.947
988,0.9,0.853,0.951
989,0.908,0.861,0.964
990,0.925,0.878,0.978
991,0.918,0.873,0.972
992,0.913,0.866,0.964
993,0.913,0.866,0.962
994,0.915,0.866,0.965
995,0.913,0.866,0.963
996,0.918,0.873,0.968
997,0.91,0.864,0.959
