,average,q0025,q0975
421,1.196,1.098,1.298
422,1.203,1.109,1.305
423,1.196,1.102,1.302
424,1.209,1.113,1.316
425,1.2,1.108,1.309
426,1.19,1.094,1.293
427,1.17,1.076,1.273
428,1.148,1.053,1.248
429,1.146,1.052,1.244
430,1.122,1.034,1.222
431,1.106,1.013,1.203
432,1.08,0.987,1.173
433,1.074,0.981,1.168
434,1.078,0.991,1.172
435,1.065,0.974,1.158
436,1.041,0.95,1.134
437,1.05,0.955,1.144
438,1.032,0.941,1.122
439,1.045,0.952,1.134
440,1.047,0.955,1.14
441,1.028,0.937,1.12
442,1.023,0.929,1.116
443,1.006,0.914,1.098
444,0.993,0.906,1.088
445,1.004,0.92,1.103
446,0.975,0.889,1.074
447,0.969,0.882,1.067
448,0.966,0.878,1.063
449,0.966,0.877,1.061
450,0.984,0.895,1.079
451,0.975,0.89,1.071
452,0.966,0.879,1.061
453,0.96,0.874,1.051
454,0.951,0.864,1.044
455,0.936,0.849,1.023
456,0.923,0.838,1.008
457,0.923,0.837,1.01
458,0.929,0.844,1.015
459,0.923,0.834,1.002
460,0.912,0.828,0.995
461,0.925,0.838,1.005
462,0.927,0.84,1.011
463,0.938,0.849,1.02
464,0.94,0.857,1.026
465,0.949,0.866,1.035
466,0.94,0.858,1.028
467,0.947,0.861,1.031
468,0.951,0.865,1.039
469,0.953,0.866,1.039
470,0.947,0.86,1.039
471,0.956,0.871,1.047
472,0.964,0.88,1.055
473,0.997,0.905,1.097
474,0.997,0.903,1.095
475,0.98,0.891,1.074
476,0.984,0.895,1.081
477,0.997,0.908,1.089
478,1.028,0.939,1.12
479,1.019,0.928,1.115
480,1.01,0.916,1.105
481,1.019,0.927,1.116
482,1.006,0.912,1.099
483,1.006,0.913,1.1
484,1.026,0.929,1.124
485,1.039,0.939,1.137
486,1.052,0.953,1.152
487,1.089,0.989,1.193
488,1.091,0.991,1.195
489,1.109,1.012,1.214
490,1.08,0.984,1.183
491,1.078,0.982,1.183
492,1.078,0.982,1.183
493,1.089,0.995,1.198
494,1.096,1.002,1.203
495,1.104,1.011,1.214
496,1.08,0.983,1.187
497,1.071,0.977,1.176
498,1.067,0.973,1.173
499,1.041,0.948,1.147
500,1.03,0.94,1.131
501,1.032,0.941,1.131
502,1.023,0.933,1.125
503,1.023,0.935,1.125
504,1.006,0.919,1.108
505,1.019,0.929,1.121
506,1.004,0.916,1.099
507,0.995,0.913,1.085
508,0.982,0.9,1.074
509,0.947,0.87,1.035
510,0.951,0.872,1.039
511,0.949,0.868,1.034
512,0.953,0.874,1.039
513,0.949,0.867,1.036
514,0.936,0.855,1.022
515,0.934,0.85,1.019
516,0.927,0.848,1.009
517,0.91,0.83,0.992
518,0.901,0.822,0.985
519,0.897,0.814,0.985
520,0.888,0.806,0.976
521,0.89,0.811,0.981
522,0.901,0.818,0.992
523,0.883,0.801,0.974
524,0.87,0.791,0.956
525,0.879,0.796,0.971
526,0.897,0.818,0.989
527,0.899,0.819,0.993
528,0.916,0.834,1.009
529,0.932,0.844,1.023
530,0.934,0.847,1.027
531,0.929,0.842,1.025
532,0.925,0.837,1.023
533,0.945,0.86,1.04
534,0.958,0.866,1.05
535,0.962,0.873,1.052
536,0.993,0.901,1.085
537,1.012,0.915,1.107
538,1.015,0.919,1.107
539,1.028,0.932,1.12
540,1.034,0.936,1.129
541,1.034,0.936,1.132
542,1.065,0.971,1.157
543,1.091,0.996,1.184
544,1.111,1.011,1.205
545,1.122,1.022,1.215
546,1.128,1.029,1.224
547,1.139,1.042,1.236
548,1.12,1.022,1.214
549,1.128,1.026,1.223
550,1.126,1.023,1.219
551,1.146,1.045,1.239
552,1.157,1.06,1.25
553,1.133,1.036,1.226
554,1.137,1.039,1.235
555,1.135,1.038,1.232
556,1.124,1.027,1.223
557,1.135,1.036,1.239
558,1.144,1.046,1.248
559,1.124,1.029,1.225
560,1.128,1.031,1.226
561,1.098,1.0,1.193
562,1.098,1.003,1.196
563,1.082,0.987,1.179
564,1.065,0.974,1.157
565,1.061,0.966,1.153
566,1.065,0.973,1.159
567,1.054,0.957,1.148
568,1.052,0.957,1.151
569,1.028,0.936,1.12
570,0.982,0.897,1.078
571,0.958,0.869,1.053
572,0.964,0.876,1.06
573,0.956,0.865,1.049
574,0.964,0.874,1.058
575,0.966,0.877,1.054
576,0.966,0.878,1.053
577,0.956,0.868,1.047
578,0.936,0.849,1.029
579,0.912,0.831,1.0
580,0.905,0.825,0.99
581,0.901,0.818,0.988
582,0.912,0.83,0.996
583,0.929,0.842,1.016
584,0.916,0.832,0.999
585,0.916,0.836,1.001
586,0.916,0.835,1.0
587,0.918,0.834,1.001
588,0.936,0.852,1.021
589,0.947,0.859,1.033
590,0.969,0.878,1.056
591,0.98,0.89,1.066
592,0.98,0.884,1.069
593,0.98,0.884,1.067
594,0.977,0.885,1.072
595,0.986,0.892,1.081
596,0.999,0.9,1.092
597,1.023,0.924,1.125
598,1.028,0.929,1.126
599,1.012,0.918,1.109
600,1.03,0.936,1.128
601,1.041,0.943,1.138
602,1.047,0.95,1.145
603,1.039,0.942,1.131
604,1.054,0.962,1.151
605,1.065,0.971,1.157
606,1.058,0.965,1.153
607,1.054,0.965,1.149
608,1.047,0.958,1.14
609,1.065,0.968,1.158
610,1.058,0.962,1.149
611,1.063,0.966,1.154
612,1.058,0.963,1.149
613,1.067,0.972,1.16
614,1.071,0.976,1.165
615,1.08,0.988,1.176
616,1.074,0.983,1.17
617,1.076,0.984,1.172
618,1.056,0.967,1.154
619,1.05,0.959,1.145
620,1.061,0.967,1.155
621,1.05,0.96,1.146
622,1.067,0.973,1.165
623,1.041,0.95,1.138
624,1.045,0.953,1.139
625,1.041,0.95,1.139
626,1.019,0.928,1.118
627,1.019,0.927,1.119
628,1.026,0.932,1.122
629,1.026,0.929,1.123
630,1.043,0.947,1.138
631,1.052,0.956,1.149
632,1.063,0.964,1.163
633,1.061,0.963,1.161
634,1.061,0.964,1.158
635,1.047,0.95,1.147
636,1.058,0.961,1.158
637,1.047,0.953,1.145
638,1.054,0.957,1.156
639,1.028,0.934,1.128
640,1.028,0.933,1.126
641,1.039,0.943,1.139
642,1.05,0.954,1.148
643,1.061,0.966,1.159
644,1.067,0.971,1.164
645,1.071,0.976,1.168
646,1.082,0.98,1.177
647,1.078,0.981,1.172
648,1.071,0.975,1.168
649,1.1,1.0,1.198
650,1.078,0.978,1.175
651,1.085,0.984,1.183
652,1.076,0.977,1.173
653,1.052,0.954,1.147
654,1.063,0.967,1.159
655,1.067,0.968,1.16
656,1.078,0.977,1.173
657,1.063,0.963,1.156
658,1.061,0.962,1.158
659,1.065,0.966,1.162
660,1.067,0.968,1.166
661,1.069,0.968,1.164
662,1.085,0.981,1.183
663,1.08,0.975,1.181
664,1.069,0.966,1.171
665,1.078,0.972,1.178
666,1.071,0.97,1.171
667,1.065,0.959,1.164
668,1.071,0.966,1.172
669,1.087,0.983,1.186
670,1.061,0.959,1.161
671,1.071,0.967,1.171
672,1.082,0.977,1.183
673,1.078,0.973,1.177
674,1.067,0.966,1.167
675,1.047,0.945,1.146
676,1.05,0.947,1.147
677,1.041,0.936,1.14
678,1.043,0.945,1.145
679,1.028,0.926,1.13
680,1.039,0.937,1.137
681,1.036,0.935,1.133
682,1.03,0.929,1.121
683,1.039,0.937,1.131
684,1.001,0.903,1.09
685,0.988,0.896,1.081
686,0.975,0.882,1.066
687,0.98,0.886,1.07
688,0.971,0.877,1.062
689,0.986,0.892,1.081
690,0.997,0.901,1.089
691,1.001,0.905,1.095
692,0.984,0.888,1.076
693,0.975,0.883,1.07
694,0.98,0.889,1.078
695,0.962,0.871,1.056
696,0.962,0.87,1.05
697,0.949,0.86,1.036
698,0.949,0.858,1.038
699,0.945,0.855,1.032
700,0.934,0.844,1.017
701,0.947,0.86,1.038
702,0.964,0.879,1.057
703,0.96,0.876,1.053
704,0.986,0.898,1.077
705,0.98,0.892,1.064
706,0.98,0.889,1.07
707,0.982,0.89,1.072
708,0.991,0.899,1.084
709,0.986,0.893,1.074
710,0.995,0.906,1.088
711,0.977,0.887,1.073
712,0.971,0.881,1.066
713,0.96,0.872,1.051
714,0.951,0.864,1.04
715,0.942,0.857,1.036
716,0.932,0.845,1.022
717,0.936,0.852,1.03
718,0.947,0.862,1.044
719,0.964,0.879,1.057
720,0.986,0.9,1.081
721,0.973,0.885,1.068
722,0.993,0.909,1.096
723,0.98,0.894,1.08
724,0.988,0.901,1.091
725,1.008,0.918,1.113
726,1.019,0.927,1.121
727,1.006,0.919,1.106
728,1.01,0.923,1.108
729,1.004,0.917,1.101
730,0.993,0.905,1.093
731,0.993,0.903,1.093
732,0.973,0.885,1.069
733,0.971,0.883,1.065
734,0.971,0.885,1.068
735,0.984,0.896,1.078
736,0.993,0.903,1.09
737,1.008,0.916,1.105
738,1.017,0.927,1.117
739,1.017,0.925,1.117
740,1.006,0.916,1.105
741,0.999,0.91,1.096
742,1.015,0.922,1.108
743,1.019,0.929,1.112
744,1.017,0.928,1.108
745,1.01,0.928,1.099
746,1.01,0.926,1.101
747,1.006,0.918,1.1
748,0.995,0.907,1.084
749,0.995,0.905,1.085
750,0.982,0.895,1.072
751,0.982,0.894,1.071
752,0.977,0.886,1.07
753,0.982,0.893,1.077
754,0.995,0.909,1.088
755,0.997,0.91,1.091
756,0.984,0.896,1.074
757,0.975,0.887,1.066
758,0.966,0.876,1.059
759,0.98,0.896,1.073
760,0.975,0.886,1.068
761,0.96,0.871,1.052
762,0.977,0.89,1.072
763,0.977,0.889,1.069
764,0.999,0.91,1.093
765,1.021,0.929,1.118
766,1.026,0.936,1.122
767,1.036,0.944,1.128
768,1.039,0.947,1.136
769,1.043,0.952,1.142
770,1.058,0.966,1.156
771,1.071,0.979,1.167
772,1.061,0.964,1.157
773,1.063,0.967,1.161
774,1.052,0.956,1.148
775,1.052,0.955,1.149
776,1.034,0.942,1.131
777,1.019,0.933,1.114
778,1.017,0.931,1.116
779,1.012,0.922,1.106
780,1.006,0.912,1.106
781,1.023,0.928,1.119
782,1.021,0.932,1.118
783,1.019,0.93,1.111
784,1.021,0.93,1.114
785,1.03,0.937,1.126
786,1.015,0.926,1.106
787,1.021,0.93,1.111
788,1.017,0.928,1.108
789,0.991,0.901,1.078
790,1.017,0.926,1.109
791,1.028,0.939,1.119
792,1.032,0.942,1.13
793,1.036,0.948,1.133
794,1.034,0.948,1.13
795,1.039,0.951,1.134
796,1.034,0.945,1.13
797,1.034,0.941,1.131
798,1.034,0.942,1.13
799,1.017,0.925,1.113
800,1.01,0.918,1.105
801,1.006,0.915,1.1
802,0.988,0.899,1.083
803,1.006,0.918,1.096
804,1.001,0.909,1.094
805,1.012,0.918,1.099
806,1.017,0.921,1.105
807,1.036,0.939,1.126
808,1.023,0.925,1.114
809,1.026,0.928,1.114
810,1.026,0.926,1.115
811,1.021,0.921,1.106
812,1.034,0.938,1.121
813,1.047,0.951,1.13
814,1.043,0.944,1.127
815,1.026,0.927,1.108
816,1.021,0.926,1.103
817,1.028,0.931,1.115
818,1.028,0.934,1.116
819,1.032,0.936,1.124
820,1.039,0.939,1.129
821,1.065,0.965,1.156
822,1.071,0.971,1.163
823,1.065,0.963,1.16
824,1.074,0.976,1.168
825,1.069,0.968,1.164
826,1.096,0.99,1.189
827,1.098,0.987,1.19
828,1.069,0.965,1.159
829,1.047,0.946,1.142
830,1.036,0.929,1.129
831,1.047,0.941,1.141
832,1.043,0.941,1.138
833,1.026,0.922,1.122
834,1.032,0.932,1.13
835,1.03,0.926,1.127
836,1.045,0.945,1.145
837,1.021,0.922,1.118
838,1.006,0.907,1.106
839,1.015,0.919,1.112
840,1.021,0.929,1.122
841,1.034,0.941,1.132
842,1.045,0.952,1.142
843,1.052,0.957,1.15
844,1.047,0.957,1.141
845,1.034,0.946,1.128
846,1.039,0.951,1.135
847,1.026,0.936,1.12
848,1.023,0.933,1.119
849,1.036,0.946,1.131
850,1.056,0.971,1.156
851,1.039,0.958,1.135
852,1.021,0.941,1.118
853,0.999,0.921,1.094
854,1.004,0.923,1.098
855,0.995,0.912,1.087
856,1.015,0.93,1.105
857,1.008,0.924,1.097
858,0.999,0.918,1.09
859,1.01,0.926,1.096
860,1.001,0.916,1.091
861,0.993,0.91,1.082
862,0.964,0.883,1.052
863,0.98,0.896,1.068
864,0.999,0.915,1.089
865,0.997,0.915,1.086
866,0.995,0.914,1.085
867,1.001,0.919,1.093
868,0.995,0.914,1.089
869,0.977,0.898,1.072
870,0.973,0.891,1.067
871,0.969,0.885,1.058
872,0.969,0.886,1.057
873,0.971,0.89,1.059
874,0.969,0.885,1.058
875,0.956,0.872,1.048
876,0.947,0.86,1.043
877,0.96,0.875,1.056
878,0.971,0.888,1.064
879,0.975,0.89,1.064
880,0.975,0.889,1.063
881,0.973,0.886,1.064
882,0.984,0.896,1.074
883,0.975,0.89,1.063
884,0.98,0.891,1.07
885,0.973,0.889,1.064
886,0.953,0.868,1.041
887,0.966,0.882,1.055
888,0.956,0.869,1.044
889,0.947,0.86,1.033
890,0.936,0.848,1.022
891,0.938,0.85,1.02
892,0.932,0.848,1.014
893,0.932,0.847,1.014
894,0.929,0.846,1.014
895,0.912,0.829,0.996
896,0.89,0.805,0.971
897,0.912,0.825,0.992
898,0.925,0.839,1.007
899,0.927,0.841,1.01
900,0.938,0.852,1.023
901,0.934,0.849,1.018
902,0.936,0.848,1.018
903,0.956,0.867,1.044
904,0.96,0.872,1.049
905,0.962,0.878,1.052
906,0.956,0.868,1.045
907,0.953,0.869,1.042
908,0.962,0.878,1.057
909,0.947,0.863,1.044
910,0.962,0.879,1.058
911,0.964,0.88,1.062
912,0.969,0.882,1.062
913,0.982,0.896,1.076
914,0.966,0.881,1.062
915,0.966,0.882,1.063
916,0.962,0.876,1.053
917,0.964,0.878,1.056
918,0.951,0.863,1.037
919,0.962,0.875,1.055
920,0.966,0.878,1.062
921,0.993,0.903,1.089
922,1.006,0.913,1.102
923,1.015,0.917,1.112
924,1.012,0.914,1.11
925,1.012,0.913,1.11
926,1.001,0.907,1.097
927,1.021,0.929,1.112
928,0.997,0.905,1.092
929,0.984,0.893,1.075
930,0.982,0.887,1.071
931,0.982,0.887,1.072
932,0.977,0.882,1.068
933,0.977,0.889,1.067
934,0.975,0.886,1.063
935,0.984,0.896,1.074
936,1.01,0.922,1.097
937,1.021,0.933,1.109
938,1.006,0.916,1.097
939,1.012,0.924,1.106
940,1.004,0.913,1.093
941,0.995,0.905,1.078
942,1.012,0.924,1.1
943,1.012,0.921,1.101
944,1.006,0.916,1.096
945,1.032,0.941,1.126
946,1.045,0.952,1.139
947,1.043,0.948,1.137
948,1.043,0.947,1.139
949,1.034,0.939,1.128
950,1.034,0.938,1.127
951,1.015,0.919,1.107
952,1.006,0.913,1.106
953,0.991,0.899,1.091
954,1.006,0.915,1.103
955,1.012,0.923,1.111
956,1.047,0.957,1.145
957,1.036,0.942,1.135
958,1.05,0.95,1.144
959,1.043,0.944,1.136
960,1.032,0.934,1.124
961,1.023,0.93,1.115
962,1.041,0.947,1.131
963,1.043,0.951,1.134
964,1.01,0.921,1.097
965,1.019,0.927,1.103
966,1.041,0.946,1.134
967,1.054,0.965,1.142
968,1.063,0.975,1.153
969,1.074,0.983,1.166
970,1.1,1.009,1.191
971,1.1,1.008,1.199
972,1.091,0.998,1.189
973,1.085,0.994,1.18
974,1.091,0.995,1.189
975,1.069,0.973,1.166
976,1.052,0.96,1.149
977,1.056,0.967,1.153
978,1.043,0.949,1.143
979,1.03,0.938,1.125
980,1.012,0.923,1.102
981,1.023,0.931,1.118
982,1.01,0.918,1.106
983,1.001,0.914,1.098
984,1.01,0.916,1.106
985,1.006,0.914,1.103
986,1.008,0.916,1.102
987,0.997,0.905,1.089
988,0.984,0.893,1.078
989,0.988,0.895,1.079
990,0.962,0.875,1.054
991,0.969,0.882,1.058
992,0.966,0.873,1.057
993,0.953,0.866,1.045
994,0.94,0.853,1.035
995,0.949,0.865,1.049
996,0.942,0.86,1.042
997,0.953,0.868,1.056
