,average,q0025,q0975
125,0.94,0.878,1.008
126,0.957,0.893,1.028
127,0.946,0.881,1.019
128,0.933,0.87,1.003
129,0.94,0.879,1.01
130,0.933,0.875,1.003
131,0.926,0.866,0.996
132,0.938,0.876,1.009
133,0.935,0.871,1.003
134,0.938,0.874,1.006
135,0.937,0.873,1.006
136,0.938,0.874,1.006
137,0.928,0.866,0.998
138,0.928,0.867,0.999
139,0.933,0.871,1.005
140,0.94,0.874,1.01
141,0.947,0.882,1.016
142,0.953,0.889,1.024
143,0.943,0.88,1.011
144,0.945,0.88,1.013
145,0.951,0.887,1.02
146,0.947,0.882,1.018
147,0.951,0.886,1.021
148,0.94,0.871,1.01
149,0.95,0.883,1.02
150,0.94,0.874,1.009
151,0.932,0.869,1.004
152,0.948,0.884,1.02
153,0.945,0.882,1.015
154,0.946,0.881,1.017
155,0.94,0.874,1.01
156,0.938,0.875,1.011
157,0.935,0.871,1.005
158,0.928,0.869,0.997
159,0.945,0.884,1.011
160,0.942,0.878,1.01
161,0.936,0.873,1.001
162,0.925,0.863,0.989
163,0.923,0.862,0.989
164,0.921,0.857,0.982
165,0.933,0.87,0.997
166,0.94,0.878,1.004
167,0.947,0.883,1.012
168,0.945,0.879,1.007
169,0.953,0.888,1.016
170,0.951,0.886,1.015
171,0.935,0.871,1.001
172,0.93,0.865,0.996
173,0.952,0.883,1.017
174,0.957,0.889,1.023
175,0.948,0.88,1.012
176,0.956,0.888,1.021
177,0.966,0.899,1.031
178,0.981,0.915,1.046
179,0.973,0.904,1.037
180,0.976,0.907,1.04
181,0.971,0.903,1.037
182,0.976,0.91,1.045
183,0.967,0.9,1.037
184,0.961,0.895,1.029
185,0.956,0.889,1.021
186,0.962,0.893,1.028
187,0.963,0.895,1.03
188,0.981,0.911,1.048
189,0.992,0.924,1.06
190,0.993,0.925,1.059
191,0.999,0.927,1.067
192,0.997,0.928,1.064
193,0.992,0.919,1.06
194,0.988,0.917,1.054
195,0.984,0.912,1.05
196,0.986,0.914,1.053
197,0.991,0.924,1.061
198,0.994,0.925,1.067
199,0.987,0.92,1.058
200,0.992,0.925,1.062
201,0.992,0.925,1.062
202,0.992,0.927,1.062
203,0.993,0.93,1.064
204,0.991,0.928,1.062
205,0.996,0.932,1.064
206,1.003,0.938,1.072
207,0.988,0.921,1.058
208,0.984,0.917,1.053
209,0.994,0.927,1.063
210,0.996,0.928,1.062
211,1.005,0.939,1.071
212,1.009,0.94,1.078
213,0.999,0.931,1.066
214,0.989,0.921,1.054
215,0.983,0.916,1.048
216,0.977,0.91,1.043
217,0.967,0.901,1.033
218,0.956,0.891,1.024
219,0.961,0.895,1.026
220,0.961,0.896,1.025
221,0.951,0.888,1.015
222,0.954,0.893,1.022
223,0.945,0.879,1.012
224,0.948,0.884,1.013
225,0.946,0.882,1.013
226,0.945,0.88,1.012
227,0.923,0.86,0.988
228,0.925,0.862,0.989
229,0.938,0.876,1.001
230,0.941,0.881,1.004
231,0.94,0.877,1.003
232,0.941,0.878,1.003
233,0.937,0.871,1.001
234,0.938,0.876,1.003
235,0.936,0.875,1.0
236,0.937,0.875,1.005
237,0.937,0.875,1.001
238,0.938,0.875,1.004
239,0.956,0.892,1.021
240,0.957,0.891,1.021
241,0.952,0.885,1.016
242,0.958,0.89,1.023
243,0.956,0.888,1.019
244,0.961,0.893,1.025
245,0.948,0.88,1.012
246,0.95,0.88,1.014
247,0.979,0.909,1.043
248,0.984,0.916,1.051
249,0.982,0.912,1.049
250,0.981,0.912,1.047
251,0.978,0.91,1.044
252,0.963,0.895,1.028
253,0.977,0.908,1.04
254,0.986,0.913,1.051
255,0.979,0.909,1.045
256,0.977,0.909,1.042
257,0.991,0.924,1.058
258,1.003,0.939,1.069
259,1.014,0.951,1.079
260,1.007,0.942,1.073
261,1.017,0.951,1.082
262,1.03,0.961,1.099
263,1.029,0.959,1.095
264,1.035,0.963,1.103
265,1.029,0.96,1.098
266,1.022,0.954,1.09
267,1.027,0.961,1.093
268,1.023,0.957,1.093
269,1.02,0.956,1.089
270,1.018,0.955,1.088
271,1.019,0.955,1.09
272,1.027,0.961,1.094
273,1.028,0.96,1.098
274,1.024,0.957,1.093
275,1.018,0.952,1.083
276,1.015,0.95,1.083
277,1.027,0.96,1.097
278,1.009,0.944,1.078
279,1.009,0.945,1.079
280,1.013,0.948,1.084
281,1.014,0.949,1.087
282,1.005,0.941,1.076
283,0.997,0.933,1.067
284,0.986,0.92,1.058
285,0.971,0.905,1.042
286,0.959,0.894,1.03
287,0.957,0.892,1.025
288,0.951,0.886,1.019
289,0.933,0.871,0.999
290,0.923,0.86,0.99
291,0.912,0.848,0.979
292,0.903,0.841,0.968
293,0.916,0.854,0.982
294,0.911,0.85,0.976
295,0.92,0.86,0.988
296,0.92,0.861,0.986
297,0.931,0.869,0.997
298,0.945,0.881,1.013
299,0.937,0.873,1.004
300,0.928,0.864,0.993
301,0.925,0.86,0.988
302,0.923,0.86,0.985
303,0.91,0.846,0.976
304,0.884,0.819,0.946
305,0.886,0.82,0.947
306,0.885,0.82,0.946
307,0.877,0.811,0.941
308,0.874,0.81,0.935
309,0.874,0.811,0.932
310,0.875,0.812,0.935
311,0.884,0.818,0.947
312,0.881,0.821,0.945
313,0.882,0.823,0.948
314,0.897,0.837,0.961
315,0.907,0.842,0.972
316,0.907,0.841,0.973
317,0.902,0.838,0.969
318,0.921,0.858,0.984
319,0.921,0.857,0.984
320,0.923,0.861,0.985
321,0.926,0.861,0.989
322,0.947,0.884,1.012
323,0.956,0.896,1.018
324,0.959,0.895,1.022
325,0.954,0.89,1.019
326,0.961,0.898,1.026
327,0.964,0.901,1.026
328,0.964,0.896,1.03
329,0.958,0.889,1.02
330,0.961,0.896,1.025
331,0.969,0.904,1.032
332,0.973,0.912,1.036
333,0.974,0.91,1.037
334,0.981,0.916,1.044
335,0.982,0.916,1.045
336,0.984,0.92,1.047
337,0.986,0.919,1.047
338,0.983,0.914,1.045
339,0.996,0.927,1.057
340,0.991,0.92,1.054
341,1.002,0.93,1.067
342,1.009,0.936,1.073
343,0.993,0.921,1.059
344,1.009,0.936,1.074
345,1.012,0.937,1.081
346,0.997,0.923,1.063
347,0.992,0.921,1.06
348,0.989,0.914,1.055
349,1.001,0.927,1.068
350,0.994,0.92,1.066
351,0.983,0.909,1.055
352,0.973,0.898,1.042
353,0.982,0.912,1.054
354,0.992,0.923,1.062
355,0.988,0.917,1.056
356,0.981,0.911,1.051
357,0.992,0.926,1.059
358,0.988,0.919,1.055
359,0.981,0.914,1.045
360,0.984,0.916,1.051
361,0.987,0.918,1.052
362,0.993,0.923,1.056
363,0.996,0.923,1.061
364,1.007,0.938,1.071
365,0.997,0.927,1.058
366,0.993,0.922,1.059
367,1.002,0.931,1.067
368,0.999,0.928,1.066
369,0.991,0.919,1.055
370,0.987,0.915,1.054
371,0.988,0.919,1.052
372,0.972,0.907,1.034
373,0.984,0.917,1.046
374,0.987,0.92,1.052
375,0.987,0.919,1.052
376,0.991,0.923,1.062
377,0.993,0.929,1.06
378,0.983,0.914,1.054
379,0.984,0.917,1.054
380,0.992,0.924,1.064
381,0.996,0.925,1.067
382,0.998,0.932,1.067
383,1.003,0.936,1.074
384,1.001,0.937,1.068
385,1.017,0.95,1.083
386,1.018,0.951,1.087
387,1.012,0.944,1.081
388,1.004,0.939,1.073
389,0.992,0.923,1.061
390,0.993,0.929,1.062
391,1.009,0.941,1.078
392,1.017,0.949,1.082
393,1.017,0.953,1.085
394,1.008,0.941,1.075
395,0.999,0.933,1.068
396,1.005,0.939,1.073
397,1.004,0.94,1.072
398,1.002,0.936,1.074
399,0.998,0.933,1.07
400,0.998,0.935,1.069
401,0.998,0.932,1.069
402,1.001,0.936,1.072
403,1.018,0.95,1.087
404,1.02,0.954,1.092
405,1.022,0.955,1.094
406,1.015,0.949,1.084
407,1.029,0.962,1.099
408,1.054,0.984,1.123
409,1.049,0.981,1.117
410,1.043,0.974,1.113
411,1.047,0.979,1.117
412,1.047,0.977,1.114
413,1.049,0.978,1.121
414,1.033,0.963,1.105
415,1.019,0.948,1.088
416,1.017,0.948,1.086
417,1.008,0.937,1.078
418,1.01,0.935,1.083
419,1.009,0.934,1.079
420,1.014,0.941,1.08
421,1.003,0.931,1.07
422,1.001,0.933,1.071
423,0.993,0.925,1.063
424,1.008,0.937,1.079
425,1.022,0.954,1.093
426,1.017,0.95,1.087
427,1.012,0.946,1.082
428,1.009,0.944,1.078
429,1.008,0.94,1.075
430,1.012,0.944,1.083
431,1.019,0.953,1.087
432,1.023,0.955,1.09
433,1.018,0.95,1.088
434,1.019,0.951,1.09
435,1.019,0.948,1.087
436,1.019,0.949,1.088
437,1.023,0.952,1.093
438,1.014,0.942,1.085
439,1.029,0.959,1.098
440,1.042,0.975,1.111
441,1.038,0.969,1.106
442,1.039,0.969,1.109
443,1.022,0.955,1.093
444,1.023,0.955,1.093
445,1.023,0.956,1.095
446,1.028,0.957,1.1
447,1.027,0.957,1.099
448,1.044,0.972,1.118
449,1.044,0.97,1.116
450,1.048,0.978,1.117
451,1.049,0.98,1.12
452,1.06,0.993,1.13
453,1.057,0.985,1.127
454,1.05,0.984,1.119
455,1.055,0.984,1.124
456,1.06,0.992,1.127
457,1.059,0.991,1.127
458,1.052,0.984,1.117
459,1.047,0.98,1.113
460,1.05,0.98,1.117
461,1.05,0.981,1.117
462,1.054,0.988,1.122
463,1.061,0.994,1.134
464,1.042,0.973,1.112
465,1.04,0.972,1.11
466,1.032,0.963,1.101
467,1.039,0.969,1.111
468,1.043,0.971,1.116
469,1.042,0.97,1.115
470,1.025,0.956,1.095
471,1.025,0.956,1.098
472,1.032,0.961,1.099
473,1.028,0.955,1.096
474,1.03,0.962,1.095
475,1.029,0.96,1.094
476,1.028,0.958,1.095
477,1.018,0.95,1.082
478,1.029,0.963,1.093
479,1.009,0.942,1.074
480,0.994,0.927,1.058
481,0.994,0.93,1.059
482,1.001,0.935,1.065
483,1.003,0.938,1.07
484,0.998,0.934,1.066
485,1.003,0.938,1.07
486,1.007,0.94,1.072
487,0.986,0.916,1.05
488,0.972,0.903,1.037
489,0.968,0.902,1.036
490,0.978,0.906,1.043
491,0.972,0.903,1.037
492,0.978,0.911,1.045
493,0.968,0.902,1.038
494,0.973,0.905,1.042
495,0.986,0.916,1.057
496,0.992,0.921,1.062
497,0.979,0.911,1.051
498,0.983,0.912,1.058
499,0.983,0.911,1.058
500,0.988,0.916,1.06
501,0.989,0.913,1.06
502,0.984,0.909,1.056
503,0.976,0.903,1.045
504,0.977,0.905,1.046
505,0.977,0.907,1.049
506,0.968,0.894,1.039
507,0.962,0.887,1.029
508,0.948,0.874,1.011
509,0.954,0.884,1.019
510,0.962,0.89,1.032
511,0.966,0.897,1.031
512,0.971,0.902,1.036
513,0.972,0.902,1.039
514,0.964,0.898,1.032
515,0.958,0.894,1.023
516,0.961,0.895,1.028
517,0.958,0.89,1.026
518,0.961,0.891,1.025
519,0.962,0.896,1.027
520,0.969,0.902,1.033
521,0.966,0.896,1.033
522,0.952,0.882,1.019
523,0.958,0.888,1.025
524,0.953,0.885,1.023
525,0.956,0.888,1.023
526,0.958,0.89,1.027
527,0.974,0.905,1.044
528,0.984,0.915,1.053
529,0.992,0.923,1.062
530,1.001,0.932,1.07
531,1.001,0.931,1.069
532,0.997,0.928,1.065
533,0.986,0.919,1.058
534,0.992,0.923,1.066
535,0.983,0.915,1.055
536,0.972,0.9,1.038
537,0.974,0.907,1.043
538,0.977,0.909,1.044
539,0.976,0.905,1.043
540,0.978,0.906,1.045
541,0.971,0.897,1.04
542,0.967,0.896,1.036
543,0.973,0.901,1.043
544,0.961,0.889,1.028
545,0.964,0.892,1.034
546,0.964,0.893,1.037
547,0.966,0.894,1.035
548,0.974,0.9,1.041
549,0.987,0.912,1.055
550,0.998,0.926,1.065
551,0.977,0.905,1.042
552,0.967,0.894,1.031
553,0.974,0.905,1.041
554,0.974,0.904,1.042
555,0.981,0.909,1.05
556,0.979,0.906,1.047
557,0.981,0.91,1.048
558,0.979,0.911,1.049
559,0.971,0.904,1.04
560,0.984,0.918,1.052
561,0.994,0.928,1.059
562,0.994,0.929,1.061
563,1.007,0.938,1.074
564,1.012,0.943,1.08
565,1.01,0.943,1.075
566,1.007,0.938,1.074
567,0.977,0.91,1.042
568,0.979,0.91,1.044
569,0.987,0.919,1.053
570,1.002,0.934,1.072
571,0.994,0.924,1.064
572,1.003,0.935,1.072
573,0.993,0.924,1.062
574,1.002,0.931,1.07
575,0.993,0.922,1.061
576,1.007,0.935,1.075
577,0.993,0.925,1.061
578,0.987,0.92,1.055
579,0.989,0.92,1.058
580,0.987,0.917,1.055
581,0.982,0.912,1.048
582,0.993,0.926,1.063
583,0.987,0.919,1.056
584,0.992,0.925,1.062
585,0.982,0.913,1.05
586,0.981,0.912,1.054
587,0.974,0.907,1.044
588,0.973,0.905,1.042
589,0.976,0.905,1.043
590,0.977,0.907,1.042
591,0.981,0.911,1.045
592,0.993,0.922,1.059
593,0.978,0.909,1.043
594,0.982,0.909,1.044
595,0.987,0.917,1.052
596,0.989,0.915,1.054
597,0.987,0.919,1.054
598,0.992,0.922,1.059
599,0.986,0.913,1.054
600,0.993,0.924,1.06
601,0.991,0.922,1.058
602,0.994,0.924,1.062
603,0.997,0.929,1.066
604,0.986,0.919,1.055
605,0.977,0.91,1.047
606,0.966,0.9,1.035
607,0.994,0.929,1.067
608,0.988,0.924,1.059
609,0.977,0.912,1.048
610,0.982,0.911,1.053
611,0.973,0.903,1.047
612,0.973,0.906,1.045
613,0.979,0.909,1.05
614,0.993,0.924,1.063
615,0.983,0.914,1.054
616,0.988,0.917,1.062
617,0.978,0.905,1.051
618,0.973,0.904,1.047
619,0.972,0.902,1.042
620,0.943,0.876,1.016
621,0.946,0.876,1.019
622,0.932,0.867,1.004
623,0.927,0.86,0.996
624,0.933,0.864,1.006
625,0.93,0.863,1.0
626,0.922,0.857,0.991
627,0.935,0.869,1.005
628,0.931,0.866,1.005
629,0.931,0.867,1.003
630,0.937,0.872,1.008
631,0.933,0.869,1.008
632,0.922,0.86,0.998
633,0.907,0.845,0.977
634,0.913,0.852,0.983
635,0.916,0.851,0.985
636,0.921,0.854,0.99
637,0.918,0.848,0.987
638,0.921,0.852,0.988
639,0.93,0.86,0.996
640,0.935,0.864,1.002
641,0.947,0.874,1.011
642,0.951,0.879,1.02
643,0.941,0.87,1.01
644,0.946,0.877,1.011
645,0.962,0.894,1.025
646,0.957,0.889,1.021
647,0.966,0.898,1.03
648,0.961,0.891,1.032
649,0.959,0.89,1.029
650,0.963,0.896,1.033
651,0.976,0.908,1.045
652,0.987,0.92,1.055
653,1.001,0.931,1.071
654,0.994,0.925,1.068
655,1.007,0.938,1.079
656,1.019,0.948,1.094
657,1.024,0.954,1.098
658,1.038,0.965,1.113
659,1.049,0.973,1.126
660,1.035,0.961,1.11
661,1.027,0.955,1.101
662,1.025,0.954,1.098
663,1.017,0.947,1.089
664,1.024,0.954,1.098
665,1.022,0.953,1.095
666,1.019,0.951,1.09
667,1.009,0.942,1.08
668,1.003,0.936,1.073
669,0.989,0.919,1.06
670,0.984,0.918,1.053
671,0.978,0.913,1.053
672,0.972,0.904,1.044
673,0.973,0.903,1.045
674,0.967,0.899,1.036
675,0.972,0.904,1.041
676,0.984,0.914,1.054
677,0.976,0.906,1.047
678,0.977,0.908,1.048
679,0.983,0.914,1.055
680,0.971,0.903,1.042
681,0.962,0.897,1.034
682,0.946,0.878,1.017
683,0.953,0.886,1.023
684,0.951,0.883,1.021
685,0.943,0.878,1.01
686,0.93,0.862,0.997
687,0.921,0.854,0.991
688,0.935,0.866,1.006
689,0.945,0.876,1.014
690,0.935,0.864,1.002
691,0.932,0.86,0.999
692,0.936,0.867,1.002
693,0.938,0.873,1.007
694,0.941,0.876,1.006
695,0.948,0.882,1.016
696,0.951,0.882,1.016
697,0.961,0.896,1.029
698,0.961,0.894,1.028
699,0.962,0.896,1.032
700,0.974,0.905,1.042
701,0.979,0.91,1.05
702,0.957,0.889,1.027
703,0.958,0.89,1.027
704,0.946,0.881,1.016
705,0.94,0.874,1.009
706,0.951,0.882,1.019
707,0.951,0.882,1.016
708,0.957,0.889,1.023
709,0.945,0.878,1.012
710,0.943,0.875,1.009
711,0.935,0.869,0.999
712,0.94,0.875,1.005
713,0.942,0.878,1.008
714,0.927,0.86,0.989
715,0.932,0.866,0.994
716,0.936,0.873,1.001
717,0.918,0.856,0.98
718,0.94,0.873,1.003
719,0.94,0.874,1.007
720,0.943,0.879,1.012
721,0.947,0.885,1.017
722,0.942,0.878,1.016
723,0.952,0.887,1.024
724,0.962,0.897,1.033
725,0.948,0.883,1.018
726,0.941,0.876,1.007
727,0.932,0.868,0.999
728,0.951,0.883,1.018
729,0.94,0.874,1.005
730,0.954,0.889,1.017
731,0.964,0.896,1.029
732,0.957,0.888,1.025
733,0.963,0.897,1.027
734,0.973,0.907,1.036
735,0.973,0.906,1.038
736,0.983,0.914,1.051
737,0.982,0.911,1.051
738,0.992,0.922,1.059
739,1.003,0.935,1.068
740,0.999,0.933,1.066
741,1.002,0.932,1.073
742,0.991,0.922,1.059
743,0.993,0.922,1.063
744,0.989,0.919,1.058
745,0.988,0.917,1.055
746,0.996,0.922,1.063
747,0.996,0.924,1.062
748,1.008,0.938,1.076
749,0.999,0.926,1.068
750,1.005,0.936,1.074
751,1.013,0.942,1.082
752,1.01,0.942,1.079
753,1.008,0.94,1.077
754,1.012,0.942,1.079
755,0.999,0.931,1.073
756,1.008,0.943,1.078
757,1.005,0.939,1.074
758,0.996,0.931,1.066
759,0.991,0.924,1.061
760,0.989,0.922,1.058
761,0.998,0.931,1.066
762,1.008,0.938,1.076
763,1.01,0.938,1.075
764,1.014,0.94,1.081
765,0.992,0.92,1.063
766,1.001,0.93,1.069
767,0.999,0.928,1.067
768,0.996,0.922,1.065
769,0.991,0.916,1.06
770,0.996,0.922,1.064
771,0.986,0.913,1.054
772,0.981,0.909,1.047
773,0.971,0.899,1.038
774,0.978,0.91,1.048
775,0.989,0.918,1.057
776,0.986,0.915,1.057
777,0.992,0.923,1.059
778,0.979,0.91,1.044
779,0.969,0.901,1.034
780,0.976,0.904,1.042
781,0.973,0.903,1.039
782,0.976,0.907,1.041
783,0.966,0.9,1.032
784,0.964,0.896,1.031
785,0.976,0.909,1.043
786,0.976,0.909,1.045
787,0.967,0.903,1.034
788,0.979,0.915,1.045
789,0.987,0.919,1.055
790,0.974,0.907,1.041
791,0.994,0.929,1.061
792,0.982,0.913,1.049
793,0.988,0.919,1.055
794,0.984,0.915,1.053
795,0.991,0.921,1.059
796,0.983,0.913,1.052
797,0.988,0.919,1.056
798,0.996,0.926,1.064
799,1.009,0.941,1.079
800,1.02,0.952,1.09
801,1.02,0.953,1.091
802,1.015,0.949,1.085
803,1.012,0.945,1.08
804,1.003,0.935,1.072
805,0.996,0.93,1.065
806,1.001,0.935,1.072
807,1.008,0.941,1.078
808,1.022,0.952,1.092
809,1.009,0.941,1.08
810,0.993,0.927,1.061
811,0.996,0.93,1.061
812,1.008,0.944,1.077
813,1.015,0.95,1.084
814,0.998,0.932,1.063
815,1.003,0.938,1.071
816,1.008,0.942,1.073
817,1.007,0.942,1.069
818,1.009,0.944,1.073
819,1.012,0.946,1.075
820,1.005,0.938,1.066
821,1.019,0.952,1.083
822,1.023,0.954,1.09
823,1.022,0.95,1.09
824,1.005,0.936,1.074
825,1.005,0.936,1.073
826,0.998,0.929,1.066
827,1.002,0.932,1.068
828,1.012,0.941,1.079
829,1.028,0.957,1.097
830,1.027,0.957,1.097
831,1.037,0.97,1.107
832,1.038,0.97,1.109
833,1.04,0.972,1.109
834,1.03,0.962,1.098
835,1.019,0.953,1.086
836,1.018,0.952,1.084
837,1.015,0.947,1.082
838,1.02,0.954,1.087
839,1.018,0.951,1.085
840,1.017,0.947,1.082
841,1.018,0.948,1.083
842,1.029,0.962,1.093
843,1.043,0.974,1.108
844,1.038,0.97,1.105
845,1.04,0.971,1.109
846,1.03,0.961,1.099
847,1.024,0.955,1.089
848,1.024,0.954,1.091
849,1.002,0.932,1.07
850,0.994,0.927,1.062
851,0.991,0.921,1.059
852,1.002,0.933,1.071
853,1.01,0.942,1.079
854,1.012,0.944,1.083
855,0.999,0.933,1.071
856,0.986,0.92,1.059
857,0.967,0.901,1.036
858,0.957,0.893,1.027
859,0.952,0.888,1.022
860,0.956,0.891,1.022
861,0.952,0.885,1.019
862,0.956,0.888,1.024
863,0.952,0.885,1.018
864,0.95,0.882,1.018
865,0.957,0.891,1.028
866,0.954,0.888,1.026
867,0.958,0.89,1.03
868,0.947,0.88,1.016
869,0.954,0.888,1.024
870,0.947,0.881,1.012
871,0.946,0.878,1.01
872,0.943,0.876,1.01
873,0.931,0.865,0.999
874,0.932,0.864,1.002
875,0.925,0.855,0.994
876,0.932,0.863,0.998
877,0.932,0.863,0.997
878,0.946,0.874,1.011
879,0.947,0.878,1.013
880,0.948,0.877,1.012
881,0.95,0.882,1.013
882,0.952,0.887,1.018
883,0.943,0.878,1.009
884,0.938,0.873,1.003
885,0.921,0.855,0.985
886,0.931,0.865,0.996
887,0.917,0.85,0.981
888,0.921,0.855,0.985
889,0.926,0.86,0.991
890,0.935,0.868,1.002
891,0.943,0.876,1.009
892,0.942,0.876,1.007
893,0.936,0.872,1.001
894,0.935,0.872,1.001
895,0.93,0.866,0.997
896,0.906,0.844,0.97
897,0.896,0.833,0.96
898,0.911,0.846,0.975
899,0.927,0.861,0.988
900,0.91,0.843,0.972
901,0.901,0.834,0.962
902,0.889,0.825,0.952
903,0.88,0.812,0.94
904,0.875,0.809,0.935
905,0.885,0.821,0.947
906,0.887,0.822,0.952
907,0.867,0.805,0.93
908,0.861,0.799,0.925
909,0.862,0.799,0.924
910,0.867,0.806,0.933
911,0.865,0.804,0.929
912,0.874,0.811,0.938
913,0.864,0.803,0.927
914,0.871,0.809,0.937
915,0.875,0.815,0.94
916,0.864,0.801,0.928
917,0.875,0.813,0.943
918,0.882,0.82,0.95
919,0.88,0.817,0.946
920,0.874,0.811,0.937
921,0.866,0.804,0.931
922,0.865,0.801,0.93
923,0.864,0.8,0.927
924,0.862,0.801,0.926
925,0.869,0.806,0.929
926,0.884,0.821,0.946
927,0.882,0.82,0.948
928,0.874,0.811,0.938
929,0.894,0.829,0.961
930,0.887,0.822,0.953
931,0.897,0.831,0.964
932,0.887,0.824,0.953
933,0.881,0.817,0.948
934,0.879,0.815,0.944
935,0.886,0.82,0.956
936,0.896,0.83,0.964
937,0.916,0.848,0.984
938,0.93,0.86,0.996
939,0.945,0.871,1.013
940,0.956,0.884,1.028
941,0.956,0.888,1.029
942,0.95,0.881,1.022
943,0.943,0.875,1.016
944,0.947,0.881,1.019
945,0.951,0.883,1.022
946,0.952,0.885,1.022
947,0.958,0.893,1.027
948,0.959,0.896,1.025
949,0.948,0.883,1.013
950,0.94,0.871,1.003
951,0.947,0.876,1.014
952,0.95,0.883,1.019
953,0.954,0.887,1.023
954,0.958,0.894,1.025
955,0.973,0.906,1.043
956,0.969,0.9,1.039
957,0.966,0.895,1.035
958,0.974,0.904,1.045
959,0.961,0.89,1.033
960,0.953,0.883,1.024
961,0.972,0.902,1.042
962,0.973,0.904,1.045
963,0.973,0.906,1.046
964,0.951,0.882,1.02
965,0.935,0.867,1.003
966,0.923,0.855,0.993
967,0.917,0.848,0.989
968,0.912,0.845,0.983
969,0.901,0.835,0.971
970,0.905,0.84,0.974
971,0.9,0.833,0.968
972,0.896,0.829,0.963
973,0.901,0.835,0.965
974,0.927,0.861,0.997
975,0.925,0.861,0.992
976,0.926,0.862,0.991
977,0.92,0.857,0.986
978,0.917,0.851,0.987
979,0.912,0.848,0.981
980,0.908,0.842,0.979
981,0.903,0.838,0.97
982,0.902,0.837,0.971
983,0.889,0.821,0.958
984,0.911,0.844,0.981
985,0.916,0.851,0.981
986,0.91,0.847,0.978
987,0.922,0.856,0.991
988,0.913,0.848,0.981
989,0.896,0.832,0.965
990,0.912,0.85,0.981
991,0.931,0.866,0.998
992,0.943,0.878,1.011
993,0.959,0.894,1.029
994,0.978,0.914,1.048
995,0.979,0.913,1.046
996,0.982,0.917,1.047
997,0.981,0.921,1.048
