,average,q0025,q0975
117,0.962,0.877,1.044
118,0.96,0.878,1.041
119,0.956,0.872,1.036
120,0.956,0.87,1.037
121,0.946,0.861,1.03
122,0.941,0.857,1.024
123,0.95,0.868,1.033
124,0.964,0.876,1.046
125,0.964,0.876,1.04
126,0.968,0.88,1.046
127,0.979,0.894,1.061
128,0.991,0.905,1.071
129,0.995,0.907,1.08
130,0.985,0.904,1.063
131,0.968,0.888,1.049
132,0.973,0.89,1.052
133,0.998,0.921,1.081
134,0.987,0.909,1.065
135,0.964,0.884,1.043
136,0.968,0.887,1.047
137,0.983,0.906,1.063
138,1.004,0.925,1.086
139,0.996,0.917,1.078
140,0.985,0.907,1.069
141,1.006,0.927,1.091
142,1.012,0.932,1.101
143,1.012,0.929,1.099
144,1.023,0.941,1.113
145,1.01,0.926,1.092
146,1.0,0.914,1.081
147,0.993,0.908,1.075
148,0.991,0.909,1.073
149,0.983,0.901,1.064
150,0.971,0.886,1.058
151,0.979,0.894,1.065
152,0.973,0.886,1.055
153,0.962,0.878,1.042
154,0.956,0.871,1.038
155,0.954,0.869,1.033
156,0.958,0.87,1.04
157,0.966,0.882,1.05
158,0.966,0.882,1.05
159,0.97,0.89,1.053
160,0.968,0.884,1.049
161,0.956,0.872,1.038
162,0.968,0.883,1.051
163,0.964,0.88,1.048
164,0.95,0.865,1.031
165,0.916,0.834,0.996
166,0.921,0.84,1.002
167,0.919,0.841,0.996
168,0.918,0.833,0.999
169,0.9,0.821,0.982
170,0.919,0.839,0.998
171,0.908,0.825,0.985
172,0.927,0.842,1.011
173,0.931,0.847,1.016
174,0.935,0.853,1.02
175,0.939,0.857,1.02
176,0.954,0.874,1.038
177,0.958,0.88,1.044
178,0.968,0.89,1.056
179,0.973,0.894,1.061
180,0.96,0.881,1.046
181,0.977,0.895,1.06
182,0.996,0.914,1.082
183,1.002,0.923,1.092
184,0.996,0.913,1.087
185,0.975,0.893,1.065
186,0.983,0.9,1.069
187,0.989,0.904,1.076
188,0.979,0.897,1.066
189,0.983,0.897,1.063
190,0.979,0.893,1.064
191,0.987,0.901,1.076
192,0.998,0.912,1.088
193,1.004,0.915,1.097
194,1.006,0.92,1.097
195,0.996,0.909,1.091
196,1.004,0.921,1.098
197,1.006,0.925,1.101
198,1.004,0.92,1.096
199,1.0,0.919,1.093
200,0.995,0.908,1.089
201,0.987,0.906,1.078
202,1.002,0.918,1.092
203,0.993,0.908,1.081
204,0.991,0.903,1.081
205,0.989,0.903,1.077
206,0.977,0.892,1.064
207,0.979,0.893,1.064
208,0.979,0.895,1.068
209,0.97,0.886,1.059
210,0.996,0.913,1.086
211,1.008,0.921,1.096
212,1.002,0.913,1.089
213,0.993,0.906,1.081
214,1.006,0.92,1.096
215,0.993,0.905,1.075
216,0.996,0.907,1.087
217,0.983,0.897,1.072
218,0.968,0.881,1.057
219,0.968,0.878,1.056
220,0.973,0.881,1.059
221,0.979,0.888,1.063
222,0.995,0.902,1.078
223,0.995,0.907,1.081
224,1.002,0.914,1.088
225,0.985,0.901,1.069
226,0.985,0.902,1.07
227,0.989,0.904,1.073
228,0.995,0.91,1.08
229,0.989,0.906,1.074
230,0.996,0.907,1.083
231,1.002,0.915,1.087
232,1.002,0.915,1.09
233,1.018,0.931,1.102
234,1.02,0.934,1.099
235,1.029,0.944,1.113
236,1.014,0.933,1.1
237,1.029,0.947,1.114
238,1.041,0.957,1.128
239,1.048,0.967,1.14
240,1.027,0.944,1.118
241,1.046,0.963,1.139
242,1.064,0.975,1.154
243,1.083,0.991,1.17
244,1.075,0.986,1.162
245,1.068,0.979,1.154
246,1.073,0.986,1.162
247,1.066,0.979,1.152
248,1.066,0.979,1.153
249,1.062,0.973,1.145
250,1.058,0.967,1.141
251,1.052,0.961,1.137
252,1.062,0.976,1.145
253,1.058,0.974,1.141
254,1.048,0.969,1.132
255,1.05,0.966,1.136
256,1.052,0.969,1.136
257,1.054,0.972,1.134
258,1.048,0.968,1.13
259,1.05,0.964,1.131
260,1.052,0.968,1.136
261,1.064,0.984,1.148
262,1.056,0.974,1.143
263,1.045,0.965,1.128
264,1.068,0.989,1.155
265,1.079,0.997,1.169
266,1.071,0.986,1.159
267,1.054,0.972,1.141
268,1.058,0.978,1.145
269,1.048,0.969,1.136
270,1.027,0.944,1.122
271,1.023,0.942,1.113
272,1.031,0.948,1.122
273,1.035,0.949,1.122
274,1.041,0.954,1.129
275,1.029,0.943,1.115
276,1.014,0.928,1.104
277,1.006,0.92,1.093
278,1.02,0.934,1.111
279,1.01,0.924,1.101
280,1.023,0.935,1.11
281,1.033,0.942,1.119
282,1.035,0.944,1.118
283,1.025,0.939,1.111
284,1.012,0.929,1.1
285,1.021,0.935,1.106
286,1.025,0.937,1.111
287,1.02,0.927,1.104
288,1.004,0.911,1.082
289,1.008,0.923,1.091
290,1.014,0.929,1.094
291,1.012,0.924,1.096
292,1.043,0.956,1.127
293,1.037,0.951,1.124
294,1.054,0.967,1.139
295,1.06,0.97,1.145
296,1.081,0.991,1.166
297,1.089,1.0,1.174
298,1.089,1.0,1.174
299,1.091,1.001,1.177
300,1.102,1.015,1.185
301,1.11,1.02,1.193
302,1.12,1.03,1.206
303,1.127,1.034,1.208
304,1.139,1.044,1.224
305,1.133,1.04,1.217
306,1.141,1.053,1.229
307,1.135,1.046,1.221
308,1.135,1.047,1.225
309,1.123,1.036,1.212
310,1.146,1.055,1.234
311,1.143,1.053,1.231
312,1.166,1.069,1.257
313,1.164,1.07,1.255
314,1.15,1.057,1.237
315,1.141,1.047,1.226
316,1.143,1.047,1.227
317,1.152,1.058,1.241
318,1.146,1.056,1.231
319,1.15,1.062,1.24
320,1.148,1.055,1.242
321,1.129,1.042,1.226
322,1.123,1.036,1.216
323,1.123,1.034,1.217
324,1.125,1.035,1.216
325,1.12,1.024,1.211
326,1.127,1.033,1.221
327,1.12,1.027,1.21
328,1.127,1.033,1.22
329,1.121,1.033,1.214
330,1.11,1.025,1.205
331,1.085,0.999,1.177
332,1.075,0.986,1.17
333,1.085,0.996,1.18
334,1.085,0.992,1.176
335,1.098,1.006,1.189
336,1.1,1.011,1.19
337,1.095,1.006,1.186
338,1.071,0.981,1.158
339,1.06,0.97,1.146
340,1.073,0.985,1.163
341,1.079,0.986,1.17
342,1.091,1.002,1.182
343,1.11,1.018,1.204
344,1.108,1.016,1.205
345,1.081,0.99,1.168
346,1.075,0.983,1.165
347,1.079,0.987,1.169
348,1.075,0.983,1.162
349,1.073,0.981,1.16
350,1.066,0.975,1.159
351,1.068,0.978,1.158
352,1.087,0.997,1.18
353,1.07,0.981,1.162
354,1.066,0.973,1.158
355,1.077,0.982,1.173
356,1.058,0.964,1.152
357,1.068,0.975,1.16
358,1.073,0.98,1.168
359,1.087,0.998,1.18
360,1.095,1.0,1.189
361,1.096,1.002,1.19
362,1.071,0.977,1.165
363,1.083,0.99,1.175
364,1.087,0.993,1.177
365,1.068,0.978,1.153
366,1.071,0.981,1.159
367,1.046,0.954,1.131
368,1.037,0.945,1.119
369,1.027,0.938,1.108
370,1.016,0.928,1.1
371,1.004,0.92,1.093
372,1.006,0.922,1.094
373,1.018,0.934,1.104
374,1.023,0.936,1.113
375,1.023,0.938,1.114
376,1.025,0.938,1.117
377,1.004,0.914,1.093
378,0.981,0.894,1.07
379,0.995,0.908,1.083
380,0.983,0.896,1.074
381,0.975,0.89,1.066
382,0.966,0.878,1.057
383,0.966,0.876,1.056
384,0.952,0.862,1.037
385,0.946,0.853,1.034
386,0.941,0.846,1.027
387,0.927,0.835,1.008
388,0.927,0.834,1.009
389,0.91,0.818,0.994
390,0.914,0.823,0.997
391,0.902,0.817,0.986
392,0.908,0.821,0.991
393,0.898,0.815,0.98
394,0.894,0.812,0.976
395,0.898,0.818,0.982
396,0.904,0.822,0.985
397,0.91,0.827,0.994
398,0.91,0.829,0.992
399,0.912,0.831,0.994
400,0.937,0.854,1.025
401,0.914,0.833,0.996
402,0.891,0.814,0.973
403,0.91,0.829,0.993
404,0.906,0.825,0.987
405,0.906,0.826,0.988
406,0.906,0.828,0.987
407,0.918,0.839,1.003
408,0.929,0.85,1.015
409,0.943,0.865,1.027
410,0.935,0.854,1.015
411,0.927,0.847,1.008
412,0.943,0.863,1.026
413,0.939,0.857,1.019
414,0.941,0.854,1.026
415,0.954,0.87,1.039
416,0.952,0.866,1.035
417,0.964,0.876,1.044
418,0.985,0.898,1.071
419,0.983,0.897,1.068
420,0.998,0.91,1.083
421,1.004,0.918,1.088
422,1.004,0.915,1.086
423,1.023,0.936,1.107
424,1.025,0.941,1.109
425,1.023,0.934,1.108
426,1.039,0.953,1.121
427,1.035,0.948,1.122
428,1.027,0.939,1.112
429,1.025,0.939,1.111
430,1.027,0.935,1.111
431,1.031,0.938,1.118
432,1.046,0.954,1.135
433,1.043,0.953,1.132
434,1.041,0.952,1.131
435,1.025,0.935,1.116
436,1.025,0.936,1.114
437,1.025,0.935,1.111
438,1.033,0.942,1.122
439,1.037,0.95,1.122
440,1.045,0.957,1.133
441,1.029,0.937,1.117
442,1.02,0.929,1.104
443,1.027,0.941,1.113
444,1.018,0.931,1.099
445,1.014,0.926,1.096
446,1.014,0.931,1.097
447,0.996,0.912,1.078
448,0.991,0.908,1.073
449,0.987,0.905,1.071
450,0.989,0.91,1.072
451,0.989,0.913,1.075
452,0.991,0.909,1.077
453,0.977,0.898,1.061
454,0.971,0.889,1.052
455,0.958,0.876,1.038
456,0.96,0.877,1.039
457,0.977,0.895,1.057
458,0.97,0.888,1.054
459,0.968,0.888,1.052
460,0.956,0.875,1.037
461,0.945,0.862,1.032
462,0.931,0.851,1.021
463,0.939,0.858,1.023
464,0.929,0.847,1.014
465,0.945,0.861,1.031
466,0.935,0.851,1.022
467,0.923,0.839,1.008
468,0.918,0.838,1.004
469,0.91,0.827,0.991
470,0.918,0.834,1.001
471,0.91,0.827,0.991
472,0.898,0.819,0.981
473,0.887,0.806,0.965
474,0.898,0.814,0.98
475,0.889,0.807,0.967
476,0.879,0.8,0.956
477,0.889,0.81,0.969
478,0.891,0.811,0.969
479,0.9,0.82,0.978
480,0.893,0.814,0.974
481,0.9,0.821,0.981
482,0.883,0.807,0.961
483,0.885,0.807,0.967
484,0.877,0.798,0.961
485,0.889,0.81,0.977
486,0.873,0.794,0.964
487,0.873,0.796,0.96
488,0.86,0.781,0.944
489,0.856,0.778,0.937
490,0.852,0.773,0.934
491,0.864,0.783,0.95
492,0.854,0.774,0.936
493,0.864,0.784,0.948
494,0.871,0.793,0.957
495,0.866,0.787,0.951
496,0.846,0.769,0.93
497,0.85,0.773,0.932
498,0.846,0.769,0.924
499,0.852,0.775,0.931
500,0.86,0.78,0.941
501,0.869,0.791,0.952
502,0.877,0.798,0.956
503,0.889,0.808,0.97
504,0.906,0.823,0.992
505,0.904,0.823,0.984
506,0.894,0.81,0.976
507,0.885,0.801,0.962
508,0.881,0.8,0.959
509,0.862,0.783,0.939
510,0.875,0.794,0.953
511,0.877,0.797,0.951
512,0.894,0.816,0.974
513,0.885,0.807,0.965
514,0.906,0.829,0.988
515,0.923,0.845,1.009
516,0.939,0.859,1.024
517,0.946,0.868,1.033
518,0.97,0.891,1.056
519,0.966,0.885,1.054
520,0.95,0.87,1.034
521,0.958,0.879,1.04
522,0.966,0.888,1.05
523,0.989,0.91,1.076
524,0.985,0.906,1.073
525,0.993,0.914,1.08
526,0.993,0.915,1.081
527,1.002,0.922,1.09
528,0.993,0.911,1.082
529,1.004,0.924,1.094
530,1.014,0.934,1.107
531,1.012,0.934,1.098
532,1.014,0.936,1.099
533,1.02,0.94,1.106
534,1.033,0.951,1.114
535,1.02,0.938,1.103
536,1.01,0.926,1.092
537,1.008,0.926,1.091
538,1.014,0.932,1.101
539,0.996,0.916,1.081
540,0.995,0.912,1.078
541,1.002,0.916,1.083
542,0.996,0.911,1.081
543,0.987,0.904,1.063
544,0.991,0.907,1.071
545,0.989,0.909,1.066
546,0.989,0.912,1.064
547,0.996,0.916,1.073
548,0.975,0.897,1.051
549,0.983,0.898,1.06
550,0.989,0.905,1.069
551,0.987,0.9,1.064
552,0.985,0.897,1.064
553,0.987,0.9,1.065
554,0.979,0.895,1.061
555,0.964,0.878,1.043
556,0.966,0.88,1.046
557,0.954,0.866,1.035
558,0.946,0.862,1.02
559,0.939,0.859,1.017
560,0.952,0.867,1.032
561,0.948,0.867,1.03
562,0.973,0.888,1.055
563,0.975,0.89,1.054
564,0.987,0.902,1.067
565,0.96,0.877,1.044
566,0.968,0.882,1.055
567,0.981,0.895,1.069
568,0.983,0.901,1.071
569,0.97,0.885,1.054
570,0.96,0.878,1.044
571,0.958,0.88,1.044
572,0.968,0.885,1.055
573,0.966,0.883,1.052
574,0.973,0.887,1.064
575,0.97,0.887,1.06
576,0.975,0.895,1.063
577,0.962,0.88,1.048
578,0.946,0.866,1.032
579,0.952,0.868,1.036
580,0.941,0.856,1.026
581,0.948,0.868,1.033
582,0.939,0.855,1.024
583,0.962,0.882,1.043
584,0.954,0.871,1.037
585,0.952,0.866,1.034
586,0.96,0.877,1.041
587,0.975,0.891,1.059
588,0.968,0.886,1.047
589,0.956,0.875,1.037
590,0.948,0.863,1.032
591,0.96,0.874,1.04
592,0.946,0.861,1.028
593,0.945,0.861,1.026
594,0.939,0.854,1.02
595,0.943,0.858,1.026
596,0.927,0.847,1.006
597,0.937,0.855,1.017
598,0.925,0.841,1.004
599,0.912,0.829,0.99
600,0.914,0.83,0.99
601,0.923,0.84,0.998
602,0.933,0.849,1.011
603,0.931,0.853,1.009
604,0.925,0.841,1.004
605,0.946,0.861,1.024
606,0.941,0.861,1.018
607,0.946,0.866,1.025
608,0.943,0.863,1.021
609,0.929,0.851,1.005
610,0.943,0.863,1.024
611,0.923,0.842,0.999
612,0.943,0.863,1.025
613,0.945,0.861,1.028
614,0.964,0.884,1.048
615,0.975,0.892,1.064
616,0.983,0.904,1.071
617,0.97,0.895,1.05
618,0.952,0.878,1.035
619,0.933,0.86,1.016
620,0.937,0.859,1.022
621,0.948,0.87,1.032
622,0.952,0.872,1.036
623,0.943,0.867,1.025
624,0.933,0.855,1.013
625,0.929,0.849,1.01
626,0.933,0.851,1.014
627,0.945,0.865,1.027
628,0.935,0.857,1.021
629,0.941,0.863,1.025
630,0.958,0.881,1.045
631,0.962,0.886,1.05
632,0.966,0.888,1.053
633,0.968,0.886,1.059
634,0.964,0.883,1.053
635,0.975,0.891,1.061
636,0.968,0.887,1.052
637,0.962,0.88,1.049
638,0.973,0.887,1.058
639,0.968,0.882,1.047
640,0.966,0.883,1.051
641,0.946,0.861,1.032
642,0.946,0.858,1.031
643,0.956,0.866,1.04
644,0.958,0.868,1.045
645,0.958,0.866,1.042
646,0.946,0.858,1.034
647,0.946,0.857,1.03
648,0.958,0.87,1.046
649,0.968,0.882,1.053
650,0.989,0.902,1.082
651,0.995,0.907,1.088
652,1.006,0.915,1.103
653,0.996,0.906,1.091
654,1.0,0.91,1.091
655,0.979,0.89,1.071
656,0.989,0.903,1.082
657,0.977,0.892,1.068
658,0.977,0.89,1.063
659,0.952,0.873,1.038
660,0.925,0.845,1.009
661,0.927,0.848,1.013
662,0.921,0.842,1.009
663,0.933,0.846,1.018
664,0.937,0.855,1.023
665,0.933,0.85,1.02
666,0.929,0.848,1.015
667,0.923,0.841,1.005
668,0.925,0.842,1.008
669,0.933,0.853,1.017
670,0.943,0.861,1.029
671,0.954,0.873,1.038
672,0.956,0.876,1.038
673,0.946,0.866,1.028
674,0.948,0.866,1.03
675,0.948,0.866,1.029
676,0.952,0.868,1.034
677,0.945,0.864,1.026
678,0.958,0.878,1.04
679,0.958,0.88,1.043
680,0.96,0.879,1.045
681,0.966,0.885,1.048
682,0.97,0.888,1.054
683,0.966,0.886,1.044
684,0.981,0.9,1.063
685,0.977,0.896,1.059
686,0.987,0.905,1.07
687,0.983,0.902,1.066
688,0.985,0.903,1.071
689,0.995,0.911,1.084
690,1.006,0.918,1.096
691,1.0,0.912,1.091
692,1.021,0.933,1.108
693,1.025,0.936,1.11
694,1.039,0.948,1.128
695,1.058,0.969,1.149
696,1.06,0.973,1.151
697,1.06,0.972,1.146
698,1.068,0.974,1.156
699,1.083,0.991,1.171
700,1.093,0.998,1.183
701,1.093,0.999,1.184
702,1.1,1.006,1.197
703,1.087,0.988,1.18
704,1.066,0.968,1.157
705,1.058,0.964,1.149
706,1.073,0.98,1.168
707,1.075,0.985,1.17
708,1.093,1.003,1.19
709,1.087,0.999,1.185
710,1.075,0.99,1.17
711,1.068,0.981,1.164
712,1.048,0.963,1.138
713,1.037,0.954,1.13
714,1.048,0.962,1.143
715,1.018,0.936,1.113
716,1.025,0.944,1.12
717,1.025,0.941,1.116
718,1.05,0.965,1.145
719,1.043,0.957,1.139
720,1.041,0.955,1.138
721,1.031,0.946,1.129
722,1.021,0.935,1.115
723,1.01,0.924,1.103
724,1.006,0.919,1.096
725,1.002,0.914,1.094
726,0.998,0.912,1.09
727,0.998,0.915,1.088
728,0.991,0.904,1.078
729,0.989,0.901,1.078
730,0.981,0.894,1.069
731,0.97,0.888,1.055
732,0.95,0.869,1.033
733,0.975,0.895,1.06
734,0.983,0.901,1.072
735,0.981,0.896,1.073
736,0.979,0.894,1.065
737,0.971,0.888,1.056
738,0.962,0.879,1.046
739,0.97,0.885,1.055
740,0.952,0.867,1.039
741,0.945,0.857,1.028
742,0.937,0.855,1.02
743,0.927,0.848,1.007
744,0.925,0.846,1.007
745,0.925,0.845,1.006
746,0.937,0.854,1.02
747,0.929,0.854,1.013
748,0.933,0.855,1.02
749,0.923,0.848,1.009
750,0.916,0.832,0.996
751,0.908,0.827,0.992
752,0.91,0.828,0.992
753,0.908,0.827,0.994
754,0.904,0.824,0.988
755,0.9,0.822,0.986
756,0.893,0.815,0.973
757,0.879,0.799,0.959
758,0.848,0.772,0.933
759,0.846,0.769,0.927
760,0.843,0.763,0.922
761,0.839,0.758,0.922
762,0.831,0.751,0.909
763,0.85,0.77,0.932
764,0.856,0.777,0.937
765,0.866,0.786,0.949
766,0.873,0.793,0.958
767,0.871,0.792,0.951
768,0.891,0.811,0.974
769,0.912,0.834,0.994
770,0.925,0.849,1.006
771,0.937,0.859,1.02
772,0.941,0.862,1.022
773,0.927,0.853,1.012
774,0.912,0.836,0.994
775,0.904,0.823,0.985
776,0.896,0.819,0.976
777,0.91,0.831,0.993
778,0.925,0.845,1.01
779,0.937,0.858,1.021
780,0.939,0.865,1.025
781,0.945,0.874,1.03
782,0.952,0.877,1.037
783,0.966,0.888,1.052
784,0.971,0.892,1.056
785,0.985,0.904,1.071
786,0.989,0.908,1.075
787,0.973,0.892,1.058
788,0.977,0.893,1.06
789,0.987,0.901,1.075
790,1.006,0.921,1.096
791,1.01,0.92,1.101
792,1.02,0.928,1.113
793,1.012,0.925,1.104
794,1.002,0.915,1.094
795,1.008,0.915,1.101
796,1.006,0.915,1.102
797,1.008,0.915,1.107
798,1.014,0.919,1.115
799,1.012,0.921,1.108
800,1.004,0.909,1.101
801,0.995,0.907,1.089
802,0.996,0.91,1.09
803,1.012,0.921,1.104
804,1.002,0.918,1.092
805,0.998,0.914,1.085
806,1.004,0.916,1.099
807,1.008,0.923,1.102
808,1.004,0.92,1.1
809,1.008,0.924,1.109
810,1.006,0.923,1.101
811,1.002,0.915,1.092
812,0.995,0.913,1.088
813,0.993,0.912,1.087
814,0.983,0.897,1.079
815,0.973,0.891,1.068
816,0.968,0.886,1.062
817,0.939,0.859,1.032
818,0.952,0.869,1.044
819,0.954,0.874,1.046
820,0.945,0.865,1.038
821,0.943,0.866,1.028
822,0.96,0.879,1.049
823,0.966,0.885,1.054
824,0.958,0.874,1.044
825,0.966,0.885,1.048
826,0.977,0.893,1.059
827,0.971,0.887,1.057
828,0.97,0.889,1.059
829,0.945,0.867,1.029
830,0.923,0.846,1.009
831,0.937,0.854,1.023
832,0.925,0.847,1.008
833,0.946,0.87,1.027
834,0.946,0.866,1.032
835,0.958,0.881,1.045
836,0.971,0.891,1.055
837,0.983,0.903,1.07
838,0.987,0.905,1.072
839,1.004,0.922,1.09
840,1.014,0.932,1.096
841,1.012,0.933,1.096
842,1.023,0.94,1.11
843,1.023,0.942,1.109
844,1.02,0.938,1.104
845,1.02,0.941,1.106
846,1.008,0.928,1.09
847,1.008,0.928,1.091
848,1.0,0.924,1.084
849,1.01,0.932,1.094
850,0.996,0.921,1.081
851,0.996,0.921,1.081
852,0.983,0.901,1.063
853,0.971,0.891,1.053
854,0.966,0.887,1.049
855,0.977,0.901,1.063
856,0.987,0.908,1.071
857,0.985,0.906,1.067
858,0.983,0.906,1.068
859,0.981,0.9,1.062
860,0.991,0.912,1.072
861,0.973,0.894,1.054
862,0.985,0.904,1.067
863,0.993,0.912,1.074
864,1.004,0.921,1.091
865,0.985,0.9,1.068
866,0.977,0.891,1.057
867,0.975,0.889,1.054
868,0.962,0.878,1.042
869,0.97,0.879,1.051
870,0.966,0.878,1.045
871,0.973,0.889,1.055
872,0.962,0.876,1.044
873,0.958,0.868,1.036
874,0.975,0.885,1.053
875,0.966,0.877,1.042
876,0.973,0.885,1.055
877,0.977,0.889,1.056
878,0.973,0.888,1.052
879,0.975,0.89,1.049
880,0.981,0.896,1.057
881,0.977,0.894,1.052
882,0.97,0.887,1.048
883,0.979,0.894,1.059
884,0.973,0.889,1.053
885,0.973,0.889,1.058
886,0.987,0.906,1.068
887,0.981,0.9,1.061
888,0.987,0.905,1.067
889,0.979,0.9,1.056
890,0.985,0.9,1.062
891,0.983,0.9,1.062
892,0.987,0.905,1.067
893,0.996,0.909,1.076
894,0.971,0.89,1.052
895,0.956,0.873,1.033
896,0.962,0.878,1.044
897,0.96,0.873,1.039
898,0.968,0.882,1.042
899,0.979,0.893,1.057
900,0.962,0.879,1.042
901,0.948,0.864,1.028
902,0.97,0.887,1.05
903,0.966,0.884,1.045
904,0.983,0.9,1.068
905,0.979,0.896,1.066
906,0.977,0.896,1.066
907,0.971,0.886,1.058
908,0.975,0.889,1.06
909,0.977,0.891,1.062
910,0.981,0.898,1.063
911,0.964,0.879,1.049
912,0.968,0.884,1.051
913,0.975,0.893,1.059
914,0.981,0.901,1.067
915,0.989,0.9,1.077
916,0.971,0.883,1.058
917,0.954,0.868,1.04
918,0.96,0.872,1.046
919,0.943,0.857,1.027
920,0.943,0.861,1.03
921,0.943,0.863,1.025
922,0.925,0.843,1.007
923,0.923,0.843,1.007
924,0.923,0.845,1.003
925,0.921,0.846,1.003
926,0.933,0.855,1.015
927,0.933,0.853,1.016
928,0.925,0.843,1.009
929,0.921,0.838,1.005
930,0.931,0.847,1.014
931,0.933,0.852,1.018
932,0.925,0.845,1.004
933,0.9,0.823,0.982
934,0.894,0.817,0.975
935,0.887,0.807,0.97
936,0.885,0.802,0.97
937,0.889,0.81,0.972
938,0.893,0.815,0.978
939,0.879,0.799,0.964
940,0.877,0.794,0.958
941,0.862,0.782,0.944
942,0.883,0.805,0.967
943,0.91,0.828,0.995
944,0.908,0.827,0.989
945,0.9,0.82,0.986
946,0.906,0.824,0.993
947,0.912,0.828,0.997
948,0.893,0.813,0.973
949,0.908,0.828,0.992
950,0.9,0.823,0.984
951,0.902,0.824,0.982
952,0.898,0.82,0.979
953,0.916,0.834,0.998
954,0.925,0.847,1.01
955,0.943,0.864,1.025
956,0.941,0.864,1.028
957,0.95,0.87,1.034
958,0.952,0.873,1.04
959,0.968,0.886,1.058
960,0.975,0.893,1.063
961,0.973,0.894,1.059
962,0.96,0.881,1.044
963,0.975,0.897,1.063
964,0.989,0.911,1.074
965,0.977,0.897,1.064
966,0.968,0.889,1.05
967,0.968,0.889,1.05
968,0.97,0.889,1.051
969,0.979,0.901,1.058
970,0.985,0.908,1.064
971,0.998,0.923,1.081
972,0.987,0.91,1.072
973,0.985,0.91,1.067
974,0.985,0.906,1.067
975,0.993,0.913,1.074
976,0.996,0.917,1.08
977,0.989,0.913,1.074
978,0.989,0.912,1.07
979,0.985,0.908,1.071
980,0.973,0.898,1.059
981,0.989,0.911,1.071
982,0.979,0.902,1.067
983,0.964,0.888,1.049
984,0.966,0.892,1.05
985,0.964,0.887,1.048
986,0.962,0.887,1.047
987,0.948,0.869,1.034
988,0.958,0.878,1.047
989,0.958,0.881,1.044
990,0.958,0.886,1.044
991,0.943,0.864,1.027
992,0.956,0.877,1.04
993,0.941,0.863,1.027
994,0.945,0.869,1.031
995,0.937,0.859,1.023
996,0.935,0.857,1.021
997,0.925,0.85,1.015
