,average,q0025,q0975
232,0.98,0.916,1.041
233,0.994,0.932,1.053
234,0.982,0.919,1.042
235,0.994,0.93,1.053
236,0.995,0.933,1.054
237,1.01,0.947,1.07
238,1.009,0.944,1.07
239,1.014,0.952,1.076
240,1.024,0.961,1.087
241,1.023,0.96,1.085
242,1.016,0.951,1.079
243,1.008,0.946,1.071
244,0.994,0.932,1.056
245,0.995,0.931,1.058
246,0.991,0.927,1.055
247,0.996,0.93,1.059
248,0.991,0.927,1.054
249,0.995,0.927,1.061
250,0.997,0.931,1.062
251,0.997,0.93,1.064
252,1.014,0.95,1.08
253,1.003,0.938,1.067
254,1.008,0.943,1.074
255,1.005,0.94,1.073
256,1.005,0.938,1.074
257,1.015,0.948,1.083
258,1.027,0.964,1.094
259,1.021,0.958,1.087
260,1.023,0.958,1.088
261,1.021,0.959,1.083
262,1.018,0.954,1.081
263,1.018,0.954,1.079
264,1.025,0.959,1.091
265,1.0,0.935,1.065
266,1.012,0.949,1.074
267,1.005,0.942,1.07
268,1.001,0.936,1.065
269,0.996,0.931,1.061
270,0.997,0.935,1.061
271,1.01,0.95,1.073
272,0.996,0.934,1.06
273,0.988,0.925,1.052
274,0.97,0.906,1.034
275,0.961,0.9,1.025
276,0.957,0.899,1.018
277,0.937,0.878,0.997
278,0.931,0.873,0.99
279,0.927,0.869,0.987
280,0.917,0.862,0.976
281,0.91,0.853,0.969
282,0.907,0.849,0.963
283,0.908,0.849,0.966
284,0.897,0.839,0.957
285,0.896,0.836,0.955
286,0.887,0.826,0.945
287,0.896,0.836,0.954
288,0.882,0.821,0.94
289,0.875,0.815,0.932
290,0.878,0.816,0.933
291,0.874,0.816,0.931
292,0.873,0.815,0.928
293,0.872,0.815,0.927
294,0.864,0.803,0.92
295,0.85,0.791,0.909
296,0.851,0.791,0.911
297,0.852,0.794,0.913
298,0.861,0.801,0.924
299,0.859,0.798,0.92
300,0.865,0.807,0.928
301,0.86,0.8,0.922
302,0.863,0.803,0.924
303,0.863,0.802,0.925
304,0.862,0.801,0.92
305,0.868,0.808,0.928
306,0.873,0.814,0.935
307,0.874,0.815,0.937
308,0.876,0.819,0.939
309,0.887,0.828,0.949
310,0.886,0.829,0.948
311,0.903,0.843,0.965
312,0.914,0.856,0.975
313,0.903,0.842,0.964
314,0.905,0.843,0.965
315,0.915,0.853,0.977
316,0.924,0.86,0.984
317,0.916,0.853,0.976
318,0.92,0.859,0.983
319,0.931,0.868,0.997
320,0.929,0.865,0.992
321,0.926,0.867,0.989
322,0.931,0.872,0.997
323,0.924,0.867,0.987
324,0.941,0.881,1.005
325,0.944,0.884,1.004
326,0.937,0.879,0.999
327,0.94,0.879,1.001
328,0.935,0.875,0.995
329,0.935,0.876,0.995
330,0.927,0.867,0.986
331,0.923,0.86,0.98
332,0.918,0.855,0.98
333,0.922,0.857,0.983
334,0.926,0.861,0.984
335,0.929,0.863,0.988
336,0.941,0.874,1.005
337,0.94,0.875,1.003
338,0.935,0.871,0.996
339,0.953,0.886,1.015
340,0.955,0.889,1.018
341,0.957,0.892,1.02
342,0.959,0.894,1.02
343,0.953,0.891,1.016
344,0.941,0.878,1.004
345,0.939,0.876,1.003
346,0.933,0.87,0.997
347,0.936,0.871,1.001
348,0.934,0.869,0.998
349,0.927,0.864,0.99
350,0.929,0.867,0.991
351,0.943,0.882,1.004
352,0.933,0.875,0.997
353,0.932,0.874,0.994
354,0.945,0.884,1.006
355,0.943,0.884,1.006
356,0.954,0.899,1.017
357,0.95,0.895,1.013
358,0.951,0.893,1.013
359,0.951,0.893,1.014
360,0.95,0.889,1.01
361,0.955,0.894,1.015
362,0.946,0.886,1.006
363,0.936,0.878,0.995
364,0.937,0.878,0.996
365,0.929,0.871,0.988
366,0.926,0.867,0.987
367,0.914,0.855,0.974
368,0.907,0.851,0.968
369,0.911,0.853,0.969
370,0.919,0.858,0.978
371,0.904,0.846,0.962
372,0.905,0.846,0.964
373,0.901,0.842,0.958
374,0.901,0.842,0.956
375,0.9,0.84,0.957
376,0.897,0.836,0.955
377,0.915,0.856,0.976
378,0.913,0.853,0.974
379,0.923,0.863,0.983
380,0.926,0.866,0.989
381,0.926,0.867,0.987
382,0.926,0.869,0.99
383,0.936,0.882,1.002
384,0.932,0.876,0.995
385,0.928,0.871,0.991
386,0.928,0.871,0.992
387,0.929,0.872,0.992
388,0.932,0.875,0.994
389,0.928,0.871,0.988
390,0.924,0.867,0.983
391,0.932,0.875,0.99
392,0.939,0.881,1.0
393,0.946,0.888,1.007
394,0.949,0.888,1.008
395,0.939,0.88,0.998
396,0.956,0.896,1.017
397,0.957,0.895,1.017
398,0.973,0.911,1.033
399,0.981,0.916,1.042
400,0.988,0.927,1.048
401,1.011,0.949,1.074
402,1.013,0.95,1.08
403,1.016,0.952,1.081
404,1.027,0.969,1.094
405,1.023,0.962,1.089
406,1.041,0.983,1.106
407,1.039,0.979,1.105
408,1.022,0.965,1.085
409,1.006,0.949,1.066
410,1.013,0.954,1.076
411,1.032,0.971,1.095
412,1.026,0.962,1.089
413,1.023,0.961,1.084
414,1.023,0.961,1.086
415,1.023,0.961,1.088
416,1.013,0.953,1.072
417,1.02,0.959,1.081
418,1.006,0.944,1.066
419,0.997,0.934,1.059
420,1.004,0.943,1.065
421,1.016,0.955,1.078
422,1.026,0.962,1.09
423,1.014,0.952,1.08
424,1.017,0.954,1.079
425,1.01,0.948,1.073
426,1.015,0.952,1.077
427,1.012,0.949,1.073
428,1.006,0.946,1.07
429,1.008,0.95,1.07
430,1.001,0.942,1.06
431,1.011,0.953,1.072
432,1.009,0.951,1.071
433,0.998,0.938,1.063
434,1.003,0.94,1.067
435,1.003,0.943,1.064
436,0.989,0.93,1.051
437,0.976,0.915,1.036
438,0.978,0.92,1.036
439,0.987,0.927,1.043
440,0.969,0.904,1.025
441,0.969,0.906,1.028
442,0.961,0.902,1.022
443,0.965,0.904,1.023
444,0.982,0.921,1.044
445,0.969,0.906,1.034
446,0.972,0.91,1.035
447,0.954,0.892,1.015
448,0.949,0.888,1.012
449,0.94,0.88,1.0
450,0.944,0.88,1.009
451,0.952,0.889,1.015
452,0.954,0.889,1.016
453,0.944,0.878,1.004
454,0.949,0.881,1.011
455,0.958,0.894,1.02
456,0.949,0.884,1.012
457,0.945,0.883,1.011
458,0.923,0.86,0.986
459,0.918,0.857,0.984
460,0.925,0.863,0.991
461,0.92,0.858,0.985
462,0.923,0.861,0.988
463,0.925,0.864,0.99
464,0.911,0.853,0.977
465,0.918,0.859,0.983
466,0.92,0.859,0.987
467,0.916,0.854,0.979
468,0.922,0.861,0.985
469,0.923,0.862,0.983
470,0.934,0.873,0.996
471,0.936,0.875,0.998
472,0.935,0.873,0.999
473,0.94,0.881,1.004
474,0.954,0.892,1.019
475,0.949,0.885,1.013
476,0.945,0.883,1.008
477,0.953,0.892,1.018
478,0.957,0.895,1.022
479,0.949,0.889,1.019
480,0.954,0.893,1.024
481,0.965,0.903,1.032
482,0.959,0.897,1.024
483,0.956,0.892,1.022
484,0.965,0.904,1.029
485,0.973,0.912,1.035
486,0.978,0.914,1.041
487,0.972,0.909,1.038
488,0.977,0.912,1.044
489,0.982,0.917,1.049
490,0.982,0.919,1.047
491,0.994,0.928,1.062
492,0.987,0.922,1.052
493,0.985,0.922,1.052
494,0.991,0.925,1.053
495,0.989,0.924,1.05
496,0.989,0.925,1.05
497,0.984,0.921,1.044
498,0.983,0.919,1.042
499,0.975,0.909,1.033
500,0.987,0.919,1.044
501,1.001,0.935,1.057
502,1.014,0.947,1.073
503,1.006,0.942,1.066
504,1.011,0.945,1.07
505,1.006,0.941,1.067
506,1.002,0.936,1.063
507,1.008,0.941,1.068
508,1.006,0.939,1.069
509,1.001,0.937,1.063
510,0.997,0.932,1.06
511,0.995,0.928,1.058
512,0.997,0.932,1.06
513,0.983,0.918,1.047
514,0.985,0.92,1.049
515,0.978,0.915,1.04
516,0.991,0.927,1.053
517,0.988,0.928,1.052
518,0.993,0.933,1.058
519,0.995,0.934,1.059
520,0.987,0.922,1.049
521,0.99,0.926,1.054
522,0.976,0.913,1.038
523,0.976,0.917,1.037
524,0.979,0.918,1.04
525,0.976,0.914,1.04
526,0.984,0.921,1.049
527,0.976,0.915,1.043
528,0.967,0.906,1.033
529,0.958,0.899,1.022
530,0.963,0.905,1.027
531,0.952,0.892,1.014
532,0.953,0.896,1.019
533,0.946,0.886,1.008
534,0.959,0.899,1.023
535,0.954,0.895,1.017
536,0.935,0.873,0.998
537,0.929,0.868,0.992
538,0.93,0.869,0.995
539,0.93,0.865,0.994
540,0.924,0.86,0.986
541,0.93,0.866,0.994
542,0.93,0.866,0.99
543,0.933,0.871,0.992
544,0.928,0.864,0.988
545,0.933,0.87,0.993
546,0.931,0.867,0.993
547,0.925,0.862,0.987
548,0.925,0.862,0.988
549,0.918,0.855,0.983
550,0.914,0.85,0.976
551,0.92,0.858,0.981
552,0.92,0.861,0.982
553,0.926,0.868,0.988
554,0.931,0.874,0.993
555,0.94,0.88,1.004
556,0.949,0.889,1.012
557,0.943,0.883,1.005
558,0.955,0.894,1.019
559,0.947,0.889,1.008
560,0.951,0.891,1.013
561,0.967,0.906,1.027
562,0.962,0.901,1.022
563,0.977,0.916,1.041
564,0.969,0.906,1.03
565,0.98,0.915,1.041
566,0.974,0.909,1.037
567,0.979,0.915,1.043
568,0.979,0.915,1.042
569,0.979,0.917,1.038
570,0.983,0.92,1.044
571,0.994,0.932,1.054
572,1.001,0.939,1.062
573,1.001,0.937,1.063
574,0.998,0.938,1.058
575,1.014,0.952,1.077
576,1.009,0.945,1.07
577,1.003,0.944,1.066
578,0.992,0.932,1.053
579,0.978,0.918,1.038
580,0.994,0.935,1.051
581,0.992,0.935,1.052
582,1.001,0.944,1.063
583,1.001,0.94,1.062
584,1.02,0.96,1.079
585,1.014,0.954,1.078
586,1.004,0.943,1.064
587,0.998,0.935,1.057
588,0.991,0.93,1.049
589,0.999,0.938,1.059
590,0.988,0.926,1.048
591,0.982,0.923,1.042
592,0.981,0.924,1.042
593,0.985,0.927,1.047
594,0.989,0.928,1.048
595,0.988,0.927,1.047
596,0.977,0.915,1.038
597,0.984,0.923,1.045
598,0.98,0.918,1.043
599,0.972,0.907,1.034
600,0.97,0.906,1.033
601,0.971,0.909,1.032
602,0.979,0.916,1.041
603,0.971,0.908,1.031
604,0.984,0.923,1.048
605,0.984,0.922,1.044
606,0.98,0.916,1.037
607,0.979,0.917,1.039
608,0.971,0.907,1.03
609,0.977,0.911,1.038
610,0.972,0.911,1.035
611,0.975,0.913,1.038
612,0.97,0.906,1.03
613,0.966,0.901,1.027
614,0.961,0.897,1.022
615,0.965,0.897,1.027
616,0.968,0.902,1.032
617,0.953,0.887,1.016
618,0.943,0.876,1.003
619,0.948,0.883,1.01
620,0.948,0.887,1.01
621,0.951,0.89,1.014
622,0.938,0.877,0.999
623,0.945,0.88,1.005
624,0.932,0.871,0.99
625,0.93,0.869,0.988
626,0.929,0.869,0.99
627,0.941,0.879,1.001
628,0.953,0.893,1.015
629,0.946,0.884,1.005
630,0.944,0.882,1.003
631,0.943,0.881,1.002
632,0.949,0.883,1.007
633,0.953,0.891,1.011
634,0.947,0.884,1.006
635,0.945,0.883,1.003
636,0.956,0.898,1.017
637,0.961,0.901,1.023
638,0.949,0.888,1.008
639,0.947,0.885,1.007
640,0.946,0.883,1.007
641,0.947,0.884,1.009
642,0.932,0.869,0.992
643,0.924,0.861,0.986
644,0.933,0.87,0.996
645,0.943,0.88,1.004
646,0.94,0.879,1.002
647,0.955,0.892,1.017
648,0.949,0.886,1.009
649,0.966,0.9,1.026
650,0.982,0.915,1.043
651,0.982,0.916,1.043
652,0.973,0.907,1.031
653,0.966,0.9,1.027
654,0.966,0.895,1.028
655,0.959,0.89,1.02
656,0.961,0.891,1.023
657,0.957,0.889,1.02
658,0.973,0.905,1.031
659,0.981,0.917,1.037
660,0.988,0.921,1.044
661,0.998,0.932,1.057
662,1.004,0.939,1.063
663,0.996,0.93,1.055
664,0.989,0.924,1.05
665,0.997,0.936,1.059
666,1.012,0.947,1.073
667,1.008,0.943,1.072
668,0.991,0.929,1.056
669,0.983,0.921,1.046
670,0.978,0.915,1.038
671,0.976,0.912,1.036
672,0.981,0.917,1.042
673,0.979,0.919,1.038
674,0.984,0.922,1.046
675,0.975,0.913,1.036
676,0.96,0.901,1.018
677,0.966,0.902,1.025
678,0.956,0.894,1.016
679,0.974,0.914,1.033
680,0.973,0.914,1.032
681,0.958,0.898,1.019
682,0.966,0.905,1.027
683,0.949,0.889,1.006
684,0.952,0.896,1.01
685,0.949,0.888,1.003
686,0.937,0.877,0.992
687,0.926,0.867,0.981
688,0.916,0.86,0.971
689,0.915,0.859,0.969
690,0.918,0.859,0.977
691,0.919,0.862,0.978
692,0.924,0.865,0.98
693,0.914,0.854,0.969
694,0.902,0.841,0.958
695,0.906,0.844,0.96
696,0.907,0.843,0.963
697,0.913,0.851,0.967
698,0.92,0.861,0.977
699,0.916,0.857,0.971
700,0.913,0.856,0.968
701,0.902,0.845,0.956
702,0.912,0.856,0.968
703,0.903,0.847,0.959
704,0.902,0.844,0.959
705,0.911,0.855,0.967
706,0.916,0.862,0.974
707,0.914,0.856,0.973
708,0.911,0.85,0.971
709,0.908,0.845,0.968
710,0.9,0.838,0.956
711,0.904,0.843,0.96
712,0.905,0.846,0.961
713,0.906,0.844,0.962
714,0.914,0.85,0.972
715,0.914,0.85,0.975
716,0.918,0.857,0.978
717,0.924,0.864,0.984
718,0.928,0.868,0.988
719,0.925,0.867,0.985
720,0.922,0.865,0.98
721,0.922,0.862,0.981
722,0.931,0.87,0.99
723,0.923,0.862,0.984
724,0.925,0.868,0.986
725,0.928,0.871,0.992
726,0.925,0.869,0.982
727,0.926,0.868,0.985
728,0.933,0.875,0.99
729,0.924,0.866,0.978
730,0.913,0.858,0.968
731,0.922,0.868,0.977
732,0.925,0.867,0.981
733,0.918,0.861,0.974
734,0.914,0.858,0.973
735,0.925,0.864,0.981
736,0.936,0.876,0.991
737,0.943,0.881,1.0
738,0.937,0.875,0.996
739,0.949,0.884,1.009
740,0.971,0.907,1.031
741,0.972,0.911,1.031
742,0.974,0.915,1.036
743,0.965,0.907,1.023
744,0.956,0.898,1.016
745,0.951,0.891,1.012
746,0.952,0.892,1.011
747,0.952,0.893,1.01
748,0.952,0.893,1.009
749,0.958,0.9,1.019
750,0.956,0.897,1.02
751,0.957,0.899,1.016
752,0.959,0.898,1.021
753,0.958,0.898,1.021
754,0.96,0.898,1.023
755,0.97,0.906,1.035
756,0.966,0.906,1.027
757,0.973,0.911,1.033
758,0.973,0.911,1.034
759,0.99,0.926,1.052
760,0.974,0.91,1.033
761,0.975,0.913,1.037
762,0.955,0.895,1.016
763,0.968,0.909,1.027
764,0.981,0.92,1.044
765,0.979,0.914,1.042
766,0.987,0.924,1.048
767,0.998,0.935,1.06
768,0.999,0.936,1.06
769,1.002,0.938,1.062
770,1.002,0.939,1.063
771,1.004,0.941,1.066
772,1.017,0.955,1.077
773,1.03,0.965,1.091
774,1.028,0.962,1.093
775,1.01,0.948,1.071
776,1.019,0.955,1.084
777,1.021,0.957,1.084
778,1.025,0.96,1.087
779,1.021,0.958,1.084
780,1.016,0.952,1.078
781,1.015,0.95,1.077
782,1.009,0.948,1.075
783,1.014,0.953,1.078
784,1.01,0.947,1.073
785,1.01,0.949,1.073
786,1.019,0.958,1.084
787,1.009,0.948,1.076
788,1.011,0.951,1.078
789,1.021,0.961,1.091
790,1.018,0.956,1.086
791,1.018,0.955,1.085
792,1.026,0.965,1.093
793,1.021,0.96,1.085
794,1.022,0.961,1.086
795,1.021,0.964,1.085
796,1.016,0.963,1.08
797,1.009,0.951,1.072
798,1.005,0.948,1.068
799,0.995,0.94,1.054
800,0.981,0.924,1.041
801,0.972,0.915,1.035
802,0.961,0.907,1.022
803,0.961,0.906,1.021
804,0.968,0.913,1.026
805,0.966,0.908,1.024
806,0.977,0.917,1.039
807,0.965,0.904,1.026
808,0.967,0.907,1.029
809,0.953,0.9,1.017
810,0.945,0.888,1.007
811,0.96,0.904,1.028
812,0.955,0.898,1.021
813,0.954,0.898,1.019
814,0.952,0.893,1.018
815,0.951,0.892,1.016
816,0.944,0.885,1.007
817,0.95,0.892,1.012
818,0.949,0.89,1.014
819,0.935,0.873,0.999
820,0.932,0.872,0.996
821,0.927,0.869,0.992
822,0.917,0.86,0.984
823,0.909,0.852,0.971
824,0.919,0.862,0.981
825,0.925,0.867,0.989
826,0.937,0.879,1.002
827,0.939,0.878,1.005
828,0.944,0.884,1.008
829,0.945,0.885,1.008
830,0.93,0.872,0.994
831,0.922,0.865,0.987
832,0.912,0.856,0.976
833,0.915,0.856,0.979
834,0.92,0.864,0.984
835,0.913,0.856,0.974
836,0.907,0.849,0.969
837,0.9,0.843,0.96
838,0.9,0.843,0.958
839,0.891,0.834,0.947
840,0.901,0.843,0.959
841,0.912,0.854,0.971
842,0.922,0.865,0.979
843,0.923,0.866,0.981
844,0.923,0.869,0.982
845,0.919,0.863,0.981
846,0.936,0.882,0.998
847,0.945,0.886,1.006
848,0.941,0.885,1.004
849,0.933,0.874,0.994
850,0.93,0.874,0.991
851,0.939,0.882,0.999
852,0.928,0.869,0.985
853,0.94,0.883,0.998
854,0.941,0.884,1.002
855,0.955,0.896,1.016
856,0.96,0.901,1.023
857,0.949,0.891,1.012
858,0.959,0.9,1.021
859,0.954,0.895,1.016
860,0.953,0.895,1.016
861,0.965,0.904,1.028
862,0.976,0.917,1.039
863,0.989,0.929,1.052
864,0.996,0.935,1.061
865,0.999,0.94,1.065
866,0.993,0.931,1.06
867,0.992,0.932,1.056
868,0.987,0.928,1.052
869,0.985,0.926,1.053
870,0.981,0.922,1.045
871,0.982,0.92,1.045
872,0.983,0.921,1.048
873,0.981,0.919,1.042
874,0.97,0.907,1.034
875,0.971,0.909,1.035
876,0.963,0.901,1.029
877,0.949,0.885,1.014
878,0.958,0.898,1.022
879,0.979,0.921,1.043
880,0.97,0.909,1.034
881,0.952,0.891,1.014
882,0.957,0.894,1.023
883,0.967,0.903,1.031
884,0.97,0.904,1.033
885,0.972,0.904,1.036
886,0.976,0.91,1.041
887,0.979,0.913,1.045
888,0.981,0.917,1.046
889,0.985,0.919,1.053
890,0.99,0.923,1.058
891,0.983,0.917,1.049
892,0.972,0.905,1.037
893,0.978,0.913,1.044
894,0.974,0.908,1.042
895,0.974,0.908,1.04
896,0.982,0.913,1.05
897,0.975,0.911,1.038
898,0.987,0.921,1.052
899,0.983,0.921,1.048
900,0.993,0.93,1.054
901,0.995,0.932,1.057
902,0.991,0.926,1.057
903,0.98,0.918,1.045
904,0.98,0.918,1.045
905,0.991,0.926,1.056
906,0.994,0.929,1.059
907,0.995,0.93,1.058
908,0.994,0.93,1.058
909,1.006,0.942,1.07
910,1.0,0.936,1.064
911,0.99,0.926,1.054
912,0.997,0.932,1.061
913,0.996,0.932,1.059
914,1.008,0.944,1.073
915,0.999,0.934,1.063
916,0.997,0.933,1.062
917,0.995,0.931,1.059
918,0.993,0.929,1.058
919,0.98,0.919,1.041
920,0.983,0.921,1.046
921,0.982,0.925,1.044
922,0.981,0.922,1.044
923,0.971,0.914,1.034
924,0.966,0.906,1.027
925,0.966,0.905,1.025
926,0.966,0.905,1.024
927,0.977,0.915,1.039
928,0.974,0.914,1.035
929,0.956,0.898,1.016
930,0.951,0.893,1.01
931,0.948,0.89,1.004
932,0.939,0.879,0.998
933,0.908,0.85,0.963
934,0.911,0.851,0.968
935,0.914,0.853,0.973
936,0.92,0.862,0.979
937,0.916,0.857,0.975
938,0.907,0.848,0.963
939,0.905,0.844,0.962
940,0.886,0.827,0.944
941,0.884,0.828,0.939
942,0.887,0.83,0.946
943,0.895,0.838,0.954
944,0.904,0.845,0.96
945,0.908,0.847,0.964
946,0.897,0.839,0.953
947,0.888,0.829,0.945
948,0.885,0.826,0.941
949,0.875,0.817,0.93
950,0.861,0.802,0.916
951,0.865,0.805,0.919
952,0.859,0.796,0.914
953,0.859,0.798,0.915
954,0.87,0.808,0.927
955,0.874,0.812,0.929
956,0.886,0.822,0.941
957,0.887,0.826,0.942
958,0.901,0.836,0.957
959,0.895,0.831,0.953
960,0.905,0.843,0.964
961,0.904,0.842,0.961
962,0.895,0.834,0.954
963,0.906,0.845,0.964
964,0.9,0.839,0.958
965,0.905,0.841,0.966
966,0.908,0.845,0.967
967,0.909,0.844,0.966
968,0.907,0.843,0.96
969,0.915,0.852,0.97
970,0.913,0.854,0.97
971,0.914,0.853,0.973
972,0.914,0.853,0.973
973,0.915,0.856,0.972
974,0.908,0.85,0.967
975,0.915,0.853,0.975
976,0.902,0.842,0.961
977,0.896,0.836,0.957
978,0.895,0.833,0.955
979,0.892,0.832,0.953
980,0.881,0.821,0.943
981,0.885,0.825,0.947
982,0.901,0.839,0.965
983,0.892,0.832,0.953
984,0.889,0.831,0.952
985,0.888,0.83,0.95
986,0.893,0.832,0.954
987,0.885,0.823,0.947
988,0.881,0.819,0.942
989,0.882,0.818,0.942
990,0.885,0.823,0.947
991,0.878,0.813,0.937
992,0.889,0.827,0.948
993,0.882,0.822,0.938
994,0.871,0.808,0.929
995,0.88,0.816,0.939
996,0.887,0.824,0.947
997,0.895,0.833,0.957
