,average,q0025,q0975
126,0.974,0.88,1.066
127,0.951,0.857,1.043
128,0.981,0.885,1.075
129,0.961,0.872,1.061
130,0.956,0.862,1.053
131,0.961,0.866,1.06
132,0.961,0.873,1.061
133,0.971,0.882,1.071
134,0.964,0.874,1.063
135,0.944,0.856,1.039
136,0.956,0.871,1.055
137,0.944,0.858,1.04
138,0.936,0.849,1.031
139,0.939,0.849,1.033
140,0.934,0.844,1.026
141,0.944,0.853,1.033
142,0.964,0.874,1.056
143,0.969,0.873,1.062
144,0.984,0.891,1.08
145,0.971,0.881,1.064
146,0.966,0.877,1.058
147,0.971,0.88,1.059
148,0.989,0.896,1.08
149,0.964,0.87,1.051
150,0.969,0.873,1.055
151,0.976,0.882,1.065
152,0.974,0.88,1.064
153,0.981,0.892,1.068
154,0.979,0.884,1.069
155,0.979,0.887,1.07
156,0.986,0.893,1.078
157,1.011,0.913,1.101
158,1.009,0.916,1.101
159,1.011,0.916,1.102
160,1.001,0.906,1.09
161,1.001,0.911,1.092
162,0.991,0.897,1.082
163,0.989,0.895,1.082
164,0.996,0.897,1.093
165,0.991,0.895,1.088
166,0.981,0.888,1.077
167,0.989,0.896,1.079
168,0.991,0.897,1.083
169,0.994,0.898,1.085
170,0.989,0.893,1.083
171,0.969,0.874,1.064
172,0.979,0.886,1.075
173,0.984,0.891,1.079
174,0.981,0.889,1.076
175,0.971,0.879,1.071
176,0.976,0.886,1.073
177,0.989,0.894,1.086
178,0.996,0.902,1.095
179,0.994,0.899,1.093
180,0.986,0.891,1.084
181,0.979,0.884,1.076
182,0.956,0.861,1.048
183,0.969,0.872,1.06
184,0.971,0.881,1.063
185,0.964,0.874,1.055
186,0.944,0.854,1.037
187,0.939,0.846,1.032
188,0.941,0.853,1.033
189,0.961,0.869,1.051
190,0.959,0.865,1.051
191,0.959,0.856,1.057
192,0.949,0.85,1.042
193,0.951,0.852,1.044
194,0.966,0.869,1.06
195,0.959,0.864,1.053
196,0.956,0.862,1.045
197,0.946,0.854,1.035
198,0.946,0.851,1.033
199,0.936,0.84,1.024
200,0.926,0.829,1.014
201,0.936,0.84,1.026
202,0.944,0.844,1.032
203,0.954,0.857,1.041
204,0.951,0.86,1.042
205,0.989,0.89,1.078
206,1.001,0.9,1.093
207,1.009,0.91,1.101
208,0.989,0.892,1.074
209,1.006,0.907,1.096
210,0.996,0.898,1.085
211,1.006,0.909,1.093
212,1.021,0.927,1.115
213,1.001,0.91,1.091
214,1.004,0.91,1.093
215,1.004,0.912,1.093
216,1.014,0.92,1.108
217,1.021,0.924,1.113
218,1.011,0.918,1.108
219,1.009,0.911,1.105
220,1.029,0.933,1.126
221,1.054,0.952,1.153
222,1.051,0.954,1.151
223,1.049,0.95,1.152
224,1.056,0.958,1.158
225,1.066,0.964,1.17
226,1.066,0.965,1.17
227,1.096,0.995,1.206
228,1.079,0.975,1.181
229,1.084,0.982,1.187
230,1.074,0.978,1.175
231,1.091,0.992,1.189
232,1.076,0.977,1.177
233,1.076,0.977,1.175
234,1.046,0.949,1.143
235,1.049,0.949,1.147
236,1.046,0.944,1.146
237,1.034,0.935,1.135
238,1.046,0.95,1.153
239,1.041,0.948,1.145
240,1.029,0.936,1.132
241,1.059,0.962,1.161
242,1.059,0.964,1.161
243,1.044,0.945,1.141
244,1.044,0.945,1.141
245,1.029,0.933,1.129
246,1.009,0.914,1.109
247,1.011,0.917,1.11
248,0.996,0.906,1.092
249,1.011,0.919,1.105
250,0.996,0.907,1.093
251,0.974,0.885,1.068
252,0.964,0.875,1.058
253,0.951,0.861,1.046
254,0.926,0.833,1.017
255,0.921,0.834,1.013
256,0.894,0.804,0.983
257,0.896,0.809,0.989
258,0.894,0.806,0.986
259,0.866,0.779,0.958
260,0.864,0.772,0.955
261,0.864,0.779,0.955
262,0.866,0.784,0.957
263,0.869,0.783,0.961
264,0.861,0.771,0.952
265,0.844,0.755,0.928
266,0.836,0.746,0.922
267,0.856,0.766,0.943
268,0.849,0.762,0.938
269,0.856,0.764,0.946
270,0.866,0.772,0.959
271,0.871,0.777,0.964
272,0.886,0.792,0.977
273,0.884,0.793,0.976
274,0.869,0.781,0.96
275,0.869,0.781,0.959
276,0.884,0.794,0.974
277,0.891,0.803,0.98
278,0.884,0.794,0.97
279,0.891,0.793,0.983
280,0.896,0.799,0.986
281,0.891,0.79,0.979
282,0.914,0.813,1.0
283,0.884,0.789,0.975
284,0.891,0.795,0.981
285,0.896,0.803,0.986
286,0.909,0.811,0.999
287,0.916,0.82,1.004
288,0.921,0.823,1.012
289,0.929,0.833,1.022
290,0.946,0.849,1.035
291,0.954,0.853,1.046
292,0.931,0.832,1.022
293,0.936,0.835,1.027
294,0.939,0.84,1.031
295,0.936,0.84,1.027
296,0.959,0.86,1.051
297,0.971,0.874,1.063
298,0.969,0.873,1.064
299,0.964,0.87,1.061
300,0.976,0.88,1.075
301,0.966,0.871,1.063
302,0.954,0.863,1.05
303,0.934,0.846,1.031
304,0.919,0.826,1.014
305,0.909,0.815,1.007
306,0.901,0.807,1.003
307,0.901,0.807,1.002
308,0.894,0.802,0.992
309,0.896,0.806,0.996
310,0.891,0.801,0.991
311,0.896,0.806,0.996
312,0.904,0.816,1.004
313,0.896,0.809,0.993
314,0.906,0.82,1.006
315,0.924,0.835,1.019
316,0.924,0.834,1.024
317,0.941,0.854,1.038
318,0.951,0.859,1.052
319,0.944,0.854,1.045
320,0.959,0.867,1.056
321,0.959,0.866,1.061
322,0.941,0.849,1.033
323,0.949,0.859,1.043
324,0.941,0.849,1.036
325,0.936,0.843,1.029
326,0.931,0.837,1.023
327,0.939,0.842,1.035
328,0.949,0.852,1.043
329,0.969,0.872,1.065
330,0.971,0.872,1.068
331,0.984,0.888,1.08
332,0.984,0.893,1.082
333,1.004,0.91,1.102
334,1.014,0.917,1.112
335,1.004,0.907,1.102
336,1.024,0.928,1.119
337,1.001,0.906,1.098
338,1.021,0.926,1.115
339,1.016,0.92,1.113
340,0.999,0.903,1.099
341,0.994,0.896,1.091
342,1.019,0.923,1.12
343,1.009,0.915,1.11
344,1.009,0.922,1.107
345,1.021,0.928,1.117
346,1.031,0.937,1.127
347,1.029,0.935,1.126
348,1.026,0.931,1.129
349,1.024,0.926,1.124
350,1.024,0.925,1.127
351,1.009,0.909,1.11
352,0.994,0.895,1.096
353,0.984,0.888,1.084
354,0.964,0.868,1.064
355,0.964,0.865,1.062
356,0.944,0.847,1.043
357,0.974,0.873,1.073
358,0.961,0.862,1.064
359,0.971,0.873,1.069
360,0.976,0.88,1.075
361,0.951,0.86,1.048
362,0.946,0.853,1.042
363,0.959,0.864,1.055
364,0.961,0.867,1.058
365,0.989,0.893,1.082
366,0.989,0.895,1.083
367,0.999,0.898,1.097
368,1.016,0.92,1.114
369,1.014,0.919,1.111
370,1.001,0.909,1.096
371,0.994,0.897,1.089
372,1.009,0.915,1.103
373,0.999,0.906,1.093
374,1.006,0.911,1.102
375,1.004,0.911,1.096
376,1.021,0.93,1.118
377,1.024,0.928,1.119
378,1.036,0.938,1.13
379,1.036,0.938,1.131
380,1.059,0.961,1.157
381,1.039,0.942,1.135
382,1.019,0.922,1.114
383,1.021,0.922,1.119
384,1.026,0.926,1.12
385,1.021,0.922,1.116
386,1.009,0.905,1.102
387,0.996,0.897,1.091
388,0.986,0.891,1.077
389,0.969,0.878,1.062
390,0.954,0.86,1.046
391,0.951,0.856,1.046
392,0.939,0.843,1.029
393,0.924,0.833,1.016
394,0.929,0.838,1.017
395,0.929,0.841,1.02
396,0.936,0.846,1.025
397,0.939,0.848,1.028
398,0.919,0.826,1.01
399,0.906,0.816,0.995
400,0.914,0.826,1.004
401,0.919,0.828,1.011
402,0.914,0.821,1.009
403,0.911,0.82,1.007
404,0.924,0.838,1.017
405,0.906,0.819,0.997
406,0.904,0.816,0.992
407,0.896,0.811,0.982
408,0.879,0.791,0.965
409,0.869,0.776,0.956
410,0.856,0.763,0.94
411,0.859,0.769,0.942
412,0.859,0.77,0.942
413,0.874,0.784,0.959
414,0.881,0.789,0.969
415,0.866,0.782,0.952
416,0.881,0.794,0.968
417,0.881,0.789,0.968
418,0.889,0.794,0.974
419,0.899,0.808,0.982
420,0.866,0.778,0.953
421,0.881,0.786,0.968
422,0.876,0.784,0.963
423,0.869,0.775,0.954
424,0.879,0.785,0.967
425,0.876,0.782,0.963
426,0.879,0.787,0.966
427,0.884,0.792,0.972
428,0.896,0.808,0.984
429,0.901,0.813,0.995
430,0.916,0.828,1.011
431,0.921,0.83,1.021
432,0.904,0.815,0.999
433,0.899,0.811,0.994
434,0.884,0.799,0.976
435,0.884,0.797,0.976
436,0.884,0.794,0.975
437,0.879,0.79,0.969
438,0.909,0.819,1.0
439,0.906,0.815,1.002
440,0.924,0.831,1.022
441,0.921,0.832,1.021
442,0.906,0.818,0.999
443,0.884,0.791,0.977
444,0.904,0.809,0.998
445,0.914,0.819,1.01
446,0.886,0.796,0.979
447,0.891,0.801,0.984
448,0.901,0.813,0.996
449,0.904,0.816,1.001
450,0.874,0.785,0.966
451,0.861,0.772,0.956
452,0.876,0.787,0.969
453,0.874,0.784,0.966
454,0.881,0.793,0.968
455,0.874,0.785,0.962
456,0.874,0.788,0.966
457,0.879,0.793,0.971
458,0.881,0.793,0.978
459,0.874,0.787,0.966
460,0.894,0.806,0.987
461,0.914,0.824,1.012
462,0.939,0.846,1.036
463,0.956,0.866,1.054
464,0.954,0.861,1.054
465,0.956,0.864,1.055
466,0.939,0.845,1.038
467,0.939,0.847,1.036
468,0.911,0.819,1.012
469,0.914,0.824,1.01
470,0.919,0.827,1.019
471,0.941,0.849,1.042
472,0.926,0.839,1.029
473,0.924,0.829,1.021
474,0.934,0.839,1.036
475,0.931,0.837,1.031
476,0.926,0.832,1.024
477,0.929,0.833,1.029
478,0.946,0.854,1.047
479,0.934,0.839,1.033
480,0.946,0.849,1.048
481,0.951,0.86,1.055
482,0.951,0.862,1.052
483,0.956,0.862,1.056
484,0.971,0.872,1.074
485,0.956,0.864,1.057
486,0.949,0.856,1.051
487,0.954,0.863,1.054
488,0.936,0.845,1.035
489,0.934,0.844,1.034
490,0.936,0.847,1.035
491,0.946,0.855,1.048
492,0.946,0.856,1.046
493,0.951,0.859,1.05
494,0.979,0.889,1.078
495,0.986,0.893,1.085
496,0.989,0.894,1.087
497,0.989,0.889,1.086
498,0.961,0.87,1.058
499,0.949,0.856,1.047
500,0.941,0.855,1.039
501,0.954,0.864,1.055
502,0.946,0.855,1.048
503,0.941,0.856,1.036
504,0.951,0.863,1.046
505,0.976,0.885,1.072
506,0.991,0.896,1.092
507,0.991,0.899,1.09
508,0.991,0.895,1.09
509,0.974,0.88,1.076
510,0.979,0.891,1.077
511,0.984,0.893,1.082
512,0.989,0.901,1.088
513,0.971,0.884,1.068
514,0.974,0.884,1.075
515,0.976,0.889,1.074
516,0.984,0.897,1.078
517,0.981,0.893,1.076
518,0.996,0.906,1.095
519,0.984,0.894,1.079
520,0.966,0.871,1.065
521,0.976,0.883,1.077
522,0.969,0.875,1.065
523,0.964,0.868,1.06
524,0.959,0.867,1.059
525,0.961,0.867,1.067
526,0.971,0.879,1.071
527,0.991,0.891,1.091
528,1.004,0.906,1.104
529,0.996,0.901,1.095
530,0.999,0.905,1.097
531,1.009,0.913,1.104
532,1.004,0.913,1.097
533,1.004,0.908,1.097
534,0.989,0.894,1.081
535,0.991,0.894,1.086
536,0.999,0.901,1.096
537,0.991,0.896,1.086
538,0.981,0.886,1.073
539,1.009,0.913,1.106
540,1.029,0.933,1.127
541,1.024,0.926,1.121
542,1.006,0.912,1.105
543,1.006,0.91,1.106
544,0.996,0.902,1.088
545,0.979,0.883,1.073
546,0.981,0.886,1.08
547,0.999,0.901,1.097
548,1.011,0.917,1.113
549,1.019,0.925,1.116
550,1.026,0.931,1.121
551,1.024,0.934,1.125
552,1.026,0.931,1.127
553,1.011,0.914,1.115
554,1.019,0.923,1.12
555,1.019,0.922,1.121
556,1.021,0.919,1.12
557,1.019,0.919,1.115
558,1.021,0.922,1.118
559,1.019,0.919,1.121
560,1.016,0.914,1.12
561,1.001,0.899,1.1
562,0.994,0.887,1.092
563,1.004,0.903,1.103
564,1.014,0.914,1.112
565,1.009,0.914,1.108
566,0.996,0.899,1.096
567,0.984,0.887,1.084
568,0.974,0.877,1.074
569,0.979,0.879,1.082
570,0.996,0.896,1.1
571,1.001,0.899,1.102
572,1.006,0.902,1.105
573,0.996,0.897,1.094
574,1.001,0.901,1.1
575,0.989,0.892,1.089
576,0.981,0.885,1.078
577,0.964,0.868,1.058
578,0.971,0.877,1.069
579,0.986,0.89,1.089
580,1.001,0.905,1.1
581,0.999,0.905,1.101
582,1.009,0.915,1.115
583,0.991,0.9,1.088
584,0.996,0.901,1.098
585,0.976,0.885,1.073
586,0.981,0.885,1.078
587,0.994,0.898,1.089
588,0.986,0.89,1.081
589,0.986,0.887,1.077
590,0.979,0.879,1.071
591,0.979,0.883,1.076
592,0.969,0.871,1.068
593,0.984,0.891,1.087
594,0.991,0.895,1.086
595,0.996,0.898,1.091
596,0.994,0.898,1.091
597,1.004,0.908,1.102
598,1.006,0.913,1.105
599,1.011,0.919,1.107
600,0.996,0.901,1.092
601,0.996,0.9,1.092
602,0.999,0.903,1.096
603,1.004,0.909,1.101
604,1.024,0.93,1.121
605,1.011,0.921,1.104
606,1.011,0.92,1.105
607,1.019,0.925,1.111
608,1.034,0.937,1.132
609,1.001,0.908,1.101
610,1.004,0.915,1.102
611,1.004,0.916,1.099
612,1.004,0.916,1.098
613,1.004,0.914,1.099
614,1.009,0.914,1.106
615,1.036,0.94,1.131
616,1.041,0.945,1.136
617,1.049,0.953,1.145
618,1.024,0.928,1.12
619,1.039,0.941,1.133
620,1.051,0.953,1.148
621,1.064,0.964,1.162
622,1.071,0.973,1.171
623,1.086,0.991,1.188
624,1.086,0.988,1.188
625,1.084,0.987,1.189
626,1.066,0.968,1.165
627,1.061,0.969,1.167
628,1.066,0.972,1.169
629,1.061,0.966,1.162
630,1.064,0.966,1.166
631,1.064,0.966,1.166
632,1.059,0.962,1.156
633,1.064,0.968,1.168
634,1.059,0.959,1.166
635,1.061,0.967,1.164
636,1.029,0.932,1.126
637,1.034,0.937,1.136
638,1.036,0.94,1.141
639,1.031,0.935,1.133
640,1.041,0.946,1.138
641,1.041,0.95,1.144
642,1.044,0.952,1.144
643,1.041,0.949,1.139
644,1.036,0.943,1.137
645,1.036,0.94,1.138
646,1.019,0.927,1.116
647,1.014,0.922,1.109
648,1.024,0.929,1.121
649,0.996,0.903,1.091
650,0.981,0.885,1.073
651,0.969,0.871,1.064
652,0.966,0.869,1.06
653,0.954,0.854,1.047
654,0.966,0.868,1.062
655,0.976,0.878,1.07
656,0.974,0.877,1.069
657,0.974,0.874,1.065
658,0.959,0.857,1.051
659,0.969,0.867,1.064
660,0.986,0.887,1.082
661,0.996,0.893,1.086
662,0.986,0.888,1.08
663,0.996,0.902,1.089
664,1.011,0.916,1.103
665,1.006,0.909,1.097
666,1.016,0.919,1.104
667,1.016,0.917,1.107
668,1.041,0.943,1.137
669,1.039,0.938,1.138
670,1.031,0.931,1.13
671,1.011,0.913,1.108
672,1.021,0.927,1.113
673,1.016,0.92,1.114
674,0.994,0.903,1.087
675,0.989,0.898,1.082
676,1.009,0.915,1.107
677,1.026,0.926,1.129
678,1.031,0.928,1.136
679,1.041,0.938,1.147
680,1.044,0.944,1.147
681,1.051,0.948,1.156
682,1.069,0.966,1.173
683,1.069,0.967,1.171
684,1.061,0.959,1.164
685,1.084,0.98,1.191
686,1.086,0.986,1.192
687,1.066,0.966,1.175
688,1.054,0.954,1.159
689,1.061,0.96,1.168
690,1.076,0.977,1.189
691,1.066,0.968,1.177
692,1.044,0.945,1.15
693,1.031,0.94,1.139
694,1.031,0.935,1.136
695,1.031,0.939,1.134
696,1.046,0.953,1.155
697,1.031,0.936,1.137
698,1.021,0.927,1.126
699,1.029,0.932,1.138
700,1.049,0.95,1.165
701,1.029,0.934,1.141
702,1.024,0.93,1.134
703,1.039,0.944,1.144
704,1.049,0.955,1.156
705,1.054,0.961,1.163
706,1.041,0.947,1.149
707,1.031,0.942,1.136
708,1.034,0.946,1.137
709,1.031,0.941,1.129
710,1.006,0.916,1.104
711,1.006,0.914,1.102
712,1.011,0.913,1.11
713,1.014,0.917,1.114
714,1.009,0.913,1.108
715,1.014,0.915,1.112
716,1.001,0.909,1.099
717,0.974,0.886,1.073
718,0.974,0.882,1.075
719,0.976,0.885,1.076
720,0.979,0.886,1.078
721,0.991,0.893,1.085
722,1.026,0.928,1.125
723,1.011,0.917,1.111
724,1.016,0.917,1.118
725,1.006,0.909,1.108
726,0.996,0.898,1.096
727,0.999,0.902,1.104
728,0.986,0.893,1.09
729,0.996,0.903,1.095
730,1.021,0.932,1.127
731,1.021,0.933,1.125
732,1.024,0.931,1.13
733,1.034,0.936,1.144
734,1.026,0.925,1.131
735,1.024,0.927,1.122
736,1.016,0.919,1.119
737,1.011,0.916,1.117
738,1.006,0.907,1.105
739,1.011,0.912,1.106
740,1.006,0.909,1.102
741,1.014,0.917,1.109
742,1.014,0.917,1.107
743,0.999,0.9,1.092
744,1.019,0.92,1.113
745,1.021,0.921,1.119
746,1.019,0.92,1.115
747,1.024,0.925,1.122
748,1.014,0.92,1.111
749,1.009,0.914,1.109
750,1.011,0.919,1.109
751,1.001,0.906,1.098
752,0.996,0.898,1.09
753,0.994,0.899,1.089
754,0.994,0.899,1.088
755,1.021,0.926,1.119
756,1.031,0.934,1.132
757,1.039,0.944,1.144
758,1.039,0.942,1.139
759,1.046,0.952,1.149
760,1.056,0.959,1.16
761,1.044,0.954,1.149
762,1.024,0.932,1.126
763,1.034,0.944,1.137
764,1.046,0.953,1.149
765,1.031,0.938,1.136
766,1.024,0.93,1.128
767,1.021,0.922,1.124
768,1.016,0.924,1.118
769,1.009,0.916,1.111
770,0.996,0.904,1.099
771,0.986,0.894,1.09
772,0.969,0.877,1.072
773,1.001,0.908,1.107
774,0.994,0.904,1.098
775,1.014,0.923,1.116
776,1.016,0.927,1.117
777,1.041,0.948,1.146
778,1.051,0.955,1.156
779,1.061,0.967,1.169
780,1.076,0.982,1.187
781,1.061,0.962,1.167
782,1.039,0.945,1.149
783,1.054,0.956,1.165
784,1.036,0.938,1.142
785,1.046,0.944,1.151
786,1.036,0.934,1.14
787,1.041,0.942,1.147
788,1.039,0.938,1.141
789,1.041,0.943,1.149
790,1.036,0.94,1.14
791,1.034,0.935,1.137
792,1.029,0.929,1.132
793,1.021,0.926,1.123
794,1.031,0.931,1.133
795,1.049,0.952,1.146
796,1.059,0.964,1.158
797,1.069,0.97,1.169
798,1.064,0.962,1.166
799,1.049,0.953,1.143
800,1.036,0.934,1.133
801,1.036,0.936,1.134
802,1.034,0.934,1.131
803,1.054,0.952,1.151
804,1.044,0.944,1.146
805,1.044,0.942,1.142
806,1.039,0.939,1.137
807,1.049,0.952,1.146
808,1.019,0.921,1.114
809,1.019,0.924,1.116
810,0.999,0.908,1.094
811,0.991,0.898,1.091
812,0.989,0.899,1.091
813,0.986,0.899,1.083
814,0.974,0.889,1.072
815,0.969,0.883,1.062
816,0.976,0.889,1.069
817,0.979,0.886,1.073
818,0.969,0.88,1.058
819,0.949,0.861,1.044
820,0.951,0.862,1.04
821,0.954,0.863,1.044
822,0.954,0.861,1.044
823,0.949,0.86,1.038
824,0.944,0.856,1.034
825,0.959,0.867,1.046
826,0.961,0.872,1.053
827,0.969,0.877,1.058
828,0.969,0.873,1.058
829,0.959,0.865,1.049
830,0.946,0.853,1.04
831,0.941,0.845,1.031
832,0.929,0.834,1.021
833,0.939,0.842,1.033
834,0.911,0.817,1.006
835,0.931,0.834,1.027
836,0.966,0.871,1.066
837,0.971,0.871,1.067
838,0.981,0.874,1.075
839,0.981,0.879,1.074
840,0.974,0.873,1.067
841,0.974,0.871,1.069
842,0.984,0.885,1.082
843,0.986,0.884,1.082
844,0.994,0.89,1.087
845,0.989,0.887,1.086
846,0.996,0.899,1.097
847,0.994,0.892,1.096
848,0.991,0.89,1.095
849,1.001,0.899,1.103
850,0.991,0.891,1.097
851,0.994,0.897,1.098
852,0.991,0.893,1.097
853,1.001,0.904,1.107
854,0.989,0.895,1.093
855,0.991,0.899,1.098
856,0.999,0.902,1.107
857,0.994,0.901,1.105
858,0.994,0.901,1.098
859,0.994,0.899,1.1
860,0.994,0.895,1.101
861,1.006,0.91,1.118
862,1.009,0.913,1.117
863,1.001,0.908,1.108
864,1.006,0.912,1.108
865,0.999,0.907,1.094
866,1.019,0.924,1.117
867,1.004,0.904,1.1
868,1.014,0.917,1.113
869,1.019,0.917,1.119
870,1.001,0.904,1.106
871,1.011,0.913,1.109
872,1.026,0.926,1.119
873,1.016,0.915,1.113
874,1.039,0.94,1.138
875,1.059,0.957,1.163
876,1.071,0.969,1.173
877,1.074,0.97,1.174
878,1.054,0.952,1.152
879,1.056,0.956,1.158
880,1.061,0.963,1.161
881,1.056,0.957,1.159
882,1.064,0.963,1.17
883,1.046,0.944,1.149
884,1.054,0.953,1.159
885,1.046,0.946,1.145
886,1.044,0.942,1.142
887,1.031,0.932,1.131
888,1.031,0.931,1.137
889,1.019,0.917,1.12
890,1.031,0.928,1.132
891,1.036,0.935,1.136
892,1.041,0.94,1.144
893,1.049,0.948,1.154
894,1.051,0.947,1.155
895,1.066,0.967,1.169
896,1.066,0.965,1.168
897,1.076,0.981,1.178
898,1.061,0.964,1.16
899,1.054,0.956,1.159
900,1.076,0.974,1.174
901,1.056,0.956,1.159
902,1.041,0.944,1.146
903,1.019,0.921,1.117
904,1.004,0.911,1.106
905,1.016,0.922,1.121
906,0.989,0.898,1.093
907,0.989,0.897,1.101
908,0.991,0.896,1.099
909,0.996,0.903,1.104
910,0.979,0.886,1.085
911,0.986,0.894,1.087
912,0.991,0.899,1.092
913,0.976,0.885,1.077
914,0.981,0.891,1.083
915,0.991,0.901,1.091
916,1.004,0.911,1.108
917,1.009,0.916,1.111
918,1.016,0.925,1.118
919,1.024,0.927,1.123
920,1.006,0.916,1.103
921,1.001,0.913,1.097
922,0.989,0.901,1.086
923,0.994,0.906,1.098
924,0.984,0.892,1.082
925,0.964,0.875,1.06
926,0.956,0.864,1.048
927,0.959,0.867,1.051
928,0.964,0.87,1.061
929,0.961,0.869,1.055
930,0.946,0.853,1.042
931,0.944,0.853,1.036
932,0.939,0.845,1.031
933,0.924,0.828,1.016
934,0.919,0.828,1.008
935,0.929,0.84,1.019
936,0.911,0.823,1.002
937,0.909,0.82,1.001
938,0.906,0.819,0.995
939,0.906,0.819,0.99
940,0.921,0.834,1.009
941,0.934,0.844,1.022
942,0.929,0.837,1.017
943,0.926,0.836,1.018
944,0.909,0.82,1.001
945,0.896,0.805,0.983
946,0.899,0.803,0.986
947,0.886,0.792,0.974
948,0.864,0.771,0.947
949,0.849,0.761,0.93
950,0.851,0.765,0.935
951,0.881,0.794,0.964
952,0.876,0.783,0.958
953,0.884,0.795,0.971
954,0.894,0.797,0.984
955,0.916,0.821,1.01
956,0.896,0.805,0.987
957,0.894,0.803,0.982
958,0.886,0.799,0.977
959,0.926,0.832,1.021
960,0.909,0.818,1.002
961,0.914,0.823,1.01
962,0.911,0.818,1.006
963,0.909,0.818,1.003
964,0.929,0.833,1.024
965,0.939,0.845,1.036
966,0.946,0.851,1.043
967,0.941,0.847,1.037
968,0.921,0.829,1.017
969,0.949,0.859,1.046
970,0.939,0.847,1.032
971,0.961,0.865,1.057
972,0.974,0.881,1.072
973,0.974,0.879,1.069
974,0.976,0.884,1.073
975,0.989,0.895,1.086
976,0.996,0.905,1.092
977,1.014,0.922,1.111
978,1.009,0.915,1.109
979,1.019,0.922,1.124
980,1.016,0.92,1.12
981,1.024,0.928,1.129
982,1.024,0.93,1.122
983,1.021,0.927,1.125
984,1.021,0.926,1.127
985,1.011,0.912,1.117
986,0.991,0.895,1.093
987,1.006,0.91,1.113
988,1.021,0.929,1.129
989,1.011,0.919,1.12
990,1.024,0.927,1.135
991,1.036,0.936,1.145
992,1.026,0.924,1.134
993,1.046,0.943,1.161
994,1.046,0.942,1.157
995,1.049,0.946,1.155
996,1.034,0.928,1.14
997,1.016,0.916,1.123
