,average,q0025,q0975
78,0.966,0.892,1.042
79,0.956,0.881,1.032
80,0.952,0.88,1.026
81,0.943,0.869,1.018
82,0.934,0.862,1.01
83,0.929,0.858,1.002
84,0.939,0.867,1.011
85,0.95,0.877,1.027
86,0.963,0.892,1.038
87,0.96,0.89,1.04
88,0.965,0.895,1.038
89,0.959,0.887,1.034
90,0.955,0.882,1.027
91,0.949,0.875,1.019
92,0.953,0.878,1.025
93,0.971,0.897,1.043
94,0.981,0.903,1.055
95,0.966,0.893,1.043
96,0.943,0.869,1.016
97,0.933,0.857,1.007
98,0.926,0.851,1.001
99,0.919,0.846,0.992
100,0.913,0.841,0.986
101,0.919,0.848,0.993
102,0.927,0.856,1.003
103,0.924,0.853,1.0
104,0.922,0.851,0.993
105,0.93,0.861,1.005
106,0.93,0.861,1.001
107,0.919,0.851,0.99
108,0.933,0.861,1.006
109,0.95,0.879,1.025
110,0.95,0.877,1.023
111,0.929,0.857,1.003
112,0.93,0.862,1.003
113,0.927,0.858,1.0
114,0.922,0.852,0.992
115,0.936,0.867,1.006
116,0.947,0.879,1.018
117,0.962,0.891,1.031
118,0.958,0.887,1.023
119,0.952,0.879,1.02
120,0.952,0.876,1.02
121,0.956,0.882,1.023
122,0.949,0.873,1.018
123,0.962,0.89,1.029
124,0.965,0.893,1.032
125,0.968,0.894,1.037
126,0.984,0.909,1.052
127,0.992,0.915,1.058
128,0.985,0.911,1.048
129,0.989,0.914,1.052
130,0.991,0.916,1.055
131,0.994,0.919,1.061
132,0.989,0.918,1.059
133,0.976,0.904,1.044
134,0.976,0.906,1.045
135,0.966,0.897,1.033
136,0.966,0.896,1.033
137,0.952,0.882,1.014
138,0.955,0.883,1.02
139,0.962,0.892,1.027
140,0.965,0.895,1.034
141,0.947,0.881,1.019
142,0.94,0.872,1.01
143,0.946,0.879,1.02
144,0.963,0.893,1.035
145,0.966,0.895,1.037
146,0.962,0.892,1.036
147,0.959,0.888,1.03
148,0.96,0.89,1.033
149,0.956,0.884,1.029
150,0.955,0.883,1.027
151,0.947,0.876,1.019
152,0.94,0.868,1.012
153,0.932,0.857,1.0
154,0.927,0.851,0.994
155,0.93,0.859,0.999
156,0.93,0.862,0.999
157,0.94,0.873,1.011
158,0.942,0.871,1.008
159,0.942,0.869,1.012
160,0.95,0.875,1.019
161,0.966,0.891,1.038
162,0.953,0.881,1.021
163,0.942,0.87,1.01
164,0.95,0.877,1.018
165,0.958,0.885,1.025
166,0.959,0.887,1.03
167,0.965,0.89,1.031
168,0.962,0.89,1.028
169,0.96,0.888,1.028
170,0.973,0.902,1.044
171,0.984,0.91,1.054
172,0.968,0.896,1.038
173,0.979,0.905,1.054
174,0.976,0.902,1.05
175,0.981,0.907,1.054
176,0.978,0.906,1.052
177,0.981,0.91,1.056
178,0.978,0.91,1.051
179,0.981,0.914,1.054
180,0.988,0.918,1.061
181,0.994,0.923,1.068
182,0.995,0.925,1.066
183,0.995,0.926,1.067
184,0.999,0.93,1.073
185,0.989,0.92,1.061
186,0.971,0.904,1.045
187,0.973,0.906,1.047
188,0.956,0.889,1.033
189,0.956,0.889,1.03
190,0.955,0.886,1.029
191,0.956,0.886,1.028
192,0.956,0.888,1.031
193,0.955,0.885,1.029
194,0.963,0.892,1.037
195,0.982,0.911,1.056
196,0.982,0.912,1.059
197,0.988,0.918,1.065
198,0.992,0.923,1.067
199,0.999,0.928,1.072
200,0.999,0.924,1.071
201,0.992,0.92,1.065
202,0.992,0.922,1.064
203,0.976,0.906,1.048
204,0.989,0.918,1.062
205,0.975,0.903,1.044
206,0.973,0.9,1.048
207,0.94,0.872,1.013
208,0.943,0.872,1.012
209,0.945,0.873,1.011
210,0.963,0.892,1.032
211,0.958,0.885,1.025
212,0.962,0.889,1.028
213,0.942,0.872,1.009
214,0.927,0.857,0.995
215,0.943,0.872,1.013
216,0.943,0.869,1.012
217,0.945,0.873,1.014
218,0.932,0.863,1.002
219,0.934,0.866,1.002
220,0.926,0.858,0.995
221,0.94,0.874,1.008
222,0.933,0.868,0.999
223,0.926,0.859,0.994
224,0.93,0.865,0.995
225,0.926,0.86,0.994
226,0.929,0.86,0.994
227,0.937,0.868,1.002
228,0.933,0.863,0.998
229,0.932,0.863,0.999
230,0.932,0.863,0.998
231,0.942,0.87,1.006
232,0.939,0.87,1.002
233,0.936,0.867,1.001
234,0.929,0.861,0.999
235,0.932,0.863,1.003
236,0.916,0.847,0.985
237,0.93,0.863,1.002
238,0.914,0.845,0.988
239,0.913,0.847,0.985
240,0.916,0.85,0.987
241,0.923,0.855,0.995
242,0.927,0.858,1.002
243,0.93,0.86,1.002
244,0.947,0.877,1.019
245,0.943,0.871,1.018
246,0.939,0.868,1.011
247,0.936,0.864,1.01
248,0.936,0.866,1.011
249,0.943,0.871,1.019
250,0.96,0.886,1.036
251,0.962,0.889,1.034
252,0.963,0.885,1.036
253,0.976,0.905,1.053
254,0.985,0.911,1.061
255,1.011,0.939,1.089
256,1.011,0.937,1.088
257,0.997,0.92,1.075
258,0.966,0.895,1.04
259,0.963,0.889,1.037
260,0.958,0.881,1.035
261,0.956,0.878,1.033
262,0.952,0.873,1.031
263,0.953,0.878,1.032
264,0.942,0.869,1.017
265,0.947,0.873,1.02
266,0.946,0.87,1.02
267,0.943,0.868,1.015
268,0.942,0.869,1.012
269,0.953,0.882,1.028
270,0.952,0.88,1.026
271,0.952,0.883,1.024
272,0.942,0.868,1.015
273,0.943,0.872,1.018
274,0.942,0.871,1.016
275,0.953,0.877,1.026
276,0.949,0.876,1.024
277,0.94,0.869,1.013
278,0.934,0.862,1.006
279,0.943,0.872,1.018
280,0.936,0.863,1.006
281,0.923,0.856,0.996
282,0.91,0.838,0.983
283,0.894,0.825,0.965
284,0.911,0.842,0.982
285,0.904,0.837,0.976
286,0.91,0.843,0.985
287,0.914,0.846,0.99
288,0.888,0.821,0.963
289,0.887,0.819,0.963
290,0.9,0.832,0.976
291,0.887,0.821,0.962
292,0.916,0.849,0.991
293,0.923,0.854,0.996
294,0.927,0.856,1.0
295,0.943,0.871,1.016
296,0.946,0.875,1.019
297,0.949,0.877,1.023
298,0.959,0.886,1.037
299,0.966,0.893,1.045
300,0.976,0.906,1.053
301,0.985,0.911,1.06
302,0.999,0.927,1.074
303,1.001,0.928,1.076
304,0.999,0.927,1.075
305,1.012,0.942,1.091
306,1.001,0.929,1.072
307,1.008,0.936,1.085
308,1.014,0.943,1.09
309,1.02,0.946,1.096
310,1.021,0.948,1.096
311,1.018,0.944,1.097
312,1.014,0.939,1.091
313,1.027,0.948,1.108
314,1.02,0.944,1.098
315,1.034,0.956,1.112
316,1.063,0.987,1.143
317,1.059,0.983,1.136
318,1.063,0.987,1.138
319,1.059,0.984,1.131
320,1.074,0.999,1.146
321,1.084,1.012,1.159
322,1.106,1.028,1.181
323,1.121,1.043,1.197
324,1.105,1.032,1.182
325,1.119,1.043,1.196
326,1.113,1.04,1.188
327,1.108,1.035,1.182
328,1.1,1.025,1.174
329,1.096,1.021,1.172
330,1.09,1.013,1.164
331,1.08,1.002,1.154
332,1.069,0.993,1.14
333,1.044,0.967,1.116
334,1.037,0.962,1.11
335,1.024,0.949,1.096
336,1.022,0.945,1.095
337,1.012,0.936,1.085
338,1.009,0.933,1.083
339,1.008,0.933,1.083
340,0.988,0.912,1.062
341,0.975,0.904,1.051
342,0.973,0.902,1.047
343,0.973,0.9,1.044
344,0.988,0.917,1.06
345,0.972,0.898,1.043
346,0.978,0.902,1.049
347,0.988,0.914,1.061
348,0.973,0.903,1.046
349,0.95,0.877,1.027
350,0.943,0.872,1.017
351,0.94,0.871,1.012
352,0.936,0.868,1.012
353,0.934,0.866,1.007
354,0.919,0.849,0.99
355,0.934,0.866,1.009
356,0.923,0.856,0.995
357,0.916,0.851,0.989
358,0.924,0.856,0.999
359,0.924,0.859,0.999
360,0.924,0.86,1.002
361,0.933,0.866,1.01
362,0.927,0.861,1.005
363,0.924,0.857,1.003
364,0.939,0.87,1.018
365,0.947,0.877,1.029
366,0.966,0.896,1.045
367,0.971,0.903,1.047
368,0.978,0.909,1.055
369,0.995,0.924,1.074
370,0.992,0.924,1.072
371,0.984,0.912,1.067
372,0.991,0.92,1.072
373,0.997,0.925,1.075
374,1.007,0.933,1.085
375,1.014,0.941,1.092
376,1.017,0.946,1.093
377,1.038,0.965,1.112
378,1.046,0.973,1.122
379,1.051,0.98,1.129
380,1.061,0.988,1.138
381,1.059,0.987,1.135
382,1.044,0.973,1.123
383,1.022,0.95,1.1
384,1.02,0.948,1.097
385,1.007,0.933,1.085
386,1.004,0.932,1.079
387,1.011,0.94,1.087
388,1.001,0.933,1.077
389,1.002,0.931,1.079
390,0.995,0.93,1.071
391,0.989,0.924,1.062
392,0.991,0.925,1.066
393,0.991,0.926,1.066
394,0.968,0.898,1.042
395,0.956,0.891,1.032
396,0.934,0.87,1.006
397,0.952,0.888,1.023
398,0.96,0.895,1.033
399,0.953,0.886,1.026
400,0.95,0.885,1.024
401,0.946,0.88,1.02
402,0.937,0.871,1.009
403,0.934,0.87,1.006
404,0.932,0.868,1.001
405,0.919,0.852,0.986
406,0.906,0.836,0.973
407,0.92,0.853,0.988
408,0.919,0.847,0.987
409,0.907,0.834,0.976
410,0.913,0.84,0.981
411,0.927,0.853,0.996
412,0.933,0.858,1.002
413,0.946,0.873,1.018
414,0.952,0.88,1.021
415,0.943,0.872,1.013
416,0.953,0.881,1.024
417,0.958,0.887,1.027
418,0.976,0.907,1.047
419,0.985,0.915,1.057
420,0.985,0.912,1.059
421,0.989,0.918,1.058
422,0.988,0.918,1.061
423,0.989,0.918,1.061
424,0.973,0.903,1.043
425,0.984,0.91,1.054
426,0.992,0.917,1.062
427,0.989,0.915,1.055
428,0.972,0.899,1.038
429,0.966,0.893,1.034
430,0.963,0.892,1.03
431,0.962,0.892,1.028
432,0.969,0.902,1.035
433,0.965,0.891,1.032
434,0.955,0.882,1.023
435,0.963,0.886,1.03
436,0.976,0.902,1.045
437,0.973,0.903,1.044
438,0.966,0.898,1.037
439,0.972,0.898,1.044
440,0.979,0.908,1.055
441,0.992,0.919,1.068
442,1.004,0.926,1.081
443,1.001,0.926,1.075
444,1.008,0.932,1.083
445,1.024,0.947,1.103
446,1.033,0.956,1.11
447,1.025,0.947,1.1
448,1.018,0.944,1.095
449,1.015,0.938,1.093
450,1.011,0.933,1.09
451,1.012,0.935,1.089
452,1.015,0.936,1.091
453,1.017,0.939,1.096
454,1.009,0.931,1.088
455,1.022,0.946,1.102
456,1.024,0.948,1.106
457,1.024,0.951,1.103
458,1.028,0.953,1.108
459,1.035,0.96,1.114
460,1.037,0.961,1.117
461,1.038,0.963,1.12
462,1.02,0.943,1.096
463,1.011,0.937,1.086
464,0.994,0.924,1.066
465,0.997,0.924,1.073
466,0.999,0.926,1.075
467,0.984,0.908,1.06
468,0.991,0.913,1.068
469,0.978,0.907,1.053
470,0.976,0.907,1.05
471,0.96,0.889,1.033
472,0.986,0.914,1.058
473,0.985,0.911,1.057
474,0.969,0.9,1.043
475,0.952,0.883,1.026
476,0.952,0.881,1.026
477,0.942,0.873,1.014
478,0.939,0.871,1.013
479,0.93,0.861,1.003
480,0.929,0.861,1.001
481,0.922,0.855,0.999
482,0.922,0.855,0.997
483,0.929,0.86,1.003
484,0.923,0.856,0.999
485,0.919,0.855,0.994
486,0.898,0.834,0.969
487,0.901,0.836,0.968
488,0.92,0.852,0.993
489,0.923,0.853,0.992
490,0.926,0.858,0.993
491,0.924,0.855,0.992
492,0.933,0.864,1.005
493,0.927,0.859,0.999
494,0.933,0.862,1.004
495,0.952,0.878,1.021
496,0.937,0.863,1.008
497,0.932,0.859,1.004
498,0.945,0.873,1.016
499,0.95,0.88,1.021
500,0.934,0.862,1.005
501,0.939,0.865,1.009
502,0.952,0.882,1.024
503,0.959,0.89,1.031
504,0.966,0.897,1.041
505,0.963,0.893,1.039
506,0.966,0.899,1.041
507,0.953,0.885,1.025
508,0.955,0.882,1.028
509,0.953,0.886,1.027
510,0.946,0.875,1.018
511,0.942,0.869,1.015
512,0.943,0.868,1.019
513,0.947,0.871,1.02
514,0.943,0.867,1.019
515,0.927,0.855,1.005
516,0.92,0.848,0.996
517,0.929,0.859,1.006
518,0.934,0.865,1.01
519,0.924,0.852,1.0
520,0.922,0.848,0.998
521,0.917,0.846,0.996
522,0.94,0.871,1.019
523,0.924,0.853,0.999
524,0.929,0.859,1.007
525,0.933,0.865,1.01
526,0.94,0.869,1.014
527,0.933,0.864,1.005
528,0.943,0.874,1.018
529,0.942,0.872,1.014
530,0.958,0.887,1.033
531,0.96,0.89,1.034
532,0.966,0.898,1.041
533,0.953,0.879,1.028
534,0.968,0.895,1.045
535,0.969,0.895,1.045
536,0.96,0.886,1.036
537,0.96,0.882,1.035
538,0.979,0.899,1.058
539,0.976,0.899,1.052
540,0.978,0.896,1.054
541,0.978,0.899,1.053
542,0.978,0.899,1.055
543,0.971,0.896,1.046
544,0.979,0.902,1.054
545,0.986,0.912,1.062
546,0.986,0.914,1.061
547,0.986,0.917,1.059
548,0.995,0.927,1.071
549,0.994,0.923,1.069
550,1.007,0.935,1.082
551,0.999,0.926,1.075
552,0.998,0.929,1.074
553,0.991,0.92,1.068
554,0.985,0.915,1.06
555,0.984,0.911,1.058
556,0.978,0.909,1.051
557,0.988,0.917,1.064
558,0.971,0.901,1.043
559,0.973,0.903,1.048
560,0.955,0.885,1.026
561,0.959,0.888,1.032
562,0.978,0.907,1.05
563,0.969,0.897,1.041
564,0.978,0.907,1.047
565,0.982,0.91,1.051
566,0.971,0.898,1.042
567,0.972,0.904,1.043
568,0.982,0.91,1.056
569,0.992,0.92,1.068
570,0.992,0.919,1.066
571,0.984,0.911,1.055
572,0.969,0.892,1.038
573,0.982,0.908,1.051
574,0.979,0.904,1.049
575,0.976,0.9,1.05
576,0.975,0.897,1.046
577,0.96,0.884,1.031
578,0.966,0.89,1.038
579,0.965,0.888,1.036
580,0.968,0.896,1.038
581,0.962,0.888,1.033
582,0.962,0.891,1.033
583,0.978,0.907,1.051
584,0.981,0.905,1.057
585,0.978,0.902,1.051
586,0.999,0.924,1.073
587,1.005,0.927,1.08
588,1.014,0.933,1.088
589,1.012,0.936,1.083
590,1.021,0.944,1.094
591,1.027,0.948,1.103
592,1.025,0.947,1.096
593,1.017,0.94,1.09
594,1.008,0.934,1.086
595,0.991,0.918,1.068
596,0.992,0.921,1.067
597,0.991,0.919,1.064
598,0.986,0.914,1.061
599,0.989,0.915,1.061
600,0.994,0.918,1.069
601,0.992,0.916,1.068
602,0.989,0.915,1.063
603,0.989,0.916,1.062
604,0.985,0.915,1.059
605,0.984,0.915,1.059
606,0.984,0.909,1.058
607,0.971,0.903,1.039
608,0.956,0.888,1.028
609,0.953,0.883,1.026
610,0.947,0.88,1.023
611,0.949,0.88,1.026
612,0.942,0.873,1.015
613,0.953,0.884,1.026
614,0.949,0.88,1.02
615,0.966,0.895,1.035
616,0.978,0.907,1.049
617,0.985,0.914,1.06
618,0.986,0.91,1.06
619,0.982,0.908,1.058
620,0.985,0.909,1.057
621,0.988,0.916,1.061
622,0.986,0.914,1.063
623,0.985,0.912,1.058
624,0.991,0.919,1.066
625,1.002,0.929,1.079
626,1.004,0.929,1.081
627,1.005,0.934,1.082
628,1.007,0.934,1.085
629,1.014,0.94,1.091
630,1.025,0.952,1.101
631,1.028,0.957,1.107
632,1.02,0.944,1.097
633,1.014,0.935,1.09
634,0.998,0.922,1.074
635,1.002,0.924,1.08
636,1.014,0.939,1.088
637,1.015,0.939,1.09
638,1.018,0.941,1.095
639,1.012,0.933,1.087
640,0.997,0.922,1.071
641,0.998,0.924,1.077
642,1.017,0.944,1.097
643,1.031,0.958,1.107
644,1.021,0.946,1.097
645,1.014,0.944,1.087
646,1.02,0.947,1.095
647,1.021,0.949,1.096
648,1.005,0.935,1.075
649,0.989,0.919,1.06
650,0.986,0.917,1.06
651,0.992,0.92,1.061
652,0.991,0.922,1.062
653,0.976,0.909,1.044
654,0.984,0.914,1.05
655,0.982,0.911,1.054
656,1.002,0.93,1.073
657,1.001,0.932,1.071
658,0.994,0.923,1.062
659,0.997,0.927,1.064
660,0.994,0.921,1.061
661,0.995,0.928,1.061
662,1.012,0.945,1.081
663,1.022,0.955,1.092
664,1.025,0.96,1.095
665,1.033,0.967,1.102
666,1.033,0.967,1.104
667,1.037,0.969,1.111
668,1.046,0.974,1.118
669,1.041,0.971,1.114
670,1.043,0.97,1.116
671,1.04,0.966,1.114
672,1.041,0.966,1.117
673,1.048,0.973,1.124
674,1.05,0.975,1.125
675,1.038,0.966,1.113
676,1.034,0.957,1.107
677,1.028,0.954,1.102
678,1.027,0.952,1.098
679,1.03,0.957,1.104
680,1.043,0.97,1.118
681,1.035,0.964,1.11
682,1.035,0.961,1.108
683,1.03,0.953,1.1
684,1.041,0.964,1.113
685,1.05,0.975,1.123
686,1.054,0.979,1.128
687,1.047,0.973,1.122
688,1.031,0.954,1.107
689,1.017,0.942,1.092
690,1.014,0.941,1.088
691,1.014,0.94,1.088
692,1.02,0.948,1.094
693,1.005,0.934,1.077
694,1.008,0.937,1.08
695,0.989,0.913,1.065
696,0.965,0.89,1.04
697,0.958,0.884,1.03
698,0.956,0.887,1.029
699,0.939,0.869,1.012
700,0.946,0.879,1.017
701,0.959,0.892,1.029
702,0.953,0.882,1.022
703,0.958,0.889,1.029
704,0.962,0.891,1.035
705,0.958,0.885,1.03
706,0.952,0.882,1.025
707,0.955,0.888,1.026
708,0.963,0.899,1.034
709,0.946,0.878,1.019
710,0.962,0.892,1.035
711,0.968,0.898,1.038
712,0.958,0.887,1.026
713,0.945,0.872,1.011
714,0.937,0.866,1.001
715,0.952,0.882,1.016
716,0.956,0.887,1.022
717,0.959,0.886,1.025
718,0.946,0.874,1.015
719,0.953,0.884,1.022
720,0.955,0.884,1.021
721,0.973,0.902,1.043
722,0.979,0.908,1.048
723,0.981,0.907,1.051
724,0.985,0.912,1.054
725,0.984,0.909,1.05
726,0.988,0.912,1.058
727,0.976,0.9,1.044
728,0.975,0.899,1.046
729,0.965,0.887,1.034
730,0.962,0.884,1.034
731,0.947,0.871,1.016
732,0.953,0.878,1.026
733,0.965,0.891,1.039
734,0.965,0.892,1.036
735,0.966,0.89,1.039
736,0.978,0.902,1.052
737,0.972,0.901,1.044
738,0.972,0.899,1.046
739,0.986,0.912,1.055
740,0.984,0.911,1.052
741,0.982,0.912,1.05
742,0.985,0.915,1.055
743,0.991,0.922,1.063
744,0.988,0.919,1.059
745,1.001,0.932,1.073
746,0.994,0.923,1.066
747,0.989,0.92,1.061
748,0.991,0.917,1.066
749,0.994,0.921,1.068
750,0.985,0.907,1.058
751,1.004,0.927,1.078
752,1.018,0.94,1.092
753,1.041,0.964,1.116
754,1.048,0.969,1.125
755,1.06,0.976,1.138
756,1.063,0.983,1.14
757,1.079,0.998,1.152
758,1.067,0.988,1.144
759,1.064,0.985,1.138
760,1.071,0.996,1.149
761,1.071,0.993,1.152
762,1.071,0.998,1.152
763,1.074,0.998,1.151
764,1.057,0.981,1.132
765,1.061,0.988,1.136
766,1.054,0.976,1.13
767,1.057,0.979,1.132
768,1.06,0.984,1.131
769,1.066,0.988,1.137
770,1.047,0.971,1.117
771,1.06,0.981,1.133
772,1.064,0.984,1.138
773,1.054,0.977,1.129
774,1.046,0.969,1.119
775,1.038,0.963,1.114
776,1.044,0.97,1.115
777,1.047,0.973,1.123
778,1.028,0.957,1.102
779,1.004,0.933,1.076
780,1.008,0.94,1.081
781,1.015,0.941,1.091
782,1.002,0.927,1.076
783,0.989,0.915,1.062
784,0.981,0.911,1.054
785,0.988,0.916,1.06
786,0.981,0.911,1.054
787,0.981,0.911,1.057
788,0.975,0.904,1.05
789,0.947,0.881,1.021
790,0.943,0.876,1.013
791,0.947,0.877,1.019
792,0.949,0.877,1.025
793,0.937,0.864,1.012
794,0.934,0.858,1.009
795,0.942,0.871,1.015
796,0.926,0.856,1.001
797,0.937,0.866,1.014
798,0.919,0.847,0.991
799,0.934,0.859,1.008
800,0.946,0.872,1.02
801,0.933,0.859,1.009
802,0.945,0.869,1.018
803,0.96,0.887,1.034
804,0.978,0.907,1.054
805,0.988,0.914,1.065
806,0.991,0.919,1.065
807,0.981,0.908,1.053
808,1.008,0.933,1.079
809,1.005,0.936,1.084
810,1.011,0.939,1.093
811,1.008,0.938,1.084
812,1.008,0.936,1.086
813,1.025,0.95,1.101
814,1.027,0.953,1.103
815,1.017,0.94,1.094
816,1.007,0.93,1.084
817,1.012,0.934,1.089
818,1.027,0.952,1.104
819,1.025,0.95,1.105
820,1.009,0.937,1.087
821,0.999,0.926,1.075
822,1.004,0.93,1.082
823,0.998,0.925,1.079
824,0.984,0.908,1.063
825,0.984,0.91,1.057
826,0.966,0.895,1.039
827,0.972,0.9,1.046
828,0.982,0.907,1.057
829,0.988,0.915,1.064
830,0.968,0.9,1.038
831,0.963,0.893,1.037
832,0.966,0.895,1.04
833,0.972,0.902,1.043
834,0.968,0.895,1.041
835,0.962,0.887,1.033
836,0.946,0.875,1.017
837,0.929,0.859,0.997
838,0.914,0.846,0.983
839,0.914,0.843,0.981
840,0.906,0.835,0.975
841,0.901,0.83,0.966
842,0.901,0.831,0.969
843,0.897,0.827,0.965
844,0.913,0.84,0.983
845,0.91,0.836,0.981
846,0.914,0.84,0.99
847,0.919,0.847,0.987
848,0.911,0.837,0.985
849,0.923,0.849,0.992
850,0.932,0.858,1.001
851,0.927,0.851,1.002
852,0.936,0.858,1.007
853,0.933,0.859,1.006
854,0.953,0.876,1.025
855,0.966,0.892,1.04
856,0.975,0.9,1.049
857,0.969,0.893,1.044
858,0.975,0.901,1.046
859,0.969,0.892,1.039
860,0.978,0.902,1.051
861,0.971,0.897,1.043
862,0.971,0.898,1.043
863,0.973,0.901,1.045
864,0.975,0.898,1.046
865,0.984,0.906,1.056
866,0.969,0.894,1.041
867,0.972,0.899,1.044
868,0.981,0.906,1.055
869,0.979,0.906,1.055
870,0.978,0.906,1.052
871,0.966,0.895,1.04
872,0.971,0.899,1.042
873,0.973,0.903,1.049
874,0.976,0.904,1.052
875,0.992,0.917,1.063
876,1.017,0.943,1.09
877,1.007,0.933,1.083
878,1.011,0.934,1.084
879,1.007,0.927,1.078
880,1.007,0.93,1.079
881,1.002,0.926,1.074
882,1.001,0.922,1.073
883,0.999,0.924,1.068
884,1.002,0.927,1.069
885,1.005,0.93,1.075
886,0.991,0.916,1.061
887,0.985,0.91,1.054
888,0.988,0.915,1.055
889,0.979,0.904,1.047
890,0.989,0.916,1.057
891,1.007,0.931,1.075
892,1.007,0.93,1.075
893,1.009,0.933,1.081
894,1.018,0.939,1.088
895,1.017,0.94,1.091
896,1.004,0.926,1.076
897,1.002,0.925,1.075
898,0.999,0.923,1.073
899,0.994,0.92,1.066
900,0.992,0.917,1.066
901,0.994,0.918,1.067
902,0.992,0.919,1.062
903,0.966,0.894,1.036
904,0.947,0.873,1.019
905,0.945,0.87,1.014
906,0.969,0.895,1.041
907,0.959,0.887,1.03
908,0.956,0.883,1.028
909,0.949,0.876,1.023
910,0.939,0.866,1.012
911,0.936,0.861,1.007
912,0.942,0.866,1.014
913,0.929,0.856,1.0
914,0.937,0.867,1.006
915,0.917,0.847,0.987
916,0.92,0.85,0.989
917,0.916,0.845,0.985
918,0.894,0.825,0.965
919,0.894,0.825,0.964
920,0.907,0.84,0.976
921,0.877,0.808,0.944
922,0.87,0.802,0.935
923,0.859,0.794,0.926
924,0.855,0.789,0.924
925,0.864,0.797,0.931
926,0.887,0.82,0.953
927,0.891,0.824,0.96
928,0.904,0.834,0.974
929,0.903,0.834,0.969
930,0.909,0.838,0.974
931,0.92,0.851,0.988
932,0.911,0.839,0.977
933,0.917,0.846,0.986
934,0.913,0.842,0.981
935,0.926,0.856,0.993
936,0.924,0.852,0.994
937,0.92,0.846,0.987
938,0.924,0.853,0.994
939,0.93,0.856,1.004
940,0.926,0.854,0.997
941,0.937,0.863,1.008
942,0.949,0.876,1.018
943,0.94,0.87,1.012
944,0.953,0.881,1.025
945,0.947,0.878,1.017
946,0.952,0.881,1.024
947,0.973,0.902,1.041
948,0.973,0.902,1.044
949,0.972,0.901,1.04
950,0.976,0.909,1.047
951,0.956,0.886,1.027
952,0.947,0.881,1.019
953,0.956,0.887,1.029
954,0.96,0.894,1.033
955,0.955,0.889,1.027
956,0.968,0.899,1.041
957,0.966,0.896,1.039
958,0.973,0.906,1.045
959,0.978,0.908,1.051
960,0.978,0.905,1.049
961,0.991,0.919,1.065
962,0.986,0.914,1.059
963,0.997,0.919,1.069
964,1.002,0.929,1.076
965,1.014,0.941,1.09
966,1.007,0.933,1.081
967,0.999,0.925,1.073
968,0.995,0.922,1.068
969,0.978,0.905,1.047
970,0.988,0.912,1.057
971,0.988,0.915,1.06
972,0.991,0.921,1.063
973,0.986,0.918,1.058
974,0.973,0.903,1.046
975,0.989,0.914,1.06
976,0.989,0.915,1.06
977,0.986,0.915,1.059
978,0.985,0.914,1.055
979,0.973,0.903,1.045
980,0.979,0.907,1.048
981,0.972,0.901,1.044
982,0.972,0.901,1.045
983,0.972,0.9,1.046
984,0.978,0.904,1.049
985,0.982,0.91,1.054
986,0.971,0.899,1.046
987,0.958,0.887,1.034
988,0.946,0.875,1.022
989,0.939,0.866,1.01
990,0.943,0.87,1.014
991,0.95,0.878,1.021
992,0.965,0.892,1.034
993,0.969,0.894,1.042
994,0.971,0.897,1.045
995,0.969,0.897,1.045
996,0.958,0.886,1.031
997,0.956,0.883,1.033
