,average,q0025,q0975
130,0.943,0.88,1.008
131,0.941,0.879,1.008
132,0.934,0.871,1.007
133,0.934,0.872,1.005
134,0.919,0.857,0.991
135,0.918,0.855,0.99
136,0.929,0.869,1.0
137,0.947,0.885,1.019
138,0.946,0.882,1.017
139,0.948,0.887,1.018
140,0.922,0.859,0.991
141,0.908,0.845,0.975
142,0.907,0.847,0.972
143,0.91,0.847,0.976
144,0.905,0.839,0.973
145,0.912,0.844,0.978
146,0.916,0.847,0.982
147,0.921,0.855,0.985
148,0.933,0.866,0.998
149,0.927,0.861,0.994
150,0.936,0.873,1.003
151,0.954,0.888,1.018
152,0.954,0.888,1.022
153,0.948,0.881,1.014
154,0.958,0.888,1.023
155,0.957,0.887,1.027
156,0.97,0.903,1.039
157,0.978,0.908,1.045
158,0.97,0.904,1.04
159,0.97,0.906,1.039
160,0.974,0.91,1.043
161,0.964,0.902,1.029
162,0.963,0.898,1.027
163,0.962,0.896,1.027
164,0.98,0.915,1.047
165,0.994,0.929,1.059
166,1.005,0.941,1.073
167,1.008,0.943,1.078
168,0.999,0.934,1.07
169,1.006,0.94,1.078
170,1.019,0.951,1.09
171,1.036,0.966,1.111
172,1.032,0.964,1.105
173,1.039,0.966,1.111
174,1.021,0.952,1.094
175,1.04,0.967,1.114
176,1.051,0.979,1.121
177,1.058,0.986,1.133
178,1.062,0.995,1.136
179,1.072,1.006,1.145
180,1.068,1.003,1.142
181,1.075,1.009,1.152
182,1.07,1.002,1.143
183,1.078,1.014,1.153
184,1.078,1.011,1.153
185,1.087,1.019,1.164
186,1.092,1.022,1.168
187,1.083,1.012,1.158
188,1.071,1.003,1.147
189,1.068,1.001,1.144
190,1.062,0.995,1.138
191,1.057,0.993,1.134
192,1.055,0.986,1.131
193,1.053,0.99,1.131
194,1.032,0.964,1.11
195,1.026,0.961,1.104
196,1.01,0.949,1.083
197,0.994,0.931,1.067
198,0.998,0.935,1.073
199,0.991,0.927,1.066
200,0.991,0.927,1.064
201,0.989,0.923,1.059
202,0.994,0.931,1.066
203,0.977,0.913,1.047
204,0.97,0.905,1.041
205,0.982,0.916,1.054
206,0.975,0.91,1.046
207,0.962,0.897,1.029
208,0.972,0.909,1.041
209,0.984,0.92,1.053
210,0.98,0.915,1.052
211,0.974,0.909,1.043
212,0.972,0.906,1.042
213,0.962,0.896,1.035
214,0.952,0.887,1.023
215,0.958,0.894,1.029
216,0.943,0.88,1.015
217,0.958,0.893,1.028
218,0.949,0.884,1.017
219,0.968,0.901,1.038
220,0.96,0.892,1.028
221,0.942,0.876,1.008
222,0.932,0.866,0.997
223,0.928,0.864,0.994
224,0.929,0.865,0.994
225,0.923,0.86,0.991
226,0.929,0.866,0.997
227,0.931,0.866,0.998
228,0.931,0.865,0.999
229,0.917,0.853,0.985
230,0.921,0.856,0.986
231,0.921,0.858,0.987
232,0.915,0.85,0.981
233,0.923,0.859,0.989
234,0.919,0.855,0.987
235,0.903,0.84,0.971
236,0.887,0.822,0.958
237,0.895,0.828,0.961
238,0.89,0.826,0.958
239,0.903,0.842,0.97
240,0.9,0.837,0.968
241,0.9,0.838,0.965
242,0.91,0.846,0.976
243,0.897,0.836,0.962
244,0.883,0.822,0.949
245,0.885,0.825,0.947
246,0.869,0.809,0.932
247,0.879,0.813,0.941
248,0.874,0.807,0.937
249,0.88,0.813,0.942
250,0.879,0.813,0.943
251,0.886,0.818,0.951
252,0.87,0.805,0.932
253,0.875,0.811,0.943
254,0.887,0.821,0.953
255,0.87,0.807,0.935
256,0.876,0.814,0.943
257,0.876,0.81,0.939
258,0.883,0.818,0.946
259,0.893,0.827,0.959
260,0.916,0.853,0.979
261,0.913,0.848,0.978
262,0.915,0.851,0.981
263,0.921,0.856,0.987
264,0.926,0.86,0.992
265,0.923,0.856,0.991
266,0.942,0.878,1.011
267,0.951,0.885,1.02
268,0.944,0.879,1.014
269,0.951,0.884,1.02
270,0.947,0.881,1.016
271,0.942,0.876,1.008
272,0.948,0.88,1.017
273,0.949,0.881,1.017
274,0.947,0.876,1.015
275,0.952,0.879,1.018
276,0.954,0.883,1.022
277,0.963,0.89,1.028
278,0.96,0.889,1.027
279,0.949,0.88,1.017
280,0.949,0.879,1.015
281,0.952,0.878,1.017
282,0.968,0.896,1.036
283,0.975,0.904,1.043
284,0.965,0.895,1.036
285,0.952,0.881,1.022
286,0.947,0.877,1.015
287,0.946,0.875,1.018
288,0.941,0.87,1.009
289,0.946,0.875,1.015
290,0.948,0.88,1.019
291,0.953,0.888,1.022
292,0.953,0.886,1.022
293,0.955,0.888,1.027
294,0.951,0.885,1.021
295,0.952,0.883,1.021
296,0.954,0.884,1.023
297,0.954,0.885,1.023
298,0.963,0.893,1.035
299,0.975,0.904,1.047
300,0.979,0.909,1.053
301,0.989,0.919,1.062
302,0.996,0.926,1.07
303,1.008,0.937,1.079
304,0.999,0.932,1.067
305,1.0,0.931,1.069
306,0.998,0.931,1.072
307,0.994,0.927,1.065
308,0.989,0.923,1.062
309,0.995,0.927,1.07
310,1.011,0.943,1.083
311,1.013,0.946,1.085
312,1.011,0.944,1.087
313,1.02,0.952,1.092
314,1.029,0.963,1.098
315,1.034,0.967,1.104
316,1.042,0.976,1.118
317,1.034,0.968,1.108
318,1.03,0.963,1.102
319,1.034,0.966,1.104
320,1.03,0.961,1.099
321,1.021,0.954,1.093
322,1.021,0.955,1.091
323,1.006,0.94,1.076
324,1.001,0.934,1.069
325,1.016,0.95,1.086
326,1.0,0.932,1.068
327,0.993,0.928,1.06
328,0.993,0.928,1.062
329,0.982,0.916,1.049
330,0.973,0.908,1.041
331,0.96,0.893,1.027
332,0.954,0.885,1.02
333,0.947,0.878,1.011
334,0.951,0.884,1.014
335,0.953,0.886,1.018
336,0.937,0.87,1.0
337,0.923,0.855,0.986
338,0.916,0.85,0.979
339,0.934,0.867,0.997
340,0.937,0.87,0.999
341,0.932,0.868,0.995
342,0.941,0.878,1.003
343,0.937,0.874,1.004
344,0.937,0.874,1.002
345,0.929,0.868,0.997
346,0.943,0.882,1.009
347,0.942,0.88,1.007
348,0.951,0.888,1.018
349,0.948,0.884,1.017
350,0.934,0.868,1.004
351,0.954,0.887,1.024
352,0.96,0.892,1.029
353,0.949,0.881,1.019
354,0.949,0.884,1.021
355,0.962,0.896,1.03
356,0.949,0.885,1.016
357,0.955,0.892,1.021
358,0.963,0.898,1.028
359,0.972,0.904,1.037
360,0.964,0.897,1.032
361,0.964,0.9,1.028
362,0.974,0.907,1.04
363,0.973,0.909,1.04
364,0.97,0.906,1.035
365,0.965,0.902,1.032
366,0.97,0.906,1.034
367,0.974,0.912,1.036
368,0.989,0.928,1.052
369,0.986,0.924,1.05
370,0.999,0.933,1.066
371,1.003,0.94,1.07
372,0.99,0.924,1.057
373,0.979,0.913,1.045
374,0.988,0.918,1.056
375,0.986,0.916,1.052
376,0.989,0.918,1.056
377,0.994,0.927,1.065
378,0.998,0.928,1.068
379,0.989,0.916,1.057
380,0.973,0.9,1.042
381,0.988,0.92,1.058
382,0.977,0.906,1.046
383,0.975,0.904,1.041
384,0.977,0.907,1.045
385,0.98,0.911,1.047
386,0.969,0.9,1.038
387,0.968,0.898,1.035
388,0.973,0.905,1.042
389,0.967,0.897,1.035
390,0.972,0.904,1.039
391,0.973,0.905,1.041
392,0.982,0.912,1.05
393,0.993,0.923,1.06
394,0.999,0.931,1.069
395,1.004,0.937,1.075
396,0.99,0.923,1.062
397,0.998,0.929,1.069
398,0.98,0.911,1.049
399,0.98,0.908,1.05
400,0.969,0.896,1.037
401,0.973,0.9,1.043
402,0.96,0.885,1.03
403,0.943,0.872,1.013
404,0.936,0.864,1.005
405,0.946,0.875,1.016
406,0.947,0.876,1.017
407,0.964,0.892,1.035
408,0.951,0.879,1.021
409,0.954,0.884,1.027
410,0.953,0.882,1.027
411,0.973,0.902,1.044
412,0.969,0.899,1.036
413,0.973,0.905,1.045
414,0.973,0.902,1.041
415,0.973,0.903,1.042
416,0.964,0.894,1.033
417,0.953,0.884,1.021
418,0.962,0.897,1.03
419,0.953,0.888,1.019
420,0.965,0.902,1.032
421,0.979,0.912,1.044
422,0.989,0.919,1.056
423,0.968,0.902,1.033
424,0.968,0.901,1.031
425,0.972,0.907,1.036
426,0.964,0.899,1.027
427,0.951,0.886,1.016
428,0.964,0.897,1.03
429,0.97,0.907,1.04
430,0.962,0.897,1.034
431,0.974,0.907,1.046
432,0.988,0.923,1.058
433,0.986,0.92,1.054
434,1.003,0.937,1.07
435,1.009,0.945,1.08
436,0.989,0.927,1.059
437,0.998,0.935,1.067
438,1.0,0.935,1.07
439,0.996,0.932,1.064
440,0.996,0.935,1.065
441,0.993,0.929,1.061
442,0.991,0.927,1.059
443,1.003,0.94,1.068
444,1.019,0.956,1.087
445,1.013,0.949,1.078
446,1.001,0.937,1.069
447,0.989,0.928,1.052
448,0.99,0.925,1.056
449,0.994,0.931,1.06
450,0.988,0.922,1.053
451,0.978,0.911,1.043
452,0.979,0.914,1.045
453,1.0,0.938,1.066
454,1.016,0.953,1.084
455,1.01,0.946,1.076
456,1.016,0.95,1.081
457,1.021,0.953,1.087
458,1.024,0.955,1.091
459,1.01,0.947,1.076
460,1.013,0.946,1.081
461,0.991,0.927,1.055
462,1.004,0.937,1.068
463,1.0,0.936,1.065
464,0.988,0.922,1.053
465,0.988,0.922,1.053
466,0.999,0.934,1.068
467,0.996,0.931,1.064
468,0.99,0.927,1.058
469,0.996,0.931,1.066
470,1.003,0.938,1.072
471,0.994,0.925,1.067
472,0.989,0.921,1.059
473,0.995,0.926,1.066
474,0.998,0.928,1.068
475,0.993,0.923,1.06
476,1.013,0.946,1.08
477,1.015,0.947,1.083
478,1.008,0.942,1.076
479,1.016,0.949,1.086
480,1.01,0.944,1.08
481,1.009,0.944,1.076
482,0.999,0.933,1.064
483,1.013,0.945,1.081
484,1.015,0.946,1.081
485,1.018,0.95,1.086
486,1.008,0.941,1.076
487,1.021,0.954,1.091
488,0.999,0.93,1.066
489,0.995,0.926,1.062
490,0.994,0.928,1.061
491,0.99,0.922,1.058
492,0.985,0.914,1.055
493,0.974,0.904,1.044
494,0.979,0.91,1.047
495,0.955,0.887,1.021
496,0.96,0.89,1.026
497,0.954,0.886,1.022
498,0.952,0.882,1.017
499,0.944,0.877,1.01
500,0.952,0.886,1.018
501,0.964,0.897,1.032
502,0.963,0.898,1.03
503,0.97,0.902,1.039
504,0.963,0.895,1.03
505,0.969,0.902,1.037
506,0.972,0.901,1.042
507,0.969,0.9,1.037
508,0.983,0.913,1.051
509,0.989,0.915,1.055
510,0.989,0.917,1.057
511,0.985,0.917,1.051
512,0.984,0.914,1.049
513,0.983,0.917,1.048
514,0.986,0.919,1.052
515,0.979,0.911,1.042
516,0.98,0.912,1.047
517,0.998,0.929,1.067
518,0.988,0.921,1.052
519,0.988,0.922,1.058
520,1.0,0.935,1.069
521,1.022,0.958,1.092
522,1.016,0.95,1.086
523,1.004,0.937,1.072
524,1.009,0.941,1.079
525,1.014,0.945,1.085
526,1.009,0.941,1.079
527,0.995,0.925,1.064
528,0.994,0.923,1.061
529,0.991,0.923,1.058
530,0.996,0.929,1.063
531,0.998,0.933,1.064
532,1.003,0.94,1.07
533,0.993,0.93,1.061
534,0.985,0.92,1.05
535,0.994,0.929,1.062
536,0.978,0.912,1.047
537,0.98,0.914,1.048
538,0.986,0.919,1.057
539,0.995,0.929,1.067
540,0.993,0.926,1.064
541,0.985,0.92,1.052
542,0.962,0.895,1.03
543,0.953,0.887,1.015
544,0.949,0.884,1.012
545,0.938,0.873,0.999
546,0.932,0.863,0.995
547,0.942,0.87,1.007
548,0.936,0.869,1.002
549,0.942,0.873,1.008
550,0.947,0.876,1.01
551,0.958,0.887,1.025
552,0.969,0.898,1.037
553,0.974,0.904,1.04
554,0.975,0.907,1.044
555,0.972,0.903,1.04
556,0.97,0.9,1.04
557,0.963,0.894,1.033
558,0.954,0.883,1.024
559,0.965,0.895,1.036
560,0.968,0.897,1.037
561,0.978,0.909,1.049
562,0.985,0.917,1.057
563,0.988,0.919,1.057
564,1.001,0.933,1.074
565,0.986,0.917,1.057
566,0.967,0.9,1.039
567,0.968,0.903,1.042
568,0.989,0.924,1.061
569,1.003,0.937,1.079
570,1.014,0.948,1.09
571,0.998,0.93,1.072
572,0.991,0.925,1.063
573,1.0,0.934,1.075
574,0.994,0.925,1.068
575,0.983,0.917,1.057
576,0.986,0.919,1.058
577,0.975,0.907,1.048
578,0.989,0.919,1.061
579,0.993,0.925,1.062
580,0.993,0.925,1.063
581,0.996,0.929,1.068
582,0.989,0.922,1.057
583,0.982,0.913,1.049
584,0.973,0.904,1.038
585,0.974,0.908,1.041
586,0.983,0.916,1.052
587,0.982,0.911,1.05
588,0.983,0.915,1.05
589,0.98,0.91,1.045
590,0.977,0.909,1.044
591,0.978,0.908,1.046
592,0.979,0.912,1.048
593,0.975,0.91,1.044
594,0.958,0.892,1.029
595,0.959,0.892,1.03
596,0.964,0.894,1.034
597,0.967,0.897,1.035
598,0.953,0.886,1.02
599,0.937,0.871,1.004
600,0.952,0.888,1.02
601,0.942,0.877,1.008
602,0.948,0.882,1.016
603,0.946,0.882,1.016
604,0.943,0.88,1.011
605,0.951,0.886,1.021
606,0.962,0.899,1.029
607,0.953,0.887,1.019
608,0.967,0.9,1.032
609,0.965,0.899,1.029
610,0.957,0.889,1.022
611,0.962,0.895,1.029
612,0.964,0.897,1.032
613,0.972,0.905,1.034
614,0.967,0.899,1.031
615,0.974,0.909,1.037
616,0.968,0.902,1.033
617,0.978,0.91,1.043
618,0.968,0.901,1.036
619,0.988,0.916,1.057
620,0.978,0.907,1.049
621,1.004,0.933,1.072
622,0.994,0.923,1.064
623,0.998,0.929,1.066
624,1.004,0.934,1.069
625,1.009,0.938,1.075
626,1.015,0.945,1.079
627,1.021,0.949,1.086
628,1.027,0.956,1.092
629,1.044,0.972,1.112
630,1.041,0.971,1.109
631,1.058,0.987,1.127
632,1.057,0.987,1.124
633,1.052,0.977,1.12
634,1.047,0.974,1.117
635,1.053,0.982,1.124
636,1.052,0.982,1.125
637,1.047,0.98,1.12
638,1.041,0.97,1.116
639,1.04,0.968,1.111
640,1.026,0.954,1.095
641,1.026,0.954,1.095
642,1.035,0.963,1.103
643,1.031,0.961,1.103
644,1.011,0.943,1.083
645,1.019,0.953,1.087
646,1.006,0.938,1.077
647,1.011,0.943,1.08
648,1.015,0.944,1.083
649,1.016,0.945,1.082
650,1.018,0.944,1.085
651,1.026,0.954,1.094
652,1.03,0.955,1.098
653,1.04,0.968,1.107
654,1.053,0.978,1.122
655,1.056,0.982,1.123
656,1.051,0.978,1.117
657,1.056,0.984,1.121
658,1.05,0.974,1.114
659,1.044,0.97,1.109
660,1.035,0.966,1.103
661,1.049,0.979,1.118
662,1.042,0.972,1.111
663,1.025,0.955,1.093
664,1.015,0.945,1.083
665,1.034,0.968,1.103
666,1.025,0.96,1.096
667,1.019,0.953,1.089
668,1.034,0.964,1.104
669,1.034,0.965,1.106
670,1.039,0.97,1.109
671,1.041,0.975,1.113
672,1.034,0.966,1.102
673,1.024,0.952,1.096
674,1.039,0.969,1.11
675,1.03,0.96,1.1
676,1.026,0.956,1.094
677,1.015,0.949,1.084
678,1.003,0.938,1.072
679,0.989,0.924,1.058
680,0.989,0.923,1.059
681,0.994,0.93,1.063
682,0.993,0.93,1.062
683,0.991,0.925,1.061
684,0.994,0.93,1.066
685,0.982,0.921,1.05
686,0.979,0.92,1.046
687,0.984,0.926,1.053
688,0.972,0.912,1.045
689,0.97,0.908,1.04
690,0.979,0.916,1.048
691,0.98,0.916,1.048
692,0.978,0.916,1.043
693,0.974,0.911,1.04
694,0.974,0.909,1.039
695,0.969,0.905,1.035
696,0.968,0.907,1.035
697,0.973,0.91,1.04
698,0.955,0.893,1.02
699,0.962,0.899,1.029
700,0.967,0.902,1.037
701,0.97,0.905,1.04
702,0.982,0.917,1.05
703,0.988,0.924,1.058
704,0.998,0.934,1.068
705,1.011,0.946,1.083
706,1.008,0.943,1.079
707,1.006,0.942,1.078
708,0.999,0.933,1.068
709,1.0,0.936,1.072
710,1.003,0.941,1.073
711,1.013,0.95,1.081
712,1.011,0.946,1.081
713,1.025,0.962,1.101
714,1.027,0.961,1.098
715,1.02,0.953,1.09
716,1.022,0.953,1.089
717,1.03,0.962,1.1
718,1.041,0.973,1.11
719,1.044,0.975,1.114
720,1.045,0.978,1.116
721,1.052,0.984,1.122
722,1.052,0.984,1.124
723,1.057,0.99,1.129
724,1.058,0.99,1.127
725,1.062,0.993,1.132
726,1.06,0.991,1.126
727,1.046,0.978,1.113
728,1.026,0.957,1.093
729,1.022,0.955,1.088
730,1.015,0.945,1.08
731,1.013,0.946,1.078
732,1.005,0.938,1.072
733,0.99,0.923,1.054
734,0.998,0.926,1.062
735,1.004,0.934,1.067
736,1.021,0.954,1.086
737,1.005,0.935,1.072
738,1.001,0.932,1.071
739,1.01,0.942,1.08
740,1.004,0.937,1.077
741,0.999,0.929,1.069
742,1.006,0.937,1.077
743,0.994,0.921,1.066
744,1.006,0.935,1.076
745,0.989,0.919,1.061
746,0.985,0.914,1.059
747,0.994,0.922,1.069
748,0.995,0.923,1.071
749,0.999,0.925,1.07
750,0.977,0.905,1.047
751,0.98,0.91,1.054
752,0.978,0.908,1.05
753,0.978,0.907,1.05
754,0.973,0.904,1.045
755,0.986,0.915,1.058
756,0.982,0.913,1.049
757,0.982,0.912,1.048
758,0.991,0.922,1.057
759,0.974,0.904,1.042
760,0.979,0.909,1.046
761,0.986,0.918,1.055
762,0.993,0.923,1.059
763,1.006,0.936,1.074
764,1.01,0.94,1.081
765,1.01,0.941,1.078
766,1.006,0.938,1.075
767,0.996,0.928,1.065
768,0.999,0.93,1.066
769,0.986,0.918,1.054
770,0.983,0.914,1.047
771,0.977,0.91,1.043
772,0.969,0.903,1.037
773,0.949,0.883,1.01
774,0.951,0.881,1.019
775,0.968,0.901,1.036
776,0.948,0.88,1.011
777,0.932,0.866,0.999
778,0.927,0.861,0.994
779,0.926,0.858,0.994
780,0.931,0.86,0.997
781,0.938,0.871,1.002
782,0.927,0.862,0.991
783,0.926,0.862,0.991
784,0.924,0.861,0.992
785,0.918,0.854,0.984
786,0.905,0.839,0.968
787,0.91,0.841,0.974
788,0.903,0.836,0.968
789,0.916,0.85,0.982
790,0.91,0.845,0.973
791,0.908,0.844,0.973
792,0.907,0.842,0.972
793,0.901,0.835,0.967
794,0.915,0.849,0.982
795,0.929,0.862,0.997
796,0.943,0.876,1.01
797,0.947,0.88,1.018
798,0.953,0.884,1.022
799,0.949,0.88,1.016
800,0.946,0.878,1.014
801,0.949,0.882,1.017
802,0.949,0.883,1.02
803,0.939,0.871,1.01
804,0.952,0.884,1.023
805,0.932,0.863,1.001
806,0.946,0.88,1.016
807,0.965,0.899,1.036
808,0.962,0.893,1.033
809,0.954,0.884,1.023
810,0.941,0.874,1.007
811,0.947,0.878,1.012
812,0.955,0.887,1.023
813,0.963,0.891,1.03
814,0.973,0.9,1.04
815,0.97,0.897,1.039
816,0.975,0.9,1.04
817,0.98,0.905,1.046
818,0.983,0.907,1.05
819,0.973,0.898,1.04
820,0.977,0.905,1.042
821,0.968,0.897,1.033
822,0.969,0.899,1.035
823,0.973,0.905,1.037
824,0.965,0.897,1.031
825,0.96,0.891,1.026
826,0.962,0.895,1.028
827,0.952,0.884,1.016
828,0.949,0.883,1.011
829,0.974,0.909,1.04
830,0.986,0.922,1.051
831,0.982,0.914,1.046
832,0.978,0.912,1.045
833,0.974,0.908,1.041
834,0.978,0.912,1.041
835,0.993,0.925,1.058
836,0.991,0.924,1.055
837,0.996,0.928,1.061
838,1.004,0.938,1.069
839,0.998,0.93,1.062
840,0.996,0.931,1.063
841,0.99,0.923,1.057
842,0.983,0.917,1.05
843,0.986,0.923,1.055
844,0.994,0.931,1.063
845,0.998,0.933,1.065
846,0.995,0.93,1.065
847,1.001,0.938,1.069
848,1.009,0.946,1.077
849,0.996,0.934,1.063
850,0.98,0.92,1.052
851,0.973,0.91,1.043
852,0.983,0.921,1.051
853,0.965,0.9,1.031
854,0.972,0.909,1.038
855,0.969,0.903,1.037
856,0.957,0.893,1.019
857,0.958,0.891,1.022
858,0.964,0.898,1.028
859,0.968,0.899,1.032
860,0.967,0.898,1.03
861,0.958,0.891,1.022
862,0.951,0.886,1.016
863,0.946,0.88,1.011
864,0.944,0.878,1.006
865,0.937,0.877,0.999
866,0.919,0.857,0.982
867,0.921,0.857,0.981
868,0.919,0.853,0.979
869,0.917,0.851,0.979
870,0.927,0.86,0.993
871,0.928,0.863,0.992
872,0.931,0.863,0.995
873,0.924,0.857,0.99
874,0.917,0.851,0.981
875,0.905,0.84,0.966
876,0.912,0.848,0.977
877,0.923,0.859,0.988
878,0.922,0.862,0.991
879,0.915,0.85,0.981
880,0.906,0.843,0.972
881,0.917,0.853,0.987
882,0.927,0.862,0.995
883,0.926,0.861,0.994
884,0.938,0.871,1.005
885,0.929,0.864,0.998
886,0.943,0.876,1.013
887,0.951,0.888,1.023
888,0.949,0.884,1.018
889,0.957,0.891,1.023
890,0.942,0.873,1.011
891,0.944,0.878,1.011
892,0.939,0.874,1.007
893,0.938,0.875,1.005
894,0.931,0.868,0.999
895,0.932,0.87,0.996
896,0.932,0.867,0.998
897,0.936,0.873,1.002
898,0.936,0.87,1.001
899,0.946,0.879,1.011
900,0.941,0.876,1.009
901,0.924,0.86,0.993
902,0.931,0.866,0.998
903,0.924,0.859,0.99
904,0.929,0.864,0.997
905,0.936,0.871,1.005
906,0.947,0.882,1.014
907,0.954,0.89,1.021
908,0.955,0.893,1.019
909,0.941,0.877,1.005
910,0.932,0.869,0.998
911,0.934,0.872,0.998
912,0.932,0.87,0.996
913,0.931,0.869,0.996
914,0.938,0.876,1.005
915,0.941,0.88,1.008
916,0.954,0.892,1.019
917,0.943,0.883,1.009
918,0.943,0.881,1.01
919,0.938,0.874,1.005
920,0.938,0.872,1.004
921,0.929,0.864,0.996
922,0.937,0.871,1.002
923,0.927,0.863,0.992
924,0.921,0.855,0.985
925,0.922,0.858,0.984
926,0.926,0.863,0.987
927,0.923,0.859,0.986
928,0.921,0.858,0.984
929,0.931,0.867,0.995
930,0.934,0.871,0.998
931,0.928,0.866,0.992
932,0.908,0.844,0.969
933,0.911,0.848,0.976
934,0.902,0.84,0.964
935,0.901,0.838,0.964
936,0.9,0.839,0.964
937,0.902,0.841,0.969
938,0.887,0.826,0.954
939,0.892,0.831,0.958
940,0.88,0.818,0.945
941,0.898,0.838,0.962
942,0.91,0.849,0.974
943,0.922,0.861,0.991
944,0.922,0.859,0.992
945,0.913,0.852,0.982
946,0.908,0.848,0.979
947,0.912,0.849,0.984
948,0.912,0.846,0.982
949,0.906,0.843,0.974
950,0.905,0.842,0.973
951,0.911,0.848,0.979
952,0.915,0.852,0.983
953,0.919,0.856,0.988
954,0.91,0.845,0.975
955,0.906,0.84,0.973
956,0.903,0.839,0.969
957,0.911,0.846,0.98
958,0.908,0.842,0.977
959,0.931,0.864,1.0
960,0.947,0.879,1.016
961,0.951,0.883,1.018
962,0.957,0.891,1.027
963,0.968,0.903,1.035
964,0.964,0.899,1.033
965,0.96,0.894,1.029
966,0.974,0.903,1.044
967,0.973,0.903,1.04
968,0.96,0.892,1.028
969,0.965,0.898,1.036
970,0.969,0.902,1.039
971,0.965,0.897,1.035
972,0.975,0.906,1.046
973,0.975,0.909,1.044
974,0.967,0.901,1.038
975,0.979,0.914,1.048
976,0.983,0.918,1.055
977,0.964,0.898,1.036
978,0.963,0.894,1.034
979,0.969,0.901,1.042
980,0.955,0.889,1.024
981,0.954,0.886,1.022
982,0.949,0.879,1.02
983,0.959,0.888,1.032
984,0.974,0.905,1.046
985,0.973,0.902,1.041
986,0.98,0.908,1.048
987,0.986,0.92,1.057
988,0.986,0.918,1.054
989,0.986,0.92,1.055
990,0.986,0.919,1.054
991,0.993,0.926,1.06
992,0.99,0.925,1.06
993,0.998,0.929,1.068
994,0.982,0.914,1.048
995,0.959,0.891,1.026
996,0.969,0.901,1.036
997,0.975,0.906,1.042
