,average,q0025,q0975
105,0.901,0.822,0.974
106,0.888,0.81,0.958
107,0.889,0.809,0.959
108,0.894,0.816,0.967
109,0.916,0.838,0.989
110,0.911,0.832,0.981
111,0.918,0.842,0.988
112,0.923,0.845,0.994
113,0.926,0.85,1.003
114,0.929,0.85,1.005
115,0.933,0.857,1.008
116,0.941,0.865,1.017
117,0.948,0.874,1.021
118,0.954,0.879,1.032
119,0.948,0.872,1.024
120,0.926,0.851,1.001
121,0.941,0.865,1.014
122,0.948,0.872,1.021
123,0.943,0.864,1.016
124,0.962,0.884,1.038
125,0.971,0.898,1.047
126,0.966,0.892,1.044
127,0.981,0.902,1.06
128,0.971,0.897,1.048
129,0.961,0.887,1.038
130,0.953,0.881,1.031
131,0.967,0.896,1.048
132,0.958,0.885,1.037
133,0.954,0.882,1.031
134,0.953,0.877,1.028
135,0.951,0.88,1.025
136,0.958,0.885,1.034
137,0.959,0.886,1.037
138,0.961,0.887,1.045
139,0.974,0.901,1.057
140,0.984,0.911,1.063
141,0.984,0.911,1.065
142,0.974,0.905,1.052
143,0.974,0.907,1.053
144,0.966,0.896,1.047
145,0.961,0.887,1.038
146,0.946,0.874,1.024
147,0.939,0.866,1.019
148,0.954,0.88,1.036
149,0.948,0.871,1.027
150,0.959,0.885,1.045
151,0.949,0.876,1.034
152,0.954,0.878,1.036
153,0.944,0.869,1.025
154,0.939,0.866,1.02
155,0.949,0.876,1.032
156,0.953,0.881,1.033
157,0.971,0.896,1.053
158,0.964,0.89,1.048
159,0.962,0.89,1.048
160,0.953,0.881,1.034
161,0.958,0.883,1.037
162,0.938,0.863,1.02
163,0.953,0.881,1.034
164,0.951,0.883,1.03
165,0.926,0.856,1.008
166,0.934,0.86,1.015
167,0.929,0.858,1.011
168,0.938,0.865,1.021
169,0.948,0.879,1.027
170,0.962,0.89,1.043
171,0.959,0.886,1.042
172,0.961,0.892,1.04
173,0.969,0.896,1.048
174,0.974,0.901,1.056
175,0.977,0.907,1.057
176,0.999,0.925,1.078
177,1.001,0.931,1.081
178,0.994,0.922,1.077
179,1.001,0.929,1.085
180,1.002,0.926,1.086
181,1.016,0.938,1.101
182,1.002,0.923,1.088
183,1.006,0.925,1.089
184,0.997,0.923,1.078
185,1.017,0.939,1.098
186,0.996,0.915,1.077
187,1.021,0.944,1.106
188,1.017,0.942,1.1
189,1.027,0.948,1.11
190,1.022,0.943,1.106
191,1.021,0.94,1.1
192,1.029,0.948,1.112
193,1.034,0.953,1.117
194,1.039,0.958,1.12
195,1.046,0.962,1.132
196,1.034,0.951,1.117
197,1.044,0.959,1.127
198,1.047,0.967,1.13
199,1.051,0.968,1.139
200,1.051,0.964,1.138
201,1.042,0.96,1.13
202,1.027,0.945,1.117
203,1.019,0.937,1.104
204,1.012,0.932,1.098
205,1.011,0.933,1.095
206,1.026,0.948,1.111
207,1.042,0.965,1.131
208,1.041,0.963,1.129
209,1.034,0.961,1.121
210,1.032,0.957,1.117
211,1.026,0.951,1.107
212,0.999,0.924,1.081
213,1.007,0.932,1.092
214,1.007,0.934,1.092
215,1.009,0.93,1.094
216,1.019,0.939,1.106
217,0.996,0.913,1.081
218,0.992,0.91,1.076
219,0.991,0.913,1.075
220,0.984,0.908,1.066
221,0.991,0.914,1.074
222,0.994,0.917,1.076
223,0.984,0.907,1.065
224,0.966,0.893,1.043
225,0.966,0.889,1.041
226,0.967,0.89,1.043
227,0.977,0.901,1.053
228,0.986,0.908,1.061
229,0.981,0.905,1.059
230,0.972,0.896,1.049
231,0.981,0.902,1.055
232,0.984,0.901,1.06
233,0.982,0.903,1.06
234,0.964,0.888,1.039
235,0.966,0.893,1.04
236,0.954,0.881,1.032
237,0.948,0.873,1.023
238,0.956,0.88,1.034
239,0.961,0.886,1.043
240,0.948,0.872,1.028
241,0.931,0.859,1.013
242,0.933,0.86,1.011
243,0.926,0.851,1.003
244,0.931,0.859,1.007
245,0.941,0.868,1.017
246,0.934,0.865,1.014
247,0.933,0.861,1.013
248,0.944,0.869,1.024
249,0.943,0.87,1.022
250,0.926,0.851,1.004
251,0.933,0.859,1.009
252,0.946,0.871,1.025
253,0.936,0.86,1.014
254,0.938,0.861,1.013
255,0.928,0.856,1.003
256,0.914,0.841,0.991
257,0.931,0.858,1.009
258,0.936,0.862,1.015
259,0.929,0.856,1.005
260,0.919,0.846,0.995
261,0.921,0.85,0.998
262,0.923,0.848,0.995
263,0.919,0.846,0.995
264,0.913,0.837,0.988
265,0.921,0.844,1.0
266,0.934,0.858,1.011
267,0.934,0.859,1.014
268,0.938,0.864,1.017
269,0.931,0.859,1.01
270,0.946,0.873,1.024
271,0.954,0.876,1.029
272,0.946,0.867,1.026
273,0.948,0.872,1.025
274,0.951,0.875,1.034
275,0.962,0.883,1.041
276,0.964,0.887,1.047
277,0.962,0.886,1.042
278,0.962,0.885,1.041
279,0.958,0.878,1.04
280,0.954,0.877,1.036
281,0.964,0.889,1.048
282,0.959,0.886,1.039
283,0.956,0.883,1.036
284,0.936,0.863,1.015
285,0.948,0.876,1.025
286,0.941,0.869,1.017
287,0.934,0.866,1.009
288,0.946,0.874,1.023
289,0.961,0.891,1.038
290,0.959,0.89,1.038
291,0.938,0.868,1.015
292,0.929,0.858,1.006
293,0.951,0.88,1.024
294,0.946,0.875,1.02
295,0.934,0.863,1.008
296,0.944,0.875,1.022
297,0.949,0.878,1.029
298,0.961,0.89,1.04
299,0.969,0.896,1.049
300,0.971,0.897,1.052
301,0.962,0.887,1.039
302,0.948,0.874,1.026
303,0.959,0.886,1.034
304,0.969,0.893,1.047
305,0.964,0.888,1.04
306,0.958,0.881,1.035
307,0.961,0.886,1.039
308,0.969,0.895,1.047
309,0.967,0.895,1.042
310,0.969,0.896,1.046
311,0.966,0.894,1.044
312,0.969,0.892,1.049
313,0.962,0.885,1.042
314,0.974,0.898,1.053
315,0.962,0.888,1.042
316,0.966,0.893,1.047
317,0.958,0.883,1.037
318,0.929,0.857,1.008
319,0.936,0.86,1.014
320,0.918,0.842,0.99
321,0.933,0.86,1.007
322,0.933,0.857,1.005
323,0.931,0.852,1.008
324,0.941,0.862,1.019
325,0.946,0.866,1.025
326,0.953,0.875,1.028
327,0.974,0.893,1.056
328,0.997,0.915,1.082
329,0.994,0.915,1.073
330,0.991,0.91,1.07
331,0.996,0.918,1.075
332,0.981,0.902,1.054
333,0.971,0.892,1.047
334,0.966,0.888,1.042
335,0.953,0.874,1.031
336,0.966,0.887,1.043
337,0.961,0.88,1.035
338,0.972,0.892,1.047
339,0.987,0.907,1.063
340,0.991,0.911,1.071
341,0.986,0.909,1.061
342,0.977,0.9,1.053
343,0.958,0.881,1.031
344,0.961,0.884,1.039
345,0.966,0.888,1.042
346,0.971,0.892,1.047
347,0.966,0.892,1.044
348,0.958,0.88,1.035
349,0.969,0.893,1.048
350,0.972,0.895,1.05
351,0.981,0.905,1.061
352,0.977,0.903,1.057
353,0.991,0.917,1.07
354,0.976,0.908,1.054
355,0.979,0.907,1.061
356,0.977,0.903,1.059
357,0.964,0.892,1.045
358,0.948,0.878,1.026
359,0.951,0.877,1.025
360,0.946,0.874,1.02
361,0.946,0.876,1.02
362,0.946,0.874,1.018
363,0.939,0.868,1.015
364,0.938,0.864,1.013
365,0.929,0.857,1.003
366,0.944,0.868,1.019
367,0.934,0.859,1.013
368,0.939,0.864,1.011
369,0.951,0.878,1.021
370,0.971,0.893,1.041
371,0.961,0.883,1.034
372,0.966,0.888,1.039
373,0.971,0.891,1.043
374,0.977,0.898,1.053
375,0.984,0.905,1.065
376,0.986,0.904,1.065
377,0.982,0.901,1.06
378,0.996,0.915,1.074
379,1.006,0.924,1.083
380,1.009,0.927,1.087
381,1.002,0.923,1.082
382,0.996,0.911,1.073
383,1.007,0.926,1.084
384,1.022,0.938,1.102
385,1.006,0.922,1.082
386,1.014,0.932,1.091
387,1.029,0.944,1.105
388,1.046,0.96,1.124
389,1.042,0.955,1.118
390,1.064,0.977,1.143
391,1.067,0.983,1.145
392,1.066,0.983,1.147
393,1.049,0.967,1.13
394,1.039,0.957,1.123
395,1.041,0.958,1.123
396,1.037,0.956,1.118
397,1.029,0.947,1.111
398,1.026,0.942,1.102
399,1.027,0.944,1.108
400,1.021,0.938,1.099
401,1.019,0.936,1.096
402,1.016,0.932,1.095
403,1.006,0.925,1.084
404,1.004,0.924,1.084
405,1.001,0.921,1.084
406,1.001,0.92,1.084
407,0.987,0.906,1.071
408,0.972,0.89,1.059
409,0.987,0.904,1.072
410,0.996,0.916,1.083
411,0.991,0.914,1.074
412,0.989,0.911,1.073
413,0.996,0.916,1.081
414,0.997,0.92,1.08
415,0.992,0.915,1.074
416,0.976,0.9,1.056
417,0.974,0.901,1.051
418,0.967,0.895,1.043
419,0.967,0.892,1.044
420,0.964,0.89,1.043
421,0.976,0.901,1.052
422,0.971,0.895,1.047
423,0.962,0.885,1.035
424,0.959,0.885,1.037
425,0.954,0.88,1.03
426,0.961,0.885,1.036
427,0.977,0.904,1.052
428,0.967,0.893,1.044
429,0.971,0.896,1.042
430,0.986,0.911,1.061
431,0.997,0.922,1.069
432,1.007,0.928,1.079
433,0.996,0.918,1.069
434,1.004,0.922,1.077
435,0.989,0.908,1.063
436,0.984,0.901,1.061
437,0.986,0.906,1.06
438,0.971,0.893,1.047
439,0.969,0.89,1.045
440,0.951,0.869,1.027
441,0.958,0.878,1.035
442,0.954,0.878,1.034
443,0.954,0.874,1.03
444,0.971,0.89,1.047
445,0.966,0.884,1.039
446,0.948,0.869,1.018
447,0.943,0.865,1.014
448,0.946,0.865,1.018
449,0.943,0.864,1.018
450,0.943,0.863,1.019
451,0.934,0.859,1.016
452,0.948,0.874,1.026
453,0.953,0.875,1.029
454,0.962,0.888,1.043
455,0.974,0.9,1.053
456,0.972,0.897,1.051
457,0.976,0.897,1.056
458,0.972,0.896,1.052
459,0.986,0.909,1.064
460,1.002,0.925,1.083
461,1.002,0.922,1.083
462,0.994,0.915,1.074
463,0.992,0.913,1.071
464,1.014,0.934,1.094
465,1.016,0.934,1.095
466,1.012,0.934,1.092
467,1.009,0.932,1.089
468,1.001,0.921,1.081
469,0.996,0.917,1.076
470,0.992,0.916,1.073
471,0.986,0.91,1.062
472,0.981,0.904,1.058
473,0.972,0.896,1.05
474,0.962,0.885,1.04
475,0.969,0.893,1.05
476,0.951,0.873,1.029
477,0.953,0.877,1.031
478,0.943,0.867,1.021
479,0.929,0.853,1.01
480,0.941,0.863,1.02
481,0.938,0.857,1.017
482,0.943,0.862,1.025
483,0.943,0.86,1.022
484,0.943,0.86,1.025
485,0.962,0.879,1.043
486,0.962,0.875,1.046
487,0.944,0.857,1.025
488,0.946,0.862,1.026
489,0.941,0.862,1.02
490,0.934,0.855,1.016
491,0.933,0.853,1.014
492,0.929,0.853,1.01
493,0.933,0.852,1.014
494,0.936,0.857,1.018
495,0.934,0.858,1.018
496,0.946,0.869,1.03
497,0.949,0.873,1.029
498,0.953,0.875,1.035
499,0.966,0.887,1.05
500,0.977,0.899,1.062
501,0.971,0.892,1.053
502,0.964,0.885,1.045
503,0.979,0.897,1.06
504,0.964,0.886,1.046
505,0.972,0.892,1.054
506,0.972,0.894,1.052
507,0.982,0.908,1.065
508,0.987,0.909,1.068
509,0.984,0.903,1.065
510,0.986,0.904,1.071
511,0.987,0.906,1.071
512,0.981,0.904,1.06
513,0.981,0.903,1.063
514,0.989,0.909,1.073
515,0.987,0.906,1.067
516,1.001,0.918,1.079
517,1.012,0.929,1.091
518,1.011,0.927,1.091
519,1.009,0.922,1.095
520,1.016,0.929,1.099
521,0.997,0.912,1.077
522,1.004,0.919,1.083
523,0.996,0.914,1.077
524,0.997,0.916,1.077
525,0.996,0.917,1.077
526,1.001,0.92,1.082
527,1.006,0.924,1.084
528,0.992,0.909,1.071
529,0.992,0.913,1.075
530,0.987,0.908,1.069
531,0.999,0.921,1.08
532,1.001,0.922,1.08
533,0.994,0.913,1.077
534,0.997,0.915,1.079
535,0.984,0.906,1.066
536,0.982,0.901,1.065
537,0.977,0.898,1.059
538,0.986,0.906,1.066
539,0.999,0.916,1.084
540,0.992,0.909,1.076
541,0.999,0.917,1.083
542,0.996,0.916,1.078
543,0.986,0.905,1.07
544,0.982,0.902,1.065
545,0.971,0.892,1.059
546,0.979,0.902,1.063
547,0.981,0.906,1.063
548,0.984,0.905,1.064
549,0.984,0.911,1.066
550,0.972,0.896,1.055
551,0.961,0.886,1.042
552,0.961,0.886,1.044
553,0.971,0.896,1.055
554,0.969,0.892,1.054
555,0.966,0.889,1.05
556,0.959,0.883,1.043
557,0.961,0.885,1.045
558,0.967,0.892,1.05
559,0.964,0.89,1.046
560,0.959,0.886,1.039
561,0.961,0.886,1.037
562,0.949,0.875,1.029
563,0.958,0.885,1.035
564,0.949,0.874,1.025
565,0.954,0.879,1.03
566,0.948,0.87,1.024
567,0.939,0.862,1.011
568,0.936,0.858,1.013
569,0.934,0.86,1.01
570,0.943,0.863,1.02
571,0.946,0.866,1.021
572,0.933,0.852,1.007
573,0.931,0.854,1.005
574,0.923,0.845,0.995
575,0.919,0.839,0.995
576,0.909,0.829,0.981
577,0.911,0.829,0.983
578,0.929,0.847,1.002
579,0.924,0.846,0.998
580,0.931,0.853,1.003
581,0.943,0.861,1.015
582,0.949,0.867,1.023
583,0.958,0.873,1.027
584,0.967,0.884,1.036
585,0.969,0.887,1.043
586,0.966,0.883,1.035
587,0.979,0.897,1.052
588,0.986,0.907,1.058
589,1.012,0.927,1.083
590,1.012,0.929,1.086
591,1.007,0.926,1.081
592,1.019,0.941,1.095
593,1.011,0.931,1.087
594,1.001,0.923,1.073
595,1.002,0.922,1.078
596,1.007,0.93,1.085
597,1.001,0.925,1.075
598,0.997,0.922,1.073
599,0.987,0.908,1.063
600,0.976,0.9,1.054
601,0.984,0.907,1.062
602,0.971,0.895,1.046
603,0.962,0.887,1.038
604,0.969,0.892,1.047
605,0.966,0.886,1.045
606,0.962,0.884,1.04
607,0.956,0.882,1.032
608,0.954,0.881,1.032
609,0.951,0.875,1.027
610,0.946,0.871,1.023
611,0.954,0.88,1.034
612,0.946,0.872,1.027
613,0.954,0.879,1.031
614,0.966,0.891,1.048
615,0.956,0.884,1.034
616,0.953,0.878,1.03
617,0.948,0.874,1.025
618,0.956,0.881,1.032
619,0.949,0.873,1.027
620,0.958,0.883,1.033
621,0.962,0.887,1.04
622,0.969,0.893,1.047
623,0.981,0.904,1.059
624,1.006,0.925,1.084
625,1.007,0.926,1.086
626,1.007,0.928,1.087
627,1.022,0.943,1.104
628,1.014,0.937,1.094
629,1.016,0.936,1.097
630,1.009,0.929,1.087
631,0.996,0.919,1.076
632,0.979,0.898,1.055
633,0.992,0.913,1.069
634,0.994,0.917,1.071
635,1.001,0.923,1.077
636,0.992,0.914,1.069
637,0.996,0.914,1.075
638,0.997,0.917,1.078
639,0.997,0.917,1.075
640,0.997,0.917,1.074
641,0.994,0.908,1.068
642,0.996,0.912,1.071
643,0.996,0.909,1.068
644,0.997,0.915,1.071
645,0.987,0.905,1.064
646,0.981,0.9,1.054
647,0.996,0.912,1.071
648,0.996,0.913,1.071
649,0.989,0.907,1.064
650,1.002,0.919,1.079
651,0.996,0.911,1.073
652,0.987,0.906,1.066
653,0.989,0.908,1.066
654,1.007,0.927,1.085
655,1.017,0.935,1.094
656,1.019,0.934,1.099
657,1.009,0.928,1.087
658,0.999,0.917,1.078
659,0.997,0.916,1.074
660,1.002,0.921,1.074
661,1.019,0.937,1.094
662,1.016,0.936,1.092
663,1.024,0.945,1.103
664,1.016,0.937,1.092
665,1.012,0.935,1.086
666,1.011,0.934,1.088
667,0.996,0.919,1.072
668,0.981,0.901,1.056
669,0.989,0.91,1.065
670,0.974,0.898,1.049
671,0.967,0.893,1.045
672,0.966,0.887,1.045
673,0.964,0.885,1.046
674,0.954,0.875,1.035
675,0.954,0.876,1.031
676,0.948,0.867,1.025
677,0.946,0.868,1.021
678,0.943,0.864,1.018
679,0.951,0.874,1.028
680,0.948,0.87,1.023
681,0.948,0.87,1.026
682,0.953,0.869,1.029
683,0.954,0.871,1.032
684,0.951,0.871,1.029
685,0.931,0.855,1.006
686,0.933,0.853,1.006
687,0.938,0.858,1.01
688,0.944,0.866,1.021
689,0.944,0.865,1.018
690,0.934,0.856,1.01
691,0.941,0.861,1.015
692,0.924,0.848,0.995
693,0.936,0.857,1.008
694,0.918,0.84,0.99
695,0.924,0.845,0.997
696,0.914,0.836,0.988
697,0.924,0.85,0.996
698,0.929,0.853,1.002
699,0.936,0.859,1.01
700,0.941,0.862,1.018
701,0.944,0.865,1.022
702,0.951,0.869,1.029
703,0.953,0.868,1.032
704,0.951,0.871,1.029
705,0.953,0.873,1.03
706,0.943,0.865,1.02
707,0.948,0.873,1.023
708,0.958,0.878,1.033
709,0.966,0.89,1.045
710,0.969,0.891,1.05
711,0.977,0.902,1.057
712,0.972,0.897,1.049
713,0.961,0.881,1.035
714,0.969,0.888,1.046
715,0.974,0.895,1.05
716,0.989,0.909,1.065
717,0.999,0.917,1.074
718,0.984,0.9,1.062
719,0.997,0.915,1.077
720,1.016,0.932,1.093
721,1.034,0.949,1.11
722,1.049,0.96,1.127
723,1.054,0.965,1.135
724,1.044,0.958,1.124
725,1.052,0.965,1.13
726,1.054,0.967,1.133
727,1.051,0.964,1.131
728,1.066,0.978,1.145
729,1.064,0.979,1.141
730,1.056,0.973,1.133
731,1.056,0.972,1.135
732,1.051,0.968,1.128
733,1.041,0.958,1.118
734,1.034,0.952,1.114
735,1.029,0.951,1.111
736,1.024,0.946,1.104
737,1.011,0.935,1.089
738,1.024,0.945,1.105
739,1.031,0.953,1.113
740,1.029,0.951,1.113
741,1.014,0.935,1.093
742,1.004,0.925,1.083
743,1.004,0.927,1.087
744,1.002,0.926,1.083
745,0.996,0.922,1.078
746,0.989,0.913,1.068
747,1.001,0.926,1.079
748,0.976,0.899,1.052
749,0.949,0.874,1.025
750,0.961,0.881,1.039
751,0.948,0.866,1.022
752,0.954,0.877,1.035
753,0.929,0.853,1.006
754,0.943,0.866,1.02
755,0.941,0.863,1.017
756,0.938,0.857,1.013
757,0.948,0.87,1.027
758,0.956,0.879,1.033
759,0.964,0.889,1.044
760,0.967,0.892,1.05
761,0.972,0.894,1.053
762,0.992,0.913,1.071
763,0.991,0.912,1.071
764,0.991,0.91,1.071
765,0.994,0.911,1.074
766,0.999,0.914,1.074
767,0.994,0.906,1.073
768,0.999,0.912,1.076
769,0.979,0.896,1.059
770,0.972,0.89,1.048
771,0.974,0.893,1.052
772,0.994,0.915,1.076
773,0.996,0.917,1.076
774,0.992,0.911,1.071
775,1.011,0.93,1.094
776,0.997,0.919,1.083
777,0.999,0.919,1.081
778,0.999,0.923,1.079
779,1.004,0.923,1.087
780,1.016,0.937,1.099
781,1.024,0.943,1.106
782,1.016,0.931,1.095
783,1.019,0.933,1.098
784,1.021,0.94,1.098
785,1.011,0.935,1.089
786,1.001,0.924,1.077
787,0.994,0.921,1.071
788,0.972,0.901,1.051
789,0.977,0.908,1.057
790,0.982,0.911,1.06
791,0.982,0.912,1.059
792,0.981,0.909,1.054
793,0.991,0.919,1.063
794,0.977,0.905,1.053
795,0.976,0.903,1.053
796,0.976,0.9,1.053
797,0.977,0.902,1.059
798,0.984,0.91,1.067
799,0.972,0.896,1.054
800,0.939,0.861,1.019
801,0.928,0.854,1.008
802,0.928,0.85,1.006
803,0.936,0.862,1.013
804,0.941,0.867,1.02
805,0.919,0.843,0.998
806,0.924,0.848,1.002
807,0.928,0.853,1.004
808,0.928,0.848,1.005
809,0.916,0.84,0.993
810,0.914,0.837,0.989
811,0.913,0.834,0.99
812,0.916,0.839,0.992
813,0.924,0.846,1.003
814,0.909,0.83,0.984
815,0.919,0.843,0.992
816,0.906,0.831,0.98
817,0.914,0.838,0.99
818,0.914,0.838,0.99
819,0.918,0.841,0.993
820,0.906,0.83,0.984
821,0.913,0.834,0.993
822,0.919,0.841,0.998
823,0.926,0.844,1.008
824,0.913,0.835,0.992
825,0.911,0.836,0.989
826,0.923,0.849,1.002
827,0.933,0.859,1.015
828,0.936,0.859,1.016
829,0.938,0.86,1.018
830,0.928,0.853,1.006
831,0.948,0.871,1.029
832,0.954,0.879,1.038
833,0.954,0.88,1.038
834,0.969,0.893,1.054
835,0.962,0.888,1.046
836,0.959,0.882,1.043
837,0.977,0.9,1.064
838,0.984,0.903,1.07
839,0.992,0.909,1.076
840,0.992,0.912,1.076
841,1.011,0.931,1.091
842,1.016,0.935,1.097
843,1.009,0.926,1.093
844,0.989,0.911,1.07
845,0.976,0.897,1.058
846,0.981,0.906,1.062
847,0.996,0.918,1.075
848,1.007,0.928,1.088
849,1.022,0.939,1.107
850,1.016,0.938,1.101
851,1.001,0.923,1.084
852,1.002,0.923,1.088
853,1.009,0.933,1.09
854,0.997,0.917,1.079
855,0.996,0.92,1.076
856,1.002,0.923,1.082
857,0.997,0.919,1.08
858,0.989,0.912,1.07
859,0.981,0.905,1.06
860,0.964,0.889,1.045
861,0.959,0.885,1.04
862,0.948,0.875,1.028
863,0.943,0.87,1.023
864,0.939,0.866,1.021
865,0.934,0.861,1.015
866,0.916,0.838,1.0
867,0.914,0.838,0.996
868,0.926,0.848,1.01
869,0.923,0.846,1.0
870,0.936,0.86,1.018
871,0.929,0.855,1.007
872,0.926,0.85,1.006
873,0.921,0.847,1.004
874,0.928,0.855,1.009
875,0.919,0.844,1.001
876,0.919,0.843,1.001
877,0.934,0.86,1.017
878,0.929,0.855,1.011
879,0.923,0.845,1.007
880,0.914,0.841,0.997
881,0.911,0.839,0.993
882,0.906,0.835,0.988
883,0.913,0.839,0.994
884,0.928,0.85,1.01
885,0.921,0.846,1.0
886,0.934,0.857,1.012
887,0.939,0.862,1.019
888,0.938,0.864,1.015
889,0.948,0.874,1.028
890,0.949,0.876,1.03
891,0.951,0.877,1.031
892,0.959,0.889,1.038
893,0.969,0.9,1.049
894,0.959,0.886,1.038
895,0.953,0.876,1.03
896,0.946,0.87,1.025
897,0.954,0.875,1.033
898,0.958,0.878,1.036
899,0.966,0.888,1.048
900,0.964,0.889,1.046
901,0.964,0.883,1.048
902,0.981,0.902,1.06
903,0.986,0.905,1.063
904,0.982,0.905,1.057
905,0.986,0.91,1.059
906,0.986,0.91,1.063
907,0.972,0.896,1.051
908,0.981,0.904,1.055
909,0.959,0.881,1.033
910,0.961,0.88,1.036
911,0.946,0.868,1.023
912,0.941,0.862,1.018
913,0.954,0.873,1.031
914,0.946,0.868,1.027
915,0.951,0.872,1.025
916,0.959,0.883,1.035
917,0.958,0.88,1.034
918,0.964,0.884,1.043
919,0.982,0.903,1.06
920,0.977,0.9,1.054
921,0.971,0.895,1.048
922,0.958,0.882,1.037
923,0.956,0.88,1.035
924,0.956,0.879,1.031
925,0.954,0.881,1.031
926,0.951,0.877,1.028
927,0.946,0.872,1.021
928,0.938,0.863,1.015
929,0.919,0.846,0.993
930,0.916,0.843,0.99
931,0.914,0.838,0.989
932,0.919,0.842,0.998
933,0.929,0.852,1.009
934,0.943,0.861,1.022
935,0.953,0.872,1.034
936,0.958,0.878,1.042
937,0.967,0.889,1.048
938,0.972,0.891,1.054
939,0.992,0.911,1.072
940,0.991,0.91,1.07
941,0.986,0.911,1.066
942,0.987,0.909,1.067
943,0.974,0.898,1.054
944,0.976,0.9,1.054
945,0.974,0.895,1.052
946,0.977,0.905,1.053
947,0.972,0.898,1.048
948,0.969,0.894,1.046
949,0.977,0.897,1.056
950,0.967,0.888,1.046
951,0.972,0.895,1.052
952,0.971,0.891,1.05
953,0.981,0.902,1.055
954,0.977,0.9,1.056
955,0.962,0.886,1.039
956,0.967,0.89,1.043
957,0.992,0.912,1.067
958,0.997,0.919,1.075
959,1.001,0.926,1.076
960,1.001,0.925,1.076
961,0.991,0.916,1.069
962,0.996,0.914,1.076
963,0.989,0.911,1.066
964,0.987,0.911,1.066
965,0.979,0.899,1.054
966,0.992,0.917,1.068
967,1.006,0.927,1.083
968,1.011,0.931,1.091
969,0.987,0.907,1.061
970,0.992,0.912,1.066
971,1.006,0.923,1.082
972,1.002,0.925,1.078
973,0.996,0.919,1.072
974,1.011,0.932,1.089
975,0.997,0.917,1.074
976,1.004,0.92,1.083
977,1.004,0.924,1.086
978,1.021,0.942,1.103
979,1.007,0.927,1.088
980,1.004,0.928,1.086
981,0.997,0.917,1.079
982,0.991,0.911,1.071
983,0.999,0.919,1.075
984,0.987,0.91,1.066
985,0.974,0.899,1.056
986,0.977,0.903,1.057
987,0.986,0.911,1.066
988,0.982,0.904,1.067
989,0.984,0.904,1.062
990,0.969,0.89,1.049
991,0.964,0.887,1.041
992,0.949,0.872,1.02
993,0.941,0.864,1.014
994,0.936,0.861,1.009
995,0.931,0.855,1.006
996,0.946,0.871,1.018
997,0.946,0.869,1.021
