,average,q0025,q0975
116,0.853,0.801,0.907
117,0.863,0.812,0.916
118,0.852,0.801,0.905
119,0.844,0.792,0.898
120,0.844,0.792,0.896
121,0.84,0.789,0.891
122,0.844,0.796,0.897
123,0.851,0.8,0.903
124,0.859,0.805,0.911
125,0.858,0.805,0.909
126,0.868,0.816,0.921
127,0.886,0.833,0.94
128,0.882,0.828,0.934
129,0.882,0.827,0.934
130,0.877,0.821,0.932
131,0.882,0.826,0.937
132,0.883,0.825,0.938
133,0.894,0.839,0.947
134,0.9,0.842,0.954
135,0.892,0.835,0.945
136,0.905,0.847,0.961
137,0.917,0.861,0.969
138,0.919,0.862,0.972
139,0.929,0.872,0.981
140,0.918,0.861,0.97
141,0.922,0.867,0.976
142,0.925,0.869,0.979
143,0.919,0.862,0.975
144,0.92,0.866,0.976
145,0.916,0.86,0.974
146,0.922,0.868,0.982
147,0.917,0.863,0.977
148,0.923,0.87,0.982
149,0.922,0.867,0.978
150,0.918,0.862,0.976
151,0.898,0.842,0.957
152,0.891,0.839,0.945
153,0.894,0.841,0.948
154,0.886,0.835,0.938
155,0.89,0.839,0.945
156,0.892,0.839,0.947
157,0.885,0.833,0.939
158,0.884,0.83,0.939
159,0.88,0.826,0.935
160,0.886,0.831,0.939
161,0.88,0.825,0.935
162,0.878,0.823,0.933
163,0.87,0.817,0.926
164,0.851,0.798,0.907
165,0.85,0.795,0.905
166,0.852,0.799,0.907
167,0.836,0.785,0.889
168,0.841,0.789,0.893
169,0.837,0.785,0.891
170,0.836,0.788,0.891
171,0.833,0.782,0.888
172,0.821,0.772,0.879
173,0.817,0.769,0.875
174,0.81,0.76,0.866
175,0.8,0.751,0.855
176,0.809,0.759,0.864
177,0.805,0.754,0.859
178,0.818,0.767,0.873
179,0.809,0.759,0.864
180,0.816,0.765,0.871
181,0.809,0.761,0.864
182,0.805,0.755,0.861
183,0.818,0.766,0.872
184,0.821,0.77,0.879
185,0.812,0.763,0.867
186,0.814,0.763,0.869
187,0.805,0.755,0.861
188,0.81,0.759,0.866
189,0.804,0.753,0.858
190,0.813,0.764,0.867
191,0.817,0.767,0.874
192,0.826,0.775,0.882
193,0.834,0.782,0.891
194,0.829,0.779,0.887
195,0.838,0.787,0.899
196,0.831,0.782,0.887
197,0.84,0.79,0.898
198,0.839,0.788,0.897
199,0.827,0.776,0.886
200,0.826,0.776,0.885
201,0.823,0.772,0.881
202,0.819,0.767,0.878
203,0.829,0.778,0.888
204,0.826,0.773,0.883
205,0.826,0.773,0.881
206,0.809,0.758,0.865
207,0.804,0.751,0.861
208,0.799,0.744,0.855
209,0.805,0.75,0.859
210,0.808,0.753,0.86
211,0.806,0.751,0.86
212,0.8,0.744,0.851
213,0.791,0.737,0.844
214,0.797,0.746,0.85
215,0.79,0.738,0.842
216,0.786,0.735,0.835
217,0.779,0.729,0.83
218,0.782,0.732,0.834
219,0.789,0.737,0.842
220,0.784,0.735,0.835
221,0.774,0.725,0.829
222,0.776,0.725,0.829
223,0.771,0.722,0.825
224,0.772,0.723,0.825
225,0.761,0.711,0.814
226,0.766,0.717,0.816
227,0.767,0.718,0.818
228,0.772,0.724,0.823
229,0.776,0.727,0.827
230,0.787,0.739,0.839
231,0.785,0.737,0.837
232,0.782,0.732,0.835
233,0.776,0.728,0.829
234,0.791,0.742,0.843
235,0.791,0.74,0.842
236,0.792,0.74,0.841
237,0.799,0.747,0.846
238,0.804,0.753,0.851
239,0.804,0.751,0.854
240,0.802,0.751,0.853
241,0.792,0.743,0.844
242,0.791,0.74,0.843
243,0.795,0.743,0.846
244,0.8,0.747,0.853
245,0.807,0.756,0.861
246,0.802,0.751,0.856
247,0.811,0.756,0.863
248,0.809,0.758,0.862
249,0.801,0.75,0.854
250,0.799,0.749,0.85
251,0.806,0.754,0.855
252,0.807,0.756,0.855
253,0.808,0.755,0.857
254,0.809,0.756,0.858
255,0.816,0.762,0.867
256,0.811,0.758,0.861
257,0.811,0.758,0.862
258,0.811,0.758,0.863
259,0.797,0.743,0.848
260,0.794,0.741,0.845
261,0.809,0.758,0.859
262,0.813,0.761,0.865
263,0.81,0.757,0.862
264,0.795,0.744,0.847
265,0.799,0.749,0.849
266,0.808,0.759,0.86
267,0.81,0.759,0.862
268,0.819,0.768,0.873
269,0.817,0.767,0.87
270,0.817,0.767,0.872
271,0.821,0.77,0.875
272,0.823,0.773,0.878
273,0.818,0.768,0.872
274,0.817,0.766,0.871
275,0.815,0.764,0.867
276,0.824,0.773,0.878
277,0.817,0.769,0.87
278,0.824,0.774,0.876
279,0.821,0.77,0.874
280,0.817,0.767,0.868
281,0.808,0.755,0.859
282,0.816,0.763,0.868
283,0.82,0.767,0.872
284,0.82,0.768,0.873
285,0.826,0.775,0.883
286,0.829,0.777,0.888
287,0.821,0.769,0.878
288,0.814,0.764,0.871
289,0.814,0.761,0.874
290,0.817,0.765,0.875
291,0.814,0.764,0.873
292,0.806,0.756,0.864
293,0.8,0.752,0.858
294,0.808,0.759,0.867
295,0.817,0.768,0.875
296,0.823,0.773,0.881
297,0.826,0.778,0.882
298,0.821,0.77,0.877
299,0.821,0.769,0.877
300,0.819,0.769,0.875
301,0.826,0.777,0.882
302,0.828,0.776,0.882
303,0.832,0.78,0.887
304,0.829,0.777,0.885
305,0.84,0.788,0.896
306,0.842,0.788,0.896
307,0.848,0.795,0.903
308,0.846,0.793,0.9
309,0.845,0.791,0.899
310,0.843,0.788,0.896
311,0.841,0.785,0.894
312,0.834,0.779,0.889
313,0.84,0.785,0.894
314,0.839,0.784,0.894
315,0.83,0.776,0.885
316,0.834,0.782,0.888
317,0.823,0.772,0.876
318,0.831,0.781,0.887
319,0.831,0.78,0.883
320,0.84,0.788,0.891
321,0.837,0.787,0.89
322,0.83,0.781,0.883
323,0.832,0.783,0.886
324,0.841,0.788,0.895
325,0.846,0.792,0.896
326,0.851,0.796,0.902
327,0.858,0.804,0.908
328,0.861,0.807,0.914
329,0.858,0.803,0.911
330,0.849,0.793,0.905
331,0.848,0.792,0.902
332,0.851,0.798,0.906
333,0.862,0.809,0.918
334,0.877,0.826,0.934
335,0.868,0.817,0.923
336,0.863,0.813,0.917
337,0.863,0.811,0.916
338,0.861,0.811,0.916
339,0.874,0.822,0.931
340,0.892,0.837,0.95
341,0.877,0.825,0.933
342,0.879,0.828,0.935
343,0.872,0.821,0.929
344,0.874,0.822,0.932
345,0.885,0.833,0.942
346,0.872,0.82,0.932
347,0.871,0.819,0.929
348,0.872,0.82,0.932
349,0.885,0.832,0.939
350,0.889,0.836,0.945
351,0.871,0.817,0.925
352,0.885,0.832,0.939
353,0.877,0.822,0.931
354,0.878,0.825,0.934
355,0.88,0.827,0.935
356,0.875,0.819,0.933
357,0.863,0.81,0.921
358,0.857,0.804,0.913
359,0.864,0.81,0.92
360,0.868,0.816,0.925
361,0.873,0.819,0.925
362,0.869,0.814,0.923
363,0.868,0.811,0.922
364,0.874,0.819,0.929
365,0.878,0.824,0.937
366,0.878,0.823,0.936
367,0.883,0.828,0.939
368,0.866,0.812,0.922
369,0.871,0.818,0.926
370,0.868,0.815,0.924
371,0.873,0.822,0.929
372,0.867,0.812,0.923
373,0.855,0.803,0.91
374,0.854,0.802,0.908
375,0.842,0.79,0.896
376,0.847,0.794,0.903
377,0.848,0.796,0.904
378,0.849,0.797,0.906
379,0.843,0.792,0.9
380,0.843,0.791,0.899
381,0.826,0.776,0.883
382,0.833,0.781,0.888
383,0.825,0.775,0.88
384,0.823,0.774,0.875
385,0.819,0.768,0.873
386,0.822,0.769,0.876
387,0.826,0.774,0.88
388,0.83,0.776,0.883
389,0.838,0.785,0.892
390,0.837,0.786,0.891
391,0.841,0.791,0.894
392,0.846,0.796,0.9
393,0.845,0.795,0.899
394,0.851,0.803,0.905
395,0.841,0.791,0.895
396,0.835,0.785,0.888
397,0.839,0.789,0.891
398,0.839,0.787,0.891
399,0.84,0.789,0.895
400,0.851,0.798,0.903
401,0.847,0.797,0.901
402,0.844,0.796,0.899
403,0.843,0.793,0.898
404,0.851,0.801,0.904
405,0.856,0.807,0.909
406,0.865,0.814,0.919
407,0.859,0.808,0.913
408,0.86,0.809,0.914
409,0.859,0.806,0.91
410,0.856,0.802,0.905
411,0.85,0.796,0.902
412,0.853,0.799,0.905
413,0.855,0.803,0.908
414,0.843,0.79,0.894
415,0.841,0.788,0.893
416,0.839,0.786,0.89
417,0.83,0.776,0.88
418,0.829,0.776,0.88
419,0.827,0.773,0.877
420,0.823,0.77,0.871
421,0.832,0.78,0.881
422,0.832,0.779,0.88
423,0.845,0.793,0.896
424,0.84,0.788,0.889
425,0.834,0.783,0.882
426,0.833,0.782,0.884
427,0.831,0.779,0.884
428,0.841,0.789,0.892
429,0.839,0.787,0.89
430,0.824,0.773,0.876
431,0.829,0.778,0.882
432,0.834,0.783,0.887
433,0.827,0.776,0.878
434,0.829,0.777,0.879
435,0.826,0.776,0.876
436,0.831,0.78,0.882
437,0.817,0.764,0.866
438,0.828,0.775,0.879
439,0.834,0.785,0.886
440,0.835,0.785,0.889
441,0.827,0.777,0.882
442,0.823,0.771,0.877
443,0.826,0.774,0.881
444,0.826,0.775,0.88
445,0.826,0.778,0.879
446,0.834,0.784,0.888
447,0.846,0.794,0.898
448,0.835,0.784,0.89
449,0.835,0.786,0.888
450,0.843,0.794,0.895
451,0.842,0.791,0.895
452,0.856,0.804,0.909
453,0.837,0.784,0.891
454,0.835,0.785,0.888
455,0.839,0.788,0.891
456,0.842,0.789,0.894
457,0.826,0.773,0.878
458,0.824,0.771,0.874
459,0.817,0.764,0.867
460,0.821,0.767,0.873
461,0.825,0.771,0.876
462,0.837,0.783,0.89
463,0.827,0.772,0.88
464,0.834,0.777,0.886
465,0.831,0.776,0.882
466,0.827,0.772,0.879
467,0.824,0.772,0.874
468,0.819,0.765,0.871
469,0.813,0.762,0.863
470,0.808,0.753,0.858
471,0.817,0.764,0.869
472,0.818,0.763,0.872
473,0.817,0.762,0.87
474,0.811,0.757,0.864
475,0.808,0.755,0.863
476,0.801,0.749,0.855
477,0.802,0.751,0.856
478,0.816,0.765,0.868
479,0.823,0.771,0.877
480,0.822,0.771,0.876
481,0.816,0.765,0.869
482,0.812,0.761,0.862
483,0.812,0.761,0.863
484,0.813,0.76,0.866
485,0.827,0.773,0.88
486,0.821,0.769,0.873
487,0.82,0.769,0.869
488,0.828,0.776,0.879
489,0.831,0.781,0.881
490,0.833,0.782,0.884
491,0.837,0.785,0.887
492,0.854,0.804,0.908
493,0.855,0.802,0.909
494,0.855,0.802,0.906
495,0.848,0.795,0.898
496,0.853,0.803,0.908
497,0.86,0.809,0.914
498,0.86,0.808,0.914
499,0.865,0.813,0.919
500,0.867,0.816,0.92
501,0.869,0.821,0.923
502,0.864,0.815,0.917
503,0.858,0.809,0.913
504,0.848,0.798,0.903
505,0.845,0.794,0.902
506,0.847,0.797,0.902
507,0.85,0.8,0.904
508,0.858,0.805,0.912
509,0.859,0.805,0.915
510,0.864,0.811,0.917
511,0.872,0.822,0.93
512,0.869,0.817,0.925
513,0.87,0.821,0.926
514,0.859,0.812,0.915
515,0.874,0.824,0.928
516,0.882,0.831,0.936
517,0.883,0.832,0.938
518,0.886,0.835,0.944
519,0.885,0.832,0.941
520,0.894,0.842,0.95
521,0.9,0.85,0.955
522,0.909,0.856,0.966
523,0.91,0.857,0.968
524,0.909,0.855,0.969
525,0.909,0.856,0.967
526,0.907,0.855,0.964
527,0.917,0.861,0.976
528,0.911,0.855,0.972
529,0.916,0.861,0.975
530,0.92,0.866,0.979
531,0.925,0.87,0.983
532,0.928,0.872,0.985
533,0.943,0.887,1.004
534,0.938,0.883,0.997
535,0.932,0.876,0.993
536,0.925,0.87,0.983
537,0.924,0.87,0.984
538,0.924,0.87,0.981
539,0.927,0.874,0.984
540,0.933,0.877,0.99
541,0.936,0.882,0.993
542,0.937,0.884,0.991
543,0.936,0.882,0.99
544,0.927,0.872,0.98
545,0.925,0.87,0.978
546,0.921,0.865,0.977
547,0.916,0.86,0.969
548,0.918,0.86,0.973
549,0.919,0.864,0.975
550,0.922,0.865,0.978
551,0.922,0.864,0.978
552,0.919,0.859,0.974
553,0.906,0.847,0.96
554,0.911,0.855,0.965
555,0.909,0.852,0.962
556,0.903,0.845,0.957
557,0.897,0.84,0.951
558,0.894,0.839,0.948
559,0.892,0.838,0.944
560,0.887,0.833,0.94
561,0.877,0.821,0.929
562,0.861,0.807,0.914
563,0.846,0.792,0.899
564,0.843,0.787,0.895
565,0.831,0.775,0.883
566,0.842,0.786,0.899
567,0.852,0.798,0.912
568,0.856,0.801,0.913
569,0.859,0.802,0.914
570,0.859,0.802,0.914
571,0.857,0.799,0.915
572,0.868,0.81,0.923
573,0.861,0.805,0.915
574,0.855,0.799,0.908
575,0.847,0.793,0.902
576,0.844,0.789,0.898
577,0.842,0.785,0.893
578,0.833,0.776,0.885
579,0.83,0.775,0.883
580,0.838,0.784,0.892
581,0.844,0.789,0.898
582,0.844,0.789,0.898
583,0.852,0.8,0.904
584,0.843,0.791,0.898
585,0.86,0.804,0.915
586,0.866,0.81,0.924
587,0.87,0.816,0.926
588,0.872,0.816,0.928
589,0.871,0.815,0.929
590,0.879,0.824,0.934
591,0.879,0.821,0.937
592,0.871,0.815,0.928
593,0.877,0.822,0.935
594,0.86,0.804,0.915
595,0.864,0.809,0.919
596,0.86,0.805,0.917
597,0.853,0.796,0.909
598,0.852,0.796,0.906
599,0.851,0.791,0.906
600,0.851,0.794,0.906
601,0.853,0.796,0.91
602,0.843,0.788,0.901
603,0.84,0.784,0.9
604,0.846,0.789,0.905
605,0.852,0.797,0.913
606,0.843,0.785,0.905
607,0.842,0.786,0.902
608,0.84,0.782,0.898
609,0.84,0.785,0.898
610,0.843,0.786,0.901
611,0.847,0.787,0.902
612,0.847,0.788,0.904
613,0.847,0.788,0.902
614,0.851,0.79,0.907
615,0.854,0.792,0.911
616,0.851,0.794,0.905
617,0.858,0.801,0.914
618,0.854,0.798,0.91
619,0.843,0.788,0.895
620,0.833,0.779,0.888
621,0.842,0.787,0.895
622,0.853,0.796,0.905
623,0.864,0.807,0.919
624,0.873,0.82,0.926
625,0.876,0.824,0.929
626,0.873,0.823,0.927
627,0.864,0.813,0.917
628,0.865,0.813,0.921
629,0.86,0.808,0.916
630,0.857,0.805,0.912
631,0.858,0.803,0.912
632,0.853,0.8,0.91
633,0.852,0.799,0.908
634,0.851,0.797,0.909
635,0.851,0.797,0.906
636,0.853,0.798,0.908
637,0.85,0.797,0.905
638,0.844,0.791,0.898
639,0.849,0.795,0.904
640,0.865,0.811,0.919
641,0.855,0.803,0.911
642,0.85,0.796,0.902
643,0.852,0.797,0.906
644,0.859,0.806,0.91
645,0.856,0.802,0.909
646,0.849,0.793,0.903
647,0.851,0.797,0.904
648,0.839,0.786,0.89
649,0.841,0.786,0.89
650,0.836,0.781,0.887
651,0.83,0.777,0.88
652,0.818,0.764,0.866
653,0.821,0.767,0.872
654,0.814,0.759,0.867
655,0.825,0.769,0.878
656,0.834,0.776,0.888
657,0.838,0.78,0.892
658,0.83,0.773,0.884
659,0.83,0.775,0.884
660,0.823,0.766,0.876
661,0.826,0.769,0.879
662,0.828,0.775,0.884
663,0.838,0.78,0.893
664,0.849,0.79,0.905
665,0.843,0.786,0.895
666,0.848,0.788,0.899
667,0.835,0.778,0.888
668,0.834,0.777,0.889
669,0.826,0.769,0.879
670,0.815,0.761,0.87
671,0.82,0.765,0.875
672,0.809,0.756,0.863
673,0.81,0.757,0.865
674,0.821,0.768,0.876
675,0.823,0.769,0.878
676,0.825,0.769,0.879
677,0.826,0.772,0.88
678,0.818,0.764,0.872
679,0.817,0.766,0.87
680,0.801,0.75,0.854
681,0.793,0.742,0.846
682,0.792,0.742,0.843
683,0.791,0.74,0.842
684,0.793,0.744,0.846
685,0.797,0.742,0.85
686,0.804,0.752,0.856
687,0.805,0.754,0.859
688,0.817,0.764,0.871
689,0.816,0.763,0.869
690,0.816,0.763,0.87
691,0.816,0.765,0.869
692,0.821,0.772,0.875
693,0.821,0.77,0.874
694,0.831,0.777,0.885
695,0.827,0.773,0.881
696,0.837,0.784,0.893
697,0.842,0.789,0.895
698,0.847,0.793,0.9
699,0.85,0.794,0.902
700,0.851,0.796,0.904
701,0.851,0.796,0.906
702,0.843,0.789,0.898
703,0.843,0.79,0.895
704,0.841,0.789,0.892
705,0.845,0.793,0.899
706,0.842,0.791,0.895
707,0.843,0.791,0.896
708,0.852,0.8,0.904
709,0.855,0.802,0.906
710,0.851,0.797,0.902
711,0.848,0.796,0.9
712,0.845,0.793,0.899
713,0.832,0.779,0.884
714,0.838,0.784,0.892
715,0.847,0.793,0.902
716,0.86,0.806,0.916
717,0.866,0.81,0.92
718,0.861,0.804,0.914
719,0.86,0.806,0.914
720,0.853,0.796,0.905
721,0.849,0.792,0.904
722,0.858,0.802,0.908
723,0.851,0.795,0.903
724,0.858,0.802,0.91
725,0.863,0.806,0.915
726,0.868,0.813,0.919
727,0.865,0.809,0.917
728,0.865,0.81,0.917
729,0.87,0.815,0.92
730,0.87,0.817,0.921
731,0.875,0.817,0.928
732,0.874,0.816,0.927
733,0.875,0.818,0.927
734,0.87,0.816,0.922
735,0.877,0.822,0.93
736,0.871,0.818,0.925
737,0.879,0.824,0.936
738,0.885,0.831,0.943
739,0.881,0.826,0.935
740,0.883,0.829,0.938
741,0.886,0.833,0.942
742,0.881,0.828,0.937
743,0.877,0.824,0.932
744,0.87,0.817,0.925
745,0.867,0.814,0.921
746,0.862,0.811,0.916
747,0.867,0.817,0.922
748,0.877,0.828,0.933
749,0.877,0.826,0.931
750,0.874,0.824,0.931
751,0.877,0.826,0.931
752,0.879,0.827,0.936
753,0.877,0.824,0.93
754,0.866,0.814,0.918
755,0.864,0.811,0.918
756,0.868,0.817,0.921
757,0.863,0.813,0.912
758,0.86,0.811,0.909
759,0.86,0.809,0.912
760,0.862,0.809,0.915
761,0.857,0.804,0.911
762,0.867,0.81,0.92
763,0.858,0.803,0.911
764,0.847,0.792,0.899
765,0.847,0.793,0.898
766,0.855,0.8,0.907
767,0.855,0.801,0.907
768,0.849,0.797,0.9
769,0.852,0.799,0.903
770,0.854,0.802,0.907
771,0.858,0.806,0.911
772,0.868,0.813,0.923
773,0.877,0.821,0.933
774,0.861,0.808,0.917
775,0.857,0.806,0.912
776,0.862,0.808,0.917
777,0.851,0.797,0.902
778,0.849,0.794,0.901
779,0.846,0.791,0.897
780,0.856,0.802,0.906
781,0.855,0.803,0.908
782,0.855,0.803,0.908
783,0.849,0.799,0.902
784,0.848,0.797,0.899
785,0.843,0.79,0.896
786,0.837,0.785,0.891
787,0.83,0.779,0.884
788,0.821,0.77,0.873
789,0.831,0.779,0.884
790,0.829,0.776,0.879
791,0.834,0.784,0.885
792,0.824,0.775,0.875
793,0.824,0.776,0.876
794,0.833,0.786,0.884
795,0.839,0.793,0.89
796,0.85,0.802,0.902
797,0.838,0.791,0.89
798,0.845,0.797,0.898
799,0.848,0.799,0.901
800,0.845,0.796,0.9
801,0.85,0.8,0.905
802,0.841,0.79,0.898
803,0.846,0.794,0.902
804,0.839,0.785,0.895
805,0.844,0.791,0.901
806,0.837,0.787,0.893
807,0.834,0.785,0.893
808,0.826,0.775,0.883
809,0.82,0.769,0.876
810,0.826,0.773,0.881
811,0.836,0.782,0.888
812,0.838,0.784,0.891
813,0.84,0.785,0.893
814,0.832,0.778,0.885
815,0.829,0.778,0.885
816,0.832,0.781,0.887
817,0.841,0.788,0.896
818,0.846,0.791,0.901
819,0.843,0.787,0.901
820,0.849,0.793,0.908
821,0.845,0.791,0.902
822,0.835,0.778,0.887
823,0.837,0.778,0.891
824,0.844,0.787,0.901
825,0.845,0.788,0.899
826,0.838,0.782,0.891
827,0.85,0.792,0.902
828,0.841,0.782,0.894
829,0.838,0.781,0.889
830,0.833,0.774,0.884
831,0.843,0.784,0.894
832,0.85,0.792,0.9
833,0.854,0.797,0.905
834,0.86,0.799,0.913
835,0.86,0.802,0.913
836,0.863,0.807,0.916
837,0.872,0.816,0.928
838,0.878,0.82,0.935
839,0.877,0.821,0.933
840,0.877,0.82,0.933
841,0.877,0.821,0.932
842,0.876,0.82,0.931
843,0.87,0.816,0.925
844,0.855,0.802,0.909
845,0.86,0.807,0.914
846,0.859,0.805,0.913
847,0.862,0.813,0.917
848,0.862,0.813,0.919
849,0.854,0.803,0.909
850,0.848,0.796,0.902
851,0.85,0.799,0.902
852,0.853,0.802,0.907
853,0.848,0.796,0.902
854,0.846,0.792,0.901
855,0.826,0.772,0.877
856,0.825,0.771,0.879
857,0.811,0.76,0.863
858,0.818,0.766,0.871
859,0.82,0.768,0.874
860,0.818,0.764,0.872
861,0.82,0.768,0.874
862,0.81,0.755,0.863
863,0.801,0.748,0.853
864,0.794,0.74,0.847
865,0.796,0.742,0.85
866,0.798,0.746,0.852
867,0.816,0.765,0.869
868,0.806,0.754,0.86
869,0.821,0.767,0.876
870,0.836,0.783,0.889
871,0.839,0.784,0.894
872,0.831,0.777,0.884
873,0.842,0.787,0.896
874,0.841,0.786,0.896
875,0.831,0.774,0.884
876,0.828,0.772,0.881
877,0.829,0.773,0.882
878,0.835,0.778,0.889
879,0.837,0.781,0.896
880,0.832,0.776,0.886
881,0.839,0.785,0.893
882,0.844,0.79,0.899
883,0.845,0.794,0.902
884,0.845,0.795,0.902
885,0.842,0.79,0.895
886,0.842,0.792,0.895
887,0.837,0.786,0.89
888,0.835,0.783,0.889
889,0.845,0.792,0.898
890,0.841,0.791,0.894
891,0.842,0.791,0.895
892,0.842,0.792,0.895
893,0.85,0.801,0.903
894,0.854,0.804,0.909
895,0.854,0.803,0.906
896,0.86,0.808,0.913
897,0.852,0.799,0.908
898,0.854,0.801,0.908
899,0.846,0.794,0.9
900,0.833,0.784,0.889
901,0.839,0.789,0.898
902,0.843,0.789,0.899
903,0.845,0.793,0.9
904,0.836,0.787,0.89
905,0.832,0.783,0.885
906,0.834,0.782,0.888
907,0.837,0.785,0.893
908,0.839,0.788,0.893
909,0.835,0.786,0.889
910,0.846,0.798,0.901
911,0.845,0.795,0.899
912,0.851,0.799,0.903
913,0.859,0.807,0.914
914,0.859,0.807,0.913
915,0.856,0.804,0.911
916,0.853,0.802,0.908
917,0.836,0.786,0.889
918,0.837,0.786,0.891
919,0.841,0.789,0.897
920,0.832,0.782,0.888
921,0.829,0.78,0.886
922,0.841,0.788,0.896
923,0.856,0.802,0.91
924,0.865,0.813,0.919
925,0.863,0.812,0.915
926,0.865,0.814,0.918
927,0.86,0.809,0.912
928,0.869,0.818,0.922
929,0.865,0.814,0.919
930,0.863,0.811,0.914
931,0.863,0.809,0.916
932,0.861,0.808,0.914
933,0.874,0.82,0.925
934,0.876,0.823,0.928
935,0.875,0.821,0.926
936,0.884,0.828,0.934
937,0.879,0.826,0.929
938,0.873,0.82,0.924
939,0.873,0.821,0.924
940,0.877,0.822,0.928
941,0.883,0.829,0.936
942,0.876,0.823,0.928
943,0.876,0.822,0.931
944,0.885,0.832,0.939
945,0.88,0.827,0.936
946,0.885,0.834,0.942
947,0.879,0.828,0.936
948,0.885,0.836,0.942
949,0.884,0.835,0.94
950,0.877,0.825,0.934
951,0.882,0.828,0.937
952,0.883,0.831,0.937
953,0.894,0.84,0.948
954,0.905,0.852,0.96
955,0.913,0.858,0.968
956,0.917,0.863,0.971
957,0.913,0.859,0.968
958,0.915,0.86,0.97
959,0.911,0.856,0.964
960,0.907,0.852,0.962
961,0.9,0.844,0.952
962,0.888,0.833,0.942
963,0.894,0.837,0.948
964,0.893,0.84,0.946
965,0.891,0.838,0.946
966,0.876,0.823,0.928
967,0.867,0.813,0.921
968,0.867,0.813,0.918
969,0.855,0.802,0.905
970,0.844,0.793,0.894
971,0.828,0.778,0.88
972,0.825,0.774,0.872
973,0.823,0.773,0.873
974,0.833,0.782,0.882
975,0.82,0.771,0.871
976,0.825,0.776,0.876
977,0.818,0.77,0.872
978,0.823,0.772,0.877
979,0.82,0.769,0.875
980,0.821,0.771,0.875
981,0.824,0.774,0.878
982,0.816,0.767,0.869
983,0.808,0.759,0.859
984,0.805,0.755,0.856
985,0.807,0.755,0.858
986,0.825,0.771,0.874
987,0.81,0.757,0.862
988,0.824,0.771,0.876
989,0.826,0.772,0.88
990,0.826,0.772,0.879
991,0.842,0.786,0.894
992,0.851,0.798,0.903
993,0.848,0.793,0.9
994,0.853,0.8,0.908
995,0.851,0.796,0.905
996,0.862,0.805,0.916
997,0.868,0.809,0.922
