,average,q0025,q0975
702,1.145,1.016,1.282
703,1.149,1.02,1.279
704,1.129,1.0,1.257
705,1.129,1.0,1.261
706,1.108,0.978,1.241
707,1.092,0.964,1.217
708,1.084,0.956,1.21
709,1.088,0.963,1.214
710,1.068,0.944,1.197
711,1.056,0.936,1.182
712,1.016,0.893,1.138
713,0.976,0.855,1.098
714,0.968,0.847,1.091
715,0.976,0.856,1.097
716,0.976,0.864,1.1
717,0.984,0.868,1.112
718,0.968,0.853,1.095
719,0.96,0.844,1.092
720,0.96,0.843,1.096
721,0.948,0.827,1.084
722,0.944,0.828,1.073
723,0.972,0.859,1.1
724,0.96,0.843,1.089
725,0.968,0.851,1.101
726,0.948,0.832,1.076
727,0.956,0.835,1.085
728,0.964,0.837,1.097
729,0.972,0.85,1.099
730,0.984,0.857,1.112
731,0.996,0.875,1.125
732,0.984,0.856,1.112
733,1.02,0.888,1.145
734,1.036,0.908,1.165
735,1.044,0.917,1.169
736,1.06,0.935,1.181
737,1.06,0.932,1.182
738,1.08,0.955,1.203
739,1.036,0.916,1.159
740,1.06,0.94,1.18
741,1.072,0.948,1.195
742,1.048,0.916,1.176
743,1.028,0.899,1.157
744,1.044,0.92,1.169
745,1.084,0.957,1.212
746,1.072,0.945,1.202
747,1.064,0.94,1.197
748,1.076,0.95,1.212
749,1.112,0.989,1.259
750,1.064,0.936,1.208
751,1.072,0.949,1.215
752,1.084,0.961,1.229
753,1.068,0.944,1.205
754,1.072,0.943,1.208
755,1.032,0.912,1.161
756,0.996,0.875,1.124
757,1.004,0.884,1.129
758,1.024,0.901,1.145
759,1.04,0.919,1.169
760,1.016,0.899,1.144
761,1.004,0.884,1.127
762,1.02,0.896,1.144
763,1.024,0.903,1.149
764,1.016,0.895,1.145
765,0.996,0.876,1.119
766,1.0,0.88,1.125
767,0.984,0.86,1.109
768,0.976,0.848,1.097
769,0.988,0.852,1.113
770,0.96,0.835,1.085
771,0.944,0.82,1.068
772,0.968,0.844,1.095
773,0.94,0.812,1.071
774,0.928,0.799,1.052
775,0.928,0.807,1.051
776,0.936,0.811,1.057
777,0.944,0.823,1.069
778,0.924,0.807,1.047
779,0.916,0.795,1.037
780,0.944,0.824,1.068
781,0.948,0.819,1.073
782,0.952,0.824,1.08
783,0.972,0.851,1.098
784,0.972,0.852,1.1
785,0.964,0.847,1.094
786,0.984,0.856,1.112
787,0.98,0.851,1.105
788,0.996,0.872,1.125
789,1.02,0.892,1.147
790,1.068,0.94,1.196
791,1.06,0.928,1.188
792,1.108,0.976,1.241
793,1.121,0.989,1.249
794,1.125,0.995,1.254
795,1.121,0.987,1.249
796,1.092,0.968,1.224
797,1.092,0.964,1.228
798,1.108,0.976,1.249
799,1.088,0.956,1.221
800,1.084,0.947,1.217
801,1.06,0.923,1.193
802,1.072,0.932,1.205
803,1.072,0.933,1.204
804,1.048,0.919,1.18
805,1.1,0.975,1.241
806,1.104,0.976,1.24
807,1.096,0.972,1.231
808,1.112,0.99,1.246
809,1.125,1.0,1.26
810,1.112,0.987,1.248
811,1.121,0.992,1.253
812,1.133,1.004,1.262
813,1.137,1.011,1.265
814,1.129,1.002,1.259
815,1.125,0.999,1.252
816,1.116,0.996,1.241
817,1.121,0.996,1.249
818,1.116,0.994,1.242
819,1.112,0.985,1.245
820,1.096,0.977,1.224
821,1.088,0.964,1.209
822,1.032,0.916,1.157
823,1.028,0.908,1.146
824,1.028,0.912,1.149
825,1.008,0.895,1.125
826,1.012,0.895,1.133
827,1.016,0.893,1.137
828,1.024,0.908,1.148
829,1.016,0.896,1.128
830,0.996,0.875,1.115
831,1.0,0.882,1.119
832,0.984,0.868,1.104
833,0.952,0.84,1.068
834,0.928,0.815,1.044
835,0.916,0.801,1.033
836,0.916,0.8,1.035
837,0.884,0.768,0.998
838,0.859,0.746,0.973
839,0.843,0.727,0.956
840,0.847,0.735,0.965
841,0.855,0.747,0.972
842,0.855,0.746,0.972
843,0.847,0.736,0.961
844,0.855,0.744,0.967
845,0.847,0.739,0.959
846,0.839,0.729,0.951
847,0.835,0.727,0.94
848,0.815,0.707,0.916
849,0.823,0.716,0.927
850,0.819,0.707,0.92
851,0.823,0.719,0.927
852,0.847,0.739,0.956
853,0.876,0.77,0.984
854,0.9,0.791,1.002
855,0.896,0.788,1.003
856,0.884,0.779,0.991
857,0.888,0.782,0.996
858,0.867,0.759,0.975
859,0.831,0.723,0.934
860,0.884,0.771,0.989
861,0.892,0.778,1.005
862,0.888,0.775,1.004
863,0.876,0.77,0.991
864,0.888,0.78,1.005
865,0.908,0.795,1.027
866,0.9,0.786,1.016
867,0.912,0.795,1.03
868,0.916,0.796,1.028
869,0.904,0.787,1.016
870,0.908,0.789,1.024
871,0.867,0.751,0.979
872,0.872,0.755,0.98
873,0.912,0.794,1.023
874,0.952,0.834,1.069
875,0.944,0.827,1.061
876,0.976,0.855,1.094
877,0.968,0.854,1.08
878,0.96,0.844,1.077
879,0.964,0.844,1.081
880,0.972,0.859,1.089
881,0.956,0.841,1.071
882,0.944,0.831,1.057
883,0.944,0.83,1.06
884,0.908,0.789,1.023
885,0.916,0.804,1.033
886,0.92,0.807,1.033
887,0.908,0.796,1.019
888,0.9,0.787,1.009
889,0.92,0.804,1.032
890,0.916,0.799,1.027
891,0.912,0.795,1.028
892,0.876,0.76,0.996
893,0.884,0.771,1.005
894,0.872,0.756,0.992
895,0.884,0.77,0.999
896,0.888,0.779,1.008
897,0.876,0.768,0.995
898,0.827,0.72,0.947
899,0.819,0.718,0.941
900,0.831,0.723,0.948
901,0.819,0.714,0.935
902,0.807,0.703,0.92
903,0.831,0.728,0.943
904,0.855,0.746,0.972
905,0.872,0.767,0.989
906,0.855,0.748,0.977
907,0.835,0.73,0.952
908,0.851,0.746,0.965
909,0.892,0.783,1.005
910,0.88,0.767,0.996
911,0.9,0.792,1.016
912,0.924,0.815,1.04
913,0.924,0.807,1.044
914,0.944,0.835,1.065
915,0.94,0.823,1.06
916,0.968,0.855,1.089
917,0.972,0.857,1.096
918,0.988,0.872,1.11
919,1.0,0.884,1.131
920,0.976,0.859,1.103
921,0.976,0.86,1.104
922,0.984,0.875,1.115
923,0.988,0.875,1.121
924,0.996,0.882,1.124
925,0.992,0.876,1.116
926,0.968,0.856,1.091
927,0.968,0.859,1.095
928,0.972,0.864,1.097
929,0.944,0.836,1.06
930,0.948,0.839,1.074
931,0.976,0.868,1.103
932,0.992,0.884,1.118
933,0.984,0.876,1.108
934,0.984,0.868,1.109
935,1.02,0.908,1.142
936,1.024,0.904,1.145
937,1.016,0.901,1.144
938,1.008,0.9,1.136
939,0.972,0.867,1.098
940,0.944,0.84,1.06
941,0.924,0.814,1.044
942,0.92,0.809,1.04
943,0.924,0.807,1.04
944,0.932,0.822,1.044
945,0.896,0.784,1.008
946,0.904,0.791,1.016
947,0.916,0.803,1.031
948,0.892,0.786,1.012
949,0.896,0.784,1.008
950,0.884,0.771,1.004
951,0.896,0.779,1.011
952,0.92,0.807,1.033
953,0.948,0.831,1.063
954,0.924,0.807,1.036
955,0.924,0.804,1.041
956,0.9,0.787,1.019
957,0.904,0.788,1.023
958,0.924,0.812,1.049
959,0.932,0.82,1.056
960,0.912,0.8,1.04
961,0.908,0.799,1.031
962,0.928,0.812,1.046
963,0.932,0.819,1.054
964,0.924,0.812,1.049
965,0.92,0.807,1.044
966,0.932,0.819,1.057
967,0.936,0.82,1.061
968,0.924,0.812,1.049
969,0.916,0.808,1.044
970,0.916,0.803,1.04
971,0.948,0.835,1.073
972,0.956,0.842,1.084
973,0.94,0.819,1.067
974,0.932,0.816,1.052
975,0.932,0.815,1.056
976,0.924,0.81,1.052
977,0.892,0.784,1.01
978,0.932,0.814,1.055
979,0.94,0.823,1.061
980,0.932,0.812,1.045
981,0.932,0.811,1.052
982,0.936,0.816,1.055
983,0.916,0.795,1.029
984,0.916,0.795,1.025
985,0.912,0.79,1.023
986,0.888,0.767,1.004
987,0.884,0.763,0.996
988,0.892,0.775,1.003
989,0.92,0.799,1.032
990,0.924,0.804,1.033
991,0.912,0.787,1.019
992,0.892,0.768,1.003
993,0.92,0.8,1.028
994,0.94,0.819,1.053
995,0.964,0.84,1.08
996,0.96,0.839,1.074
997,0.972,0.848,1.089
