,average,q0025,q0975
184,0.928,0.81,1.05
185,0.901,0.778,1.023
186,0.891,0.773,1.018
187,0.928,0.806,1.059
188,0.928,0.805,1.055
189,0.928,0.804,1.055
190,0.946,0.818,1.07
191,0.919,0.796,1.05
192,0.941,0.81,1.073
193,0.932,0.805,1.064
194,0.919,0.795,1.059
195,0.928,0.796,1.065
196,0.932,0.801,1.069
197,0.914,0.777,1.043
198,0.928,0.787,1.056
199,0.919,0.778,1.043
200,0.914,0.79,1.046
201,0.901,0.773,1.037
202,0.919,0.788,1.051
203,0.896,0.769,1.023
204,0.91,0.782,1.043
205,0.937,0.809,1.074
206,0.941,0.814,1.074
207,0.919,0.791,1.047
208,0.891,0.765,1.022
209,0.873,0.746,1.0
210,0.873,0.75,1.0
211,0.832,0.714,0.958
212,0.846,0.729,0.969
213,0.841,0.723,0.965
214,0.855,0.737,0.978
215,0.846,0.727,0.964
216,0.832,0.718,0.954
217,0.846,0.724,0.963
218,0.828,0.709,0.943
219,0.85,0.732,0.973
220,0.887,0.769,1.01
221,0.914,0.787,1.036
222,0.923,0.796,1.046
223,0.96,0.823,1.084
224,0.96,0.824,1.083
225,0.951,0.826,1.073
226,0.951,0.828,1.073
227,0.955,0.819,1.077
228,0.987,0.859,1.111
229,0.973,0.846,1.095
230,0.978,0.85,1.097
231,0.982,0.855,1.105
232,0.982,0.846,1.102
233,0.982,0.851,1.102
234,0.973,0.841,1.1
235,0.96,0.841,1.087
236,0.932,0.814,1.061
237,0.923,0.804,1.056
238,0.914,0.791,1.042
239,0.896,0.773,1.023
240,0.891,0.769,1.015
241,0.905,0.781,1.029
242,0.932,0.809,1.055
243,0.896,0.772,1.015
244,0.873,0.755,0.993
245,0.864,0.75,0.979
246,0.832,0.718,0.943
247,0.814,0.699,0.928
248,0.823,0.713,0.945
249,0.832,0.715,0.956
250,0.864,0.746,0.987
251,0.855,0.736,0.978
252,0.86,0.741,0.987
253,0.846,0.736,0.978
254,0.85,0.731,0.978
255,0.869,0.754,0.999
256,0.869,0.751,0.997
257,0.864,0.75,0.991
258,0.86,0.745,0.991
259,0.864,0.749,0.992
260,0.891,0.779,1.018
261,0.873,0.763,1.0
262,0.896,0.786,1.023
263,0.873,0.764,0.997
264,0.873,0.76,0.996
265,0.864,0.75,0.987
266,0.882,0.764,1.002
267,0.923,0.801,1.046
268,0.914,0.797,1.038
269,0.91,0.79,1.037
270,0.914,0.791,1.042
271,0.932,0.819,1.057
272,0.937,0.823,1.061
273,0.905,0.787,1.033
274,0.891,0.773,1.014
275,0.887,0.769,1.009
276,0.873,0.751,0.997
277,0.882,0.768,1.005
278,0.85,0.74,0.969
279,0.846,0.728,0.964
280,0.855,0.736,0.974
281,0.85,0.724,0.974
282,0.828,0.709,0.947
283,0.8,0.673,0.914
284,0.796,0.674,0.908
285,0.819,0.696,0.936
286,0.819,0.7,0.933
287,0.846,0.722,0.963
288,0.855,0.732,0.972
289,0.846,0.728,0.967
290,0.823,0.705,0.938
291,0.796,0.682,0.909
292,0.8,0.679,0.914
293,0.814,0.692,0.928
294,0.819,0.696,0.936
295,0.841,0.718,0.961
296,0.837,0.714,0.955
297,0.832,0.713,0.959
298,0.882,0.759,1.012
299,0.882,0.759,1.011
300,0.896,0.769,1.023
301,0.905,0.778,1.028
302,0.932,0.801,1.057
303,0.937,0.809,1.065
304,0.941,0.814,1.069
305,0.978,0.847,1.116
306,0.996,0.868,1.131
307,1.019,0.895,1.165
308,1.014,0.888,1.16
309,1.01,0.887,1.149
310,1.01,0.886,1.142
311,1.005,0.877,1.144
312,0.969,0.845,1.102
313,1.01,0.882,1.146
314,1.032,0.905,1.168
315,1.06,0.932,1.191
316,1.073,0.946,1.211
317,1.051,0.928,1.19
318,1.082,0.956,1.229
319,1.078,0.953,1.222
320,1.101,0.969,1.254
321,1.128,0.996,1.288
322,1.119,0.987,1.273
323,1.142,1.009,1.288
324,1.142,1.009,1.289
325,1.142,1.006,1.288
326,1.119,0.982,1.26
327,1.101,0.972,1.243
328,1.096,0.964,1.233
329,1.041,0.909,1.176
330,1.032,0.901,1.169
331,1.028,0.9,1.169
332,1.019,0.883,1.158
333,1.023,0.888,1.159
334,1.028,0.895,1.163
335,1.041,0.901,1.182
336,1.028,0.891,1.166
337,1.019,0.883,1.146
338,0.969,0.84,1.096
339,0.973,0.842,1.101
340,0.987,0.863,1.115
341,0.996,0.865,1.129
342,1.01,0.879,1.146
343,1.019,0.89,1.146
344,1.023,0.902,1.16
345,1.01,0.886,1.146
346,1.014,0.891,1.15
347,1.01,0.886,1.151
348,0.978,0.86,1.114
349,0.955,0.841,1.092
350,0.946,0.831,1.079
351,0.964,0.846,1.096
352,0.969,0.851,1.102
353,0.973,0.852,1.11
354,0.982,0.853,1.124
355,0.96,0.837,1.101
356,0.946,0.819,1.091
357,0.96,0.833,1.096
358,0.951,0.824,1.086
359,0.987,0.859,1.126
360,1.005,0.877,1.142
361,1.019,0.886,1.15
362,0.991,0.863,1.124
363,0.978,0.851,1.11
364,0.951,0.827,1.087
365,0.987,0.859,1.124
366,1.014,0.891,1.156
367,1.005,0.882,1.143
368,0.964,0.841,1.096
369,0.96,0.836,1.092
370,0.955,0.833,1.086
371,0.946,0.824,1.072
372,0.946,0.819,1.072
373,0.951,0.82,1.073
374,0.955,0.828,1.082
375,0.937,0.814,1.063
376,0.932,0.813,1.059
377,0.941,0.809,1.073
378,0.951,0.822,1.078
379,0.987,0.856,1.118
380,0.964,0.837,1.093
381,0.937,0.815,1.064
382,0.923,0.8,1.045
383,0.914,0.791,1.036
384,0.896,0.777,1.018
385,0.869,0.754,0.987
386,0.841,0.732,0.959
387,0.846,0.732,0.973
388,0.873,0.761,1.001
389,0.864,0.754,0.992
390,0.864,0.756,0.989
391,0.832,0.727,0.954
392,0.823,0.723,0.944
393,0.837,0.733,0.954
394,0.841,0.737,0.961
395,0.855,0.746,0.968
396,0.846,0.737,0.964
397,0.864,0.751,0.978
398,0.828,0.718,0.937
399,0.832,0.727,0.946
400,0.841,0.731,0.954
401,0.828,0.718,0.94
402,0.832,0.713,0.944
403,0.837,0.722,0.959
404,0.86,0.742,0.987
405,0.887,0.767,1.011
406,0.887,0.769,1.011
407,0.901,0.783,1.029
408,0.901,0.778,1.026
409,0.932,0.812,1.063
410,0.96,0.837,1.092
411,0.955,0.826,1.081
412,0.964,0.841,1.095
413,0.951,0.823,1.081
414,0.901,0.782,1.032
415,0.919,0.797,1.042
416,0.914,0.791,1.039
417,0.946,0.819,1.077
418,0.955,0.828,1.084
419,0.955,0.833,1.086
420,0.991,0.863,1.129
421,0.951,0.823,1.087
422,0.951,0.817,1.091
423,0.941,0.818,1.085
424,0.946,0.824,1.09
425,0.955,0.833,1.09
426,0.932,0.809,1.067
427,0.919,0.792,1.056
428,0.928,0.809,1.068
429,0.919,0.796,1.053
430,0.905,0.786,1.033
431,0.891,0.773,1.013
432,0.878,0.759,1.005
433,0.882,0.76,1.019
434,0.901,0.776,1.028
435,0.919,0.792,1.042
436,0.928,0.801,1.053
437,0.951,0.824,1.079
438,0.937,0.806,1.066
439,0.955,0.822,1.088
440,0.991,0.855,1.126
441,0.987,0.851,1.12
442,0.964,0.833,1.096
443,0.969,0.837,1.096
444,0.946,0.81,1.07
445,0.91,0.778,1.032
446,0.905,0.774,1.024
447,0.923,0.792,1.047
448,0.919,0.783,1.042
449,0.91,0.769,1.035
450,0.923,0.786,1.043
451,0.91,0.772,1.032
452,0.896,0.758,1.02
453,0.901,0.756,1.028
454,0.901,0.763,1.023
455,0.896,0.756,1.019
456,0.896,0.761,1.027
457,0.928,0.792,1.055
458,0.887,0.755,1.01
459,0.923,0.796,1.054
460,0.878,0.755,1.005
461,0.882,0.759,1.01
462,0.86,0.741,0.987
463,0.896,0.773,1.024
464,0.914,0.791,1.04
465,0.905,0.783,1.028
466,0.878,0.755,1.002
467,0.878,0.759,1.001
468,0.887,0.769,1.012
469,0.896,0.773,1.019
470,0.901,0.777,1.022
471,0.919,0.792,1.043
472,0.91,0.782,1.034
473,0.932,0.801,1.056
474,0.951,0.823,1.077
475,0.951,0.824,1.078
476,0.951,0.827,1.079
477,0.964,0.836,1.09
478,0.964,0.836,1.094
479,0.955,0.829,1.083
480,0.941,0.814,1.074
481,0.932,0.809,1.06
482,0.901,0.778,1.026
483,0.901,0.778,1.032
484,0.901,0.778,1.033
485,0.923,0.796,1.055
486,0.91,0.792,1.037
487,0.91,0.796,1.037
488,0.905,0.788,1.034
489,0.923,0.809,1.054
490,0.914,0.8,1.042
491,0.923,0.81,1.049
492,0.946,0.828,1.081
493,0.964,0.841,1.095
494,0.96,0.834,1.09
495,0.937,0.815,1.063
496,0.923,0.8,1.059
497,0.919,0.795,1.047
498,0.928,0.796,1.056
499,0.919,0.793,1.05
500,0.946,0.824,1.087
501,0.937,0.818,1.074
502,0.941,0.823,1.077
503,0.955,0.833,1.092
504,0.955,0.837,1.092
505,0.973,0.85,1.114
506,0.991,0.863,1.131
507,0.964,0.837,1.101
508,0.96,0.837,1.1
509,0.969,0.846,1.098
510,0.969,0.85,1.101
511,0.955,0.837,1.082
512,0.951,0.828,1.07
513,0.955,0.827,1.082
514,0.946,0.824,1.077
515,0.955,0.832,1.087
516,0.946,0.823,1.086
517,0.928,0.808,1.059
518,0.905,0.786,1.024
519,0.901,0.781,1.029
520,0.914,0.795,1.042
521,0.928,0.801,1.058
522,0.937,0.806,1.067
523,0.941,0.81,1.077
524,0.941,0.814,1.077
525,0.937,0.81,1.059
526,0.914,0.792,1.037
527,0.914,0.792,1.042
528,0.923,0.796,1.046
529,0.946,0.819,1.074
530,0.937,0.81,1.065
531,0.928,0.796,1.06
532,0.923,0.792,1.05
533,0.937,0.81,1.061
534,0.928,0.801,1.051
535,0.914,0.791,1.037
536,0.914,0.791,1.037
537,0.91,0.784,1.031
538,0.901,0.777,1.024
539,0.896,0.773,1.015
540,0.887,0.763,1.011
541,0.869,0.747,0.992
542,0.86,0.738,0.979
543,0.837,0.72,0.959
544,0.823,0.704,0.943
545,0.823,0.701,0.946
546,0.832,0.715,0.954
547,0.81,0.696,0.932
548,0.837,0.728,0.964
549,0.814,0.71,0.941
550,0.828,0.714,0.951
551,0.85,0.731,0.973
552,0.855,0.736,0.976
553,0.878,0.76,1.005
554,0.864,0.746,0.986
555,0.887,0.763,1.01
556,0.919,0.795,1.037
557,0.91,0.787,1.033
558,0.896,0.772,1.015
559,0.914,0.783,1.043
560,0.955,0.827,1.079
561,0.978,0.85,1.11
562,0.987,0.858,1.118
563,0.991,0.869,1.125
564,1.032,0.909,1.169
565,1.037,0.911,1.177
566,1.032,0.905,1.17
567,1.014,0.886,1.15
568,1.028,0.896,1.164
569,1.06,0.931,1.197
570,1.06,0.924,1.197
571,1.06,0.923,1.192
572,1.078,0.937,1.213
573,1.078,0.94,1.209
574,1.06,0.919,1.187
575,1.051,0.906,1.177
576,1.073,0.923,1.205
577,1.064,0.922,1.191
578,1.046,0.904,1.172
579,1.037,0.896,1.161
580,1.037,0.902,1.161
581,1.037,0.897,1.156
582,1.023,0.887,1.145
583,1.005,0.872,1.128
584,0.982,0.849,1.104
585,0.964,0.823,1.082
586,0.946,0.815,1.065
587,0.96,0.829,1.087
588,0.964,0.837,1.09
589,0.951,0.822,1.074
590,0.946,0.822,1.073
591,0.946,0.819,1.078
592,0.951,0.827,1.079
593,0.941,0.824,1.065
594,0.951,0.837,1.074
595,0.923,0.809,1.045
596,0.923,0.808,1.046
597,0.91,0.796,1.027
598,0.896,0.783,1.013
599,0.901,0.791,1.014
600,0.901,0.782,1.015
601,0.923,0.802,1.04
602,0.932,0.809,1.053
603,0.964,0.838,1.084
604,1.001,0.873,1.122
605,0.982,0.851,1.105
606,1.005,0.872,1.129
607,1.041,0.906,1.171
608,1.037,0.9,1.165
609,1.055,0.916,1.19
610,1.073,0.931,1.214
611,1.046,0.909,1.187
612,1.069,0.928,1.217
613,1.046,0.905,1.187
614,1.023,0.887,1.164
615,1.014,0.882,1.156
616,1.001,0.872,1.152
617,1.005,0.877,1.16
618,1.005,0.878,1.153
619,1.014,0.882,1.165
620,1.005,0.876,1.159
621,1.023,0.892,1.174
622,1.041,0.91,1.192
623,1.041,0.915,1.196
624,1.037,0.918,1.181
625,1.032,0.905,1.182
626,1.005,0.882,1.15
627,1.019,0.892,1.168
628,1.001,0.877,1.147
629,0.932,0.817,1.069
630,0.914,0.801,1.048
631,0.91,0.795,1.037
632,0.914,0.802,1.042
633,0.937,0.824,1.071
634,0.914,0.809,1.041
635,0.91,0.8,1.032
636,0.873,0.764,0.997
637,0.869,0.755,0.995
638,0.841,0.732,0.973
639,0.873,0.755,0.996
640,0.841,0.726,0.961
641,0.823,0.705,0.945
642,0.814,0.701,0.938
643,0.841,0.724,0.969
644,0.819,0.705,0.951
645,0.823,0.709,0.951
646,0.823,0.709,0.95
647,0.828,0.709,0.959
648,0.832,0.714,0.961
649,0.841,0.722,0.97
650,0.85,0.732,0.982
651,0.855,0.737,0.987
652,0.873,0.751,1.001
653,0.823,0.71,0.946
654,0.819,0.7,0.938
655,0.832,0.714,0.959
656,0.846,0.724,0.972
657,0.855,0.733,0.973
658,0.878,0.756,1.002
659,0.887,0.765,1.009
660,0.873,0.754,0.992
661,0.878,0.756,0.997
662,0.896,0.78,1.024
663,0.914,0.792,1.047
664,0.905,0.787,1.033
665,0.905,0.779,1.037
666,0.882,0.76,1.005
667,0.855,0.735,0.978
668,0.86,0.741,0.979
669,0.928,0.796,1.06
670,0.919,0.796,1.055
671,0.896,0.773,1.023
672,0.964,0.833,1.091
673,0.964,0.835,1.096
674,0.982,0.854,1.118
675,1.01,0.878,1.141
676,1.023,0.891,1.152
677,1.014,0.883,1.146
678,1.019,0.891,1.156
679,1.014,0.891,1.155
680,1.019,0.886,1.159
681,1.051,0.915,1.193
682,1.046,0.914,1.191
683,1.028,0.896,1.176
684,1.037,0.909,1.187
685,1.019,0.891,1.165
686,1.028,0.906,1.169
687,1.073,0.946,1.223
688,1.073,0.94,1.221
689,1.069,0.936,1.213
690,1.064,0.933,1.211
691,1.064,0.924,1.21
692,1.073,0.941,1.215
693,1.06,0.92,1.199
694,1.041,0.904,1.187
695,1.019,0.883,1.159
696,1.028,0.897,1.173
697,0.996,0.86,1.137
698,0.946,0.82,1.087
699,0.969,0.842,1.101
700,0.941,0.819,1.078
701,0.932,0.818,1.06
702,0.941,0.82,1.074
703,0.96,0.832,1.101
704,0.978,0.847,1.121
705,0.991,0.864,1.133
706,0.996,0.868,1.141
707,0.982,0.864,1.125
708,0.996,0.873,1.138
709,0.987,0.87,1.129
710,0.96,0.843,1.099
711,0.955,0.838,1.096
712,0.96,0.849,1.1
713,0.951,0.836,1.083
714,0.973,0.856,1.11
715,0.941,0.826,1.07
716,0.937,0.823,1.065
717,0.923,0.805,1.05
718,0.955,0.831,1.089
719,0.955,0.831,1.091
720,0.955,0.837,1.09
721,0.937,0.813,1.069
722,0.914,0.8,1.045
723,0.932,0.813,1.068
724,0.923,0.804,1.059
725,0.946,0.824,1.082
726,0.932,0.815,1.059
727,0.932,0.81,1.061
728,0.923,0.801,1.055
729,0.905,0.783,1.034
730,0.914,0.79,1.038
731,0.901,0.777,1.022
732,0.914,0.783,1.04
733,0.919,0.796,1.051
734,0.923,0.792,1.05
735,0.946,0.823,1.072
736,0.91,0.782,1.029
737,0.91,0.783,1.028
738,0.928,0.795,1.051
739,0.914,0.783,1.033
740,0.901,0.777,1.022
741,0.891,0.768,1.014
742,0.887,0.763,1.009
743,0.891,0.773,1.013
744,0.891,0.769,1.01
745,0.86,0.742,0.978
746,0.846,0.728,0.965
747,0.85,0.733,0.972
748,0.85,0.732,0.969
749,0.828,0.709,0.942
750,0.841,0.723,0.955
751,0.846,0.728,0.963
752,0.828,0.714,0.942
753,0.846,0.727,0.963
754,0.828,0.708,0.946
755,0.855,0.728,0.973
756,0.864,0.74,0.978
757,0.878,0.756,0.996
758,0.91,0.782,1.032
759,0.896,0.777,1.017
760,0.905,0.778,1.028
761,0.919,0.795,1.045
762,0.937,0.814,1.064
763,0.941,0.814,1.068
764,0.946,0.814,1.074
765,0.923,0.799,1.044
766,0.946,0.819,1.073
767,0.928,0.802,1.054
768,0.932,0.806,1.06
769,0.951,0.819,1.083
770,0.941,0.814,1.069
771,0.91,0.787,1.037
772,0.914,0.791,1.037
773,0.919,0.793,1.043
774,0.923,0.796,1.039
775,0.923,0.796,1.047
776,0.901,0.774,1.017
777,0.896,0.764,1.011
778,0.914,0.787,1.031
779,0.923,0.796,1.046
780,0.914,0.787,1.035
781,0.896,0.77,1.023
782,0.882,0.761,1.006
783,0.891,0.769,1.009
784,0.914,0.79,1.037
785,0.923,0.797,1.05
786,0.887,0.765,1.01
787,0.882,0.764,1.005
788,0.896,0.778,1.019
789,0.882,0.762,0.997
790,0.896,0.769,1.02
791,0.873,0.745,0.996
792,0.869,0.737,0.991
793,0.882,0.75,0.999
794,0.905,0.777,1.026
795,0.891,0.763,1.01
796,0.901,0.774,1.028
797,0.914,0.787,1.042
798,0.905,0.774,1.029
799,0.914,0.783,1.046
800,0.91,0.782,1.038
801,0.905,0.778,1.032
802,0.905,0.778,1.027
803,0.91,0.785,1.041
804,0.891,0.768,1.017
805,0.896,0.769,1.023
806,0.891,0.768,1.017
807,0.86,0.742,0.987
808,0.855,0.737,0.982
809,0.841,0.728,0.96
810,0.787,0.677,0.905
811,0.764,0.651,0.881
812,0.746,0.633,0.859
813,0.755,0.645,0.87
814,0.778,0.664,0.897
815,0.769,0.655,0.884
816,0.782,0.665,0.891
817,0.8,0.686,0.914
818,0.791,0.682,0.901
819,0.823,0.709,0.94
820,0.828,0.714,0.942
821,0.814,0.7,0.924
822,0.828,0.71,0.942
823,0.832,0.714,0.95
824,0.832,0.713,0.952
825,0.841,0.723,0.965
826,0.85,0.732,0.969
827,0.86,0.736,0.981
828,0.901,0.774,1.025
829,0.891,0.763,1.013
830,0.91,0.783,1.037
831,0.887,0.756,1.014
832,0.882,0.751,1.005
833,0.891,0.76,1.013
834,0.896,0.76,1.018
835,0.901,0.765,1.025
836,0.887,0.756,1.009
837,0.873,0.747,0.996
838,0.91,0.782,1.033
839,0.896,0.773,1.02
840,0.882,0.758,1.009
841,0.891,0.765,1.022
842,0.878,0.755,1.004
843,0.882,0.755,1.009
844,0.873,0.746,1.001
845,0.891,0.765,1.022
846,0.878,0.754,1.0
847,0.896,0.769,1.023
848,0.919,0.796,1.042
849,0.91,0.783,1.033
850,0.905,0.778,1.027
851,0.928,0.805,1.055
852,0.946,0.824,1.072
853,0.96,0.837,1.083
854,0.964,0.841,1.091
855,0.973,0.846,1.099
856,0.978,0.848,1.1
857,0.996,0.865,1.119
858,0.973,0.845,1.097
859,0.955,0.828,1.078
860,0.937,0.805,1.064
861,0.932,0.81,1.06
862,0.923,0.804,1.051
863,0.941,0.823,1.074
864,0.951,0.828,1.081
865,0.96,0.841,1.091
866,0.973,0.85,1.107
867,0.996,0.868,1.133
868,0.978,0.85,1.115
869,1.001,0.878,1.138
870,1.023,0.892,1.156
871,1.019,0.89,1.156
872,0.996,0.873,1.132
873,0.978,0.853,1.104
874,0.982,0.851,1.114
875,0.973,0.844,1.101
876,0.937,0.805,1.069
877,0.91,0.781,1.035
878,0.919,0.792,1.038
879,0.946,0.822,1.068
880,0.955,0.83,1.08
881,0.987,0.851,1.112
882,1.023,0.885,1.146
883,1.028,0.89,1.158
884,1.028,0.892,1.155
885,1.041,0.909,1.168
886,1.055,0.926,1.187
887,1.078,0.946,1.213
888,1.037,0.905,1.177
889,1.051,0.922,1.187
890,1.037,0.908,1.169
891,1.041,0.908,1.176
892,1.023,0.892,1.16
893,1.01,0.882,1.145
894,1.019,0.895,1.156
895,1.005,0.875,1.143
896,1.028,0.896,1.167
897,0.982,0.859,1.127
898,0.982,0.855,1.127
899,0.96,0.832,1.1
900,0.96,0.836,1.096
901,0.937,0.813,1.073
902,0.91,0.787,1.045
903,0.919,0.796,1.05
904,0.901,0.786,1.032
905,0.896,0.773,1.027
906,0.905,0.782,1.038
907,0.91,0.787,1.037
908,0.91,0.783,1.037
909,0.901,0.773,1.028
910,0.901,0.778,1.027
911,0.891,0.77,1.014
912,0.887,0.771,1.01
913,0.864,0.746,0.987
914,0.86,0.737,0.982
915,0.91,0.787,1.041
916,0.905,0.786,1.037
917,0.873,0.755,0.996
918,0.85,0.731,0.977
919,0.85,0.723,0.974
920,0.882,0.751,1.011
921,0.855,0.729,0.986
922,0.855,0.732,0.987
923,0.864,0.745,0.995
924,0.85,0.736,0.975
925,0.887,0.769,1.013
926,0.878,0.75,1.001
927,0.873,0.746,1.001
928,0.873,0.751,1.001
929,0.86,0.74,0.99
930,0.873,0.745,1.003
931,0.891,0.76,1.022
932,0.878,0.751,1.001
933,0.891,0.765,1.015
934,0.887,0.764,1.013
935,0.855,0.728,0.981
936,0.85,0.723,0.978
937,0.873,0.745,1.001
938,0.901,0.773,1.024
939,0.882,0.759,1.005
940,0.896,0.776,1.023
941,0.901,0.78,1.027
942,0.932,0.805,1.06
943,0.969,0.846,1.105
944,1.001,0.874,1.135
945,1.023,0.891,1.161
946,0.996,0.868,1.128
947,0.991,0.868,1.129
948,1.005,0.879,1.138
949,1.046,0.92,1.18
950,1.041,0.914,1.176
951,1.023,0.896,1.159
952,0.991,0.865,1.125
953,1.001,0.874,1.132
954,0.991,0.869,1.13
955,0.978,0.859,1.113
956,0.946,0.823,1.075
957,0.937,0.815,1.066
958,0.964,0.836,1.099
959,0.96,0.828,1.095
960,0.964,0.832,1.095
961,0.937,0.813,1.061
962,0.951,0.829,1.083
963,0.955,0.831,1.082
964,0.946,0.818,1.072
965,0.928,0.804,1.055
966,0.955,0.828,1.086
967,0.946,0.814,1.074
968,0.937,0.813,1.065
969,0.946,0.822,1.077
970,0.914,0.787,1.037
971,0.928,0.804,1.047
972,0.905,0.783,1.023
973,0.869,0.755,0.982
974,0.837,0.724,0.954
975,0.841,0.727,0.958
976,0.841,0.724,0.96
977,0.846,0.732,0.963
978,0.837,0.715,0.955
979,0.846,0.729,0.965
980,0.828,0.71,0.946
981,0.855,0.733,0.972
982,0.823,0.696,0.942
983,0.85,0.727,0.971
984,0.864,0.742,0.986
985,0.832,0.709,0.952
986,0.814,0.687,0.937
987,0.828,0.704,0.951
988,0.828,0.705,0.954
989,0.828,0.7,0.954
990,0.86,0.731,0.983
991,0.873,0.75,0.991
992,0.896,0.77,1.02
993,0.878,0.755,1.0
994,0.878,0.754,1.004
995,0.873,0.751,1.001
996,0.914,0.786,1.045
997,0.932,0.806,1.064
