,average,q0025,q0975
228,1.071,0.855,1.308
229,1.096,0.88,1.336
230,1.109,0.882,1.351
231,1.109,0.882,1.338
232,1.096,0.881,1.334
233,1.134,0.908,1.377
234,1.146,0.919,1.397
235,1.171,0.933,1.412
236,1.121,0.893,1.359
237,1.109,0.881,1.335
238,1.071,0.855,1.3
239,1.071,0.856,1.297
240,1.033,0.819,1.26
241,0.995,0.782,1.222
242,1.033,0.821,1.271
243,1.008,0.806,1.233
244,1.02,0.816,1.248
245,1.058,0.857,1.297
246,1.046,0.832,1.271
247,1.02,0.807,1.247
248,0.957,0.756,1.185
249,0.957,0.756,1.185
250,0.983,0.769,1.221
251,1.008,0.794,1.246
252,0.983,0.769,1.211
253,0.97,0.766,1.186
254,0.932,0.728,1.148
255,0.97,0.758,1.186
256,0.932,0.731,1.146
257,0.932,0.73,1.144
258,0.932,0.731,1.135
259,0.957,0.766,1.162
260,1.02,0.817,1.246
261,1.008,0.806,1.233
262,1.058,0.843,1.286
263,1.033,0.821,1.26
264,1.02,0.807,1.246
265,1.058,0.834,1.296
266,1.058,0.845,1.295
267,1.046,0.843,1.278
268,1.071,0.858,1.299
269,1.083,0.871,1.323
270,1.109,0.907,1.352
271,1.109,0.904,1.348
272,1.121,0.918,1.36
273,1.121,0.894,1.361
274,1.146,0.931,1.387
275,1.146,0.929,1.386
276,1.159,0.933,1.41
277,1.134,0.919,1.369
278,1.209,0.982,1.444
279,1.247,1.008,1.5
280,1.209,0.981,1.452
281,1.184,0.946,1.425
282,1.171,0.945,1.398
283,1.184,0.958,1.412
284,1.159,0.943,1.385
285,1.146,0.928,1.374
286,1.121,0.894,1.349
287,1.146,0.933,1.387
288,1.134,0.92,1.373
289,1.159,0.933,1.397
290,1.159,0.933,1.386
291,1.197,0.972,1.436
292,1.222,0.995,1.463
293,1.197,0.97,1.437
294,1.197,0.981,1.445
295,1.109,0.893,1.338
296,1.146,0.922,1.387
297,1.146,0.931,1.388
298,1.134,0.918,1.383
299,1.134,0.919,1.383
300,1.146,0.932,1.386
301,1.159,0.941,1.408
302,1.109,0.895,1.347
303,1.146,0.929,1.386
304,1.197,0.97,1.449
305,1.209,0.992,1.47
306,1.26,1.035,1.527
307,1.335,1.097,1.609
308,1.335,1.084,1.611
309,1.335,1.086,1.602
310,1.31,1.067,1.587
311,1.285,1.046,1.564
312,1.272,1.03,1.537
313,1.26,1.021,1.524
314,1.222,0.982,1.484
315,1.146,0.919,1.388
316,1.184,0.957,1.424
317,1.171,0.942,1.401
318,1.134,0.906,1.36
319,1.222,0.982,1.475
320,1.26,1.028,1.524
321,1.26,1.028,1.525
322,1.234,0.997,1.489
323,1.234,0.994,1.485
324,1.26,1.022,1.521
325,1.222,0.978,1.472
326,1.234,0.982,1.477
327,1.323,1.059,1.57
328,1.285,1.022,1.525
329,1.222,0.969,1.451
330,1.234,0.983,1.477
331,1.247,0.995,1.509
332,1.222,0.971,1.474
333,1.285,1.033,1.537
334,1.297,1.057,1.563
335,1.272,1.033,1.523
336,1.297,1.058,1.542
337,1.285,1.033,1.533
338,1.285,1.033,1.527
339,1.234,0.994,1.485
340,1.272,1.021,1.525
341,1.247,0.995,1.487
342,1.272,1.021,1.522
343,1.323,1.07,1.572
344,1.335,1.07,1.584
345,1.285,1.021,1.523
346,1.31,1.045,1.546
347,1.323,1.06,1.575
348,1.386,1.118,1.633
349,1.285,1.009,1.536
350,1.297,1.032,1.55
351,1.272,1.008,1.513
352,1.272,1.006,1.517
353,1.285,1.032,1.536
354,1.209,0.967,1.45
355,1.222,0.972,1.475
356,1.171,0.932,1.425
357,1.134,0.894,1.386
358,1.096,0.858,1.324
359,1.058,0.829,1.298
360,1.096,0.867,1.359
361,1.096,0.859,1.346
362,1.096,0.857,1.348
363,1.096,0.857,1.338
364,1.046,0.817,1.285
365,1.058,0.833,1.296
366,1.071,0.845,1.313
367,1.109,0.881,1.35
368,1.121,0.882,1.372
369,1.058,0.832,1.3
370,1.096,0.869,1.336
371,1.083,0.858,1.322
372,1.083,0.857,1.322
373,1.046,0.83,1.282
374,1.046,0.82,1.274
375,1.046,0.831,1.273
376,0.983,0.769,1.209
377,0.983,0.769,1.209
378,0.957,0.745,1.181
379,0.945,0.744,1.168
380,0.945,0.729,1.169
381,0.957,0.743,1.183
382,0.995,0.793,1.222
383,1.033,0.818,1.259
384,1.046,0.833,1.273
385,1.02,0.819,1.246
386,1.008,0.805,1.23
387,0.97,0.767,1.182
388,0.932,0.731,1.158
389,0.831,0.643,1.045
390,0.844,0.656,1.057
391,0.857,0.668,1.071
392,0.857,0.667,1.068
393,0.781,0.604,0.971
394,0.794,0.617,0.996
395,0.794,0.605,0.985
396,0.743,0.567,0.919
397,0.743,0.567,0.932
398,0.731,0.555,0.906
399,0.768,0.591,0.957
400,0.882,0.68,1.093
401,0.869,0.679,1.072
402,0.844,0.655,1.057
403,0.869,0.681,1.08
404,0.882,0.693,1.084
405,0.869,0.68,1.082
406,0.945,0.743,1.159
407,0.97,0.756,1.185
408,0.957,0.74,1.186
409,1.008,0.793,1.231
410,0.995,0.781,1.213
411,1.033,0.807,1.257
412,1.046,0.808,1.27
413,1.046,0.807,1.277
414,1.058,0.82,1.285
415,1.096,0.867,1.336
416,1.134,0.882,1.372
417,1.121,0.881,1.351
418,1.146,0.893,1.386
419,1.134,0.882,1.374
420,1.184,0.933,1.423
421,1.146,0.906,1.386
422,1.159,0.922,1.4
423,1.121,0.884,1.351
424,1.146,0.909,1.381
425,1.121,0.894,1.349
426,1.134,0.906,1.372
427,1.096,0.88,1.324
428,1.046,0.83,1.273
429,1.008,0.795,1.231
430,1.02,0.819,1.234
431,1.008,0.806,1.226
432,0.957,0.756,1.183
433,0.995,0.793,1.233
434,1.046,0.831,1.284
435,1.02,0.806,1.248
436,1.058,0.834,1.298
437,1.071,0.843,1.306
438,1.046,0.819,1.27
439,0.995,0.768,1.21
440,0.995,0.768,1.199
441,0.957,0.742,1.16
442,0.945,0.73,1.147
443,0.932,0.717,1.135
444,0.957,0.744,1.17
445,0.97,0.757,1.183
446,0.957,0.744,1.161
447,1.008,0.781,1.232
448,1.046,0.818,1.274
449,0.983,0.756,1.211
450,1.02,0.795,1.258
451,0.97,0.768,1.196
452,0.92,0.719,1.147
453,0.907,0.717,1.123
454,0.907,0.707,1.121
455,0.894,0.705,1.12
456,0.882,0.693,1.097
457,0.894,0.693,1.097
458,0.932,0.731,1.146
459,0.92,0.718,1.122
460,0.92,0.718,1.121
461,0.932,0.731,1.132
462,0.907,0.716,1.108
463,0.932,0.732,1.143
464,0.92,0.73,1.132
465,0.844,0.643,1.045
466,0.844,0.655,1.033
467,0.806,0.619,0.996
468,0.806,0.627,1.005
469,0.857,0.667,1.059
470,0.857,0.667,1.059
471,0.831,0.643,1.033
472,0.806,0.618,0.997
473,0.831,0.643,1.034
474,0.819,0.63,1.019
475,0.831,0.643,1.033
476,0.831,0.641,1.034
477,0.844,0.655,1.048
478,0.844,0.655,1.047
479,0.819,0.642,1.02
480,0.806,0.628,1.007
481,0.857,0.668,1.06
482,0.882,0.692,1.094
483,0.869,0.681,1.073
484,0.844,0.666,1.047
485,0.819,0.643,1.021
486,0.806,0.629,1.005
487,0.844,0.655,1.048
488,0.844,0.655,1.056
489,0.819,0.63,1.021
490,0.781,0.602,0.983
491,0.718,0.541,0.92
492,0.68,0.504,0.871
493,0.731,0.553,0.932
494,0.794,0.605,1.008
495,0.844,0.654,1.047
496,0.844,0.655,1.07
497,0.844,0.644,1.07
498,0.857,0.654,1.072
499,0.882,0.679,1.097
500,0.831,0.631,1.046
501,0.831,0.63,1.046
502,0.844,0.643,1.061
503,0.907,0.694,1.123
504,0.894,0.691,1.119
505,0.894,0.68,1.119
506,0.92,0.705,1.136
507,0.907,0.692,1.122
508,0.932,0.704,1.144
509,0.932,0.705,1.145
510,0.945,0.708,1.16
511,1.02,0.781,1.256
512,1.058,0.818,1.296
513,1.071,0.841,1.309
514,1.096,0.866,1.336
515,1.121,0.882,1.366
516,1.134,0.896,1.383
517,1.134,0.906,1.371
518,1.121,0.892,1.357
519,1.171,0.932,1.409
520,1.171,0.932,1.418
521,1.171,0.934,1.418
522,1.121,0.895,1.359
523,1.083,0.868,1.311
524,1.146,0.932,1.396
525,1.184,0.958,1.423
526,1.159,0.931,1.384
527,1.134,0.917,1.361
528,1.083,0.867,1.309
529,1.109,0.893,1.334
530,1.083,0.869,1.308
531,1.058,0.844,1.275
532,1.071,0.856,1.288
533,1.109,0.905,1.324
534,1.109,0.895,1.336
535,1.046,0.842,1.27
536,1.02,0.819,1.234
537,1.046,0.832,1.262
538,1.046,0.832,1.262
539,1.083,0.881,1.307
540,1.071,0.857,1.287
541,1.071,0.855,1.298
542,1.096,0.879,1.33
543,1.134,0.906,1.361
544,1.096,0.882,1.322
545,1.096,0.88,1.323
546,1.033,0.83,1.248
547,1.058,0.844,1.285
548,0.983,0.78,1.197
549,0.945,0.743,1.162
550,0.957,0.756,1.184
551,0.983,0.778,1.211
552,0.97,0.757,1.198
553,0.932,0.719,1.158
554,0.97,0.754,1.196
555,0.983,0.769,1.208
556,0.983,0.767,1.209
557,0.945,0.732,1.174
558,0.92,0.717,1.136
559,0.945,0.732,1.159
560,0.945,0.743,1.173
561,0.92,0.718,1.136
562,0.907,0.705,1.111
563,0.869,0.668,1.082
564,0.844,0.655,1.057
565,0.831,0.631,1.031
566,0.831,0.63,1.036
567,0.869,0.668,1.085
568,0.857,0.655,1.071
569,0.894,0.68,1.11
570,0.894,0.692,1.109
571,0.907,0.693,1.118
572,0.882,0.68,1.088
573,0.869,0.679,1.083
574,0.844,0.63,1.048
575,0.794,0.593,1.006
576,0.781,0.59,0.997
577,0.781,0.58,0.995
578,0.718,0.529,0.918
579,0.731,0.542,0.922
580,0.756,0.566,0.944
581,0.819,0.616,1.021
582,0.831,0.629,1.03
583,0.844,0.642,1.034
584,0.844,0.643,1.044
585,0.844,0.644,1.044
586,0.882,0.68,1.082
587,0.894,0.694,1.099
588,0.844,0.655,1.057
589,0.857,0.668,1.069
590,0.831,0.654,1.045
591,0.819,0.631,1.036
592,0.806,0.617,1.011
593,0.794,0.605,1.006
594,0.743,0.556,0.921
595,0.756,0.567,0.944
596,0.768,0.58,0.946
597,0.768,0.579,0.958
598,0.794,0.594,0.982
599,0.794,0.592,0.993
600,0.806,0.605,1.006
601,0.806,0.604,0.996
602,0.806,0.617,1.006
603,0.869,0.668,1.081
604,0.92,0.73,1.133
605,0.92,0.717,1.131
606,0.92,0.718,1.134
607,0.932,0.732,1.137
608,0.907,0.719,1.12
609,0.882,0.693,1.094
610,0.844,0.656,1.045
611,0.844,0.656,1.047
612,0.831,0.643,1.035
613,0.882,0.693,1.097
614,0.869,0.679,1.08
615,0.882,0.682,1.084
616,0.882,0.682,1.084
617,0.869,0.681,1.071
618,0.869,0.693,1.082
619,0.869,0.67,1.072
620,0.882,0.682,1.087
621,0.882,0.693,1.085
622,0.907,0.717,1.109
623,0.945,0.743,1.148
624,0.857,0.655,1.059
625,0.882,0.692,1.097
626,0.907,0.715,1.111
627,0.92,0.719,1.136
628,0.894,0.693,1.109
629,0.92,0.717,1.133
630,0.945,0.731,1.159
631,0.957,0.746,1.174
632,0.945,0.732,1.161
633,0.92,0.717,1.135
634,0.945,0.73,1.159
635,0.894,0.691,1.106
636,0.932,0.731,1.147
637,0.983,0.768,1.208
638,0.995,0.78,1.22
639,1.033,0.805,1.256
640,1.046,0.806,1.281
641,1.071,0.832,1.307
642,1.058,0.82,1.285
643,1.046,0.819,1.272
644,1.071,0.855,1.308
645,1.071,0.845,1.298
646,1.046,0.817,1.284
647,1.033,0.805,1.272
648,1.008,0.793,1.235
649,0.995,0.768,1.226
650,1.071,0.843,1.309
651,1.058,0.83,1.295
652,1.058,0.819,1.298
653,1.096,0.854,1.336
654,1.083,0.833,1.322
655,1.096,0.844,1.336
656,1.083,0.832,1.325
657,1.058,0.819,1.296
658,0.995,0.768,1.221
659,0.957,0.741,1.17
660,1.008,0.793,1.222
661,1.008,0.792,1.223
662,1.02,0.794,1.247
663,1.008,0.792,1.235
664,0.97,0.756,1.184
665,0.995,0.77,1.21
666,0.995,0.78,1.213
667,0.995,0.782,1.222
668,1.008,0.795,1.234
669,0.97,0.756,1.184
670,0.957,0.755,1.183
671,0.957,0.754,1.172
672,0.92,0.715,1.134
673,0.957,0.745,1.174
674,0.932,0.728,1.148
675,0.92,0.718,1.136
676,0.92,0.726,1.158
677,0.932,0.73,1.16
678,0.882,0.68,1.096
679,0.882,0.681,1.095
680,0.844,0.644,1.066
681,0.831,0.63,1.044
682,0.819,0.618,1.044
683,0.819,0.618,1.044
684,0.844,0.643,1.07
685,0.844,0.642,1.06
686,0.806,0.618,1.02
687,0.781,0.592,0.995
688,0.781,0.592,0.993
689,0.794,0.616,0.995
690,0.844,0.667,1.047
691,0.907,0.718,1.131
692,0.894,0.705,1.12
693,0.894,0.694,1.124
694,0.907,0.717,1.135
695,0.932,0.73,1.16
696,0.907,0.707,1.132
697,0.92,0.721,1.149
698,0.907,0.696,1.133
699,0.932,0.729,1.163
700,0.907,0.703,1.135
701,0.894,0.691,1.122
702,0.907,0.706,1.136
703,0.894,0.681,1.124
704,0.882,0.68,1.104
705,0.882,0.679,1.093
706,0.907,0.693,1.119
707,0.857,0.655,1.069
708,0.819,0.617,1.021
709,0.781,0.579,0.983
710,0.857,0.655,1.07
711,0.844,0.643,1.058
712,0.857,0.656,1.06
713,0.869,0.656,1.083
714,0.894,0.681,1.122
715,0.92,0.704,1.146
716,0.932,0.716,1.158
717,0.907,0.693,1.135
718,0.932,0.716,1.159
719,0.907,0.693,1.124
720,0.907,0.705,1.131
721,0.907,0.706,1.12
722,0.894,0.693,1.109
723,0.932,0.731,1.159
724,0.907,0.708,1.133
725,0.894,0.693,1.119
726,0.92,0.718,1.146
727,0.932,0.719,1.168
728,0.907,0.693,1.137
729,0.957,0.767,1.195
730,0.995,0.794,1.233
731,0.983,0.791,1.221
732,0.97,0.781,1.209
733,0.957,0.769,1.196
734,0.92,0.73,1.147
735,0.907,0.73,1.144
736,0.92,0.721,1.145
737,0.932,0.732,1.149
738,0.907,0.706,1.12
739,0.869,0.68,1.083
740,0.92,0.719,1.133
741,0.907,0.707,1.122
742,0.907,0.708,1.132
743,0.92,0.729,1.135
744,0.932,0.73,1.157
745,0.97,0.768,1.201
746,0.932,0.73,1.16
747,0.92,0.705,1.157
748,0.869,0.658,1.097
749,0.831,0.63,1.034
750,0.819,0.618,1.024
751,0.806,0.606,1.012
752,0.806,0.617,1.01
753,0.768,0.58,0.973
754,0.731,0.543,0.932
755,0.718,0.541,0.921
756,0.756,0.569,0.956
757,0.731,0.543,0.922
758,0.68,0.504,0.868
759,0.668,0.491,0.857
760,0.718,0.541,0.919
761,0.731,0.553,0.932
762,0.756,0.566,0.957
763,0.756,0.565,0.959
764,0.718,0.528,0.907
765,0.705,0.516,0.883
766,0.731,0.542,0.919
767,0.718,0.542,0.905
768,0.731,0.542,0.92
769,0.794,0.604,0.997
770,0.756,0.566,0.959
771,0.743,0.554,0.945
772,0.731,0.554,0.922
773,0.756,0.566,0.944
774,0.768,0.567,0.956
775,0.756,0.567,0.945
776,0.781,0.592,0.969
777,0.781,0.592,0.969
778,0.819,0.629,1.007
779,0.806,0.605,0.996
780,0.794,0.604,0.983
781,0.819,0.629,1.022
782,0.794,0.603,0.983
783,0.819,0.63,1.009
784,0.831,0.652,1.023
785,0.869,0.668,1.069
786,0.882,0.683,1.084
787,0.894,0.693,1.109
788,0.907,0.707,1.12
789,0.957,0.744,1.172
790,0.97,0.768,1.199
791,0.983,0.77,1.213
792,1.033,0.83,1.27
793,1.02,0.808,1.258
794,1.02,0.807,1.258
795,1.008,0.794,1.237
796,1.083,0.868,1.334
797,1.083,0.869,1.323
798,1.02,0.819,1.249
799,1.008,0.806,1.234
800,1.033,0.819,1.263
801,1.071,0.858,1.297
802,1.121,0.905,1.362
803,1.146,0.931,1.395
804,1.121,0.907,1.374
805,1.109,0.894,1.361
806,1.071,0.857,1.311
807,1.083,0.87,1.336
808,1.083,0.882,1.335
809,1.083,0.882,1.333
810,1.058,0.857,1.308
811,1.033,0.82,1.282
812,1.033,0.82,1.282
813,1.083,0.87,1.337
814,1.071,0.857,1.334
815,1.058,0.844,1.31
816,1.008,0.794,1.26
817,0.983,0.78,1.233
818,1.058,0.83,1.314
819,1.033,0.806,1.272
820,1.058,0.832,1.311
821,1.033,0.819,1.288
822,1.008,0.795,1.248
823,0.983,0.769,1.221
824,0.92,0.706,1.148
825,0.92,0.694,1.147
826,0.92,0.708,1.157
827,0.894,0.694,1.121
828,0.932,0.732,1.159
829,0.983,0.781,1.224
830,0.945,0.754,1.169
831,0.957,0.756,1.183
832,0.907,0.718,1.122
833,0.907,0.729,1.123
834,0.907,0.729,1.12
835,0.907,0.718,1.119
836,0.907,0.718,1.109
837,0.92,0.73,1.131
838,0.92,0.731,1.144
839,0.894,0.705,1.119
840,0.894,0.705,1.109
841,0.907,0.717,1.121
842,0.894,0.694,1.108
843,0.907,0.707,1.132
844,0.92,0.718,1.157
845,0.882,0.68,1.098
846,0.869,0.668,1.094
847,0.869,0.679,1.083
848,0.869,0.668,1.072
849,0.844,0.643,1.056
850,0.844,0.655,1.048
851,0.907,0.718,1.118
852,0.869,0.681,1.07
853,0.92,0.731,1.131
854,0.97,0.781,1.196
855,0.97,0.781,1.198
856,0.995,0.807,1.232
857,1.046,0.845,1.272
858,1.033,0.833,1.273
859,0.983,0.782,1.22
860,0.97,0.769,1.198
861,0.97,0.768,1.198
862,0.945,0.753,1.169
863,0.907,0.717,1.132
864,0.945,0.754,1.161
865,0.957,0.756,1.182
866,0.97,0.768,1.197
867,0.932,0.731,1.147
868,0.869,0.678,1.072
869,0.844,0.655,1.044
870,0.869,0.668,1.07
871,0.894,0.681,1.097
872,0.882,0.679,1.085
873,0.92,0.718,1.124
874,0.882,0.682,1.085
875,0.92,0.72,1.123
876,0.957,0.757,1.185
877,1.02,0.816,1.259
878,1.033,0.818,1.271
879,1.033,0.818,1.25
880,1.033,0.819,1.261
881,0.995,0.782,1.235
882,1.008,0.795,1.246
883,1.033,0.818,1.273
884,1.02,0.794,1.251
885,0.983,0.768,1.221
886,0.983,0.768,1.222
887,0.97,0.755,1.21
888,0.983,0.766,1.211
889,1.008,0.782,1.246
890,1.046,0.83,1.285
891,1.046,0.818,1.283
892,1.071,0.844,1.309
893,1.046,0.842,1.285
894,1.121,0.884,1.359
895,1.146,0.918,1.395
896,1.159,0.918,1.403
897,1.197,0.957,1.45
898,1.184,0.956,1.436
899,1.184,0.958,1.439
900,1.197,0.968,1.446
901,1.184,0.954,1.424
902,1.121,0.894,1.363
903,1.096,0.879,1.347
904,1.096,0.882,1.331
905,1.109,0.895,1.336
906,1.121,0.906,1.35
907,1.134,0.906,1.361
908,1.096,0.881,1.333
909,1.083,0.868,1.312
910,1.109,0.882,1.336
911,1.096,0.881,1.331
912,1.121,0.907,1.356
913,1.096,0.88,1.333
914,1.096,0.882,1.344
915,1.121,0.904,1.374
916,1.083,0.878,1.311
917,1.083,0.871,1.309
918,1.121,0.907,1.346
919,1.109,0.894,1.334
920,1.171,0.945,1.412
921,1.146,0.931,1.383
922,1.159,0.93,1.388
923,1.121,0.895,1.358
924,1.109,0.891,1.347
925,1.134,0.908,1.36
926,1.159,0.934,1.387
927,1.171,0.945,1.397
928,1.234,1.004,1.474
929,1.197,0.969,1.435
930,1.285,1.049,1.527
931,1.247,1.021,1.474
932,1.26,1.032,1.489
933,1.26,1.032,1.485
934,1.272,1.029,1.496
935,1.297,1.055,1.535
936,1.26,1.031,1.508
937,1.26,1.011,1.508
938,1.184,0.956,1.433
939,1.159,0.933,1.398
940,1.121,0.904,1.359
941,1.171,0.942,1.419
942,1.159,0.93,1.401
943,1.171,0.935,1.407
944,1.134,0.906,1.374
945,1.083,0.857,1.318
946,1.008,0.806,1.223
947,0.995,0.782,1.21
948,0.97,0.756,1.187
949,0.957,0.744,1.181
950,0.932,0.73,1.146
951,0.945,0.73,1.161
952,0.894,0.681,1.109
953,0.882,0.666,1.084
954,0.857,0.655,1.057
955,0.857,0.656,1.058
956,0.857,0.655,1.054
957,0.857,0.667,1.06
958,0.882,0.681,1.084
959,0.882,0.694,1.096
960,0.882,0.692,1.082
961,0.882,0.692,1.092
962,0.869,0.679,1.07
963,0.894,0.705,1.094
964,0.882,0.681,1.087
965,0.844,0.643,1.033
966,0.857,0.655,1.047
967,0.844,0.643,1.037
968,0.831,0.63,1.031
969,0.806,0.616,0.995
970,0.844,0.643,1.045
971,0.806,0.606,1.008
972,0.819,0.618,1.022
973,0.857,0.656,1.059
974,0.945,0.732,1.171
975,1.033,0.805,1.274
976,1.02,0.795,1.26
977,1.046,0.83,1.286
978,1.033,0.808,1.275
979,1.046,0.82,1.285
980,1.02,0.795,1.259
981,0.995,0.781,1.234
982,0.97,0.755,1.209
983,0.995,0.78,1.238
984,0.995,0.782,1.224
985,1.033,0.805,1.258
986,1.033,0.805,1.27
987,1.02,0.793,1.257
988,0.995,0.78,1.232
989,1.008,0.795,1.235
990,1.058,0.832,1.285
991,1.083,0.856,1.321
992,1.071,0.845,1.297
993,1.083,0.857,1.318
994,1.058,0.831,1.285
995,1.083,0.857,1.311
996,1.071,0.843,1.297
997,1.071,0.842,1.297
