,average,q0025,q0975
134,0.91,0.768,1.055
135,0.893,0.761,1.038
136,0.876,0.739,1.019
137,0.887,0.756,1.036
138,0.893,0.75,1.042
139,0.904,0.768,1.057
140,0.859,0.726,1.0
141,0.847,0.715,0.985
142,0.853,0.721,0.99
143,0.841,0.716,0.978
144,0.864,0.727,1.003
145,0.83,0.703,0.968
146,0.853,0.722,0.99
147,0.87,0.738,1.013
148,0.87,0.738,1.019
149,0.887,0.752,1.026
150,0.87,0.738,1.006
151,0.859,0.727,1.003
152,0.876,0.739,1.023
153,0.853,0.72,0.989
154,0.853,0.715,0.986
155,0.824,0.692,0.949
156,0.824,0.693,0.95
157,0.824,0.698,0.953
158,0.83,0.699,0.967
159,0.83,0.698,0.962
160,0.813,0.683,0.947
161,0.801,0.681,0.93
162,0.824,0.693,0.957
163,0.79,0.665,0.922
164,0.819,0.699,0.962
165,0.813,0.688,0.951
166,0.813,0.682,0.956
167,0.819,0.686,0.956
168,0.784,0.658,0.922
169,0.784,0.658,0.922
170,0.807,0.68,0.949
171,0.819,0.687,0.962
172,0.773,0.642,0.91
173,0.807,0.676,0.94
174,0.853,0.716,0.997
175,0.859,0.726,1.007
176,0.87,0.733,1.014
177,0.859,0.726,1.003
178,0.864,0.732,1.014
179,0.87,0.727,1.019
180,0.899,0.766,1.059
181,0.916,0.773,1.077
182,0.933,0.796,1.088
183,0.95,0.808,1.106
184,0.979,0.834,1.134
185,0.967,0.82,1.121
186,0.95,0.812,1.1
187,0.956,0.817,1.105
188,0.967,0.826,1.115
189,0.99,0.847,1.14
190,0.985,0.835,1.134
191,0.996,0.848,1.145
192,1.025,0.865,1.179
193,1.053,0.898,1.215
194,1.048,0.895,1.209
195,1.007,0.859,1.152
196,0.99,0.843,1.137
197,0.99,0.842,1.139
198,0.99,0.847,1.14
199,0.956,0.808,1.098
200,0.95,0.807,1.092
201,0.95,0.81,1.092
202,0.967,0.823,1.111
203,0.962,0.818,1.11
204,0.933,0.791,1.076
205,0.927,0.779,1.07
206,0.956,0.813,1.102
207,0.922,0.779,1.065
208,0.887,0.754,1.033
209,0.91,0.772,1.059
210,0.893,0.755,1.042
211,0.916,0.78,1.069
212,0.887,0.756,1.042
213,0.893,0.762,1.047
214,0.882,0.743,1.033
215,0.876,0.738,1.026
216,0.87,0.733,1.014
217,0.882,0.745,1.021
218,0.899,0.767,1.048
219,0.904,0.768,1.047
220,0.939,0.796,1.088
221,0.916,0.774,1.054
222,0.899,0.756,1.043
223,0.899,0.761,1.042
224,0.87,0.727,1.008
225,0.864,0.721,1.014
226,0.887,0.749,1.038
227,0.887,0.749,1.036
228,0.893,0.745,1.031
229,0.91,0.763,1.054
230,0.922,0.773,1.066
231,0.933,0.785,1.082
232,0.922,0.773,1.071
233,0.927,0.78,1.079
234,0.927,0.778,1.086
235,0.904,0.762,1.054
236,0.904,0.761,1.053
237,0.933,0.789,1.085
238,0.939,0.796,1.087
239,0.933,0.789,1.081
240,0.939,0.791,1.099
241,0.91,0.767,1.066
242,0.853,0.715,0.993
243,0.876,0.733,1.025
244,0.87,0.731,1.012
245,0.882,0.744,1.026
246,0.91,0.772,1.059
247,0.91,0.767,1.055
248,0.876,0.739,1.018
249,0.882,0.743,1.03
250,0.876,0.743,1.024
251,0.876,0.738,1.018
252,0.841,0.71,0.984
253,0.824,0.698,0.961
254,0.864,0.732,1.007
255,0.876,0.749,1.02
256,0.853,0.728,0.997
257,0.853,0.727,0.995
258,0.819,0.698,0.962
259,0.836,0.71,0.98
260,0.847,0.722,0.995
261,0.83,0.704,0.974
262,0.824,0.699,0.957
263,0.79,0.664,0.925
264,0.79,0.665,0.916
265,0.784,0.659,0.92
266,0.807,0.687,0.943
267,0.801,0.681,0.938
268,0.813,0.687,0.95
269,0.841,0.709,0.981
270,0.853,0.716,1.0
271,0.824,0.699,0.968
272,0.819,0.693,0.965
273,0.813,0.692,0.957
274,0.801,0.682,0.943
275,0.824,0.699,0.96
276,0.813,0.688,0.956
277,0.813,0.687,0.952
278,0.819,0.698,0.967
279,0.819,0.692,0.968
280,0.83,0.704,0.974
281,0.841,0.714,0.985
282,0.847,0.717,0.99
283,0.87,0.738,1.01
284,0.916,0.785,1.057
285,0.91,0.778,1.057
286,0.904,0.774,1.052
287,0.887,0.755,1.036
288,0.864,0.732,1.008
289,0.87,0.733,1.011
290,0.882,0.745,1.019
291,0.836,0.704,0.969
292,0.824,0.687,0.957
293,0.841,0.706,0.985
294,0.819,0.679,0.964
295,0.841,0.704,0.983
296,0.864,0.722,1.005
297,0.882,0.739,1.024
298,0.864,0.726,0.996
299,0.836,0.705,0.969
300,0.847,0.711,0.983
301,0.847,0.711,0.985
302,0.847,0.721,0.986
303,0.824,0.697,0.956
304,0.813,0.681,0.94
305,0.773,0.647,0.899
306,0.79,0.663,0.916
307,0.836,0.703,0.969
308,0.882,0.743,1.019
309,0.87,0.738,1.009
310,0.847,0.716,0.984
311,0.847,0.715,0.979
312,0.83,0.704,0.972
313,0.841,0.709,0.986
314,0.853,0.715,1.002
315,0.836,0.698,0.986
316,0.859,0.715,1.012
317,0.864,0.727,1.014
318,0.87,0.728,1.027
319,0.87,0.727,1.031
320,0.853,0.715,1.007
321,0.859,0.727,1.014
322,0.83,0.697,0.978
323,0.836,0.703,0.979
324,0.824,0.688,0.967
325,0.836,0.698,0.974
326,0.824,0.686,0.967
327,0.796,0.659,0.937
328,0.796,0.662,0.938
329,0.79,0.659,0.933
330,0.784,0.653,0.927
331,0.779,0.648,0.92
332,0.796,0.67,0.928
333,0.819,0.687,0.958
334,0.853,0.721,0.997
335,0.819,0.687,0.961
336,0.859,0.721,1.003
337,0.841,0.711,0.991
338,0.853,0.722,1.002
339,0.841,0.716,0.991
340,0.841,0.715,0.984
341,0.847,0.721,0.997
342,0.859,0.732,1.011
343,0.893,0.772,1.044
344,0.904,0.778,1.059
345,0.893,0.765,1.047
346,0.904,0.774,1.059
347,0.87,0.744,1.019
348,0.864,0.743,1.013
349,0.859,0.738,1.013
350,0.876,0.75,1.03
351,0.853,0.726,1.009
352,0.853,0.728,1.002
353,0.841,0.715,0.985
354,0.813,0.681,0.956
355,0.813,0.681,0.957
356,0.819,0.691,0.962
357,0.801,0.663,0.939
358,0.79,0.658,0.927
359,0.784,0.653,0.921
360,0.75,0.629,0.881
361,0.733,0.612,0.859
362,0.784,0.659,0.919
363,0.796,0.676,0.928
364,0.79,0.665,0.921
365,0.801,0.681,0.928
366,0.801,0.676,0.932
367,0.801,0.676,0.933
368,0.801,0.681,0.933
369,0.807,0.686,0.939
370,0.801,0.676,0.933
371,0.819,0.683,0.948
372,0.836,0.7,0.966
373,0.836,0.698,0.962
374,0.83,0.694,0.956
375,0.819,0.687,0.944
376,0.801,0.674,0.938
377,0.813,0.681,0.946
378,0.744,0.614,0.875
379,0.75,0.624,0.877
380,0.756,0.634,0.887
381,0.79,0.659,0.921
382,0.836,0.703,0.974
383,0.819,0.681,0.954
384,0.841,0.698,0.985
385,0.882,0.737,1.024
386,0.887,0.749,1.027
387,0.922,0.778,1.065
388,0.933,0.784,1.075
389,0.916,0.773,1.048
390,0.956,0.813,1.098
391,0.95,0.803,1.088
392,0.927,0.785,1.071
393,0.922,0.782,1.065
394,0.882,0.749,1.014
395,0.887,0.751,1.02
396,0.933,0.796,1.072
397,0.939,0.801,1.076
398,0.91,0.774,1.047
399,0.927,0.795,1.071
400,0.922,0.79,1.064
401,0.962,0.826,1.109
402,0.922,0.791,1.062
403,0.922,0.79,1.062
404,0.922,0.796,1.06
405,0.939,0.807,1.093
406,0.933,0.807,1.083
407,0.916,0.79,1.066
408,0.939,0.811,1.093
409,0.91,0.785,1.061
410,0.91,0.779,1.059
411,0.956,0.824,1.1
412,0.956,0.825,1.099
413,0.996,0.864,1.139
414,0.967,0.828,1.115
415,0.933,0.796,1.077
416,0.916,0.779,1.06
417,0.916,0.783,1.058
418,0.922,0.785,1.068
419,0.945,0.809,1.092
420,0.91,0.78,1.053
421,0.893,0.766,1.03
422,0.853,0.727,0.99
423,0.824,0.698,0.958
424,0.824,0.694,0.956
425,0.83,0.703,0.966
426,0.853,0.726,0.99
427,0.893,0.756,1.036
428,0.939,0.796,1.087
429,0.933,0.796,1.084
430,0.91,0.773,1.054
431,0.91,0.774,1.054
432,0.91,0.772,1.057
433,0.882,0.744,1.024
434,0.859,0.721,1.002
435,0.87,0.734,1.014
436,0.864,0.727,1.014
437,0.87,0.734,1.019
438,0.847,0.714,0.991
439,0.824,0.692,0.964
440,0.819,0.689,0.957
441,0.83,0.703,0.974
442,0.836,0.703,0.978
443,0.859,0.726,1.004
444,0.824,0.698,0.966
445,0.836,0.703,0.984
446,0.859,0.722,1.003
447,0.813,0.681,0.945
448,0.796,0.67,0.928
449,0.824,0.692,0.96
450,0.859,0.726,1.003
451,0.853,0.727,0.988
452,0.824,0.7,0.961
453,0.813,0.683,0.944
454,0.83,0.699,0.966
455,0.859,0.73,0.991
456,0.893,0.757,1.029
457,0.922,0.785,1.059
458,0.916,0.778,1.055
459,0.939,0.801,1.077
460,0.956,0.817,1.091
461,0.967,0.83,1.109
462,0.967,0.83,1.11
463,1.002,0.852,1.144
464,0.979,0.837,1.122
465,0.979,0.835,1.121
466,0.979,0.835,1.116
467,0.956,0.803,1.093
468,0.95,0.806,1.082
469,0.945,0.802,1.082
470,0.933,0.792,1.07
471,0.933,0.796,1.075
472,0.927,0.791,1.067
473,0.95,0.812,1.088
474,0.939,0.801,1.082
475,0.962,0.819,1.105
476,0.979,0.836,1.134
477,0.95,0.807,1.103
478,0.962,0.814,1.111
479,0.945,0.8,1.09
480,0.904,0.763,1.059
481,0.847,0.711,0.99
482,0.847,0.709,0.981
483,0.83,0.698,0.972
484,0.847,0.715,0.992
485,0.847,0.715,0.99
486,0.836,0.7,0.979
487,0.864,0.727,1.009
488,0.876,0.743,1.019
489,0.813,0.681,0.955
490,0.819,0.681,0.957
491,0.807,0.675,0.944
492,0.813,0.681,0.96
493,0.824,0.693,0.962
494,0.807,0.681,0.949
495,0.796,0.668,0.928
496,0.761,0.635,0.897
497,0.744,0.619,0.876
498,0.779,0.647,0.916
499,0.773,0.646,0.905
500,0.761,0.635,0.893
501,0.744,0.623,0.87
502,0.767,0.634,0.894
503,0.773,0.641,0.904
504,0.784,0.652,0.911
505,0.784,0.647,0.918
506,0.784,0.646,0.916
507,0.859,0.721,0.991
508,0.853,0.715,0.98
509,0.893,0.75,1.014
510,0.904,0.761,1.026
511,0.893,0.75,1.009
512,0.876,0.737,1.001
513,0.887,0.745,1.014
514,0.91,0.767,1.034
515,0.904,0.756,1.025
516,0.922,0.774,1.05
517,0.916,0.766,1.043
518,0.927,0.78,1.059
519,0.922,0.773,1.054
520,0.933,0.784,1.066
521,0.967,0.819,1.103
522,0.979,0.83,1.113
523,0.985,0.84,1.123
524,0.967,0.819,1.099
525,0.962,0.813,1.1
526,0.945,0.796,1.087
527,0.945,0.797,1.086
528,0.916,0.773,1.059
529,0.899,0.752,1.04
530,0.904,0.756,1.053
531,0.904,0.762,1.059
532,0.882,0.743,1.034
533,0.887,0.75,1.041
534,0.882,0.749,1.031
535,0.876,0.744,1.02
536,0.841,0.71,0.989
537,0.836,0.708,0.986
538,0.853,0.727,1.008
539,0.893,0.767,1.048
540,0.91,0.784,1.069
541,0.91,0.79,1.069
542,0.899,0.773,1.05
543,0.91,0.779,1.058
544,0.933,0.802,1.083
545,0.91,0.783,1.054
546,0.91,0.779,1.063
547,0.916,0.784,1.065
548,0.899,0.768,1.043
549,0.91,0.779,1.06
550,0.893,0.766,1.042
551,0.922,0.79,1.072
552,0.922,0.791,1.069
553,0.904,0.772,1.048
554,0.899,0.768,1.043
555,0.922,0.79,1.064
556,0.904,0.768,1.048
557,0.91,0.766,1.055
558,0.893,0.75,1.03
559,0.876,0.734,1.008
560,0.899,0.755,1.036
561,0.853,0.71,0.981
562,0.876,0.734,1.014
563,0.876,0.739,1.008
564,0.893,0.757,1.029
565,0.893,0.756,1.023
566,0.893,0.756,1.03
567,0.876,0.739,1.016
568,0.893,0.756,1.037
569,0.859,0.727,1.0
570,0.887,0.744,1.032
571,0.922,0.773,1.064
572,0.904,0.755,1.045
573,0.893,0.745,1.031
574,0.922,0.778,1.059
575,0.927,0.78,1.071
576,0.922,0.773,1.071
577,0.899,0.761,1.041
578,0.887,0.75,1.031
579,0.853,0.722,0.992
580,0.882,0.744,1.021
581,0.876,0.737,1.014
582,0.887,0.74,1.023
583,0.922,0.784,1.063
584,0.933,0.785,1.075
585,0.933,0.794,1.079
586,0.916,0.779,1.059
587,0.904,0.766,1.047
588,0.91,0.778,1.051
589,0.922,0.785,1.069
590,0.91,0.778,1.052
591,0.922,0.784,1.066
592,0.904,0.768,1.045
593,0.864,0.732,1.001
594,0.864,0.733,0.997
595,0.864,0.735,0.997
596,0.87,0.743,1.001
597,0.853,0.727,0.98
598,0.836,0.715,0.967
599,0.801,0.675,0.933
600,0.784,0.659,0.908
601,0.824,0.703,0.956
602,0.796,0.675,0.927
603,0.79,0.675,0.923
604,0.784,0.664,0.919
605,0.784,0.67,0.922
606,0.756,0.642,0.893
607,0.721,0.607,0.853
608,0.75,0.629,0.881
609,0.744,0.629,0.876
610,0.767,0.653,0.905
611,0.784,0.66,0.927
612,0.779,0.654,0.921
613,0.773,0.648,0.916
614,0.784,0.663,0.92
615,0.819,0.698,0.953
616,0.79,0.675,0.921
617,0.773,0.653,0.904
618,0.79,0.675,0.92
619,0.79,0.67,0.928
620,0.796,0.676,0.928
621,0.819,0.698,0.961
622,0.841,0.715,0.975
623,0.859,0.726,0.994
624,0.864,0.733,1.002
625,0.87,0.744,1.006
626,0.847,0.721,0.983
627,0.813,0.681,0.944
628,0.819,0.687,0.951
629,0.841,0.71,0.972
630,0.876,0.743,1.011
631,0.836,0.703,0.973
632,0.841,0.706,0.974
633,0.824,0.697,0.959
634,0.836,0.709,0.973
635,0.819,0.692,0.956
636,0.853,0.726,0.989
637,0.899,0.768,1.037
638,0.87,0.739,1.011
639,0.893,0.766,1.037
640,0.91,0.779,1.053
641,0.904,0.773,1.048
642,0.904,0.779,1.051
643,0.893,0.764,1.034
644,0.87,0.743,1.004
645,0.864,0.735,1.005
646,0.882,0.746,1.026
647,0.887,0.751,1.036
648,0.876,0.738,1.033
649,0.893,0.756,1.046
650,0.876,0.733,1.03
651,0.899,0.761,1.05
652,0.87,0.732,1.023
653,0.887,0.752,1.036
654,0.841,0.71,0.996
655,0.899,0.756,1.044
656,0.922,0.773,1.077
657,0.939,0.79,1.083
658,0.939,0.79,1.087
659,0.933,0.789,1.092
660,0.956,0.807,1.115
661,0.939,0.795,1.089
662,0.956,0.809,1.106
663,0.996,0.851,1.147
664,0.973,0.826,1.123
665,0.967,0.823,1.115
666,1.013,0.868,1.161
667,1.002,0.853,1.147
668,1.002,0.853,1.14
669,0.979,0.837,1.119
670,0.973,0.83,1.116
671,0.973,0.83,1.11
672,0.956,0.809,1.093
673,0.945,0.796,1.087
674,0.95,0.795,1.089
675,0.933,0.784,1.067
676,0.899,0.745,1.032
677,0.904,0.757,1.048
678,0.916,0.763,1.054
679,0.899,0.761,1.038
680,0.882,0.738,1.02
681,0.87,0.734,1.008
682,0.853,0.71,0.988
683,0.836,0.703,0.969
684,0.807,0.665,0.95
685,0.801,0.669,0.939
686,0.801,0.666,0.939
687,0.813,0.675,0.956
688,0.824,0.687,0.972
689,0.824,0.686,0.973
690,0.813,0.681,0.957
691,0.859,0.72,1.007
692,0.807,0.681,0.945
693,0.824,0.691,0.961
694,0.841,0.711,0.979
695,0.882,0.746,1.018
696,0.864,0.732,1.0
697,0.859,0.733,0.995
698,0.882,0.754,1.011
699,0.893,0.762,1.025
700,0.899,0.769,1.033
701,0.864,0.737,1.001
702,0.847,0.716,0.975
703,0.899,0.767,1.028
704,0.904,0.767,1.036
705,0.899,0.761,1.025
706,0.922,0.776,1.048
707,0.95,0.807,1.087
708,0.945,0.802,1.087
709,0.95,0.807,1.093
710,0.962,0.819,1.115
711,0.945,0.808,1.095
712,0.956,0.818,1.106
713,0.95,0.807,1.094
714,0.95,0.812,1.092
715,0.927,0.786,1.07
716,0.945,0.807,1.093
717,0.95,0.808,1.101
718,0.979,0.835,1.135
719,0.967,0.824,1.109
720,0.967,0.824,1.112
721,0.95,0.809,1.094
722,0.967,0.824,1.112
723,0.979,0.841,1.123
724,0.99,0.847,1.135
725,0.996,0.853,1.144
726,0.985,0.843,1.13
727,0.985,0.84,1.128
728,0.985,0.847,1.132
729,0.956,0.819,1.105
730,1.002,0.866,1.157
731,0.962,0.821,1.117
732,0.985,0.843,1.143
733,0.973,0.835,1.129
734,1.03,0.886,1.191
735,1.036,0.895,1.196
736,1.048,0.899,1.209
737,1.036,0.893,1.198
738,1.03,0.887,1.189
739,0.99,0.846,1.14
740,0.973,0.823,1.118
741,0.95,0.807,1.096
742,0.939,0.795,1.082
743,0.904,0.756,1.042
744,0.973,0.82,1.123
745,0.956,0.815,1.106
746,1.007,0.863,1.156
747,0.99,0.842,1.139
748,1.025,0.869,1.173
749,1.025,0.868,1.173
750,1.002,0.848,1.155
751,1.036,0.885,1.193
752,1.042,0.893,1.198
753,1.048,0.9,1.2
754,1.065,0.915,1.219
755,1.076,0.922,1.225
756,1.07,0.927,1.218
757,1.082,0.933,1.227
758,1.07,0.923,1.218
759,1.048,0.913,1.191
760,1.03,0.888,1.179
761,1.048,0.906,1.197
762,1.019,0.882,1.163
763,1.036,0.902,1.18
764,1.019,0.882,1.163
765,1.007,0.871,1.149
766,1.03,0.893,1.172
767,1.036,0.888,1.173
768,1.025,0.881,1.167
769,1.025,0.881,1.162
770,1.07,0.924,1.216
771,1.093,0.943,1.243
772,1.105,0.95,1.257
773,1.076,0.93,1.22
774,1.048,0.898,1.193
775,1.053,0.899,1.198
776,1.036,0.888,1.179
777,1.019,0.871,1.163
778,1.019,0.865,1.168
779,1.025,0.871,1.175
780,1.013,0.862,1.163
781,1.025,0.882,1.178
782,1.013,0.865,1.168
783,0.985,0.842,1.138
784,0.973,0.833,1.129
785,0.979,0.842,1.133
786,0.99,0.854,1.139
787,0.99,0.845,1.13
788,0.996,0.841,1.141
789,0.996,0.843,1.139
790,0.962,0.818,1.109
791,0.939,0.793,1.081
792,0.904,0.767,1.042
793,0.887,0.749,1.029
794,0.864,0.732,1.006
795,0.859,0.727,1.002
796,0.893,0.756,1.036
797,0.847,0.71,0.986
798,0.819,0.697,0.962
799,0.836,0.703,0.97
800,0.819,0.686,0.95
801,0.79,0.659,0.921
802,0.796,0.663,0.927
803,0.744,0.619,0.87
804,0.727,0.601,0.848
805,0.744,0.617,0.87
806,0.75,0.607,0.872
807,0.761,0.624,0.89
808,0.767,0.634,0.888
809,0.784,0.646,0.912
810,0.767,0.63,0.892
811,0.756,0.625,0.882
812,0.773,0.641,0.898
813,0.796,0.659,0.932
814,0.79,0.658,0.927
815,0.83,0.698,0.972
816,0.836,0.705,0.973
817,0.819,0.692,0.951
818,0.864,0.733,1.001
819,0.876,0.733,1.019
820,0.887,0.745,1.031
821,0.899,0.762,1.045
822,0.916,0.773,1.066
823,0.979,0.836,1.123
824,0.967,0.824,1.112
825,0.985,0.836,1.129
826,0.979,0.83,1.122
827,1.007,0.859,1.146
828,1.03,0.878,1.17
829,1.007,0.859,1.148
830,1.019,0.869,1.159
831,1.03,0.876,1.174
832,1.013,0.864,1.157
833,0.985,0.835,1.128
834,1.036,0.877,1.196
835,1.013,0.861,1.164
836,0.973,0.831,1.128
837,0.99,0.847,1.149
838,0.967,0.819,1.122
839,0.973,0.83,1.118
840,0.967,0.819,1.117
841,0.985,0.841,1.134
842,1.007,0.86,1.161
843,0.967,0.819,1.123
844,0.939,0.79,1.088
845,0.939,0.796,1.082
846,0.945,0.79,1.097
847,0.945,0.797,1.099
848,0.916,0.772,1.064
849,0.933,0.789,1.081
850,0.922,0.772,1.065
851,0.904,0.761,1.048
852,0.927,0.78,1.072
853,0.922,0.779,1.066
854,0.927,0.784,1.071
855,0.899,0.762,1.032
856,0.927,0.79,1.065
857,0.922,0.785,1.064
858,0.927,0.79,1.07
859,0.927,0.79,1.059
860,0.91,0.769,1.053
861,0.939,0.795,1.081
862,0.922,0.778,1.072
863,0.922,0.774,1.061
864,0.933,0.789,1.07
865,0.95,0.801,1.087
866,0.95,0.806,1.1
867,0.922,0.778,1.059
868,0.893,0.755,1.032
869,0.882,0.744,1.026
870,0.87,0.733,1.014
871,0.841,0.711,0.978
872,0.824,0.699,0.963
873,0.824,0.703,0.967
874,0.824,0.699,0.961
875,0.779,0.652,0.914
876,0.807,0.686,0.949
877,0.801,0.676,0.94
878,0.784,0.664,0.922
879,0.796,0.666,0.933
880,0.79,0.664,0.92
881,0.761,0.641,0.887
882,0.767,0.643,0.898
883,0.79,0.664,0.922
884,0.807,0.676,0.945
885,0.796,0.664,0.928
886,0.796,0.668,0.932
887,0.773,0.646,0.904
888,0.801,0.682,0.938
889,0.807,0.683,0.949
890,0.779,0.652,0.91
891,0.756,0.631,0.887
892,0.773,0.647,0.906
893,0.773,0.646,0.909
894,0.784,0.653,0.918
895,0.796,0.66,0.932
896,0.813,0.681,0.955
897,0.801,0.668,0.939
898,0.824,0.688,0.962
899,0.796,0.659,0.928
900,0.801,0.664,0.937
901,0.801,0.664,0.937
902,0.807,0.669,0.941
903,0.813,0.671,0.952
904,0.813,0.676,0.952
905,0.819,0.681,0.961
906,0.796,0.664,0.933
907,0.807,0.675,0.952
908,0.784,0.658,0.927
909,0.767,0.636,0.905
910,0.779,0.653,0.912
911,0.761,0.635,0.893
912,0.767,0.641,0.899
913,0.761,0.636,0.893
914,0.756,0.629,0.877
915,0.744,0.613,0.866
916,0.75,0.618,0.879
917,0.761,0.636,0.894
918,0.773,0.641,0.904
919,0.773,0.641,0.904
920,0.761,0.636,0.891
921,0.784,0.654,0.916
922,0.796,0.664,0.932
923,0.836,0.694,0.97
924,0.836,0.698,0.97
925,0.847,0.705,0.984
926,0.876,0.731,1.013
927,0.904,0.762,1.042
928,0.927,0.784,1.07
929,0.893,0.757,1.032
930,0.859,0.722,1.001
931,0.836,0.704,0.975
932,0.83,0.699,0.965
933,0.853,0.721,0.989
934,0.893,0.754,1.032
935,0.922,0.784,1.066
936,0.933,0.795,1.083
937,0.95,0.812,1.099
938,0.956,0.819,1.105
939,0.927,0.795,1.08
940,0.916,0.79,1.07
941,0.91,0.784,1.059
942,0.91,0.779,1.052
943,0.893,0.762,1.036
944,0.893,0.767,1.042
945,0.91,0.785,1.056
946,0.893,0.762,1.031
947,0.882,0.757,1.022
948,0.882,0.744,1.015
949,0.841,0.71,0.976
950,0.882,0.745,1.017
951,0.824,0.698,0.96
952,0.819,0.693,0.949
953,0.836,0.704,0.962
954,0.824,0.694,0.95
955,0.819,0.688,0.948
956,0.819,0.697,0.952
957,0.796,0.664,0.924
958,0.801,0.676,0.929
959,0.79,0.669,0.925
960,0.767,0.647,0.9
961,0.75,0.635,0.876
962,0.721,0.607,0.854
963,0.744,0.629,0.87
964,0.733,0.613,0.858
965,0.761,0.641,0.895
966,0.773,0.652,0.904
967,0.801,0.676,0.935
968,0.83,0.705,0.973
969,0.813,0.687,0.955
970,0.813,0.682,0.958
971,0.853,0.717,0.998
972,0.882,0.75,1.032
973,0.882,0.755,1.026
974,0.853,0.721,0.991
975,0.824,0.693,0.969
976,0.859,0.727,1.01
977,0.807,0.675,0.95
978,0.79,0.66,0.932
979,0.813,0.677,0.955
980,0.824,0.693,0.962
981,0.864,0.727,1.008
982,0.882,0.744,1.023
983,0.887,0.75,1.031
984,0.893,0.756,1.041
985,0.899,0.767,1.046
986,0.922,0.785,1.075
987,0.899,0.76,1.044
988,0.916,0.774,1.064
989,0.916,0.785,1.059
990,0.933,0.803,1.082
991,0.933,0.802,1.082
992,0.95,0.817,1.1
993,0.962,0.824,1.115
994,0.939,0.802,1.082
995,0.939,0.808,1.089
996,0.927,0.796,1.069
997,0.893,0.761,1.035
