,average,q0025,q0975
474,0.993,0.838,1.16
475,1.006,0.853,1.176
476,0.986,0.839,1.15
477,0.959,0.818,1.121
478,0.986,0.839,1.158
479,1.013,0.858,1.178
480,1.006,0.852,1.175
481,1.0,0.836,1.161
482,1.053,0.886,1.219
483,1.047,0.88,1.215
484,1.053,0.891,1.228
485,1.02,0.867,1.188
486,1.087,0.932,1.263
487,1.107,0.951,1.289
488,1.1,0.94,1.276
489,1.08,0.919,1.256
490,1.053,0.894,1.221
491,1.067,0.906,1.235
492,1.033,0.866,1.195
493,0.98,0.819,1.141
494,0.973,0.823,1.134
495,0.953,0.798,1.11
496,0.926,0.772,1.08
497,0.912,0.758,1.068
498,0.919,0.766,1.075
499,0.899,0.751,1.048
500,0.926,0.778,1.075
501,0.933,0.78,1.089
502,0.966,0.807,1.114
503,0.946,0.786,1.095
504,0.919,0.764,1.072
505,0.946,0.792,1.108
506,0.959,0.806,1.127
507,0.939,0.785,1.11
508,0.899,0.744,1.054
509,0.845,0.698,1.0
510,0.852,0.705,1.0
511,0.879,0.724,1.039
512,0.886,0.738,1.041
513,0.879,0.732,1.034
514,0.892,0.751,1.052
515,0.892,0.752,1.048
516,0.912,0.771,1.075
517,0.912,0.764,1.074
518,0.959,0.812,1.125
519,0.959,0.814,1.127
520,1.0,0.851,1.167
521,1.027,0.873,1.196
522,1.053,0.899,1.226
523,1.06,0.906,1.235
524,1.094,0.933,1.27
525,1.12,0.965,1.298
526,1.147,0.984,1.322
527,1.114,0.946,1.288
528,1.127,0.966,1.294
529,1.141,0.981,1.31
530,1.147,0.987,1.322
531,1.141,0.974,1.306
532,1.12,0.965,1.282
533,1.1,0.946,1.269
534,1.094,0.933,1.255
535,1.094,0.933,1.255
536,1.127,0.965,1.288
537,1.127,0.973,1.291
538,1.12,0.96,1.284
539,1.067,0.911,1.227
540,1.073,0.924,1.234
541,1.067,0.913,1.229
542,1.073,0.921,1.246
543,1.107,0.958,1.28
544,1.107,0.953,1.275
545,1.094,0.946,1.264
546,1.06,0.913,1.228
547,1.053,0.905,1.227
548,1.027,0.878,1.202
549,1.114,0.96,1.295
550,1.094,0.933,1.275
551,1.141,0.973,1.321
552,1.12,0.96,1.295
553,1.114,0.953,1.287
554,1.087,0.933,1.263
555,1.067,0.914,1.24
556,1.08,0.913,1.245
557,1.073,0.918,1.246
558,1.073,0.913,1.247
559,1.047,0.887,1.213
560,1.047,0.893,1.215
561,1.087,0.933,1.255
562,1.094,0.94,1.268
563,1.08,0.931,1.26
564,1.067,0.907,1.235
565,1.087,0.933,1.259
566,1.12,0.954,1.293
567,1.134,0.966,1.302
568,1.161,0.993,1.342
569,1.161,0.993,1.335
570,1.167,1.001,1.342
571,1.134,0.969,1.301
572,1.114,0.953,1.282
573,1.147,0.987,1.321
574,1.114,0.953,1.276
575,1.087,0.932,1.253
576,1.094,0.94,1.256
577,1.06,0.909,1.22
578,1.04,0.887,1.201
579,1.073,0.918,1.235
580,1.094,0.939,1.256
581,1.107,0.951,1.272
582,1.127,0.971,1.297
583,1.134,0.966,1.309
584,1.127,0.966,1.299
585,1.114,0.96,1.289
586,1.107,0.951,1.279
587,1.1,0.946,1.268
588,1.073,0.92,1.241
589,1.094,0.94,1.255
590,1.08,0.925,1.25
591,1.08,0.925,1.249
592,1.047,0.892,1.214
593,1.04,0.879,1.215
594,1.027,0.872,1.202
595,1.02,0.865,1.189
596,1.027,0.878,1.204
597,0.993,0.844,1.16
598,1.027,0.873,1.19
599,1.027,0.866,1.188
600,1.02,0.867,1.181
601,0.966,0.812,1.127
602,0.973,0.818,1.142
603,1.027,0.872,1.202
604,1.0,0.85,1.169
605,1.013,0.858,1.187
606,1.013,0.854,1.187
607,0.986,0.824,1.154
608,1.013,0.858,1.188
609,1.006,0.851,1.178
610,1.0,0.844,1.174
611,0.966,0.812,1.14
612,0.953,0.811,1.12
613,0.939,0.797,1.114
614,0.98,0.83,1.154
615,0.966,0.824,1.141
616,0.953,0.805,1.117
617,0.966,0.812,1.134
618,0.946,0.792,1.113
619,0.906,0.76,1.059
620,0.906,0.764,1.06
621,0.939,0.799,1.094
622,0.98,0.838,1.141
623,0.906,0.772,1.067
624,0.926,0.792,1.094
625,0.933,0.798,1.105
626,0.946,0.811,1.109
627,0.906,0.765,1.072
628,0.906,0.752,1.067
629,0.933,0.778,1.099
630,0.919,0.772,1.074
631,0.899,0.746,1.06
632,0.926,0.773,1.092
633,0.953,0.798,1.121
634,0.953,0.787,1.113
635,0.959,0.796,1.121
636,0.966,0.799,1.128
637,0.973,0.816,1.13
638,0.986,0.831,1.14
639,1.0,0.839,1.155
640,1.02,0.846,1.189
641,1.027,0.853,1.189
642,1.04,0.859,1.203
643,1.04,0.859,1.206
644,1.02,0.851,1.187
645,1.02,0.857,1.18
646,1.053,0.885,1.221
647,1.033,0.864,1.195
648,1.02,0.847,1.176
649,0.98,0.811,1.141
650,0.966,0.806,1.126
651,0.953,0.793,1.114
652,1.0,0.838,1.162
653,1.033,0.867,1.195
654,1.033,0.871,1.195
655,1.06,0.898,1.221
656,1.087,0.92,1.248
657,1.067,0.898,1.221
658,1.067,0.893,1.221
659,1.006,0.833,1.161
660,1.006,0.834,1.16
661,1.04,0.857,1.196
662,0.993,0.826,1.153
663,1.02,0.844,1.182
664,1.0,0.826,1.166
665,1.006,0.833,1.171
666,1.0,0.839,1.161
667,0.966,0.805,1.128
668,0.946,0.792,1.114
669,0.926,0.771,1.088
670,0.939,0.786,1.101
671,0.953,0.8,1.116
672,0.946,0.792,1.108
673,0.966,0.811,1.133
674,1.006,0.851,1.181
675,0.98,0.826,1.149
676,0.986,0.826,1.155
677,1.013,0.846,1.182
678,1.006,0.846,1.182
679,0.993,0.839,1.162
680,0.973,0.825,1.135
681,0.98,0.832,1.148
682,0.939,0.791,1.101
683,0.966,0.812,1.129
684,0.986,0.832,1.147
685,0.98,0.826,1.141
686,0.993,0.838,1.15
687,1.006,0.851,1.162
688,0.98,0.825,1.134
689,1.0,0.839,1.159
690,1.0,0.832,1.154
691,0.98,0.825,1.133
692,0.986,0.832,1.139
693,0.993,0.844,1.147
694,0.959,0.819,1.114
695,0.946,0.799,1.106
696,0.959,0.811,1.12
697,0.939,0.797,1.101
698,0.892,0.752,1.041
699,0.852,0.711,1.007
700,0.865,0.724,1.014
701,0.872,0.731,1.027
702,0.892,0.752,1.05
703,0.879,0.737,1.035
704,0.852,0.711,1.007
705,0.852,0.711,1.013
706,0.852,0.711,1.01
707,0.839,0.698,0.994
708,0.805,0.672,0.953
709,0.812,0.677,0.966
710,0.792,0.658,0.939
711,0.839,0.705,0.987
712,0.832,0.692,0.98
713,0.865,0.724,1.019
714,0.852,0.711,1.001
715,0.852,0.698,1.005
716,0.845,0.698,0.993
717,0.886,0.732,1.039
718,0.919,0.764,1.075
719,0.953,0.799,1.117
720,0.98,0.823,1.147
721,0.973,0.819,1.138
722,0.986,0.825,1.16
723,1.02,0.865,1.188
724,1.053,0.898,1.229
725,1.067,0.907,1.234
726,1.06,0.899,1.229
727,1.073,0.913,1.246
728,1.06,0.9,1.227
729,1.1,0.934,1.279
730,1.107,0.946,1.288
731,1.1,0.934,1.285
732,1.094,0.926,1.28
733,1.114,0.947,1.293
734,1.114,0.947,1.294
735,1.12,0.946,1.289
736,1.107,0.944,1.276
737,1.073,0.913,1.236
738,1.094,0.927,1.258
739,1.1,0.939,1.259
740,1.094,0.93,1.243
741,1.127,0.958,1.287
742,1.067,0.901,1.226
743,1.067,0.895,1.22
744,1.06,0.899,1.214
745,1.06,0.9,1.213
746,1.04,0.884,1.189
747,1.08,0.919,1.234
748,1.06,0.892,1.212
749,1.08,0.919,1.238
750,1.067,0.905,1.227
751,1.033,0.876,1.182
752,1.067,0.913,1.215
753,1.107,0.939,1.261
754,1.06,0.896,1.215
755,1.047,0.885,1.202
756,1.006,0.852,1.156
757,1.02,0.859,1.183
758,1.04,0.88,1.195
759,1.08,0.919,1.242
760,1.094,0.927,1.261
761,1.087,0.926,1.254
762,1.073,0.913,1.247
763,1.107,0.947,1.287
764,1.094,0.926,1.275
765,1.087,0.919,1.26
766,1.141,0.972,1.307
767,1.12,0.947,1.29
768,1.1,0.932,1.275
769,1.06,0.893,1.226
770,1.053,0.886,1.214
771,1.013,0.852,1.162
772,1.0,0.845,1.147
773,1.006,0.859,1.148
774,0.986,0.831,1.133
775,1.0,0.844,1.147
776,0.98,0.825,1.126
777,0.973,0.819,1.126
778,0.946,0.793,1.106
779,0.953,0.799,1.106
780,0.946,0.798,1.106
781,0.939,0.791,1.1
782,0.933,0.779,1.088
783,0.939,0.792,1.099
784,0.946,0.799,1.113
785,1.006,0.853,1.179
786,1.013,0.865,1.188
787,1.06,0.911,1.233
788,1.08,0.926,1.259
789,1.06,0.912,1.239
790,0.986,0.845,1.155
791,0.993,0.846,1.167
792,1.04,0.893,1.214
793,1.1,0.947,1.275
794,1.107,0.952,1.282
795,1.107,0.953,1.275
796,1.114,0.953,1.292
797,1.107,0.945,1.283
798,1.094,0.926,1.268
799,1.067,0.906,1.234
800,1.087,0.925,1.26
801,1.087,0.926,1.262
802,1.08,0.919,1.255
803,1.094,0.933,1.268
804,1.04,0.885,1.214
805,1.0,0.846,1.18
806,0.986,0.831,1.157
807,1.02,0.858,1.194
808,1.02,0.865,1.19
809,0.986,0.832,1.149
810,0.986,0.825,1.152
811,0.986,0.832,1.147
812,0.966,0.811,1.122
813,0.919,0.771,1.073
814,0.912,0.758,1.061
815,0.906,0.757,1.06
816,0.892,0.739,1.046
817,0.872,0.718,1.019
818,0.872,0.718,1.02
819,0.859,0.712,1.007
820,0.879,0.731,1.033
821,0.879,0.731,1.029
822,0.865,0.718,1.02
823,0.872,0.725,1.033
824,0.886,0.738,1.047
825,0.892,0.745,1.053
826,0.933,0.772,1.099
827,0.912,0.758,1.079
828,0.926,0.777,1.086
829,0.946,0.794,1.108
830,0.98,0.826,1.141
831,0.973,0.825,1.139
832,0.959,0.805,1.121
833,0.966,0.812,1.131
834,0.946,0.803,1.114
835,0.946,0.787,1.106
836,0.98,0.826,1.143
837,0.986,0.835,1.154
838,1.013,0.86,1.18
839,1.02,0.872,1.183
840,1.053,0.912,1.22
841,1.047,0.897,1.215
842,1.073,0.92,1.247
843,1.067,0.918,1.24
844,1.087,0.933,1.267
845,1.087,0.933,1.262
846,1.094,0.939,1.262
847,1.067,0.911,1.233
848,1.047,0.893,1.213
849,1.033,0.887,1.19
850,1.013,0.873,1.175
851,0.973,0.832,1.134
852,0.939,0.799,1.094
853,0.973,0.825,1.139
854,0.98,0.824,1.14
855,1.0,0.845,1.167
856,0.986,0.832,1.15
857,0.953,0.804,1.106
858,0.933,0.78,1.087
859,0.933,0.784,1.08
860,0.879,0.732,1.033
861,0.852,0.711,1.001
862,0.872,0.731,1.027
863,0.872,0.737,1.022
864,0.886,0.745,1.04
865,0.879,0.745,1.027
866,0.906,0.765,1.059
867,0.926,0.779,1.086
868,1.006,0.858,1.162
869,1.047,0.892,1.206
870,1.087,0.926,1.249
871,1.1,0.945,1.262
872,1.087,0.934,1.255
873,1.094,0.94,1.259
874,1.08,0.925,1.247
875,1.06,0.901,1.216
876,1.053,0.893,1.208
877,1.073,0.918,1.233
878,1.087,0.925,1.243
879,1.08,0.924,1.241
880,1.08,0.919,1.243
881,1.114,0.946,1.275
882,1.1,0.945,1.255
883,1.12,0.959,1.276
884,1.094,0.933,1.261
885,1.1,0.933,1.268
886,1.127,0.959,1.302
887,1.141,0.978,1.315
888,1.147,0.978,1.322
889,1.147,0.98,1.323
890,1.127,0.971,1.308
891,1.134,0.965,1.309
892,1.12,0.953,1.299
893,1.1,0.935,1.274
894,1.08,0.918,1.242
895,1.04,0.879,1.21
896,1.033,0.872,1.208
897,1.06,0.899,1.243
898,1.033,0.867,1.214
899,1.006,0.846,1.181
900,0.98,0.819,1.141
901,0.939,0.778,1.101
902,0.946,0.785,1.108
903,0.912,0.759,1.078
904,0.906,0.757,1.071
905,0.899,0.751,1.054
906,0.899,0.745,1.058
907,0.906,0.758,1.061
908,0.912,0.766,1.078
909,0.912,0.76,1.068
910,0.933,0.777,1.099
911,0.953,0.8,1.118
912,0.959,0.805,1.121
913,0.939,0.78,1.093
914,0.946,0.798,1.105
915,0.912,0.766,1.073
916,0.886,0.738,1.048
917,0.879,0.738,1.027
918,0.879,0.737,1.027
919,0.865,0.725,1.009
920,0.886,0.744,1.04
921,0.946,0.799,1.112
922,0.953,0.807,1.11
923,0.946,0.798,1.103
924,0.973,0.82,1.127
925,0.986,0.831,1.147
926,0.986,0.832,1.147
927,1.033,0.873,1.188
928,1.013,0.859,1.173
929,1.047,0.891,1.208
930,1.073,0.92,1.241
931,1.073,0.919,1.242
932,1.08,0.927,1.245
933,1.08,0.931,1.246
934,1.067,0.913,1.234
935,1.04,0.887,1.201
936,1.02,0.871,1.181
937,1.033,0.879,1.201
938,1.013,0.857,1.182
939,1.006,0.852,1.168
940,1.033,0.879,1.2
941,1.053,0.891,1.217
942,1.027,0.871,1.182
943,0.973,0.819,1.129
944,0.959,0.812,1.113
945,0.939,0.792,1.081
946,0.906,0.766,1.048
947,0.879,0.743,1.026
948,0.886,0.745,1.035
949,0.899,0.754,1.047
950,0.872,0.725,1.019
951,0.852,0.718,1.001
952,0.832,0.684,0.974
953,0.812,0.671,0.959
954,0.785,0.645,0.932
955,0.792,0.652,0.938
956,0.812,0.671,0.96
957,0.792,0.651,0.94
958,0.772,0.636,0.913
959,0.745,0.61,0.884
960,0.725,0.59,0.86
961,0.731,0.597,0.866
962,0.731,0.603,0.865
963,0.725,0.598,0.866
964,0.704,0.577,0.839
965,0.684,0.562,0.818
966,0.684,0.564,0.818
967,0.698,0.571,0.832
968,0.745,0.617,0.885
969,0.778,0.65,0.924
970,0.772,0.644,0.906
971,0.758,0.631,0.892
972,0.778,0.644,0.919
973,0.778,0.644,0.918
974,0.785,0.651,0.934
975,0.792,0.658,0.932
976,0.812,0.671,0.952
977,0.859,0.712,1.006
978,0.845,0.703,1.0
979,0.845,0.706,0.988
980,0.832,0.692,0.978
981,0.852,0.704,0.995
982,0.845,0.699,0.987
983,0.872,0.732,1.021
984,0.919,0.779,1.073
985,0.906,0.766,1.055
986,0.919,0.778,1.069
987,0.906,0.76,1.06
988,0.886,0.745,1.033
989,0.859,0.718,1.001
990,0.865,0.724,1.006
991,0.879,0.732,1.024
992,0.906,0.751,1.041
993,0.912,0.765,1.052
994,0.906,0.764,1.044
995,0.892,0.75,1.028
996,0.865,0.718,1.0
997,0.859,0.718,0.999
