,average,q0025,q0975
179,0.899,0.767,1.039
180,0.876,0.738,1.015
181,0.888,0.76,1.028
182,0.871,0.739,1.008
183,0.859,0.732,0.998
184,0.865,0.734,1.004
185,0.853,0.721,0.997
186,0.813,0.687,0.951
187,0.801,0.675,0.939
188,0.83,0.708,0.964
189,0.848,0.72,0.987
190,0.83,0.698,0.968
191,0.842,0.71,0.98
192,0.836,0.709,0.973
193,0.842,0.715,0.981
194,0.882,0.745,1.022
195,0.853,0.719,0.991
196,0.848,0.715,0.979
197,0.848,0.715,0.976
198,0.853,0.721,0.985
199,0.853,0.72,0.992
200,0.83,0.703,0.962
201,0.836,0.703,0.965
202,0.842,0.71,0.975
203,0.876,0.743,1.008
204,0.865,0.733,0.99
205,0.842,0.716,0.968
206,0.853,0.722,0.986
207,0.825,0.697,0.956
208,0.813,0.681,0.945
209,0.819,0.691,0.952
210,0.842,0.715,0.974
211,0.83,0.698,0.963
212,0.842,0.71,0.98
213,0.876,0.744,1.01
214,0.894,0.767,1.027
215,0.923,0.795,1.066
216,0.905,0.771,1.043
217,0.905,0.767,1.044
218,0.917,0.785,1.056
219,0.934,0.8,1.077
220,0.946,0.812,1.094
221,0.951,0.823,1.095
222,0.974,0.846,1.115
223,0.992,0.853,1.13
224,0.969,0.837,1.103
225,0.98,0.842,1.119
226,0.997,0.854,1.136
227,1.009,0.87,1.153
228,0.986,0.842,1.135
229,0.969,0.829,1.114
230,0.98,0.836,1.124
231,0.969,0.819,1.108
232,0.969,0.819,1.109
233,0.969,0.813,1.106
234,0.98,0.824,1.12
235,0.969,0.813,1.113
236,0.957,0.807,1.096
237,0.951,0.807,1.09
238,0.946,0.801,1.091
239,0.934,0.8,1.085
240,0.923,0.784,1.068
241,0.905,0.755,1.05
242,0.882,0.737,1.027
243,0.848,0.703,0.991
244,0.865,0.721,1.009
245,0.865,0.721,1.007
246,0.842,0.697,0.986
247,0.853,0.709,1.003
248,0.888,0.738,1.043
249,0.946,0.79,1.096
250,0.969,0.813,1.125
251,1.015,0.852,1.176
252,1.015,0.854,1.18
253,0.986,0.83,1.148
254,0.992,0.836,1.15
255,0.997,0.846,1.155
256,1.009,0.852,1.169
257,1.038,0.888,1.2
258,1.072,0.922,1.241
259,1.055,0.9,1.216
260,1.038,0.888,1.2
261,1.049,0.895,1.212
262,1.061,0.91,1.223
263,1.061,0.907,1.227
264,1.021,0.87,1.18
265,0.963,0.82,1.118
266,0.928,0.785,1.077
267,0.917,0.772,1.062
268,0.946,0.806,1.09
269,0.963,0.824,1.109
270,0.957,0.824,1.106
271,0.98,0.848,1.13
272,0.934,0.803,1.08
273,0.951,0.818,1.099
274,0.928,0.797,1.072
275,0.946,0.813,1.085
276,0.969,0.836,1.114
277,0.986,0.848,1.136
278,0.986,0.849,1.136
279,0.951,0.814,1.095
280,0.963,0.83,1.104
281,0.946,0.812,1.086
282,0.928,0.79,1.067
283,0.899,0.767,1.043
284,0.911,0.774,1.052
285,0.911,0.773,1.046
286,0.928,0.79,1.066
287,0.911,0.773,1.044
288,0.899,0.756,1.036
289,0.888,0.75,1.021
290,0.911,0.773,1.053
291,0.911,0.778,1.055
292,0.905,0.774,1.049
293,0.882,0.755,1.021
294,0.876,0.75,1.015
295,0.894,0.766,1.045
296,0.911,0.783,1.056
297,0.917,0.795,1.061
298,0.888,0.767,1.033
299,0.894,0.762,1.039
300,0.899,0.771,1.038
301,0.876,0.745,1.014
302,0.899,0.772,1.038
303,0.923,0.79,1.06
304,0.911,0.779,1.049
305,0.917,0.779,1.055
306,0.917,0.778,1.05
307,0.899,0.761,1.032
308,0.917,0.783,1.05
309,0.911,0.783,1.049
310,0.882,0.754,1.025
311,0.871,0.744,1.015
312,0.888,0.76,1.032
313,0.882,0.75,1.022
314,0.894,0.756,1.038
315,0.865,0.731,1.003
316,0.894,0.761,1.038
317,0.859,0.728,1.008
318,0.848,0.715,0.989
319,0.882,0.738,1.027
320,0.876,0.732,1.026
321,0.842,0.709,0.985
322,0.83,0.703,0.968
323,0.865,0.726,1.011
324,0.859,0.722,1.004
325,0.865,0.727,1.01
326,0.836,0.704,0.98
327,0.871,0.737,1.015
328,0.894,0.755,1.034
329,0.836,0.704,0.968
330,0.888,0.75,1.027
331,0.899,0.761,1.038
332,0.928,0.789,1.073
333,0.946,0.803,1.095
334,0.986,0.837,1.147
335,1.009,0.858,1.169
336,0.986,0.83,1.142
337,0.992,0.836,1.147
338,1.032,0.883,1.189
339,1.049,0.898,1.216
340,1.067,0.91,1.232
341,1.061,0.911,1.227
342,1.055,0.906,1.216
343,1.044,0.894,1.199
344,1.032,0.884,1.187
345,1.026,0.881,1.179
346,1.021,0.877,1.171
347,1.003,0.863,1.153
348,0.997,0.854,1.147
349,0.963,0.823,1.112
350,0.98,0.836,1.129
351,0.992,0.854,1.148
352,0.974,0.836,1.124
353,0.951,0.812,1.102
354,0.957,0.812,1.116
355,0.969,0.818,1.118
356,0.992,0.842,1.137
357,0.997,0.852,1.148
358,0.934,0.784,1.074
359,0.888,0.755,1.027
360,0.882,0.744,1.021
361,0.848,0.714,0.987
362,0.848,0.721,0.987
363,0.825,0.696,0.967
364,0.796,0.669,0.928
365,0.796,0.674,0.93
366,0.778,0.652,0.915
367,0.79,0.664,0.928
368,0.79,0.669,0.927
369,0.819,0.687,0.952
370,0.813,0.686,0.947
371,0.825,0.698,0.958
372,0.836,0.703,0.97
373,0.819,0.691,0.946
374,0.819,0.691,0.946
375,0.842,0.709,0.973
376,0.842,0.714,0.975
377,0.848,0.721,0.979
378,0.842,0.709,0.973
379,0.836,0.699,0.964
380,0.784,0.658,0.905
381,0.801,0.674,0.928
382,0.801,0.674,0.928
383,0.801,0.675,0.923
384,0.819,0.691,0.945
385,0.848,0.718,0.98
386,0.859,0.725,0.992
387,0.888,0.751,1.032
388,0.865,0.727,1.003
389,0.899,0.756,1.043
390,0.882,0.75,1.022
391,0.894,0.757,1.034
392,0.911,0.773,1.056
393,0.928,0.795,1.066
394,0.928,0.801,1.073
395,0.98,0.842,1.131
396,0.957,0.825,1.102
397,0.923,0.786,1.062
398,0.888,0.75,1.027
399,0.911,0.774,1.051
400,0.951,0.813,1.094
401,0.94,0.801,1.089
402,0.974,0.833,1.123
403,0.974,0.831,1.125
404,0.997,0.859,1.152
405,1.009,0.87,1.158
406,0.997,0.859,1.146
407,1.015,0.877,1.169
408,1.032,0.889,1.178
409,1.032,0.893,1.177
410,1.026,0.882,1.177
411,1.009,0.876,1.164
412,1.003,0.865,1.159
413,1.009,0.865,1.159
414,1.009,0.865,1.163
415,1.044,0.906,1.194
416,1.044,0.905,1.188
417,1.044,0.9,1.205
418,1.055,0.912,1.211
419,1.055,0.911,1.217
420,1.061,0.917,1.222
421,1.095,0.946,1.263
422,1.067,0.921,1.238
423,1.021,0.876,1.177
424,1.015,0.866,1.17
425,1.003,0.859,1.164
426,1.032,0.883,1.198
427,1.032,0.884,1.198
428,1.044,0.897,1.207
429,1.044,0.899,1.205
430,1.067,0.915,1.234
431,1.061,0.906,1.223
432,1.055,0.905,1.226
433,1.107,0.957,1.279
434,1.067,0.922,1.234
435,1.038,0.888,1.199
436,1.049,0.911,1.217
437,1.038,0.894,1.199
438,1.049,0.904,1.217
439,1.09,0.94,1.25
440,1.084,0.936,1.241
441,1.055,0.911,1.206
442,1.021,0.871,1.176
443,1.003,0.853,1.154
444,0.986,0.846,1.141
445,0.986,0.847,1.137
446,0.98,0.84,1.138
447,0.997,0.852,1.156
448,0.98,0.836,1.131
449,0.974,0.83,1.125
450,0.969,0.825,1.123
451,0.963,0.824,1.119
452,0.969,0.826,1.124
453,0.957,0.819,1.111
454,0.905,0.767,1.049
455,0.882,0.749,1.021
456,0.882,0.749,1.031
457,0.894,0.761,1.038
458,0.905,0.773,1.054
459,0.842,0.714,0.981
460,0.813,0.681,0.957
461,0.796,0.669,0.935
462,0.767,0.645,0.906
463,0.79,0.663,0.929
464,0.819,0.692,0.958
465,0.865,0.727,1.004
466,0.888,0.748,1.033
467,0.899,0.761,1.039
468,0.905,0.763,1.044
469,0.894,0.755,1.032
470,0.923,0.784,1.07
471,0.928,0.794,1.075
472,0.917,0.779,1.065
473,0.923,0.789,1.068
474,0.911,0.774,1.055
475,0.911,0.779,1.052
476,0.876,0.744,1.02
477,0.865,0.733,1.01
478,0.859,0.727,0.999
479,0.871,0.732,1.01
480,0.876,0.732,1.021
481,0.859,0.725,0.995
482,0.905,0.762,1.049
483,0.923,0.784,1.067
484,0.917,0.783,1.061
485,0.917,0.778,1.061
486,0.848,0.715,0.987
487,0.853,0.722,0.992
488,0.888,0.75,1.021
489,0.917,0.78,1.053
490,0.911,0.778,1.05
491,0.917,0.78,1.054
492,0.923,0.783,1.061
493,0.923,0.778,1.071
494,0.923,0.783,1.071
495,0.894,0.761,1.037
496,0.911,0.778,1.061
497,0.946,0.803,1.102
498,0.951,0.813,1.101
499,0.98,0.835,1.137
500,0.997,0.859,1.148
501,1.003,0.859,1.16
502,1.015,0.872,1.17
503,1.015,0.87,1.165
504,1.026,0.886,1.177
505,1.032,0.883,1.186
506,1.044,0.898,1.194
507,1.021,0.872,1.171
508,1.032,0.888,1.183
509,1.021,0.876,1.177
510,1.055,0.909,1.205
511,1.049,0.906,1.201
512,1.038,0.893,1.187
513,1.026,0.881,1.172
514,0.992,0.848,1.141
515,0.986,0.843,1.136
516,0.963,0.83,1.112
517,0.951,0.818,1.096
518,0.917,0.785,1.055
519,0.923,0.8,1.056
520,0.928,0.802,1.066
521,0.911,0.785,1.055
522,0.894,0.771,1.037
523,0.911,0.783,1.055
524,0.888,0.761,1.032
525,0.865,0.737,1.014
526,0.859,0.727,1.003
527,0.853,0.724,0.992
528,0.819,0.692,0.951
529,0.813,0.692,0.939
530,0.778,0.663,0.911
531,0.778,0.669,0.913
532,0.773,0.658,0.91
533,0.744,0.628,0.878
534,0.75,0.635,0.887
535,0.721,0.605,0.854
536,0.744,0.623,0.877
537,0.732,0.617,0.865
538,0.744,0.623,0.876
539,0.726,0.611,0.859
540,0.732,0.611,0.865
541,0.726,0.611,0.854
542,0.75,0.628,0.881
543,0.744,0.623,0.882
544,0.75,0.622,0.892
545,0.75,0.628,0.89
546,0.738,0.622,0.876
547,0.75,0.621,0.887
548,0.75,0.623,0.887
549,0.75,0.625,0.884
550,0.744,0.623,0.877
551,0.778,0.652,0.915
552,0.761,0.634,0.894
553,0.744,0.622,0.875
554,0.75,0.622,0.882
555,0.75,0.623,0.877
556,0.778,0.657,0.912
557,0.773,0.651,0.9
558,0.813,0.691,0.952
559,0.836,0.699,0.976
560,0.865,0.727,1.01
561,0.888,0.755,1.032
562,0.871,0.744,1.014
563,0.905,0.772,1.044
564,0.899,0.765,1.039
565,0.911,0.772,1.05
566,0.946,0.801,1.084
567,0.928,0.79,1.062
568,0.969,0.829,1.097
569,0.951,0.812,1.084
570,0.946,0.8,1.085
571,0.923,0.779,1.066
572,0.911,0.767,1.045
573,0.905,0.761,1.047
574,0.923,0.776,1.062
575,0.917,0.769,1.057
576,0.928,0.779,1.07
577,0.946,0.797,1.092
578,0.951,0.801,1.092
579,0.951,0.807,1.1
580,0.946,0.801,1.09
581,0.974,0.829,1.131
582,0.957,0.814,1.113
583,0.957,0.812,1.113
584,0.946,0.797,1.097
585,0.951,0.807,1.106
586,0.94,0.806,1.095
587,0.957,0.818,1.107
588,0.94,0.795,1.094
589,0.923,0.778,1.071
590,0.923,0.779,1.067
591,0.928,0.784,1.078
592,0.894,0.762,1.043
593,0.888,0.755,1.043
594,0.876,0.743,1.031
595,0.923,0.791,1.072
596,0.946,0.813,1.095
597,0.986,0.841,1.137
598,0.974,0.836,1.131
599,0.969,0.83,1.128
600,0.986,0.846,1.147
601,0.957,0.823,1.108
602,0.974,0.83,1.125
603,0.969,0.819,1.125
604,1.009,0.864,1.164
605,1.026,0.881,1.185
606,1.044,0.899,1.204
607,1.067,0.921,1.228
608,1.049,0.905,1.204
609,1.044,0.9,1.2
610,1.032,0.89,1.194
611,1.067,0.923,1.228
612,1.095,0.945,1.262
613,1.124,0.97,1.297
614,1.107,0.956,1.274
615,1.084,0.933,1.251
616,1.101,0.946,1.264
617,1.095,0.95,1.258
618,1.095,0.946,1.257
619,1.044,0.895,1.2
620,1.067,0.917,1.228
621,1.032,0.881,1.188
622,1.044,0.9,1.2
623,1.055,0.905,1.21
624,1.072,0.918,1.221
625,1.049,0.899,1.199
626,1.032,0.883,1.176
627,1.055,0.91,1.207
628,1.038,0.89,1.186
629,1.009,0.865,1.164
630,0.974,0.828,1.13
631,0.946,0.802,1.101
632,0.94,0.807,1.09
633,0.94,0.802,1.1
634,0.98,0.842,1.137
635,0.986,0.843,1.147
636,0.992,0.847,1.147
637,1.003,0.865,1.158
638,1.021,0.88,1.172
639,1.003,0.865,1.153
640,0.986,0.848,1.141
641,1.049,0.904,1.207
642,1.055,0.907,1.211
643,1.061,0.91,1.213
644,1.049,0.899,1.2
645,1.021,0.87,1.169
646,1.003,0.855,1.153
647,0.992,0.848,1.137
648,0.974,0.83,1.124
649,0.951,0.813,1.1
650,0.946,0.802,1.089
651,0.928,0.784,1.068
652,0.946,0.809,1.094
653,0.969,0.826,1.12
654,0.934,0.801,1.08
655,0.957,0.824,1.101
656,0.94,0.803,1.078
657,0.934,0.796,1.075
658,0.934,0.79,1.073
659,0.951,0.812,1.102
660,0.957,0.819,1.1
661,0.917,0.777,1.051
662,0.894,0.749,1.032
663,0.905,0.767,1.05
664,0.946,0.802,1.095
665,0.934,0.79,1.079
666,0.951,0.807,1.099
667,0.969,0.826,1.118
668,0.957,0.812,1.108
669,0.974,0.829,1.126
670,0.98,0.831,1.131
671,0.963,0.814,1.117
672,0.98,0.841,1.135
673,0.974,0.83,1.125
674,0.974,0.831,1.12
675,0.94,0.8,1.083
676,0.923,0.784,1.064
677,0.934,0.795,1.079
678,0.917,0.779,1.063
679,0.905,0.772,1.055
680,0.882,0.749,1.021
681,0.917,0.78,1.051
682,0.911,0.779,1.048
683,0.899,0.771,1.034
684,0.899,0.767,1.033
685,0.859,0.727,1.002
686,0.836,0.703,0.976
687,0.859,0.72,1.002
688,0.842,0.709,0.98
689,0.888,0.749,1.037
690,0.859,0.716,0.998
691,0.905,0.762,1.049
692,0.911,0.768,1.056
693,0.917,0.773,1.066
694,0.928,0.784,1.076
695,0.94,0.795,1.089
696,0.917,0.783,1.071
697,0.876,0.738,1.021
698,0.899,0.756,1.043
699,0.946,0.801,1.092
700,0.94,0.791,1.089
701,0.934,0.784,1.083
702,0.946,0.796,1.096
703,0.957,0.807,1.108
704,0.951,0.797,1.106
705,0.98,0.82,1.131
706,0.974,0.814,1.12
707,1.009,0.847,1.158
708,1.021,0.855,1.171
709,1.038,0.877,1.188
710,1.015,0.853,1.158
711,1.003,0.842,1.152
712,1.009,0.86,1.153
713,1.003,0.853,1.149
714,0.98,0.832,1.12
715,0.946,0.797,1.079
716,0.899,0.762,1.034
717,0.888,0.754,1.02
718,0.899,0.762,1.032
719,0.911,0.774,1.044
720,0.876,0.739,1.014
721,0.899,0.767,1.042
722,0.911,0.778,1.054
723,0.911,0.78,1.05
724,0.923,0.797,1.061
725,0.928,0.801,1.073
726,0.946,0.808,1.096
727,0.94,0.807,1.081
728,0.969,0.837,1.114
729,0.957,0.83,1.112
730,0.974,0.841,1.124
731,0.934,0.801,1.084
732,0.917,0.784,1.061
733,0.911,0.784,1.067
734,0.923,0.79,1.072
735,0.917,0.777,1.061
736,0.934,0.79,1.078
737,0.905,0.773,1.049
738,0.888,0.755,1.031
739,0.865,0.733,1.01
740,0.882,0.755,1.023
741,0.888,0.762,1.031
742,0.911,0.778,1.048
743,0.94,0.802,1.079
744,0.905,0.773,1.038
745,0.917,0.784,1.055
746,0.934,0.796,1.073
747,0.917,0.783,1.063
748,0.899,0.773,1.05
749,0.928,0.795,1.079
750,0.946,0.813,1.101
751,0.923,0.784,1.071
752,0.934,0.791,1.069
753,0.923,0.778,1.048
754,0.917,0.779,1.049
755,0.923,0.785,1.05
756,0.928,0.786,1.063
757,0.923,0.779,1.056
758,0.934,0.795,1.074
759,0.934,0.789,1.072
760,0.917,0.771,1.044
761,0.888,0.749,1.016
762,0.882,0.745,1.015
763,0.894,0.755,1.027
764,0.905,0.762,1.038
765,0.859,0.72,0.992
766,0.888,0.748,1.025
767,0.923,0.778,1.056
768,0.963,0.82,1.109
769,0.911,0.773,1.044
770,0.894,0.756,1.026
771,0.876,0.738,1.014
772,0.819,0.687,0.945
773,0.825,0.698,0.952
774,0.813,0.681,0.94
775,0.836,0.704,0.968
776,0.807,0.675,0.94
777,0.836,0.709,0.978
778,0.848,0.715,0.985
779,0.865,0.736,0.998
780,0.882,0.737,1.015
781,0.928,0.777,1.062
782,0.923,0.773,1.055
783,0.957,0.812,1.096
784,0.946,0.796,1.082
785,0.94,0.795,1.078
786,0.969,0.819,1.116
787,0.957,0.807,1.106
788,0.992,0.842,1.143
789,0.98,0.829,1.135
790,1.009,0.86,1.155
791,0.997,0.849,1.153
792,1.021,0.87,1.183
793,1.044,0.888,1.205
794,1.072,0.921,1.244
795,1.067,0.916,1.234
796,1.055,0.905,1.218
797,1.061,0.904,1.224
798,1.09,0.929,1.252
799,1.119,0.962,1.291
800,1.084,0.928,1.252
801,1.072,0.917,1.237
802,1.084,0.927,1.25
803,1.084,0.928,1.247
804,1.061,0.904,1.223
805,1.061,0.909,1.222
806,1.049,0.904,1.21
807,1.055,0.906,1.217
808,1.038,0.883,1.193
809,1.026,0.877,1.182
810,1.009,0.859,1.147
811,1.044,0.887,1.183
812,1.072,0.922,1.215
813,1.067,0.917,1.216
814,1.055,0.904,1.21
815,1.095,0.94,1.256
816,1.032,0.883,1.188
817,1.038,0.883,1.198
818,1.038,0.882,1.188
819,1.032,0.881,1.188
820,0.997,0.848,1.148
821,0.992,0.847,1.145
822,0.94,0.802,1.089
823,0.957,0.812,1.101
824,0.951,0.806,1.096
825,0.946,0.797,1.086
826,0.899,0.761,1.046
827,0.905,0.768,1.055
828,0.888,0.749,1.034
829,0.876,0.737,1.019
830,0.888,0.755,1.037
831,0.894,0.762,1.04
832,0.888,0.756,1.038
833,0.899,0.762,1.044
834,0.905,0.773,1.049
835,0.894,0.754,1.038
836,0.905,0.771,1.049
837,0.888,0.75,1.032
838,0.888,0.749,1.031
839,0.876,0.739,1.014
840,0.842,0.716,0.98
841,0.876,0.739,1.014
842,0.859,0.727,0.993
843,0.853,0.716,0.997
844,0.813,0.675,0.951
845,0.83,0.697,0.974
846,0.836,0.697,0.986
847,0.853,0.714,1.002
848,0.911,0.772,1.061
849,0.894,0.755,1.044
850,0.923,0.779,1.073
851,0.911,0.772,1.062
852,0.905,0.771,1.061
853,0.963,0.824,1.119
854,0.951,0.818,1.107
855,0.946,0.807,1.101
856,0.928,0.8,1.078
857,0.928,0.796,1.074
858,0.98,0.842,1.123
859,1.003,0.871,1.148
860,1.026,0.889,1.18
861,1.032,0.893,1.187
862,1.061,0.916,1.217
863,1.072,0.927,1.227
864,1.055,0.906,1.21
865,1.032,0.892,1.184
866,0.992,0.853,1.143
867,0.969,0.831,1.13
868,0.986,0.853,1.143
869,0.969,0.831,1.125
870,0.951,0.813,1.102
871,0.951,0.819,1.096
872,0.905,0.772,1.048
873,0.905,0.773,1.053
874,0.888,0.75,1.03
875,0.894,0.761,1.038
876,0.911,0.778,1.056
877,0.899,0.761,1.045
878,0.876,0.743,1.022
879,0.865,0.732,1.01
880,0.859,0.727,0.999
881,0.865,0.726,1.011
882,0.836,0.698,0.981
883,0.842,0.704,0.982
884,0.836,0.697,0.976
885,0.842,0.708,0.98
886,0.801,0.669,0.924
887,0.761,0.634,0.888
888,0.744,0.623,0.877
889,0.761,0.634,0.899
890,0.767,0.64,0.905
891,0.778,0.646,0.911
892,0.773,0.634,0.915
893,0.784,0.641,0.921
894,0.796,0.653,0.934
895,0.773,0.635,0.912
896,0.726,0.6,0.854
897,0.755,0.628,0.893
898,0.761,0.633,0.904
899,0.773,0.645,0.916
900,0.807,0.68,0.941
901,0.836,0.709,0.976
902,0.859,0.732,1.002
903,0.871,0.744,1.015
904,0.853,0.731,0.992
905,0.888,0.755,1.037
906,0.876,0.738,1.019
907,0.876,0.738,1.021
908,0.848,0.71,0.991
909,0.871,0.733,1.016
910,0.853,0.715,0.993
911,0.894,0.76,1.042
912,0.928,0.785,1.073
913,0.946,0.797,1.095
914,0.957,0.808,1.106
915,0.969,0.813,1.117
916,0.963,0.807,1.114
917,0.992,0.841,1.159
918,0.98,0.824,1.142
919,0.986,0.835,1.141
920,0.969,0.812,1.119
921,0.969,0.819,1.123
922,0.992,0.83,1.148
923,0.997,0.853,1.152
924,0.986,0.836,1.147
925,0.986,0.842,1.141
926,0.986,0.84,1.142
927,0.98,0.832,1.136
928,0.974,0.824,1.132
929,0.963,0.819,1.109
930,0.923,0.773,1.071
931,0.876,0.738,1.014
932,0.882,0.743,1.022
933,0.842,0.709,0.979
934,0.842,0.709,0.981
935,0.83,0.698,0.97
936,0.836,0.703,0.975
937,0.853,0.721,0.999
938,0.848,0.714,0.986
939,0.871,0.739,1.01
940,0.825,0.703,0.957
941,0.819,0.699,0.952
942,0.801,0.68,0.935
943,0.767,0.646,0.899
944,0.784,0.658,0.907
945,0.784,0.657,0.91
946,0.796,0.679,0.928
947,0.801,0.675,0.93
948,0.796,0.669,0.927
949,0.807,0.675,0.94
950,0.796,0.664,0.939
951,0.79,0.658,0.922
952,0.807,0.679,0.945
953,0.825,0.693,0.963
954,0.819,0.687,0.947
955,0.813,0.68,0.946
956,0.796,0.663,0.923
957,0.819,0.686,0.947
958,0.778,0.645,0.904
959,0.813,0.68,0.941
960,0.801,0.668,0.928
961,0.778,0.646,0.907
962,0.784,0.651,0.911
963,0.813,0.673,0.953
964,0.801,0.669,0.939
965,0.813,0.685,0.947
966,0.796,0.668,0.924
967,0.784,0.652,0.917
968,0.784,0.658,0.924
969,0.778,0.652,0.92
970,0.755,0.633,0.889
971,0.767,0.639,0.907
972,0.784,0.651,0.918
973,0.79,0.652,0.929
974,0.784,0.653,0.922
975,0.825,0.697,0.968
976,0.825,0.696,0.969
977,0.825,0.698,0.962
978,0.83,0.699,0.968
979,0.83,0.692,0.974
980,0.853,0.71,0.991
981,0.882,0.738,1.026
982,0.876,0.733,1.016
983,0.911,0.771,1.049
984,0.94,0.801,1.081
985,0.951,0.812,1.101
986,0.957,0.818,1.103
987,0.946,0.809,1.09
988,0.94,0.806,1.089
989,0.923,0.789,1.071
990,0.928,0.794,1.079
991,0.934,0.796,1.091
992,0.917,0.779,1.071
993,0.905,0.767,1.059
994,0.934,0.801,1.086
995,0.963,0.82,1.113
996,0.992,0.846,1.153
997,0.974,0.83,1.136
