,average,q0025,q0975
151,0.837,0.724,0.941
152,0.841,0.728,0.949
153,0.845,0.724,0.958
154,0.854,0.732,0.964
155,0.858,0.736,0.971
156,0.854,0.731,0.967
157,0.862,0.742,0.975
158,0.883,0.765,1.004
159,0.9,0.779,1.022
160,0.904,0.786,1.024
161,0.908,0.79,1.026
162,0.875,0.761,0.992
163,0.871,0.754,0.984
164,0.904,0.787,1.022
165,0.921,0.799,1.043
166,0.942,0.823,1.077
167,0.95,0.828,1.081
168,0.971,0.85,1.1
169,0.971,0.849,1.097
170,0.988,0.867,1.116
171,1.0,0.878,1.127
172,0.984,0.858,1.106
173,0.979,0.857,1.099
174,0.992,0.875,1.117
175,0.979,0.861,1.097
176,0.95,0.832,1.072
177,0.963,0.842,1.089
178,0.971,0.855,1.098
179,0.963,0.845,1.083
180,0.958,0.837,1.081
181,0.971,0.85,1.086
182,0.963,0.845,1.077
183,0.95,0.83,1.067
184,0.946,0.824,1.063
185,0.946,0.825,1.062
186,0.967,0.84,1.084
187,0.963,0.841,1.083
188,0.967,0.843,1.083
189,0.963,0.838,1.08
190,0.938,0.816,1.058
191,0.958,0.837,1.076
192,0.979,0.858,1.104
193,0.988,0.861,1.114
194,1.0,0.875,1.125
195,0.984,0.854,1.104
196,0.996,0.871,1.122
197,1.005,0.883,1.13
198,1.0,0.882,1.125
199,1.0,0.878,1.126
200,1.017,0.896,1.145
201,1.03,0.904,1.161
202,1.0,0.883,1.127
203,1.013,0.899,1.144
204,1.021,0.9,1.152
205,1.025,0.9,1.162
206,1.034,0.909,1.168
207,1.038,0.916,1.174
208,1.021,0.905,1.154
209,1.017,0.897,1.144
210,0.988,0.866,1.114
211,1.017,0.891,1.154
212,1.017,0.895,1.159
213,0.988,0.867,1.117
214,0.988,0.865,1.122
215,1.009,0.882,1.142
216,1.0,0.871,1.135
217,0.984,0.86,1.115
218,0.975,0.854,1.104
219,0.95,0.824,1.079
220,0.954,0.829,1.079
221,0.975,0.841,1.097
222,1.0,0.87,1.125
223,0.996,0.867,1.118
224,1.025,0.895,1.147
225,1.038,0.901,1.167
226,1.009,0.871,1.134
227,1.013,0.878,1.133
228,0.967,0.837,1.088
229,0.984,0.853,1.105
230,0.979,0.853,1.096
231,0.984,0.853,1.101
232,0.979,0.845,1.097
233,0.958,0.828,1.077
234,0.975,0.841,1.102
235,0.992,0.862,1.122
236,0.988,0.862,1.118
237,0.984,0.857,1.114
238,0.988,0.862,1.113
239,0.984,0.853,1.114
240,0.963,0.833,1.088
241,0.967,0.838,1.096
242,0.954,0.828,1.082
243,0.992,0.863,1.121
244,1.0,0.875,1.135
245,0.996,0.875,1.136
246,1.025,0.903,1.165
247,1.017,0.896,1.153
248,1.013,0.896,1.139
249,1.021,0.899,1.146
250,1.059,0.938,1.184
251,1.059,0.929,1.183
252,1.067,0.939,1.197
253,1.076,0.949,1.202
254,1.084,0.959,1.213
255,1.055,0.937,1.181
256,1.055,0.934,1.183
257,1.059,0.937,1.189
258,1.055,0.933,1.184
259,1.067,0.946,1.202
260,1.067,0.95,1.203
261,1.055,0.94,1.193
262,1.072,0.95,1.206
263,1.046,0.925,1.177
264,1.021,0.902,1.151
265,1.017,0.895,1.147
266,1.0,0.879,1.13
267,1.005,0.882,1.134
268,0.988,0.863,1.112
269,0.958,0.841,1.085
270,0.958,0.846,1.089
271,0.929,0.816,1.05
272,0.925,0.805,1.042
273,0.896,0.779,1.017
274,0.866,0.75,0.983
275,0.871,0.753,0.983
276,0.896,0.778,1.009
277,0.883,0.759,0.993
278,0.879,0.762,0.992
279,0.883,0.766,1.0
280,0.912,0.794,1.029
281,0.938,0.809,1.057
282,0.954,0.831,1.074
283,0.967,0.841,1.095
284,0.979,0.858,1.105
285,0.963,0.842,1.088
286,0.971,0.854,1.1
287,0.975,0.854,1.104
288,0.984,0.856,1.11
289,0.975,0.85,1.106
290,0.992,0.867,1.121
291,1.021,0.888,1.154
292,1.034,0.908,1.168
293,1.017,0.892,1.147
294,0.988,0.867,1.115
295,0.984,0.864,1.11
296,1.009,0.884,1.14
297,1.013,0.891,1.144
298,1.038,0.916,1.168
299,1.017,0.894,1.153
300,0.984,0.862,1.116
301,0.988,0.862,1.118
302,0.988,0.866,1.116
303,0.95,0.832,1.077
304,0.938,0.816,1.06
305,0.954,0.836,1.075
306,0.971,0.85,1.096
307,0.979,0.857,1.102
308,0.971,0.848,1.1
309,0.958,0.825,1.084
310,0.996,0.867,1.125
311,0.963,0.834,1.084
312,0.975,0.841,1.093
313,0.967,0.841,1.092
314,0.954,0.825,1.073
315,0.942,0.816,1.056
316,0.921,0.803,1.041
317,0.921,0.8,1.042
318,0.908,0.791,1.025
319,0.925,0.8,1.045
320,0.917,0.795,1.035
321,0.95,0.832,1.076
322,0.925,0.806,1.042
323,0.917,0.796,1.042
324,0.908,0.791,1.031
325,0.925,0.811,1.045
326,0.946,0.825,1.075
327,0.946,0.825,1.071
328,0.938,0.817,1.062
329,0.946,0.834,1.073
330,0.946,0.829,1.071
331,0.95,0.834,1.076
332,0.942,0.828,1.068
333,0.933,0.815,1.055
334,0.904,0.792,1.025
335,0.904,0.787,1.025
336,0.887,0.771,1.009
337,0.896,0.779,1.014
338,0.879,0.767,0.996
339,0.862,0.75,0.979
340,0.858,0.741,0.968
341,0.854,0.742,0.963
342,0.845,0.733,0.955
343,0.866,0.751,0.979
344,0.858,0.741,0.968
345,0.845,0.729,0.957
346,0.829,0.716,0.941
347,0.858,0.745,0.975
348,0.85,0.734,0.977
349,0.841,0.732,0.963
350,0.858,0.745,0.977
351,0.858,0.745,0.98
352,0.858,0.744,0.98
353,0.858,0.746,0.98
354,0.85,0.739,0.972
355,0.866,0.752,0.988
356,0.833,0.712,0.952
357,0.854,0.729,0.977
358,0.85,0.728,0.971
359,0.871,0.75,1.001
360,0.875,0.753,1.004
361,0.9,0.786,1.025
362,0.912,0.791,1.037
363,0.921,0.795,1.043
364,0.908,0.791,1.034
365,0.908,0.78,1.035
366,0.9,0.778,1.026
367,0.921,0.8,1.051
368,0.921,0.791,1.044
369,0.933,0.804,1.06
370,0.912,0.788,1.037
371,0.892,0.767,1.01
372,0.879,0.754,1.0
373,0.875,0.75,0.994
374,0.871,0.749,0.989
375,0.875,0.752,0.993
376,0.866,0.741,0.987
377,0.837,0.715,0.959
378,0.829,0.711,0.945
379,0.837,0.719,0.955
380,0.812,0.691,0.927
381,0.799,0.674,0.913
382,0.791,0.67,0.909
383,0.779,0.658,0.896
384,0.758,0.644,0.872
385,0.779,0.665,0.897
386,0.766,0.653,0.883
387,0.787,0.674,0.904
388,0.774,0.662,0.894
389,0.795,0.682,0.92
390,0.804,0.694,0.925
391,0.816,0.703,0.945
392,0.812,0.703,0.929
393,0.82,0.708,0.938
394,0.837,0.724,0.955
395,0.85,0.733,0.964
396,0.833,0.716,0.947
397,0.841,0.729,0.95
398,0.879,0.761,0.997
399,0.866,0.749,0.98
400,0.879,0.762,0.996
401,0.875,0.757,0.991
402,0.9,0.783,1.017
403,0.929,0.804,1.047
404,0.938,0.821,1.051
405,0.954,0.833,1.067
406,0.963,0.845,1.076
407,0.971,0.85,1.085
408,0.967,0.845,1.085
409,0.967,0.849,1.083
410,0.963,0.85,1.079
411,0.996,0.883,1.118
412,1.009,0.891,1.13
413,1.0,0.88,1.125
414,0.992,0.873,1.11
415,0.979,0.855,1.105
416,1.005,0.887,1.135
417,1.021,0.895,1.151
418,1.017,0.888,1.152
419,0.988,0.859,1.118
420,0.996,0.87,1.125
421,0.971,0.846,1.096
422,0.946,0.825,1.07
423,0.967,0.845,1.09
424,0.942,0.825,1.06
425,0.942,0.824,1.059
426,0.967,0.846,1.083
427,0.954,0.836,1.073
428,0.958,0.841,1.075
429,0.938,0.816,1.056
430,0.925,0.807,1.045
431,0.917,0.799,1.039
432,0.912,0.799,1.034
433,0.942,0.824,1.071
434,0.954,0.837,1.079
435,0.925,0.807,1.045
436,0.933,0.815,1.054
437,0.958,0.837,1.077
438,0.942,0.821,1.063
439,0.908,0.791,1.021
440,0.917,0.799,1.029
441,0.912,0.791,1.024
442,0.917,0.796,1.035
443,0.908,0.787,1.028
444,0.929,0.811,1.045
445,0.925,0.807,1.042
446,0.904,0.791,1.018
447,0.912,0.796,1.021
448,0.904,0.787,1.018
449,0.883,0.767,0.999
450,0.875,0.758,0.989
451,0.854,0.742,0.97
452,0.866,0.757,0.983
453,0.85,0.737,0.96
454,0.85,0.738,0.966
455,0.854,0.745,0.975
456,0.866,0.753,0.979
457,0.862,0.749,0.979
458,0.858,0.74,0.971
459,0.845,0.728,0.955
460,0.858,0.74,0.963
461,0.845,0.733,0.954
462,0.829,0.719,0.939
463,0.85,0.737,0.959
464,0.833,0.721,0.945
465,0.862,0.75,0.976
466,0.871,0.757,0.988
467,0.904,0.79,1.025
468,0.912,0.798,1.026
469,0.925,0.803,1.042
470,0.929,0.809,1.044
471,0.938,0.812,1.061
472,0.904,0.787,1.021
473,0.954,0.832,1.081
474,0.938,0.811,1.063
475,0.942,0.824,1.067
476,0.967,0.838,1.093
477,0.979,0.854,1.1
478,0.988,0.861,1.113
479,1.017,0.884,1.143
480,1.009,0.875,1.135
481,0.984,0.854,1.105
482,0.971,0.84,1.093
483,0.971,0.842,1.086
484,0.992,0.865,1.105
485,0.992,0.864,1.104
486,1.013,0.878,1.133
487,0.971,0.837,1.091
488,1.017,0.887,1.139
489,1.034,0.905,1.163
490,0.996,0.867,1.119
491,1.013,0.882,1.134
492,1.009,0.879,1.13
493,0.988,0.859,1.108
494,0.963,0.839,1.087
495,0.938,0.816,1.06
496,0.938,0.816,1.051
497,0.95,0.825,1.07
498,0.95,0.826,1.07
499,0.963,0.846,1.088
500,0.975,0.862,1.094
501,1.0,0.879,1.12
502,0.996,0.869,1.118
503,1.009,0.883,1.136
504,1.021,0.896,1.148
505,1.025,0.905,1.152
506,1.009,0.888,1.133
507,1.025,0.908,1.154
508,1.009,0.887,1.139
509,1.009,0.887,1.139
510,1.0,0.872,1.122
511,1.005,0.875,1.133
512,1.025,0.9,1.154
513,0.975,0.858,1.099
514,0.996,0.879,1.126
515,0.988,0.869,1.119
516,0.984,0.866,1.111
517,1.0,0.877,1.129
518,0.992,0.874,1.121
519,0.988,0.871,1.112
520,0.988,0.87,1.117
521,1.005,0.887,1.133
522,1.017,0.899,1.141
523,1.042,0.918,1.172
524,1.046,0.921,1.18
525,1.021,0.892,1.16
526,1.0,0.878,1.128
527,1.009,0.879,1.133
528,0.996,0.869,1.125
529,1.0,0.875,1.121
530,0.992,0.869,1.113
531,0.984,0.859,1.108
532,0.967,0.845,1.09
533,0.988,0.862,1.111
534,0.996,0.874,1.119
535,0.979,0.85,1.108
536,0.975,0.85,1.106
537,0.963,0.84,1.092
538,0.954,0.83,1.082
539,0.984,0.853,1.109
540,0.954,0.829,1.08
541,0.95,0.826,1.066
542,0.95,0.827,1.069
543,0.95,0.829,1.071
544,0.954,0.833,1.075
545,0.975,0.851,1.093
546,0.946,0.825,1.062
547,0.958,0.837,1.075
548,0.979,0.859,1.102
549,1.009,0.884,1.139
550,1.013,0.887,1.146
551,0.996,0.871,1.124
552,1.005,0.886,1.138
553,0.984,0.864,1.111
554,0.984,0.862,1.11
555,0.975,0.854,1.101
556,0.979,0.862,1.104
557,0.963,0.841,1.088
558,0.925,0.813,1.047
559,0.875,0.758,0.993
560,0.875,0.758,0.995
561,0.845,0.729,0.962
562,0.841,0.728,0.957
563,0.854,0.744,0.968
564,0.854,0.736,0.967
565,0.875,0.756,0.996
566,0.866,0.746,0.983
567,0.85,0.733,0.967
568,0.854,0.738,0.974
569,0.808,0.699,0.926
570,0.804,0.695,0.921
571,0.808,0.7,0.925
572,0.829,0.72,0.947
573,0.837,0.724,0.95
574,0.804,0.695,0.921
575,0.804,0.694,0.922
576,0.829,0.717,0.943
577,0.816,0.703,0.933
578,0.829,0.711,0.947
579,0.795,0.678,0.912
580,0.804,0.687,0.916
581,0.795,0.674,0.909
582,0.795,0.678,0.905
583,0.783,0.671,0.899
584,0.766,0.656,0.876
585,0.774,0.662,0.887
586,0.791,0.672,0.904
587,0.758,0.649,0.866
588,0.779,0.665,0.884
589,0.787,0.674,0.892
590,0.812,0.699,0.917
591,0.829,0.711,0.935
592,0.845,0.725,0.956
593,0.85,0.733,0.962
594,0.871,0.754,0.98
595,0.871,0.757,0.979
596,0.854,0.744,0.959
597,0.845,0.734,0.953
598,0.833,0.72,0.934
599,0.845,0.728,0.953
600,0.825,0.708,0.933
601,0.82,0.706,0.929
602,0.854,0.738,0.972
603,0.858,0.749,0.972
604,0.871,0.753,0.985
605,0.892,0.771,1.008
606,0.925,0.811,1.044
607,0.921,0.809,1.035
608,0.938,0.821,1.059
609,0.938,0.821,1.056
610,0.942,0.825,1.062
611,0.971,0.845,1.092
612,0.996,0.871,1.118
613,0.975,0.849,1.094
614,0.979,0.854,1.101
615,0.992,0.871,1.114
616,0.996,0.869,1.118
617,0.996,0.867,1.117
618,1.03,0.898,1.152
619,1.034,0.9,1.164
620,1.009,0.875,1.138
621,0.967,0.837,1.088
622,0.958,0.833,1.08
623,0.984,0.853,1.109
624,0.984,0.858,1.105
625,0.967,0.845,1.092
626,0.967,0.841,1.096
627,0.967,0.842,1.097
628,0.933,0.812,1.059
629,0.938,0.811,1.059
630,0.938,0.812,1.058
631,0.942,0.815,1.064
632,0.95,0.828,1.076
633,0.938,0.815,1.06
634,0.942,0.817,1.069
635,0.933,0.816,1.056
636,0.917,0.801,1.037
637,0.933,0.817,1.051
638,0.946,0.833,1.063
639,0.929,0.816,1.044
640,0.933,0.817,1.055
641,0.921,0.803,1.038
642,0.9,0.783,1.013
643,0.908,0.793,1.025
644,0.896,0.778,1.013
645,0.871,0.754,0.985
646,0.866,0.748,0.986
647,0.875,0.753,0.996
648,0.871,0.749,0.995
649,0.9,0.778,1.026
650,0.892,0.77,1.015
651,0.883,0.766,1.007
652,0.879,0.757,1.0
653,0.904,0.779,1.025
654,0.904,0.774,1.021
655,0.942,0.812,1.063
656,0.95,0.82,1.075
657,0.942,0.81,1.071
658,0.95,0.816,1.082
659,0.958,0.828,1.09
660,0.979,0.85,1.115
661,0.975,0.845,1.112
662,0.975,0.849,1.105
663,0.95,0.828,1.078
664,0.971,0.849,1.1
665,0.971,0.845,1.101
666,0.938,0.807,1.068
667,0.917,0.787,1.038
668,0.933,0.804,1.059
669,0.967,0.836,1.089
670,0.988,0.858,1.114
671,0.979,0.853,1.106
672,0.942,0.816,1.067
673,0.967,0.84,1.089
674,0.967,0.84,1.094
675,0.979,0.85,1.101
676,0.984,0.853,1.1
677,0.975,0.845,1.101
678,0.988,0.854,1.106
679,1.0,0.873,1.125
680,1.0,0.875,1.126
681,0.988,0.861,1.109
682,0.971,0.845,1.091
683,0.967,0.844,1.086
684,0.958,0.833,1.075
685,0.929,0.811,1.048
686,0.958,0.833,1.081
687,0.954,0.837,1.08
688,0.929,0.809,1.056
689,0.933,0.816,1.067
690,0.942,0.82,1.074
691,0.95,0.832,1.078
692,0.95,0.837,1.077
693,0.963,0.845,1.085
694,0.963,0.845,1.089
695,0.971,0.851,1.098
696,0.967,0.85,1.097
697,0.967,0.854,1.092
698,0.946,0.828,1.067
699,0.938,0.823,1.058
700,0.958,0.846,1.081
701,0.938,0.824,1.056
702,0.963,0.845,1.082
703,0.971,0.852,1.084
704,0.984,0.862,1.101
705,0.979,0.858,1.097
706,0.971,0.854,1.088
707,0.971,0.857,1.096
708,0.963,0.853,1.088
709,0.917,0.804,1.034
710,0.946,0.832,1.067
711,0.938,0.824,1.054
712,0.95,0.836,1.075
713,0.979,0.862,1.102
714,0.996,0.879,1.122
715,1.0,0.884,1.13
716,0.958,0.839,1.081
717,0.954,0.833,1.077
718,0.984,0.858,1.105
719,0.996,0.876,1.113
720,1.017,0.895,1.138
721,0.979,0.858,1.105
722,0.988,0.867,1.109
723,0.967,0.849,1.087
724,0.979,0.861,1.1
725,0.954,0.837,1.071
726,0.946,0.832,1.058
727,0.917,0.8,1.034
728,0.95,0.833,1.07
729,0.967,0.849,1.087
730,0.992,0.874,1.113
731,0.988,0.871,1.112
732,0.95,0.837,1.068
733,0.938,0.824,1.054
734,0.942,0.832,1.056
735,0.933,0.82,1.049
736,0.896,0.786,1.009
737,0.879,0.769,0.991
738,0.892,0.779,1.004
739,0.908,0.796,1.03
740,0.925,0.811,1.05
741,0.896,0.778,1.021
742,0.883,0.766,1.005
743,0.892,0.766,1.009
744,0.904,0.786,1.027
745,0.892,0.773,1.016
746,0.896,0.771,1.022
747,0.875,0.754,0.999
748,0.904,0.783,1.03
749,0.908,0.792,1.037
750,0.917,0.799,1.043
751,0.912,0.798,1.038
752,0.917,0.799,1.042
753,0.904,0.79,1.026
754,0.896,0.783,1.018
755,0.912,0.798,1.041
756,0.929,0.812,1.053
757,0.929,0.816,1.052
758,0.929,0.811,1.051
759,0.908,0.796,1.029
760,0.912,0.797,1.033
761,0.917,0.8,1.042
762,0.912,0.795,1.038
763,0.9,0.782,1.025
764,0.892,0.774,1.009
765,0.904,0.788,1.024
766,0.925,0.811,1.043
767,0.925,0.813,1.043
768,0.9,0.79,1.022
769,0.879,0.761,1.0
770,0.871,0.761,0.997
771,0.883,0.765,1.004
772,0.875,0.765,0.992
773,0.871,0.754,0.992
774,0.841,0.732,0.964
775,0.85,0.744,0.985
776,0.845,0.736,0.977
777,0.866,0.758,0.996
778,0.866,0.757,0.995
779,0.862,0.753,0.989
780,0.866,0.758,0.995
781,0.862,0.749,0.99
782,0.866,0.75,0.995
783,0.908,0.795,1.034
784,0.904,0.787,1.034
785,0.904,0.783,1.034
786,0.896,0.774,1.021
787,0.904,0.786,1.031
788,0.917,0.803,1.041
789,0.912,0.8,1.037
790,0.9,0.787,1.025
791,0.921,0.807,1.049
792,0.95,0.837,1.076
793,0.958,0.845,1.088
794,0.954,0.84,1.081
795,0.963,0.842,1.088
796,0.912,0.8,1.029
797,0.942,0.825,1.064
798,0.929,0.817,1.051
799,0.929,0.815,1.051
800,0.892,0.778,1.014
801,0.887,0.775,1.004
802,0.904,0.795,1.03
803,0.912,0.796,1.036
804,0.904,0.791,1.033
805,0.887,0.777,1.017
806,0.917,0.805,1.046
807,0.908,0.794,1.035
808,0.883,0.77,1.009
809,0.854,0.741,0.979
810,0.825,0.713,0.947
811,0.829,0.715,0.951
812,0.866,0.75,0.988
813,0.896,0.778,1.026
814,0.892,0.77,1.024
815,0.896,0.782,1.027
816,0.9,0.783,1.03
817,0.9,0.778,1.022
818,0.908,0.787,1.033
819,0.917,0.791,1.039
820,0.925,0.799,1.046
821,0.896,0.771,1.017
822,0.887,0.769,1.013
823,0.883,0.77,1.005
824,0.879,0.761,1.0
825,0.858,0.745,0.976
826,0.866,0.745,0.988
827,0.879,0.763,1.0
828,0.854,0.74,0.972
829,0.871,0.758,0.989
830,0.858,0.745,0.976
831,0.875,0.766,0.992
832,0.875,0.771,0.995
833,0.875,0.766,0.991
834,0.875,0.766,0.991
835,0.858,0.75,0.976
836,0.871,0.762,0.984
837,0.883,0.77,0.997
838,0.879,0.766,0.997
839,0.871,0.758,0.986
840,0.862,0.753,0.98
841,0.854,0.738,0.968
842,0.85,0.732,0.966
843,0.871,0.749,0.991
844,0.879,0.757,0.993
845,0.9,0.778,1.022
846,0.908,0.775,1.029
847,0.879,0.754,0.995
848,0.908,0.787,1.025
849,0.9,0.782,1.018
850,0.908,0.791,1.026
851,0.9,0.782,1.024
852,0.883,0.766,1.005
853,0.9,0.782,1.02
854,0.908,0.79,1.034
855,0.883,0.765,1.012
856,0.9,0.783,1.026
857,0.892,0.779,1.014
858,0.908,0.794,1.03
859,0.908,0.788,1.033
860,0.9,0.782,1.017
861,0.896,0.779,1.017
862,0.921,0.803,1.047
863,0.917,0.798,1.042
864,0.887,0.765,1.006
865,0.875,0.752,0.991
866,0.929,0.809,1.052
867,0.938,0.816,1.06
868,0.938,0.821,1.062
869,0.946,0.825,1.076
870,0.95,0.831,1.076
871,0.95,0.829,1.071
872,0.958,0.833,1.084
873,0.942,0.821,1.067
874,0.925,0.807,1.046
875,0.929,0.809,1.051
876,0.942,0.821,1.067
877,0.933,0.811,1.056
878,0.933,0.811,1.059
879,0.925,0.8,1.051
880,0.933,0.807,1.054
881,0.929,0.804,1.05
882,0.912,0.79,1.038
883,0.942,0.812,1.066
884,0.908,0.779,1.026
885,0.9,0.778,1.022
886,0.921,0.795,1.046
887,0.887,0.766,1.006
888,0.9,0.775,1.024
889,0.887,0.765,1.013
890,0.896,0.775,1.022
891,0.875,0.754,1.001
892,0.841,0.725,0.958
893,0.866,0.749,0.985
894,0.875,0.758,0.997
895,0.871,0.76,0.999
896,0.875,0.762,1.002
897,0.883,0.771,1.009
898,0.921,0.804,1.055
899,0.912,0.795,1.042
900,0.917,0.796,1.047
901,0.908,0.792,1.035
902,0.9,0.782,1.025
903,0.896,0.779,1.02
904,0.854,0.736,0.979
905,0.875,0.753,1.0
906,0.879,0.758,0.996
907,0.875,0.758,0.996
908,0.871,0.753,0.988
909,0.862,0.748,0.979
910,0.879,0.762,1.002
911,0.858,0.741,0.976
912,0.9,0.778,1.021
913,0.921,0.799,1.037
914,0.925,0.8,1.042
915,0.921,0.8,1.037
916,0.954,0.833,1.071
917,0.958,0.83,1.076
918,0.967,0.846,1.093
919,0.946,0.824,1.072
920,0.938,0.817,1.063
921,0.967,0.847,1.091
922,0.95,0.834,1.069
923,0.917,0.8,1.034
924,0.892,0.778,1.012
925,0.866,0.752,0.984
926,0.845,0.724,0.958
927,0.841,0.724,0.958
928,0.871,0.753,0.995
929,0.875,0.752,0.994
930,0.904,0.779,1.022
931,0.912,0.788,1.035
932,0.933,0.811,1.05
933,0.929,0.807,1.045
934,0.938,0.813,1.06
935,0.917,0.795,1.041
936,0.921,0.799,1.047
937,0.908,0.788,1.029
938,0.908,0.799,1.034
939,0.925,0.808,1.055
940,0.95,0.83,1.081
941,0.984,0.867,1.113
942,0.971,0.854,1.096
943,0.963,0.841,1.088
944,0.967,0.845,1.088
945,0.975,0.862,1.098
946,0.971,0.858,1.097
947,0.971,0.861,1.097
948,0.938,0.824,1.064
949,0.938,0.822,1.063
950,0.938,0.824,1.057
951,0.938,0.821,1.061
952,0.929,0.816,1.053
953,0.921,0.807,1.044
954,0.929,0.815,1.05
955,0.929,0.809,1.057
956,0.921,0.8,1.048
957,0.925,0.808,1.046
958,0.917,0.8,1.038
959,0.904,0.783,1.026
960,0.866,0.748,0.987
961,0.841,0.725,0.962
962,0.854,0.737,0.967
963,0.845,0.728,0.958
964,0.866,0.744,0.98
965,0.854,0.736,0.965
966,0.845,0.72,0.963
967,0.858,0.737,0.975
968,0.866,0.75,0.987
969,0.858,0.737,0.976
970,0.841,0.719,0.958
971,0.845,0.729,0.958
972,0.866,0.749,0.987
973,0.854,0.746,0.967
974,0.858,0.745,0.975
975,0.841,0.725,0.951
976,0.825,0.712,0.933
977,0.833,0.72,0.951
978,0.833,0.72,0.946
979,0.833,0.72,0.949
980,0.825,0.712,0.942
981,0.858,0.744,0.98
982,0.862,0.748,0.984
983,0.841,0.728,0.96
984,0.845,0.736,0.963
985,0.837,0.724,0.958
986,0.833,0.724,0.951
987,0.82,0.712,0.933
988,0.816,0.707,0.934
989,0.829,0.72,0.95
990,0.85,0.741,0.975
991,0.883,0.774,1.006
992,0.883,0.775,1.014
993,0.9,0.791,1.028
994,0.908,0.795,1.038
995,0.9,0.791,1.025
996,0.879,0.769,1.004
997,0.858,0.75,0.983
