,average,q0025,q0975
161,0.846,0.703,1.003
162,0.826,0.683,0.977
163,0.82,0.682,0.97
164,0.794,0.649,0.932
165,0.807,0.664,0.957
166,0.846,0.702,0.997
167,0.813,0.669,0.96
168,0.8,0.656,0.946
169,0.813,0.669,0.958
170,0.813,0.669,0.959
171,0.826,0.688,0.977
172,0.813,0.674,0.958
173,0.84,0.695,0.985
174,0.853,0.708,1.003
175,0.872,0.721,1.024
176,0.872,0.71,1.017
177,0.872,0.721,1.023
178,0.859,0.712,1.004
179,0.872,0.729,1.022
180,0.918,0.768,1.067
181,0.885,0.734,1.03
182,0.899,0.742,1.042
183,0.899,0.748,1.043
184,0.938,0.787,1.088
185,0.944,0.793,1.095
186,0.964,0.807,1.114
187,1.017,0.865,1.169
188,1.03,0.873,1.188
189,1.023,0.867,1.181
190,1.01,0.854,1.162
191,1.017,0.858,1.175
192,1.017,0.859,1.169
193,0.997,0.84,1.142
194,0.997,0.84,1.143
195,0.99,0.834,1.142
196,0.997,0.835,1.146
197,0.951,0.8,1.096
198,0.931,0.786,1.075
199,0.892,0.746,1.037
200,0.872,0.727,1.011
201,0.866,0.717,1.011
202,0.885,0.742,1.035
203,0.885,0.729,1.036
204,0.879,0.734,1.03
205,0.879,0.734,1.028
206,0.885,0.735,1.041
207,0.866,0.721,1.016
208,0.866,0.723,1.018
209,0.885,0.735,1.042
210,0.899,0.748,1.056
211,0.905,0.761,1.067
212,0.885,0.735,1.041
213,0.846,0.702,0.996
214,0.846,0.695,0.992
215,0.82,0.675,0.971
216,0.807,0.662,0.956
217,0.807,0.668,0.957
218,0.807,0.669,0.957
219,0.813,0.675,0.958
220,0.787,0.649,0.923
221,0.761,0.63,0.898
222,0.754,0.623,0.893
223,0.748,0.611,0.886
224,0.735,0.598,0.872
225,0.728,0.603,0.865
226,0.767,0.636,0.906
227,0.781,0.648,0.924
228,0.748,0.616,0.884
229,0.748,0.616,0.892
230,0.735,0.602,0.88
231,0.781,0.65,0.925
232,0.767,0.636,0.912
233,0.787,0.656,0.932
234,0.761,0.63,0.906
235,0.754,0.622,0.901
236,0.774,0.636,0.926
237,0.748,0.61,0.899
238,0.767,0.637,0.918
239,0.781,0.649,0.931
240,0.8,0.669,0.952
241,0.781,0.649,0.925
242,0.781,0.649,0.931
243,0.794,0.661,0.938
244,0.781,0.649,0.924
245,0.807,0.682,0.952
246,0.82,0.688,0.966
247,0.84,0.701,0.984
248,0.813,0.675,0.958
249,0.807,0.669,0.945
250,0.82,0.683,0.97
251,0.8,0.669,0.938
252,0.807,0.674,0.945
253,0.8,0.67,0.94
254,0.787,0.661,0.925
255,0.774,0.649,0.917
256,0.787,0.657,0.925
257,0.794,0.657,0.931
258,0.813,0.683,0.951
259,0.853,0.722,0.997
260,0.885,0.754,1.037
261,0.892,0.754,1.049
262,0.905,0.766,1.056
263,0.905,0.766,1.062
264,0.905,0.76,1.069
265,0.944,0.795,1.113
266,0.964,0.814,1.134
267,0.944,0.793,1.108
268,0.931,0.78,1.077
269,0.925,0.775,1.076
270,0.951,0.8,1.114
271,0.951,0.801,1.114
272,0.958,0.808,1.115
273,0.944,0.798,1.095
274,0.938,0.787,1.089
275,0.964,0.807,1.128
276,1.004,0.847,1.173
277,0.997,0.84,1.161
278,0.997,0.841,1.161
279,0.984,0.831,1.154
280,0.951,0.799,1.116
281,0.931,0.775,1.094
282,0.938,0.787,1.096
283,0.912,0.761,1.072
284,0.853,0.71,0.999
285,0.866,0.727,1.022
286,0.866,0.722,1.017
287,0.84,0.702,0.983
288,0.813,0.675,0.951
289,0.794,0.658,0.931
290,0.787,0.65,0.926
291,0.761,0.629,0.904
292,0.741,0.61,0.884
293,0.774,0.642,0.919
294,0.741,0.616,0.885
295,0.735,0.604,0.88
296,0.754,0.623,0.904
297,0.767,0.636,0.917
298,0.728,0.597,0.879
299,0.735,0.603,0.886
300,0.735,0.603,0.892
301,0.735,0.603,0.891
302,0.708,0.577,0.853
303,0.715,0.583,0.86
304,0.728,0.59,0.873
305,0.728,0.597,0.866
306,0.702,0.571,0.833
307,0.682,0.557,0.814
308,0.682,0.551,0.815
309,0.702,0.565,0.84
310,0.728,0.596,0.865
311,0.741,0.603,0.879
312,0.787,0.643,0.931
313,0.8,0.655,0.941
314,0.859,0.715,0.997
315,0.859,0.708,0.992
316,0.853,0.702,0.991
317,0.853,0.703,0.992
318,0.899,0.748,1.042
319,0.905,0.761,1.049
320,0.931,0.781,1.083
321,0.944,0.786,1.097
322,0.964,0.813,1.121
323,0.971,0.82,1.135
324,0.984,0.833,1.15
325,0.977,0.826,1.143
326,0.984,0.833,1.145
327,0.997,0.846,1.153
328,0.997,0.852,1.156
329,1.01,0.859,1.181
330,1.03,0.88,1.196
331,0.971,0.821,1.14
332,0.997,0.846,1.161
333,1.017,0.861,1.178
334,1.017,0.861,1.174
335,1.017,0.865,1.173
336,1.004,0.859,1.161
337,0.964,0.82,1.115
338,0.99,0.84,1.141
339,0.984,0.838,1.136
340,0.964,0.819,1.114
341,0.938,0.788,1.087
342,0.918,0.773,1.068
343,0.912,0.767,1.062
344,0.925,0.773,1.082
345,0.853,0.715,0.998
346,0.833,0.695,0.971
347,0.833,0.689,0.983
348,0.833,0.683,0.981
349,0.8,0.662,0.95
350,0.761,0.629,0.912
351,0.8,0.656,0.95
352,0.767,0.623,0.912
353,0.807,0.662,0.963
354,0.84,0.696,0.998
355,0.84,0.695,0.999
356,0.813,0.669,0.976
357,0.8,0.656,0.965
358,0.853,0.702,1.011
359,0.879,0.727,1.035
360,0.925,0.767,1.083
361,0.944,0.785,1.107
362,0.931,0.781,1.091
363,0.964,0.819,1.121
364,0.997,0.846,1.166
365,0.984,0.833,1.153
366,0.99,0.839,1.154
367,1.017,0.866,1.188
368,1.004,0.846,1.174
369,0.997,0.84,1.166
370,1.004,0.851,1.175
371,1.017,0.866,1.188
372,1.023,0.877,1.194
373,1.049,0.898,1.212
374,1.063,0.913,1.227
375,1.063,0.919,1.235
376,1.03,0.885,1.205
377,1.01,0.861,1.175
378,1.03,0.88,1.199
379,1.049,0.904,1.221
380,1.036,0.886,1.201
381,1.03,0.88,1.199
382,1.023,0.878,1.195
383,1.043,0.897,1.22
384,1.004,0.86,1.174
385,1.03,0.885,1.207
386,1.03,0.884,1.213
387,1.043,0.893,1.228
388,1.017,0.865,1.196
389,0.984,0.827,1.155
390,0.944,0.794,1.109
391,0.931,0.781,1.09
392,0.944,0.792,1.101
393,0.931,0.787,1.092
394,0.931,0.787,1.095
395,0.951,0.806,1.114
396,0.944,0.8,1.109
397,0.931,0.792,1.094
398,0.938,0.793,1.094
399,0.912,0.766,1.068
400,0.905,0.767,1.062
401,0.885,0.747,1.038
402,0.872,0.722,1.024
403,0.905,0.754,1.062
404,0.872,0.733,1.03
405,0.879,0.734,1.036
406,0.84,0.69,0.991
407,0.84,0.689,0.979
408,0.82,0.668,0.957
409,0.853,0.707,0.998
410,0.872,0.721,1.023
411,0.872,0.715,1.017
412,0.859,0.71,1.01
413,0.853,0.707,0.991
414,0.826,0.682,0.971
415,0.84,0.695,0.99
416,0.82,0.676,0.965
417,0.813,0.675,0.958
418,0.807,0.67,0.951
419,0.82,0.669,0.969
420,0.84,0.69,0.991
421,0.872,0.721,1.022
422,0.872,0.715,1.018
423,0.899,0.74,1.05
424,0.899,0.742,1.05
425,0.872,0.721,1.024
426,0.872,0.721,1.022
427,0.866,0.715,1.015
428,0.892,0.749,1.042
429,0.892,0.742,1.042
430,0.892,0.741,1.049
431,0.912,0.761,1.075
432,0.918,0.761,1.083
433,0.944,0.793,1.107
434,0.99,0.839,1.155
435,0.984,0.827,1.147
436,1.03,0.866,1.194
437,0.997,0.834,1.156
438,0.984,0.827,1.146
439,1.01,0.853,1.174
440,1.01,0.853,1.179
441,1.017,0.853,1.185
442,1.036,0.866,1.206
443,1.017,0.853,1.18
444,0.997,0.839,1.163
445,1.004,0.839,1.167
446,0.997,0.827,1.168
447,0.99,0.826,1.151
448,1.004,0.839,1.168
449,0.984,0.826,1.149
450,0.984,0.815,1.14
451,0.971,0.812,1.129
452,0.984,0.82,1.147
453,0.99,0.833,1.148
454,0.977,0.82,1.137
455,0.997,0.841,1.155
456,0.964,0.815,1.118
457,0.997,0.853,1.155
458,1.023,0.873,1.186
459,0.99,0.841,1.157
460,0.984,0.84,1.148
461,0.997,0.846,1.155
462,0.944,0.8,1.096
463,0.971,0.82,1.127
464,0.99,0.839,1.154
465,0.99,0.842,1.147
466,0.964,0.814,1.121
467,0.971,0.82,1.123
468,0.958,0.82,1.114
469,0.964,0.82,1.12
470,0.984,0.835,1.139
471,0.958,0.814,1.107
472,0.951,0.809,1.108
473,0.99,0.84,1.147
474,0.99,0.839,1.152
475,1.023,0.866,1.18
476,1.036,0.872,1.201
477,1.043,0.88,1.206
478,1.056,0.897,1.227
479,1.128,0.959,1.299
480,1.128,0.964,1.305
481,1.148,0.984,1.318
482,1.174,0.991,1.339
483,1.161,0.984,1.331
484,1.174,0.998,1.34
485,1.167,0.991,1.332
486,1.187,1.022,1.357
487,1.22,1.048,1.39
488,1.2,1.028,1.376
489,1.22,1.036,1.403
490,1.259,1.07,1.433
491,1.266,1.069,1.444
492,1.266,1.077,1.442
493,1.24,1.062,1.416
494,1.246,1.064,1.431
495,1.22,1.045,1.404
496,1.194,1.017,1.372
497,1.207,1.031,1.379
498,1.174,1.011,1.345
499,1.161,0.997,1.334
500,1.148,0.971,1.319
501,1.115,0.944,1.284
502,1.082,0.92,1.25
503,1.069,0.904,1.231
504,1.03,0.865,1.192
505,1.036,0.872,1.195
506,1.017,0.854,1.179
507,0.964,0.808,1.116
508,0.944,0.794,1.096
509,0.931,0.792,1.076
510,0.912,0.761,1.055
511,0.872,0.729,1.01
512,0.866,0.729,1.01
513,0.866,0.728,1.005
514,0.846,0.707,0.99
515,0.833,0.696,0.978
516,0.859,0.721,1.004
517,0.859,0.715,1.017
518,0.853,0.71,1.011
519,0.846,0.702,0.996
520,0.846,0.695,1.002
521,0.853,0.708,1.003
522,0.866,0.715,1.017
523,0.826,0.676,0.97
524,0.833,0.683,0.978
525,0.866,0.715,1.011
526,0.846,0.696,0.983
527,0.879,0.734,1.035
528,0.905,0.755,1.061
529,0.938,0.78,1.094
530,0.944,0.793,1.096
531,0.931,0.774,1.083
532,0.958,0.8,1.111
533,0.964,0.805,1.12
534,0.984,0.827,1.148
535,0.997,0.846,1.155
536,1.023,0.867,1.186
537,1.03,0.872,1.192
538,1.049,0.885,1.214
539,1.036,0.878,1.195
540,0.997,0.845,1.148
541,0.997,0.839,1.149
542,1.056,0.892,1.216
543,1.069,0.905,1.228
544,1.108,0.944,1.275
545,1.095,0.932,1.261
546,1.082,0.917,1.244
547,1.082,0.923,1.246
548,1.076,0.919,1.233
549,1.043,0.893,1.2
550,1.023,0.872,1.183
551,0.977,0.832,1.135
552,1.017,0.854,1.175
553,0.984,0.826,1.141
554,0.951,0.794,1.109
555,0.912,0.761,1.063
556,0.892,0.746,1.055
557,0.866,0.721,1.011
558,0.872,0.722,1.018
559,0.853,0.708,1.004
560,0.853,0.708,0.997
561,0.82,0.676,0.964
562,0.826,0.683,0.973
563,0.859,0.715,1.01
564,0.872,0.734,1.022
565,0.846,0.709,0.99
566,0.846,0.709,0.996
567,0.807,0.675,0.95
568,0.82,0.689,0.965
569,0.853,0.721,1.003
570,0.807,0.681,0.95
571,0.82,0.682,0.971
572,0.82,0.677,0.983
573,0.826,0.682,0.978
574,0.853,0.709,0.992
575,0.879,0.734,1.024
576,0.899,0.76,1.048
577,0.899,0.755,1.05
578,0.918,0.773,1.068
579,0.899,0.754,1.056
580,0.899,0.749,1.05
581,0.912,0.767,1.069
582,0.899,0.756,1.048
583,0.912,0.761,1.063
584,0.925,0.781,1.076
585,0.958,0.813,1.115
586,0.944,0.801,1.101
587,0.925,0.781,1.076
588,0.912,0.767,1.069
589,0.931,0.782,1.084
590,0.931,0.786,1.083
591,0.951,0.796,1.103
592,0.938,0.78,1.095
593,0.938,0.775,1.089
594,0.899,0.747,1.043
595,0.899,0.742,1.044
596,0.905,0.753,1.05
597,0.885,0.742,1.024
598,0.879,0.739,1.023
599,0.879,0.727,1.029
600,0.866,0.721,1.007
601,0.872,0.727,1.01
602,0.879,0.734,1.018
603,0.879,0.729,1.023
604,0.866,0.715,1.009
605,0.885,0.735,1.03
606,0.879,0.74,1.028
607,0.879,0.735,1.024
608,0.872,0.727,1.018
609,0.853,0.702,1.002
610,0.899,0.74,1.056
611,0.918,0.767,1.077
612,0.899,0.748,1.063
613,0.905,0.756,1.075
614,0.879,0.734,1.037
615,0.899,0.754,1.062
616,0.931,0.787,1.09
617,0.925,0.781,1.076
618,0.899,0.747,1.059
619,0.879,0.728,1.031
620,0.885,0.742,1.041
621,0.899,0.755,1.057
622,0.918,0.776,1.086
623,0.971,0.821,1.135
624,1.01,0.859,1.18
625,0.997,0.84,1.167
626,0.997,0.845,1.166
627,1.01,0.853,1.186
628,0.984,0.834,1.15
629,0.977,0.833,1.147
630,0.971,0.834,1.137
631,0.971,0.839,1.136
632,0.964,0.827,1.128
633,1.004,0.86,1.169
634,1.043,0.893,1.212
635,1.063,0.919,1.224
636,1.063,0.919,1.227
637,1.056,0.911,1.221
638,1.095,0.945,1.267
639,1.082,0.932,1.255
640,1.069,0.912,1.248
641,1.089,0.938,1.267
642,1.115,0.96,1.292
643,1.115,0.956,1.297
644,1.095,0.938,1.278
645,1.043,0.891,1.219
646,1.056,0.899,1.233
647,1.036,0.881,1.213
648,1.049,0.892,1.226
649,1.063,0.911,1.246
650,1.063,0.903,1.247
651,1.063,0.899,1.244
652,1.043,0.884,1.22
653,1.049,0.898,1.22
654,1.043,0.892,1.208
655,1.063,0.912,1.236
656,1.03,0.885,1.196
657,1.043,0.898,1.219
658,1.004,0.858,1.18
659,0.977,0.832,1.142
660,0.997,0.852,1.162
661,1.01,0.866,1.174
662,0.958,0.813,1.116
663,0.925,0.78,1.085
664,0.918,0.779,1.075
665,0.899,0.753,1.057
666,0.859,0.721,1.012
667,0.853,0.709,0.998
668,0.859,0.721,1.01
669,0.905,0.766,1.049
670,0.905,0.768,1.061
671,0.944,0.807,1.095
672,0.944,0.805,1.1
673,0.925,0.78,1.073
674,0.931,0.78,1.088
675,0.899,0.748,1.056
676,0.892,0.747,1.043
677,0.918,0.769,1.063
678,0.912,0.768,1.057
679,0.879,0.734,1.024
680,0.866,0.72,1.017
681,0.866,0.722,1.016
682,0.846,0.702,0.991
683,0.879,0.734,1.038
684,0.879,0.735,1.034
685,0.892,0.747,1.049
686,0.905,0.76,1.063
687,0.918,0.768,1.089
688,0.905,0.76,1.069
689,0.885,0.742,1.044
690,0.912,0.766,1.07
691,0.912,0.767,1.076
692,0.918,0.767,1.082
693,0.925,0.769,1.087
694,0.931,0.786,1.096
695,0.925,0.774,1.089
696,0.925,0.781,1.089
697,0.964,0.814,1.134
698,0.958,0.807,1.121
699,0.971,0.827,1.129
700,0.944,0.802,1.102
701,0.971,0.827,1.128
702,0.99,0.84,1.144
703,0.971,0.825,1.12
704,0.964,0.813,1.115
705,1.004,0.846,1.162
706,0.964,0.808,1.122
707,0.964,0.814,1.115
708,0.958,0.801,1.109
709,0.938,0.794,1.082
710,0.938,0.792,1.088
711,0.931,0.779,1.08
712,0.918,0.768,1.064
713,0.892,0.749,1.042
714,0.892,0.748,1.043
715,0.872,0.722,1.023
716,0.899,0.748,1.043
717,0.912,0.761,1.05
718,0.925,0.775,1.07
719,0.931,0.78,1.084
720,0.918,0.766,1.071
721,0.892,0.74,1.049
722,0.892,0.74,1.049
723,0.885,0.729,1.037
724,0.872,0.721,1.025
725,0.892,0.741,1.051
726,0.885,0.736,1.036
727,0.912,0.754,1.069
728,0.958,0.795,1.114
729,0.931,0.774,1.087
730,0.938,0.78,1.097
731,0.918,0.761,1.064
732,0.931,0.774,1.077
733,0.912,0.754,1.063
734,0.905,0.753,1.051
735,0.912,0.76,1.056
736,0.931,0.774,1.082
737,0.905,0.748,1.055
738,0.905,0.749,1.056
739,0.905,0.748,1.05
740,0.899,0.749,1.045
741,0.912,0.76,1.062
742,0.925,0.774,1.074
743,0.958,0.807,1.108
744,0.944,0.793,1.1
745,0.977,0.827,1.131
746,0.971,0.819,1.126
747,0.984,0.833,1.133
748,0.984,0.826,1.14
749,0.958,0.806,1.114
750,0.964,0.815,1.129
751,0.944,0.8,1.095
752,0.951,0.807,1.104
753,0.951,0.809,1.113
754,0.951,0.8,1.109
755,0.931,0.781,1.094
756,0.931,0.782,1.094
757,0.925,0.774,1.083
758,0.951,0.802,1.108
759,0.964,0.814,1.12
760,0.944,0.8,1.1
761,0.931,0.787,1.087
762,0.938,0.793,1.089
763,0.971,0.814,1.127
764,0.951,0.799,1.109
765,0.944,0.793,1.095
766,0.918,0.761,1.07
767,0.951,0.8,1.101
768,0.99,0.833,1.146
769,0.99,0.839,1.147
770,0.977,0.821,1.127
771,0.938,0.787,1.088
772,0.885,0.736,1.03
773,0.859,0.715,1.004
774,0.879,0.728,1.025
775,0.892,0.74,1.042
776,0.872,0.722,1.016
777,0.866,0.721,1.01
778,0.905,0.755,1.049
779,0.951,0.799,1.102
780,0.977,0.814,1.128
781,1.023,0.873,1.181
782,1.01,0.859,1.164
783,1.023,0.867,1.187
784,0.997,0.839,1.154
785,0.997,0.835,1.149
786,1.01,0.845,1.167
787,1.017,0.852,1.173
788,1.023,0.866,1.187
789,1.03,0.872,1.187
790,1.056,0.897,1.213
791,1.043,0.883,1.2
792,1.03,0.865,1.186
793,1.063,0.894,1.221
794,1.036,0.871,1.192
795,1.004,0.841,1.154
796,1.03,0.874,1.175
797,1.049,0.891,1.204
798,1.023,0.864,1.18
799,0.997,0.84,1.148
800,1.01,0.852,1.16
801,0.99,0.839,1.146
802,0.984,0.832,1.137
803,0.918,0.774,1.068
804,0.879,0.736,1.03
805,0.879,0.741,1.021
806,0.853,0.708,0.998
807,0.826,0.689,0.97
808,0.82,0.688,0.964
809,0.781,0.644,0.919
810,0.781,0.643,0.925
811,0.761,0.624,0.911
812,0.728,0.591,0.874
813,0.767,0.63,0.908
814,0.787,0.655,0.925
815,0.833,0.695,0.978
816,0.833,0.695,0.984
817,0.833,0.696,0.984
818,0.866,0.721,1.017
819,0.885,0.741,1.042
820,0.892,0.748,1.07
821,0.905,0.753,1.077
822,0.899,0.754,1.07
823,0.905,0.766,1.068
824,0.892,0.749,1.054
825,0.892,0.747,1.049
826,0.912,0.774,1.075
827,0.938,0.794,1.104
828,0.944,0.794,1.111
829,0.964,0.807,1.123
830,1.023,0.867,1.194
831,1.063,0.9,1.234
832,1.063,0.906,1.233
833,1.102,0.939,1.267
834,1.082,0.919,1.254
835,1.082,0.919,1.253
836,1.082,0.923,1.246
837,1.102,0.944,1.261
838,1.102,0.944,1.267
839,1.095,0.932,1.262
840,1.069,0.904,1.239
841,1.076,0.911,1.239
842,1.089,0.93,1.255
843,1.063,0.905,1.228
844,1.089,0.925,1.258
845,1.089,0.937,1.247
846,1.135,0.978,1.297
847,1.141,0.973,1.312
848,1.154,0.99,1.322
849,1.167,1.003,1.331
850,1.174,1.009,1.346
851,1.154,0.996,1.324
852,1.167,1.009,1.331
853,1.167,1.003,1.335
854,1.148,0.984,1.318
855,1.148,0.98,1.317
856,1.148,0.984,1.323
857,1.167,1.003,1.339
858,1.167,0.996,1.338
859,1.181,1.002,1.359
860,1.161,0.989,1.337
861,1.108,0.945,1.28
862,1.108,0.944,1.291
863,1.095,0.928,1.279
864,1.082,0.918,1.259
865,1.056,0.899,1.225
866,1.043,0.885,1.203
867,1.03,0.872,1.188
868,1.036,0.878,1.196
869,1.01,0.854,1.179
870,1.056,0.899,1.227
871,1.043,0.886,1.207
872,1.036,0.88,1.201
873,1.017,0.86,1.186
874,0.997,0.846,1.16
875,0.984,0.839,1.142
876,0.964,0.814,1.132
877,0.971,0.821,1.136
878,0.964,0.819,1.132
879,0.951,0.806,1.111
880,0.938,0.794,1.095
881,0.931,0.788,1.083
882,0.918,0.773,1.076
883,0.944,0.793,1.113
884,0.912,0.773,1.07
885,0.918,0.774,1.082
886,0.918,0.774,1.086
887,0.899,0.761,1.061
888,0.885,0.748,1.041
889,0.866,0.721,1.01
890,0.912,0.761,1.056
891,0.931,0.787,1.082
892,0.899,0.748,1.045
893,0.912,0.761,1.063
894,0.918,0.774,1.074
895,0.938,0.788,1.1
896,0.925,0.773,1.094
897,0.931,0.78,1.094
898,0.931,0.78,1.099
899,0.951,0.794,1.121
900,0.938,0.787,1.101
901,0.951,0.794,1.117
902,0.944,0.793,1.11
903,0.925,0.774,1.095
904,0.912,0.767,1.075
905,0.899,0.746,1.063
906,0.918,0.761,1.083
907,0.892,0.748,1.055
908,0.866,0.727,1.024
909,0.885,0.747,1.044
910,0.879,0.735,1.037
911,0.931,0.786,1.095
912,0.905,0.761,1.063
913,0.899,0.76,1.057
914,0.951,0.801,1.114
915,0.944,0.799,1.102
916,0.931,0.781,1.088
917,0.938,0.788,1.095
918,0.925,0.769,1.078
919,0.925,0.773,1.089
920,0.925,0.768,1.081
921,0.938,0.788,1.096
922,0.944,0.793,1.107
923,0.944,0.794,1.096
924,0.964,0.82,1.115
925,0.938,0.794,1.082
926,0.918,0.769,1.062
927,0.938,0.793,1.1
928,0.944,0.799,1.102
929,0.958,0.807,1.114
930,0.971,0.814,1.123
931,0.99,0.833,1.147
932,1.023,0.858,1.184
933,1.069,0.9,1.227
934,1.069,0.904,1.216
935,1.056,0.899,1.209
936,1.023,0.867,1.171
937,1.056,0.894,1.213
938,1.049,0.892,1.199
939,1.036,0.879,1.186
940,1.03,0.874,1.187
941,1.043,0.885,1.205
942,1.03,0.873,1.193
943,1.023,0.866,1.193
944,0.977,0.827,1.135
945,0.958,0.805,1.11
946,0.964,0.813,1.122
947,0.951,0.8,1.109
948,0.958,0.807,1.115
949,0.944,0.787,1.102
950,0.931,0.779,1.089
951,0.971,0.815,1.128
952,0.944,0.78,1.104
953,0.931,0.768,1.083
954,0.931,0.767,1.084
955,0.912,0.755,1.068
956,0.899,0.742,1.05
957,0.944,0.782,1.102
958,0.951,0.794,1.109
959,0.931,0.775,1.082
960,0.944,0.787,1.102
961,0.931,0.774,1.077
962,0.958,0.801,1.115
963,0.99,0.831,1.144
964,1.004,0.852,1.167
965,0.984,0.833,1.143
966,1.004,0.846,1.171
967,1.004,0.853,1.169
968,0.99,0.845,1.154
969,1.004,0.848,1.167
970,0.971,0.821,1.133
971,1.004,0.845,1.167
972,0.997,0.839,1.168
973,0.997,0.84,1.16
974,0.971,0.82,1.123
975,0.958,0.801,1.109
976,0.964,0.819,1.12
977,0.971,0.815,1.128
978,0.958,0.801,1.115
979,0.931,0.767,1.082
980,0.938,0.774,1.089
981,0.971,0.801,1.134
982,0.944,0.78,1.096
983,0.931,0.773,1.083
984,0.951,0.798,1.11
985,0.925,0.767,1.08
986,0.918,0.761,1.069
987,0.925,0.772,1.076
988,0.905,0.748,1.057
989,0.859,0.714,1.004
990,0.885,0.728,1.035
991,0.853,0.695,1.002
992,0.905,0.742,1.049
993,0.912,0.749,1.057
994,0.944,0.782,1.094
995,0.931,0.78,1.09
996,0.951,0.8,1.109
997,0.984,0.826,1.142
