,average,q0025,q0975
401,0.977,0.813,1.15
402,0.957,0.792,1.122
403,0.936,0.778,1.096
404,0.881,0.742,1.047
405,0.881,0.742,1.053
406,0.881,0.737,1.04
407,0.874,0.729,1.039
408,0.888,0.744,1.06
409,0.888,0.737,1.047
410,0.902,0.756,1.068
411,0.895,0.746,1.063
412,0.888,0.744,1.055
413,0.902,0.753,1.067
414,0.908,0.756,1.067
415,0.915,0.771,1.08
416,0.922,0.776,1.088
417,0.964,0.82,1.123
418,0.97,0.818,1.135
419,0.922,0.776,1.081
420,0.915,0.77,1.063
421,0.936,0.778,1.089
422,0.929,0.778,1.088
423,0.902,0.756,1.062
424,0.874,0.723,1.038
425,0.895,0.744,1.061
426,0.895,0.75,1.066
427,0.86,0.716,1.032
428,0.881,0.729,1.048
429,0.86,0.715,1.019
430,0.847,0.695,0.999
431,0.86,0.711,1.017
432,0.833,0.688,0.984
433,0.84,0.688,0.998
434,0.881,0.73,1.033
435,0.922,0.764,1.081
436,0.929,0.766,1.089
437,0.95,0.79,1.108
438,0.915,0.763,1.072
439,0.929,0.777,1.089
440,0.915,0.757,1.08
441,0.936,0.765,1.1
442,0.922,0.758,1.087
443,0.902,0.744,1.06
444,0.881,0.729,1.041
445,0.867,0.716,1.025
446,0.867,0.716,1.031
447,0.84,0.69,0.997
448,0.833,0.687,0.986
449,0.819,0.669,0.963
450,0.819,0.673,0.965
451,0.826,0.675,0.97
452,0.84,0.688,0.977
453,0.812,0.654,0.944
454,0.785,0.633,0.921
455,0.805,0.66,0.945
456,0.785,0.634,0.924
457,0.812,0.655,0.956
458,0.785,0.634,0.929
459,0.798,0.647,0.937
460,0.798,0.647,0.941
461,0.771,0.626,0.909
462,0.778,0.634,0.915
463,0.791,0.654,0.921
464,0.805,0.662,0.95
465,0.798,0.653,0.944
466,0.826,0.682,0.972
467,0.86,0.714,1.013
468,0.867,0.722,1.018
469,0.867,0.717,1.02
470,0.86,0.715,1.013
471,0.867,0.711,1.026
472,0.902,0.741,1.06
473,0.95,0.791,1.12
474,0.943,0.784,1.109
475,0.915,0.763,1.082
476,0.908,0.75,1.072
477,0.943,0.784,1.113
478,0.929,0.771,1.093
479,0.95,0.798,1.117
480,0.936,0.779,1.101
481,0.95,0.792,1.121
482,0.957,0.805,1.128
483,0.936,0.791,1.1
484,0.943,0.793,1.111
485,0.936,0.786,1.104
486,0.922,0.771,1.086
487,0.943,0.797,1.109
488,0.95,0.799,1.118
489,0.922,0.777,1.087
490,0.936,0.785,1.094
491,0.936,0.785,1.104
492,0.95,0.799,1.115
493,0.943,0.798,1.111
494,0.936,0.792,1.097
495,0.929,0.779,1.095
496,0.929,0.786,1.094
497,0.902,0.763,1.068
498,0.86,0.716,1.014
499,0.881,0.743,1.042
500,0.833,0.695,0.993
501,0.847,0.709,1.004
502,0.853,0.716,1.014
503,0.853,0.709,1.021
504,0.881,0.729,1.046
505,0.874,0.729,1.033
506,0.847,0.702,0.999
507,0.853,0.703,1.005
508,0.853,0.701,1.009
509,0.895,0.736,1.06
510,0.874,0.716,1.034
511,0.867,0.716,1.027
512,0.881,0.735,1.04
513,0.867,0.717,1.02
514,0.867,0.722,1.025
515,0.888,0.75,1.039
516,0.867,0.728,1.011
517,0.908,0.765,1.061
518,0.895,0.75,1.046
519,0.895,0.752,1.053
520,0.86,0.723,1.017
521,0.86,0.723,1.01
522,0.867,0.729,1.019
523,0.847,0.708,0.993
524,0.853,0.71,1.006
525,0.833,0.695,0.977
526,0.847,0.708,0.996
527,0.86,0.715,1.004
528,0.881,0.735,1.02
529,0.908,0.758,1.052
530,0.922,0.77,1.071
531,0.874,0.729,1.017
532,0.908,0.756,1.06
533,0.908,0.763,1.06
534,0.957,0.798,1.109
535,0.957,0.804,1.115
536,0.943,0.791,1.101
537,0.95,0.798,1.107
538,0.957,0.805,1.114
539,0.929,0.783,1.087
540,0.929,0.778,1.081
541,0.922,0.771,1.08
542,0.915,0.765,1.081
543,0.908,0.759,1.066
544,0.902,0.753,1.059
545,0.957,0.806,1.123
546,0.957,0.811,1.124
547,0.95,0.806,1.115
548,0.97,0.818,1.141
549,0.964,0.812,1.127
550,0.97,0.813,1.134
551,0.977,0.825,1.142
552,0.964,0.813,1.128
553,0.936,0.786,1.1
554,0.929,0.783,1.094
555,0.936,0.784,1.094
556,0.915,0.765,1.073
557,0.908,0.765,1.067
558,0.902,0.751,1.056
559,0.922,0.771,1.073
560,0.943,0.791,1.106
561,0.943,0.785,1.1
562,0.95,0.791,1.106
563,0.922,0.772,1.067
564,0.922,0.773,1.067
565,0.929,0.778,1.078
566,0.908,0.757,1.053
567,0.874,0.721,1.013
568,0.847,0.696,0.991
569,0.826,0.681,0.964
570,0.853,0.709,0.999
571,0.847,0.709,0.989
572,0.86,0.716,1.012
573,0.826,0.681,0.979
574,0.833,0.681,0.99
575,0.833,0.681,0.986
576,0.853,0.71,0.999
577,0.84,0.69,0.986
578,0.819,0.662,0.964
579,0.819,0.668,0.968
580,0.833,0.675,0.983
581,0.84,0.688,0.986
582,0.895,0.736,1.045
583,0.888,0.742,1.046
584,0.84,0.694,0.99
585,0.853,0.702,1.006
586,0.867,0.721,1.013
587,0.867,0.723,1.011
588,0.853,0.71,0.997
589,0.847,0.708,0.997
590,0.86,0.721,1.011
591,0.874,0.735,1.025
592,0.888,0.743,1.048
593,0.922,0.777,1.087
594,0.936,0.786,1.094
595,0.943,0.793,1.108
596,0.95,0.806,1.116
597,0.957,0.812,1.123
598,0.943,0.798,1.107
599,0.922,0.772,1.086
600,0.908,0.763,1.068
601,0.902,0.751,1.067
602,0.867,0.721,1.032
603,0.874,0.723,1.039
604,0.812,0.674,0.966
605,0.798,0.661,0.956
606,0.805,0.667,0.965
607,0.812,0.674,0.973
608,0.826,0.689,0.984
609,0.853,0.71,1.017
610,0.86,0.715,1.026
611,0.86,0.71,1.032
612,0.84,0.694,1.004
613,0.805,0.663,0.959
614,0.785,0.648,0.932
615,0.805,0.667,0.951
616,0.84,0.694,0.985
617,0.84,0.696,0.989
618,0.819,0.673,0.97
619,0.798,0.661,0.95
620,0.764,0.619,0.908
621,0.771,0.625,0.913
622,0.791,0.648,0.93
623,0.778,0.64,0.915
624,0.805,0.661,0.95
625,0.819,0.675,0.969
626,0.833,0.688,0.98
627,0.84,0.695,0.986
628,0.902,0.756,1.059
629,0.95,0.785,1.114
630,0.957,0.792,1.122
631,0.964,0.799,1.122
632,0.964,0.805,1.127
633,0.991,0.833,1.157
634,0.984,0.827,1.143
635,0.984,0.82,1.151
636,0.97,0.811,1.139
637,0.97,0.82,1.137
638,0.998,0.847,1.169
639,1.012,0.852,1.176
640,1.005,0.846,1.169
641,0.998,0.834,1.165
642,0.977,0.826,1.143
643,0.97,0.817,1.134
644,0.95,0.798,1.11
645,0.936,0.785,1.093
646,0.95,0.798,1.103
647,0.929,0.776,1.086
648,0.922,0.771,1.074
649,0.936,0.79,1.093
650,0.957,0.806,1.116
651,0.97,0.82,1.129
652,0.922,0.771,1.08
653,0.881,0.73,1.034
654,0.888,0.742,1.041
655,0.874,0.728,1.025
656,0.888,0.744,1.035
657,0.86,0.709,1.003
658,0.867,0.717,1.006
659,0.847,0.696,0.984
660,0.86,0.709,1.004
661,0.86,0.709,1.005
662,0.84,0.688,0.997
663,0.84,0.688,0.997
664,0.84,0.688,1.0
665,0.86,0.709,1.02
666,0.812,0.666,0.965
667,0.819,0.675,0.97
668,0.757,0.626,0.902
669,0.771,0.634,0.914
670,0.757,0.619,0.896
671,0.771,0.633,0.921
672,0.736,0.6,0.882
673,0.743,0.612,0.882
674,0.778,0.645,0.915
675,0.785,0.647,0.928
676,0.791,0.654,0.937
677,0.805,0.659,0.955
678,0.84,0.701,0.99
679,0.853,0.714,0.998
680,0.833,0.695,0.97
681,0.826,0.689,0.964
682,0.833,0.694,0.984
683,0.805,0.668,0.949
684,0.853,0.71,1.002
685,0.881,0.731,1.028
686,0.895,0.743,1.053
687,0.888,0.737,1.04
688,0.867,0.716,1.03
689,0.908,0.755,1.081
690,0.922,0.773,1.08
691,0.95,0.799,1.103
692,0.922,0.777,1.08
693,0.943,0.792,1.101
694,0.943,0.793,1.101
695,0.95,0.798,1.107
696,0.95,0.799,1.107
697,0.922,0.772,1.075
698,0.929,0.778,1.088
699,0.908,0.758,1.061
700,0.908,0.764,1.061
701,0.867,0.723,1.02
702,0.86,0.717,1.014
703,0.853,0.71,1.005
704,0.833,0.694,0.984
705,0.826,0.688,0.976
706,0.833,0.694,0.979
707,0.812,0.681,0.965
708,0.785,0.654,0.93
709,0.798,0.66,0.949
710,0.805,0.667,0.956
711,0.805,0.668,0.957
712,0.764,0.619,0.909
713,0.75,0.606,0.894
714,0.771,0.626,0.921
715,0.764,0.619,0.912
716,0.771,0.633,0.917
717,0.75,0.613,0.888
718,0.771,0.633,0.91
719,0.743,0.613,0.882
720,0.743,0.606,0.886
721,0.757,0.614,0.902
722,0.743,0.599,0.887
723,0.764,0.62,0.915
724,0.798,0.661,0.955
725,0.785,0.647,0.943
726,0.757,0.619,0.914
727,0.778,0.64,0.93
728,0.757,0.619,0.909
729,0.757,0.626,0.908
730,0.791,0.66,0.943
731,0.791,0.648,0.943
732,0.798,0.66,0.951
733,0.805,0.662,0.957
734,0.833,0.688,0.985
735,0.84,0.689,0.996
736,0.881,0.737,1.038
737,0.867,0.729,1.017
738,0.86,0.716,1.011
739,0.826,0.687,0.971
740,0.805,0.66,0.962
741,0.805,0.666,0.955
742,0.805,0.66,0.95
743,0.798,0.654,0.937
744,0.785,0.642,0.929
745,0.826,0.681,0.97
746,0.805,0.662,0.949
747,0.778,0.64,0.916
748,0.771,0.634,0.91
749,0.798,0.659,0.949
750,0.819,0.681,0.969
751,0.826,0.687,0.977
752,0.84,0.703,0.991
753,0.86,0.716,1.011
754,0.86,0.721,1.012
755,0.867,0.729,1.02
756,0.867,0.728,1.024
757,0.874,0.73,1.033
758,0.847,0.708,0.996
759,0.847,0.703,0.992
760,0.874,0.729,1.03
761,0.888,0.743,1.046
762,0.888,0.736,1.046
763,0.86,0.716,1.007
764,0.867,0.724,1.019
765,0.853,0.709,1.012
766,0.812,0.669,0.969
767,0.819,0.676,0.979
768,0.833,0.688,0.991
769,0.84,0.688,0.999
770,0.86,0.715,1.019
771,0.86,0.71,1.026
772,0.847,0.695,0.999
773,0.826,0.686,0.979
774,0.847,0.701,1.003
775,0.84,0.695,0.992
776,0.812,0.668,0.957
777,0.812,0.673,0.957
778,0.812,0.665,0.962
779,0.764,0.627,0.909
780,0.791,0.654,0.944
781,0.791,0.653,0.936
782,0.75,0.607,0.899
783,0.743,0.599,0.888
784,0.757,0.606,0.9
785,0.785,0.633,0.924
786,0.778,0.633,0.921
787,0.771,0.626,0.915
788,0.791,0.64,0.942
789,0.785,0.634,0.936
790,0.778,0.626,0.931
791,0.764,0.612,0.915
792,0.757,0.606,0.902
793,0.778,0.627,0.929
794,0.791,0.641,0.944
795,0.75,0.605,0.894
796,0.771,0.627,0.922
797,0.757,0.619,0.903
798,0.771,0.627,0.922
799,0.743,0.599,0.895
800,0.778,0.633,0.93
801,0.771,0.625,0.922
802,0.785,0.633,0.937
803,0.785,0.647,0.937
804,0.785,0.642,0.936
805,0.764,0.626,0.908
806,0.743,0.605,0.887
807,0.73,0.592,0.866
808,0.716,0.586,0.854
809,0.709,0.578,0.842
810,0.716,0.584,0.858
811,0.736,0.603,0.875
812,0.73,0.591,0.868
813,0.743,0.605,0.889
814,0.743,0.605,0.887
815,0.73,0.598,0.873
816,0.73,0.598,0.872
817,0.709,0.577,0.853
818,0.688,0.558,0.826
819,0.716,0.585,0.858
820,0.702,0.571,0.845
821,0.716,0.585,0.852
822,0.716,0.586,0.847
823,0.716,0.585,0.847
824,0.73,0.585,0.86
825,0.723,0.579,0.853
826,0.743,0.599,0.873
827,0.757,0.613,0.888
828,0.743,0.606,0.875
829,0.757,0.613,0.888
830,0.785,0.64,0.922
831,0.798,0.66,0.937
832,0.785,0.646,0.922
833,0.798,0.655,0.938
834,0.819,0.674,0.955
835,0.791,0.648,0.925
836,0.812,0.669,0.956
837,0.791,0.647,0.935
838,0.785,0.639,0.923
839,0.785,0.64,0.93
840,0.798,0.647,0.944
841,0.791,0.647,0.936
842,0.785,0.64,0.93
843,0.778,0.639,0.929
844,0.778,0.638,0.93
845,0.805,0.66,0.959
846,0.791,0.654,0.936
847,0.798,0.662,0.944
848,0.785,0.653,0.936
849,0.798,0.655,0.956
850,0.847,0.709,1.01
851,0.812,0.674,0.971
852,0.833,0.694,0.985
853,0.833,0.694,0.986
854,0.791,0.648,0.949
855,0.791,0.647,0.95
856,0.771,0.627,0.921
857,0.785,0.647,0.931
858,0.805,0.655,0.951
859,0.791,0.642,0.942
860,0.785,0.639,0.929
861,0.805,0.655,0.957
862,0.833,0.687,0.984
863,0.819,0.668,0.982
864,0.826,0.675,0.983
865,0.812,0.666,0.962
866,0.819,0.674,0.971
867,0.819,0.667,0.969
868,0.812,0.667,0.956
869,0.826,0.681,0.977
870,0.812,0.673,0.965
871,0.826,0.687,0.978
872,0.874,0.724,1.039
873,0.867,0.716,1.032
874,0.833,0.681,0.997
875,0.847,0.696,1.01
876,0.874,0.722,1.04
877,0.86,0.709,1.024
878,0.847,0.695,1.012
879,0.847,0.689,1.012
880,0.881,0.73,1.059
881,0.902,0.748,1.081
882,0.915,0.764,1.092
883,0.929,0.777,1.108
884,0.936,0.781,1.115
885,0.95,0.792,1.133
886,0.95,0.791,1.125
887,0.915,0.756,1.094
888,0.922,0.758,1.095
889,0.936,0.777,1.11
890,0.936,0.771,1.115
891,0.888,0.723,1.06
892,0.874,0.709,1.046
893,0.888,0.728,1.051
894,0.867,0.703,1.032
895,0.867,0.696,1.032
896,0.853,0.694,1.016
897,0.819,0.655,0.97
898,0.819,0.662,0.969
899,0.778,0.635,0.922
900,0.805,0.661,0.957
901,0.847,0.701,1.0
902,0.833,0.687,0.984
903,0.826,0.688,0.978
904,0.805,0.668,0.956
905,0.791,0.655,0.935
906,0.778,0.646,0.922
907,0.798,0.661,0.944
908,0.812,0.67,0.956
909,0.812,0.677,0.97
910,0.819,0.681,0.97
911,0.833,0.689,0.99
912,0.826,0.687,0.978
913,0.826,0.687,0.978
914,0.826,0.682,0.978
915,0.847,0.703,1.0
916,0.833,0.682,0.977
917,0.874,0.723,1.038
918,0.888,0.73,1.04
919,0.895,0.737,1.059
920,0.908,0.755,1.072
921,0.936,0.779,1.109
922,0.908,0.751,1.079
923,0.902,0.75,1.072
924,0.881,0.729,1.047
925,0.853,0.702,1.018
926,0.888,0.738,1.054
927,0.895,0.744,1.063
928,0.874,0.729,1.039
929,0.915,0.765,1.069
930,0.929,0.778,1.097
931,0.936,0.785,1.104
932,0.943,0.79,1.108
933,0.943,0.79,1.106
934,0.936,0.779,1.104
935,0.922,0.778,1.099
936,0.908,0.756,1.075
937,0.874,0.73,1.04
938,0.847,0.701,1.012
939,0.853,0.715,1.017
940,0.853,0.709,1.014
941,0.888,0.743,1.054
942,0.915,0.764,1.081
943,0.908,0.763,1.067
944,0.895,0.75,1.061
945,0.943,0.798,1.116
946,0.95,0.806,1.115
947,0.908,0.764,1.068
948,0.95,0.799,1.115
949,0.964,0.813,1.135
950,0.95,0.798,1.118
951,0.957,0.799,1.13
952,0.929,0.777,1.1
953,0.915,0.764,1.079
954,0.888,0.736,1.045
955,0.888,0.736,1.051
956,0.874,0.728,1.032
957,0.853,0.703,1.008
958,0.84,0.694,0.993
959,0.826,0.675,0.986
960,0.833,0.681,0.997
961,0.819,0.667,0.977
962,0.785,0.639,0.929
963,0.791,0.641,0.935
964,0.812,0.66,0.956
965,0.819,0.674,0.963
966,0.812,0.667,0.956
967,0.791,0.648,0.935
968,0.805,0.66,0.949
969,0.757,0.619,0.901
970,0.743,0.612,0.882
971,0.73,0.605,0.867
972,0.723,0.593,0.861
973,0.743,0.606,0.882
974,0.73,0.598,0.873
975,0.736,0.605,0.88
976,0.716,0.586,0.86
977,0.75,0.613,0.896
978,0.736,0.606,0.882
979,0.75,0.619,0.9
980,0.736,0.599,0.888
981,0.764,0.631,0.91
982,0.757,0.627,0.907
983,0.778,0.647,0.923
984,0.778,0.64,0.928
985,0.798,0.661,0.95
986,0.826,0.682,0.978
987,0.84,0.695,0.985
988,0.853,0.702,1.006
989,0.833,0.68,0.985
990,0.833,0.682,0.986
991,0.798,0.647,0.95
992,0.785,0.64,0.936
993,0.812,0.667,0.97
994,0.785,0.64,0.936
995,0.826,0.687,0.978
996,0.84,0.693,0.99
997,0.853,0.705,1.004
