,average,q0025,q0975
138,0.942,0.769,1.125
139,0.913,0.741,1.093
140,0.904,0.732,1.066
141,0.875,0.713,1.038
142,0.875,0.71,1.056
143,0.827,0.665,0.999
144,0.808,0.654,0.979
145,0.808,0.645,0.979
146,0.788,0.626,0.954
147,0.798,0.634,0.963
148,0.808,0.653,0.982
149,0.846,0.675,1.037
150,0.885,0.713,1.059
151,0.865,0.693,1.038
152,0.846,0.671,1.019
153,0.856,0.683,1.03
154,0.827,0.654,0.99
155,0.846,0.673,1.018
156,0.885,0.709,1.065
157,0.846,0.672,1.028
158,0.856,0.691,1.039
159,0.827,0.654,1.001
160,0.827,0.654,1.001
161,0.846,0.673,1.029
162,0.856,0.665,1.03
163,0.865,0.675,1.048
164,0.885,0.693,1.078
165,0.875,0.692,1.057
166,0.817,0.644,0.99
167,0.836,0.663,1.01
168,0.913,0.729,1.105
169,0.894,0.712,1.078
170,0.923,0.731,1.105
171,0.933,0.741,1.117
172,0.923,0.732,1.107
173,0.952,0.76,1.144
174,0.961,0.777,1.162
175,0.952,0.769,1.146
176,0.961,0.771,1.155
177,1.009,0.816,1.201
178,1.048,0.847,1.249
179,1.067,0.865,1.269
180,1.058,0.856,1.259
181,1.019,0.827,1.221
182,1.029,0.836,1.238
183,1.058,0.856,1.269
184,1.048,0.838,1.258
185,1.038,0.828,1.241
186,1.029,0.819,1.224
187,1.038,0.834,1.241
188,1.029,0.827,1.228
189,1.0,0.808,1.194
190,1.038,0.845,1.237
191,1.048,0.846,1.241
192,1.009,0.818,1.2
193,1.029,0.838,1.228
194,1.096,0.896,1.298
195,1.077,0.885,1.287
196,1.086,0.902,1.29
197,1.106,0.92,1.317
198,1.048,0.857,1.262
199,1.019,0.846,1.214
200,1.019,0.837,1.221
201,0.961,0.789,1.145
202,0.952,0.779,1.135
203,0.952,0.777,1.133
204,0.923,0.751,1.106
205,0.961,0.788,1.145
206,0.981,0.817,1.172
207,0.981,0.807,1.166
208,0.952,0.788,1.144
209,0.942,0.777,1.133
210,1.0,0.829,1.194
211,1.0,0.836,1.202
212,1.009,0.845,1.211
213,0.952,0.788,1.145
214,0.923,0.751,1.106
215,0.933,0.76,1.126
216,0.923,0.75,1.115
217,0.933,0.759,1.124
218,0.952,0.77,1.145
219,0.904,0.741,1.096
220,0.865,0.701,1.04
221,0.846,0.682,1.02
222,0.885,0.71,1.067
223,0.885,0.712,1.066
224,0.885,0.712,1.06
225,0.933,0.758,1.115
226,0.942,0.759,1.124
227,0.961,0.769,1.146
228,0.952,0.76,1.141
229,0.952,0.766,1.137
230,0.933,0.748,1.111
231,0.894,0.703,1.059
232,0.923,0.732,1.096
233,0.933,0.741,1.113
234,0.961,0.77,1.144
235,0.942,0.749,1.125
236,0.952,0.759,1.137
237,0.971,0.768,1.162
238,0.923,0.722,1.115
239,0.933,0.739,1.124
240,0.913,0.738,1.098
241,0.913,0.732,1.1
242,0.933,0.751,1.117
243,0.942,0.769,1.132
244,0.923,0.74,1.106
245,0.961,0.781,1.152
246,0.981,0.799,1.173
247,0.971,0.79,1.16
248,0.971,0.789,1.162
249,0.942,0.76,1.134
250,0.913,0.74,1.096
251,0.923,0.741,1.107
252,0.913,0.741,1.088
253,0.913,0.749,1.097
254,0.923,0.757,1.105
255,0.942,0.778,1.122
256,0.952,0.779,1.127
257,0.913,0.749,1.089
258,0.933,0.761,1.126
259,0.933,0.76,1.125
260,0.904,0.731,1.095
261,0.913,0.741,1.105
262,0.885,0.721,1.077
263,0.923,0.743,1.125
264,0.904,0.729,1.105
265,0.875,0.701,1.077
266,0.856,0.683,1.048
267,0.865,0.691,1.066
268,0.885,0.711,1.085
269,0.875,0.701,1.078
270,0.875,0.703,1.076
271,0.875,0.701,1.068
272,0.836,0.654,1.007
273,0.885,0.71,1.066
274,0.904,0.722,1.079
275,0.875,0.692,1.057
276,0.904,0.72,1.088
277,0.885,0.701,1.067
278,0.885,0.711,1.058
279,0.865,0.691,1.038
280,0.913,0.738,1.087
281,0.875,0.71,1.056
282,0.904,0.74,1.089
283,0.913,0.748,1.092
284,0.913,0.74,1.096
285,0.885,0.721,1.062
286,0.904,0.74,1.085
287,0.904,0.74,1.076
288,0.885,0.721,1.059
289,0.885,0.721,1.057
290,0.923,0.758,1.104
291,0.933,0.76,1.115
292,0.913,0.732,1.087
293,0.894,0.721,1.076
294,0.904,0.73,1.089
295,0.885,0.72,1.057
296,0.894,0.73,1.066
297,0.904,0.739,1.084
298,0.923,0.741,1.105
299,0.894,0.721,1.069
300,0.904,0.732,1.076
301,0.923,0.741,1.105
302,0.952,0.769,1.134
303,0.942,0.77,1.133
304,0.952,0.779,1.143
305,0.942,0.761,1.136
306,0.961,0.778,1.153
307,0.952,0.768,1.134
308,0.961,0.777,1.144
309,0.971,0.77,1.154
310,0.961,0.769,1.153
311,0.981,0.786,1.163
312,1.009,0.817,1.195
313,1.038,0.845,1.233
314,1.029,0.827,1.22
315,1.019,0.817,1.213
316,1.0,0.807,1.201
317,0.99,0.798,1.184
318,0.981,0.787,1.175
319,0.971,0.779,1.162
320,0.942,0.76,1.134
321,0.952,0.758,1.142
322,0.933,0.75,1.124
323,0.942,0.75,1.126
324,0.961,0.761,1.152
325,0.952,0.759,1.141
326,0.952,0.76,1.134
327,0.971,0.788,1.154
328,0.952,0.769,1.15
329,0.981,0.788,1.174
330,0.952,0.761,1.153
331,0.933,0.748,1.123
332,0.942,0.76,1.135
333,0.961,0.769,1.163
334,0.99,0.799,1.192
335,0.913,0.739,1.113
336,0.923,0.741,1.125
337,0.952,0.77,1.153
338,0.961,0.788,1.153
339,0.933,0.75,1.115
340,0.961,0.779,1.153
341,0.942,0.76,1.123
342,0.942,0.761,1.126
343,0.904,0.722,1.077
344,0.875,0.7,1.039
345,0.856,0.683,1.028
346,0.865,0.693,1.036
347,0.894,0.721,1.067
348,0.885,0.719,1.057
349,0.904,0.74,1.085
350,0.952,0.769,1.136
351,0.904,0.738,1.086
352,0.875,0.703,1.056
353,0.846,0.674,1.019
354,0.788,0.625,0.961
355,0.74,0.578,0.915
356,0.769,0.615,0.951
357,0.74,0.587,0.922
358,0.721,0.566,0.893
359,0.683,0.529,0.856
360,0.654,0.509,0.817
361,0.644,0.481,0.799
362,0.673,0.518,0.827
363,0.635,0.481,0.788
364,0.683,0.529,0.845
365,0.711,0.557,0.875
366,0.692,0.537,0.864
367,0.711,0.556,0.892
368,0.702,0.548,0.875
369,0.731,0.567,0.902
370,0.731,0.567,0.895
371,0.721,0.558,0.885
372,0.711,0.548,0.873
373,0.721,0.549,0.884
374,0.711,0.548,0.874
375,0.683,0.528,0.846
376,0.74,0.577,0.914
377,0.74,0.577,0.906
378,0.75,0.587,0.921
379,0.798,0.627,0.982
380,0.827,0.655,1.011
381,0.808,0.645,0.992
382,0.808,0.644,0.988
383,0.779,0.625,0.96
384,0.798,0.643,0.99
385,0.788,0.634,0.983
386,0.779,0.616,0.97
387,0.788,0.634,0.981
388,0.798,0.636,0.993
389,0.798,0.635,0.982
390,0.836,0.673,1.029
391,0.817,0.654,1.009
392,0.769,0.615,0.952
393,0.76,0.607,0.943
394,0.769,0.616,0.955
395,0.798,0.645,0.983
396,0.817,0.644,1.011
397,0.808,0.644,1.002
398,0.856,0.682,1.052
399,0.885,0.712,1.086
400,0.875,0.703,1.061
401,0.894,0.721,1.086
402,0.913,0.741,1.115
403,0.933,0.759,1.134
404,0.933,0.759,1.125
405,0.952,0.777,1.145
406,0.952,0.77,1.153
407,0.961,0.787,1.154
408,0.942,0.762,1.144
409,0.971,0.788,1.175
410,1.0,0.816,1.193
411,1.038,0.854,1.247
412,1.067,0.875,1.273
413,1.067,0.875,1.271
414,1.067,0.873,1.267
415,1.048,0.837,1.25
416,1.009,0.808,1.212
417,1.029,0.827,1.23
418,1.048,0.846,1.251
419,1.058,0.855,1.248
420,1.009,0.808,1.194
421,0.99,0.799,1.18
422,0.99,0.798,1.174
423,0.99,0.806,1.174
424,0.981,0.798,1.165
425,0.942,0.769,1.117
426,0.942,0.768,1.126
427,0.933,0.751,1.125
428,0.913,0.731,1.104
429,0.942,0.75,1.127
430,0.942,0.758,1.127
431,0.923,0.74,1.108
432,0.904,0.72,1.095
433,0.913,0.731,1.098
434,0.875,0.702,1.056
435,0.923,0.75,1.106
436,0.913,0.738,1.106
437,0.942,0.76,1.142
438,0.952,0.768,1.15
439,0.942,0.757,1.143
440,0.942,0.751,1.136
441,0.923,0.731,1.117
442,0.875,0.693,1.059
443,0.894,0.711,1.069
444,0.952,0.756,1.134
445,0.933,0.749,1.116
446,0.904,0.72,1.087
447,0.885,0.702,1.068
448,0.885,0.702,1.076
449,0.865,0.682,1.057
450,0.846,0.663,1.038
451,0.894,0.701,1.087
452,0.913,0.719,1.115
453,0.913,0.721,1.117
454,0.875,0.673,1.075
455,0.885,0.674,1.075
456,0.913,0.713,1.105
457,0.923,0.722,1.115
458,0.894,0.703,1.079
459,0.885,0.692,1.069
460,0.904,0.71,1.096
461,0.961,0.759,1.165
462,0.971,0.769,1.163
463,0.981,0.778,1.173
464,0.981,0.778,1.172
465,0.99,0.788,1.192
466,1.009,0.806,1.211
467,0.981,0.779,1.183
468,1.0,0.807,1.21
469,1.009,0.816,1.211
470,0.981,0.788,1.172
471,0.981,0.797,1.177
472,0.99,0.807,1.192
473,0.99,0.799,1.192
474,0.933,0.749,1.119
475,0.942,0.758,1.133
476,0.952,0.751,1.153
477,0.942,0.751,1.143
478,0.933,0.75,1.132
479,0.933,0.759,1.125
480,0.933,0.759,1.126
481,0.981,0.798,1.181
482,0.971,0.779,1.182
483,0.961,0.779,1.164
484,0.952,0.769,1.136
485,0.913,0.73,1.098
486,0.875,0.694,1.057
487,0.894,0.712,1.08
488,0.913,0.731,1.106
489,0.904,0.721,1.105
490,0.894,0.712,1.089
491,0.875,0.693,1.068
492,0.836,0.672,1.031
493,0.817,0.653,1.009
494,0.798,0.634,0.98
495,0.788,0.615,0.973
496,0.798,0.625,0.988
497,0.798,0.634,0.991
498,0.817,0.652,1.002
499,0.856,0.682,1.049
500,0.846,0.673,1.03
501,0.885,0.702,1.074
502,0.885,0.702,1.077
503,0.885,0.701,1.077
504,0.904,0.721,1.106
505,0.913,0.731,1.115
506,0.913,0.74,1.105
507,0.904,0.73,1.087
508,0.894,0.72,1.07
509,0.904,0.722,1.078
510,0.942,0.758,1.124
511,0.971,0.78,1.154
512,0.933,0.751,1.107
513,0.952,0.77,1.135
514,0.99,0.808,1.172
515,1.029,0.847,1.211
516,1.0,0.809,1.182
517,0.961,0.787,1.135
518,0.952,0.77,1.134
519,0.99,0.806,1.181
520,1.009,0.826,1.204
521,1.019,0.837,1.214
522,1.009,0.825,1.203
523,1.009,0.827,1.203
524,1.038,0.855,1.24
525,1.058,0.874,1.262
526,1.086,0.893,1.279
527,1.086,0.894,1.276
528,1.067,0.883,1.27
529,1.067,0.876,1.27
530,1.048,0.857,1.249
531,1.038,0.856,1.23
532,1.048,0.865,1.24
533,1.009,0.819,1.193
534,0.961,0.778,1.152
535,0.981,0.8,1.172
536,0.981,0.797,1.17
537,0.981,0.798,1.171
538,0.952,0.778,1.146
539,0.981,0.799,1.173
540,0.981,0.799,1.182
541,0.971,0.797,1.165
542,0.99,0.808,1.192
543,0.952,0.778,1.146
544,0.894,0.721,1.087
545,0.894,0.73,1.089
546,0.952,0.787,1.151
547,0.981,0.8,1.173
548,0.971,0.788,1.172
549,0.942,0.769,1.136
550,0.904,0.723,1.088
551,0.923,0.748,1.114
552,0.913,0.74,1.105
553,0.904,0.73,1.097
554,0.904,0.722,1.096
555,0.894,0.712,1.086
556,0.933,0.749,1.125
557,0.961,0.78,1.163
558,0.971,0.788,1.183
559,1.0,0.826,1.211
560,0.971,0.789,1.165
561,0.942,0.77,1.135
562,0.971,0.797,1.172
563,0.99,0.807,1.199
564,1.0,0.817,1.202
565,1.048,0.864,1.258
566,1.038,0.855,1.256
567,1.077,0.885,1.296
568,1.106,0.913,1.318
569,1.086,0.886,1.291
570,1.077,0.882,1.277
571,1.038,0.846,1.231
572,1.058,0.857,1.251
573,1.086,0.892,1.29
574,1.096,0.903,1.302
575,1.058,0.865,1.259
576,1.029,0.838,1.23
577,1.058,0.866,1.259
578,1.086,0.896,1.28
579,1.077,0.882,1.268
580,1.029,0.846,1.21
581,1.048,0.856,1.238
582,1.019,0.827,1.2
583,1.0,0.816,1.184
584,0.952,0.77,1.145
585,0.961,0.77,1.152
586,0.971,0.788,1.165
587,0.99,0.815,1.192
588,1.009,0.817,1.202
589,1.077,0.881,1.28
590,1.029,0.835,1.223
591,1.029,0.826,1.229
592,1.009,0.826,1.211
593,0.981,0.799,1.182
594,0.971,0.787,1.164
595,0.99,0.806,1.191
596,1.009,0.818,1.211
597,1.019,0.827,1.221
598,1.029,0.838,1.231
599,1.144,0.942,1.346
600,1.173,0.963,1.385
601,1.154,0.952,1.378
602,1.173,0.971,1.393
603,1.192,0.981,1.414
604,1.211,1.008,1.442
605,1.231,1.021,1.453
606,1.24,1.037,1.461
607,1.211,1.008,1.434
608,1.183,0.98,1.392
609,1.202,1.0,1.413
610,1.231,1.02,1.442
611,1.221,1.008,1.432
612,1.163,0.97,1.359
613,1.163,0.971,1.372
614,1.144,0.95,1.345
615,1.154,0.95,1.361
616,1.154,0.95,1.354
617,1.173,0.97,1.373
618,1.192,0.991,1.396
619,1.163,0.962,1.362
620,1.125,0.923,1.335
621,1.096,0.895,1.294
622,1.163,0.962,1.382
623,1.192,0.991,1.406
624,1.183,0.979,1.394
625,1.163,0.962,1.369
626,1.134,0.933,1.344
627,1.125,0.931,1.327
628,1.154,0.962,1.362
629,1.125,0.933,1.32
630,1.125,0.933,1.344
631,1.077,0.885,1.271
632,1.067,0.875,1.261
633,1.058,0.858,1.268
634,1.019,0.826,1.221
635,1.009,0.817,1.229
636,0.99,0.807,1.209
637,0.981,0.797,1.183
638,0.952,0.77,1.16
639,0.952,0.77,1.162
640,0.923,0.75,1.125
641,0.942,0.769,1.145
642,0.913,0.74,1.107
643,0.904,0.73,1.104
644,0.875,0.702,1.059
645,0.904,0.731,1.096
646,0.865,0.693,1.056
647,0.846,0.681,1.038
648,0.856,0.693,1.04
649,0.856,0.691,1.04
650,0.836,0.671,1.018
651,0.827,0.655,1.001
652,0.779,0.606,0.951
653,0.798,0.625,0.969
654,0.808,0.633,0.974
655,0.788,0.615,0.95
656,0.779,0.606,0.941
657,0.798,0.625,0.972
658,0.827,0.654,1.001
659,0.817,0.644,1.0
660,0.817,0.635,0.992
661,0.827,0.653,1.009
662,0.827,0.645,1.001
663,0.846,0.656,1.022
664,0.856,0.663,1.037
665,0.885,0.701,1.076
666,0.952,0.756,1.145
667,0.904,0.721,1.089
668,0.894,0.702,1.084
669,0.933,0.749,1.125
670,0.923,0.733,1.116
671,0.933,0.749,1.134
672,0.894,0.713,1.088
673,0.923,0.74,1.116
674,0.913,0.731,1.116
675,0.923,0.75,1.125
676,0.942,0.77,1.135
677,0.961,0.785,1.164
678,1.029,0.854,1.23
679,1.029,0.844,1.232
680,1.038,0.844,1.234
681,1.0,0.819,1.191
682,0.971,0.789,1.155
683,0.952,0.759,1.136
684,0.942,0.758,1.132
685,0.933,0.741,1.113
686,0.875,0.684,1.05
687,0.875,0.682,1.047
688,0.865,0.675,1.038
689,0.885,0.693,1.066
690,0.894,0.702,1.077
691,0.885,0.701,1.067
692,0.894,0.702,1.077
693,0.913,0.721,1.105
694,0.923,0.73,1.115
695,0.923,0.731,1.113
696,0.913,0.713,1.107
697,0.942,0.749,1.135
698,0.923,0.731,1.106
699,0.942,0.757,1.125
700,0.904,0.72,1.089
701,0.894,0.711,1.077
702,0.942,0.751,1.133
703,0.933,0.75,1.123
704,0.942,0.75,1.124
705,0.971,0.778,1.145
706,0.961,0.769,1.144
707,0.99,0.79,1.182
708,0.981,0.778,1.173
709,0.99,0.788,1.181
710,0.971,0.769,1.153
711,0.942,0.741,1.116
712,0.952,0.757,1.127
713,0.961,0.759,1.144
714,0.971,0.761,1.147
715,1.0,0.788,1.184
716,0.961,0.751,1.137
717,0.933,0.73,1.106
718,0.942,0.749,1.116
719,0.952,0.751,1.134
720,0.971,0.769,1.145
721,0.952,0.759,1.128
722,0.913,0.731,1.086
723,0.913,0.729,1.088
724,0.913,0.73,1.088
725,0.981,0.77,1.164
726,0.961,0.761,1.154
727,0.961,0.76,1.153
728,0.961,0.76,1.142
729,0.942,0.742,1.135
730,0.923,0.719,1.116
731,0.913,0.721,1.106
732,0.885,0.7,1.066
733,0.885,0.702,1.058
734,0.875,0.693,1.057
735,0.875,0.694,1.049
736,0.846,0.663,1.026
737,0.856,0.671,1.029
738,0.875,0.683,1.057
739,0.894,0.703,1.078
740,0.904,0.711,1.095
741,0.875,0.691,1.058
742,0.846,0.665,1.029
743,0.808,0.643,0.992
744,0.817,0.655,0.991
745,0.894,0.72,1.081
746,0.885,0.712,1.068
747,0.875,0.701,1.057
748,0.894,0.701,1.077
749,0.885,0.695,1.059
750,0.913,0.722,1.104
751,0.865,0.683,1.039
752,0.836,0.663,1.011
753,0.817,0.644,0.999
754,0.808,0.635,0.99
755,0.846,0.673,1.046
756,0.894,0.711,1.086
757,0.875,0.7,1.067
758,0.894,0.711,1.085
759,0.904,0.719,1.094
760,0.942,0.741,1.143
761,0.913,0.72,1.104
762,0.933,0.74,1.125
763,0.923,0.721,1.117
764,0.904,0.712,1.095
765,0.913,0.721,1.099
766,0.913,0.721,1.105
767,0.904,0.712,1.085
768,0.933,0.74,1.112
769,0.942,0.76,1.125
770,0.894,0.711,1.078
771,0.913,0.722,1.098
772,0.942,0.751,1.136
773,0.981,0.787,1.174
774,1.058,0.847,1.261
775,1.077,0.866,1.288
776,1.106,0.894,1.316
777,1.115,0.903,1.338
778,1.125,0.922,1.339
779,1.077,0.876,1.289
780,1.115,0.913,1.337
781,1.106,0.913,1.337
782,1.096,0.894,1.324
783,1.058,0.856,1.269
784,1.067,0.876,1.279
785,1.086,0.886,1.296
786,1.086,0.895,1.308
787,1.086,0.896,1.308
788,1.096,0.911,1.3
789,1.125,0.941,1.345
790,1.106,0.921,1.335
791,1.086,0.893,1.307
792,1.134,0.95,1.347
793,1.134,0.942,1.347
794,1.163,0.961,1.394
795,1.106,0.913,1.318
796,1.096,0.902,1.31
797,1.029,0.838,1.238
798,1.077,0.884,1.301
799,1.038,0.838,1.248
800,1.058,0.865,1.271
801,1.058,0.857,1.26
802,1.058,0.873,1.27
803,0.99,0.799,1.191
804,1.019,0.827,1.21
805,1.038,0.838,1.23
806,1.077,0.886,1.277
807,1.067,0.875,1.262
808,1.058,0.866,1.259
809,1.125,0.933,1.335
810,1.134,0.934,1.348
811,1.154,0.952,1.377
812,1.221,1.018,1.459
813,1.211,1.001,1.45
814,1.231,1.019,1.464
815,1.173,0.97,1.393
816,1.183,0.979,1.402
817,1.173,0.969,1.384
818,1.183,0.97,1.407
819,1.106,0.912,1.316
820,1.106,0.904,1.319
821,1.115,0.913,1.327
822,1.086,0.884,1.277
823,1.058,0.866,1.247
824,1.048,0.856,1.241
825,1.048,0.855,1.241
826,1.048,0.846,1.241
827,1.009,0.817,1.193
828,0.981,0.789,1.174
829,0.99,0.797,1.185
830,0.952,0.769,1.145
831,0.971,0.788,1.172
832,0.971,0.779,1.164
833,0.971,0.797,1.164
834,0.952,0.771,1.142
835,0.923,0.749,1.124
836,0.875,0.711,1.056
837,0.885,0.722,1.068
838,0.856,0.693,1.029
839,0.846,0.692,1.029
840,0.808,0.655,0.982
841,0.788,0.634,0.962
842,0.779,0.615,0.954
843,0.75,0.596,0.92
844,0.75,0.587,0.922
845,0.76,0.605,0.931
846,0.769,0.615,0.942
847,0.769,0.607,0.943
848,0.788,0.626,0.96
849,0.808,0.643,0.981
850,0.836,0.672,1.01
851,0.808,0.634,0.99
852,0.856,0.674,1.039
853,0.846,0.664,1.029
854,0.865,0.692,1.047
855,0.894,0.711,1.07
856,0.904,0.721,1.096
857,0.942,0.75,1.137
858,0.913,0.721,1.114
859,0.885,0.692,1.076
860,0.875,0.692,1.066
861,0.885,0.702,1.068
862,0.923,0.743,1.109
863,0.942,0.761,1.135
864,0.933,0.748,1.123
865,0.971,0.781,1.162
866,0.971,0.772,1.165
867,0.961,0.762,1.154
868,0.99,0.789,1.183
869,0.971,0.772,1.162
870,1.019,0.825,1.221
871,1.029,0.819,1.24
872,1.009,0.809,1.209
873,1.009,0.819,1.204
874,1.019,0.828,1.213
875,1.009,0.817,1.202
876,1.0,0.807,1.193
877,0.99,0.799,1.185
878,0.99,0.79,1.193
879,0.99,0.799,1.183
880,0.981,0.797,1.183
881,1.019,0.836,1.221
882,1.019,0.836,1.221
883,1.038,0.855,1.239
884,1.058,0.865,1.251
885,0.981,0.805,1.171
886,0.981,0.807,1.172
887,0.99,0.807,1.183
888,1.0,0.81,1.185
889,1.0,0.81,1.191
890,0.971,0.788,1.163
891,0.971,0.78,1.165
892,0.99,0.799,1.194
893,0.99,0.8,1.193
894,0.952,0.76,1.16
895,0.961,0.769,1.155
896,1.0,0.806,1.211
897,1.009,0.807,1.221
898,1.0,0.789,1.219
899,1.0,0.798,1.21
900,1.029,0.828,1.232
901,1.0,0.807,1.202
902,1.019,0.826,1.222
903,1.019,0.818,1.23
904,1.029,0.828,1.241
905,1.038,0.847,1.24
906,1.048,0.855,1.26
907,1.0,0.809,1.211
908,0.971,0.781,1.182
909,0.971,0.779,1.165
910,0.952,0.768,1.146
911,0.933,0.751,1.126
912,0.952,0.78,1.146
913,0.971,0.797,1.164
914,0.952,0.769,1.152
915,0.99,0.807,1.193
916,1.009,0.827,1.203
917,1.0,0.817,1.192
918,0.981,0.808,1.165
919,0.99,0.81,1.183
920,0.981,0.808,1.181
921,0.942,0.77,1.133
922,0.942,0.767,1.118
923,0.913,0.741,1.086
924,0.894,0.722,1.067
925,0.856,0.683,1.022
926,0.836,0.663,1.017
927,0.817,0.644,0.988
928,0.788,0.625,0.953
929,0.769,0.605,0.943
930,0.779,0.614,0.952
931,0.769,0.604,0.941
932,0.76,0.597,0.923
933,0.76,0.594,0.922
934,0.769,0.605,0.923
935,0.76,0.596,0.922
936,0.788,0.623,0.953
937,0.808,0.635,0.982
938,0.808,0.635,0.982
939,0.808,0.636,0.982
940,0.817,0.645,0.992
941,0.798,0.634,0.974
942,0.798,0.634,0.972
943,0.808,0.653,0.986
944,0.827,0.663,1.002
945,0.836,0.673,1.019
946,0.865,0.701,1.038
947,0.875,0.711,1.048
948,0.865,0.7,1.029
949,0.875,0.702,1.038
950,0.836,0.663,0.999
951,0.865,0.693,1.02
952,0.875,0.711,1.03
953,0.885,0.719,1.047
954,0.885,0.711,1.048
955,0.856,0.682,1.019
956,0.913,0.74,1.087
957,0.942,0.761,1.108
958,0.961,0.778,1.136
959,0.942,0.76,1.107
960,0.923,0.749,1.096
961,0.913,0.739,1.087
962,0.904,0.721,1.077
963,0.865,0.692,1.039
964,0.904,0.711,1.085
965,0.904,0.719,1.085
966,0.904,0.72,1.077
967,0.913,0.722,1.108
968,0.923,0.741,1.132
969,0.923,0.74,1.116
970,0.971,0.788,1.167
971,0.933,0.748,1.124
972,0.942,0.759,1.135
973,0.971,0.787,1.154
974,0.99,0.807,1.173
975,0.981,0.799,1.174
976,0.933,0.76,1.132
977,0.933,0.769,1.132
978,0.952,0.787,1.146
979,0.961,0.797,1.163
980,0.933,0.76,1.134
981,0.933,0.751,1.126
982,0.981,0.799,1.172
983,0.981,0.799,1.172
984,1.0,0.819,1.193
985,1.0,0.817,1.193
986,0.961,0.789,1.152
987,0.923,0.76,1.114
988,0.913,0.749,1.105
989,0.894,0.73,1.095
990,0.885,0.721,1.078
991,0.875,0.711,1.066
992,0.856,0.692,1.048
993,0.865,0.703,1.049
994,0.865,0.693,1.05
995,0.875,0.703,1.057
996,0.856,0.691,1.047
997,0.865,0.694,1.048
