,average,q0025,q0975
152,0.847,0.696,1.003
153,0.847,0.697,0.998
154,0.875,0.731,1.027
155,0.89,0.741,1.048
156,0.911,0.76,1.069
157,0.904,0.739,1.055
158,0.897,0.744,1.049
159,0.883,0.732,1.034
160,0.868,0.725,1.014
161,0.883,0.74,1.036
162,0.883,0.739,1.033
163,0.89,0.745,1.042
164,0.883,0.737,1.037
165,0.904,0.755,1.056
166,0.911,0.759,1.056
167,0.918,0.762,1.063
168,0.897,0.747,1.047
169,0.911,0.761,1.062
170,0.883,0.724,1.034
171,0.868,0.703,1.02
172,0.875,0.716,1.04
173,0.839,0.688,1.004
174,0.832,0.674,0.984
175,0.854,0.689,1.017
176,0.875,0.717,1.04
177,0.861,0.704,1.013
178,0.861,0.703,1.021
179,0.811,0.653,0.97
180,0.782,0.632,0.939
181,0.753,0.603,0.897
182,0.804,0.645,0.96
183,0.761,0.611,0.912
184,0.746,0.609,0.904
185,0.753,0.61,0.913
186,0.796,0.653,0.955
187,0.811,0.661,0.969
188,0.789,0.652,0.948
189,0.753,0.61,0.911
190,0.782,0.638,0.941
191,0.782,0.639,0.941
192,0.804,0.66,0.968
193,0.796,0.654,0.949
194,0.804,0.661,0.955
195,0.811,0.668,0.972
196,0.796,0.66,0.947
197,0.796,0.655,0.954
198,0.789,0.652,0.941
199,0.775,0.639,0.926
200,0.789,0.652,0.941
201,0.811,0.666,0.968
202,0.811,0.668,0.968
203,0.832,0.683,0.991
204,0.832,0.682,0.988
205,0.825,0.681,0.981
206,0.832,0.68,0.989
207,0.818,0.674,0.97
208,0.825,0.675,0.982
209,0.825,0.68,0.978
210,0.796,0.647,0.94
211,0.782,0.636,0.926
212,0.782,0.632,0.927
213,0.796,0.64,0.946
214,0.782,0.633,0.925
215,0.818,0.667,0.961
216,0.796,0.653,0.941
217,0.839,0.69,0.989
218,0.832,0.68,0.983
219,0.861,0.705,1.018
220,0.875,0.718,1.04
221,0.847,0.696,0.999
222,0.811,0.66,0.961
223,0.804,0.654,0.949
224,0.825,0.674,0.982
225,0.868,0.718,1.032
226,0.875,0.724,1.04
227,0.89,0.739,1.049
228,0.89,0.74,1.047
229,0.926,0.775,1.09
230,0.933,0.781,1.105
231,0.89,0.733,1.054
232,0.883,0.732,1.044
233,0.89,0.732,1.042
234,0.868,0.712,1.027
235,0.911,0.759,1.068
236,0.911,0.761,1.068
237,0.883,0.738,1.034
238,0.875,0.738,1.028
239,0.854,0.71,1.007
240,0.825,0.695,0.969
241,0.825,0.689,0.968
242,0.818,0.681,0.961
243,0.818,0.688,0.954
244,0.768,0.632,0.898
245,0.717,0.588,0.847
246,0.732,0.602,0.869
247,0.725,0.594,0.861
248,0.746,0.61,0.89
249,0.717,0.588,0.861
250,0.717,0.581,0.862
251,0.761,0.623,0.903
252,0.775,0.631,0.925
253,0.775,0.631,0.925
254,0.761,0.624,0.91
255,0.775,0.632,0.932
256,0.804,0.66,0.96
257,0.789,0.653,0.941
258,0.847,0.702,1.012
259,0.854,0.711,1.018
260,0.897,0.753,1.071
261,0.94,0.79,1.112
262,0.94,0.781,1.113
263,0.947,0.79,1.116
264,0.94,0.791,1.1
265,0.918,0.774,1.078
266,0.947,0.803,1.111
267,0.976,0.825,1.146
268,0.983,0.834,1.153
269,1.019,0.86,1.196
270,0.983,0.83,1.151
271,1.026,0.866,1.203
272,0.976,0.825,1.141
273,0.983,0.83,1.154
274,0.954,0.803,1.125
275,0.983,0.832,1.154
276,0.983,0.831,1.147
277,0.954,0.797,1.118
278,0.918,0.76,1.075
279,0.926,0.769,1.093
280,0.918,0.761,1.083
281,0.904,0.753,1.062
282,0.904,0.752,1.068
283,0.883,0.739,1.04
284,0.875,0.733,1.037
285,0.933,0.787,1.097
286,0.933,0.782,1.099
287,0.897,0.751,1.055
288,0.883,0.737,1.042
289,0.854,0.71,1.011
290,0.847,0.696,1.01
291,0.868,0.72,1.035
292,0.868,0.718,1.033
293,0.825,0.675,0.988
294,0.761,0.624,0.912
295,0.768,0.625,0.917
296,0.768,0.63,0.925
297,0.761,0.623,0.904
298,0.768,0.631,0.911
299,0.804,0.666,0.95
300,0.811,0.673,0.961
301,0.847,0.702,0.998
302,0.847,0.703,0.997
303,0.89,0.74,1.043
304,0.875,0.732,1.026
305,0.868,0.725,1.006
306,0.868,0.717,1.013
307,0.861,0.717,1.012
308,0.868,0.718,1.02
309,0.861,0.717,1.013
310,0.854,0.697,1.011
311,0.883,0.74,1.041
312,0.868,0.724,1.027
313,0.875,0.731,1.034
314,0.89,0.746,1.049
315,0.933,0.775,1.096
316,0.947,0.795,1.112
317,0.933,0.782,1.096
318,0.969,0.824,1.141
319,0.976,0.832,1.141
320,0.99,0.839,1.155
321,0.94,0.781,1.097
322,0.89,0.737,1.044
323,0.868,0.71,1.022
324,0.875,0.705,1.032
325,0.854,0.697,1.012
326,0.854,0.696,1.012
327,0.89,0.731,1.047
328,0.883,0.719,1.038
329,0.883,0.725,1.04
330,0.868,0.71,1.021
331,0.854,0.697,0.999
332,0.839,0.688,0.989
333,0.832,0.682,0.984
334,0.789,0.646,0.933
335,0.768,0.624,0.913
336,0.753,0.61,0.891
337,0.732,0.595,0.875
338,0.732,0.588,0.869
339,0.725,0.581,0.861
340,0.739,0.595,0.877
341,0.717,0.582,0.853
342,0.746,0.609,0.877
343,0.746,0.609,0.883
344,0.725,0.588,0.86
345,0.71,0.582,0.847
346,0.689,0.56,0.83
347,0.696,0.561,0.836
348,0.717,0.581,0.855
349,0.703,0.574,0.844
350,0.739,0.603,0.881
351,0.753,0.623,0.89
352,0.775,0.639,0.918
353,0.825,0.689,0.976
354,0.825,0.683,0.976
355,0.825,0.682,0.971
356,0.825,0.689,0.968
357,0.818,0.675,0.967
358,0.825,0.683,0.975
359,0.832,0.688,0.981
360,0.854,0.705,1.003
361,0.89,0.74,1.047
362,0.883,0.724,1.035
363,0.911,0.747,1.072
364,0.868,0.711,1.031
365,0.875,0.718,1.034
366,0.868,0.712,1.02
367,0.904,0.746,1.061
368,0.911,0.753,1.071
369,0.89,0.733,1.048
370,0.89,0.74,1.046
371,0.911,0.754,1.076
372,0.875,0.732,1.035
373,0.861,0.711,1.012
374,0.854,0.711,1.012
375,0.868,0.723,1.024
376,0.868,0.724,1.019
377,0.883,0.732,1.039
378,0.904,0.752,1.064
379,0.926,0.767,1.089
380,0.961,0.81,1.127
381,0.969,0.817,1.136
382,0.947,0.798,1.119
383,0.94,0.79,1.103
384,0.911,0.759,1.071
385,0.904,0.754,1.061
386,0.904,0.753,1.063
387,0.926,0.768,1.09
388,0.926,0.775,1.091
389,0.918,0.767,1.08
390,0.911,0.767,1.069
391,0.933,0.783,1.094
392,0.89,0.739,1.055
393,0.904,0.753,1.071
394,0.883,0.731,1.046
395,0.904,0.747,1.076
396,0.933,0.774,1.104
397,0.918,0.76,1.089
398,0.976,0.805,1.155
399,0.947,0.782,1.123
400,0.94,0.776,1.107
401,0.926,0.761,1.092
402,0.947,0.789,1.118
403,0.933,0.782,1.104
404,0.926,0.768,1.09
405,0.918,0.767,1.084
406,0.926,0.776,1.09
407,0.911,0.76,1.069
408,0.904,0.751,1.069
409,0.904,0.761,1.07
410,0.933,0.783,1.098
411,0.94,0.789,1.105
412,0.99,0.832,1.156
413,0.976,0.826,1.132
414,0.983,0.832,1.145
415,0.983,0.832,1.134
416,0.99,0.838,1.144
417,1.04,0.881,1.194
418,1.048,0.896,1.206
419,1.069,0.911,1.225
420,1.055,0.897,1.211
421,1.04,0.875,1.197
422,1.04,0.87,1.202
423,1.026,0.86,1.185
424,0.99,0.819,1.155
425,0.976,0.813,1.129
426,0.94,0.776,1.092
427,0.94,0.78,1.09
428,0.883,0.718,1.046
429,0.89,0.73,1.055
430,0.875,0.719,1.04
431,0.89,0.731,1.053
432,0.911,0.747,1.075
433,0.89,0.725,1.048
434,0.883,0.724,1.047
435,0.883,0.724,1.048
436,0.875,0.719,1.04
437,0.861,0.716,1.019
438,0.868,0.71,1.026
439,0.883,0.726,1.041
440,0.904,0.746,1.061
441,0.868,0.711,1.025
442,0.89,0.732,1.048
443,0.897,0.732,1.055
444,0.854,0.689,1.016
445,0.832,0.676,0.988
446,0.861,0.704,1.018
447,0.839,0.682,0.99
448,0.768,0.623,0.911
449,0.804,0.653,0.949
450,0.796,0.652,0.946
451,0.775,0.624,0.919
452,0.775,0.637,0.918
453,0.804,0.66,0.947
454,0.818,0.681,0.963
455,0.832,0.695,0.982
456,0.839,0.696,0.99
457,0.825,0.68,0.968
458,0.818,0.667,0.968
459,0.811,0.666,0.962
460,0.789,0.646,0.941
461,0.775,0.631,0.925
462,0.775,0.63,0.92
463,0.761,0.609,0.906
464,0.768,0.617,0.914
465,0.761,0.617,0.897
466,0.753,0.603,0.897
467,0.746,0.595,0.896
468,0.725,0.576,0.869
469,0.717,0.568,0.86
470,0.768,0.618,0.912
471,0.768,0.618,0.912
472,0.804,0.659,0.952
473,0.804,0.659,0.948
474,0.832,0.682,0.984
475,0.861,0.709,1.018
476,0.883,0.732,1.041
477,0.904,0.747,1.062
478,0.911,0.754,1.07
479,0.94,0.789,1.097
480,0.969,0.812,1.133
481,0.947,0.79,1.111
482,0.947,0.789,1.112
483,0.954,0.796,1.125
484,0.926,0.774,1.09
485,0.911,0.753,1.077
486,0.897,0.739,1.06
487,0.933,0.781,1.104
488,0.904,0.754,1.063
489,0.897,0.753,1.054
490,0.918,0.768,1.079
491,0.861,0.717,1.018
492,0.839,0.696,0.992
493,0.854,0.703,1.004
494,0.861,0.71,1.019
495,0.854,0.705,1.019
496,0.818,0.667,0.975
497,0.854,0.71,1.011
498,0.818,0.667,0.978
499,0.861,0.71,1.026
500,0.839,0.683,0.999
501,0.825,0.674,0.989
502,0.854,0.697,1.011
503,0.839,0.69,0.999
504,0.839,0.689,0.997
505,0.832,0.682,0.989
506,0.854,0.697,1.018
507,0.854,0.71,1.018
508,0.875,0.725,1.039
509,0.854,0.698,1.005
510,0.868,0.717,1.025
511,0.89,0.746,1.048
512,0.89,0.745,1.042
513,0.897,0.74,1.057
514,0.89,0.732,1.053
515,0.904,0.752,1.06
516,0.918,0.761,1.089
517,0.918,0.761,1.084
518,0.933,0.781,1.099
519,0.897,0.746,1.062
520,0.875,0.731,1.039
521,0.883,0.732,1.054
522,0.861,0.703,1.031
523,0.847,0.703,1.007
524,0.839,0.69,1.01
525,0.825,0.682,0.989
526,0.825,0.684,0.989
527,0.825,0.681,0.977
528,0.832,0.682,0.989
529,0.868,0.723,1.02
530,0.875,0.731,1.026
531,0.897,0.747,1.048
532,0.911,0.767,1.066
533,0.883,0.745,1.034
534,0.875,0.738,1.026
535,0.875,0.726,1.027
536,0.861,0.71,1.012
537,0.868,0.711,1.021
538,0.904,0.753,1.062
539,0.911,0.76,1.071
540,0.897,0.74,1.06
541,0.94,0.781,1.105
542,0.969,0.805,1.128
543,0.94,0.782,1.105
544,0.969,0.803,1.133
545,0.969,0.809,1.135
546,0.969,0.809,1.136
547,0.976,0.811,1.141
548,0.99,0.825,1.155
549,0.976,0.81,1.14
550,0.947,0.776,1.115
551,0.947,0.782,1.112
552,0.911,0.754,1.071
553,0.918,0.767,1.077
554,0.926,0.769,1.086
555,0.947,0.789,1.113
556,0.904,0.746,1.067
557,0.911,0.748,1.07
558,0.947,0.783,1.118
559,0.94,0.775,1.115
560,0.976,0.803,1.155
561,0.976,0.809,1.148
562,0.976,0.81,1.156
563,0.911,0.746,1.091
564,0.976,0.808,1.157
565,1.012,0.847,1.192
566,0.954,0.803,1.133
567,0.933,0.788,1.102
568,0.933,0.789,1.112
569,0.99,0.839,1.17
570,0.99,0.833,1.168
571,0.976,0.826,1.148
572,0.997,0.848,1.17
573,1.012,0.861,1.191
574,0.983,0.835,1.157
575,0.954,0.797,1.12
576,0.99,0.826,1.163
577,0.99,0.838,1.163
578,1.004,0.847,1.184
579,1.019,0.866,1.194
580,1.012,0.856,1.183
581,0.997,0.84,1.17
582,0.961,0.804,1.133
583,0.961,0.811,1.126
584,0.918,0.766,1.071
585,0.933,0.782,1.09
586,0.976,0.824,1.136
587,0.961,0.811,1.126
588,0.976,0.819,1.141
589,0.983,0.832,1.136
590,0.961,0.81,1.119
591,0.961,0.817,1.12
592,0.904,0.76,1.054
593,0.926,0.782,1.082
594,0.904,0.76,1.061
595,0.89,0.74,1.033
596,0.89,0.746,1.033
597,0.883,0.738,1.021
598,0.832,0.688,0.963
599,0.861,0.718,0.997
600,0.854,0.717,0.996
601,0.832,0.695,0.975
602,0.789,0.654,0.933
603,0.811,0.675,0.956
604,0.818,0.681,0.968
605,0.832,0.689,0.985
606,0.818,0.668,0.962
607,0.847,0.702,0.985
608,0.861,0.711,1.007
609,0.818,0.667,0.954
610,0.818,0.674,0.953
611,0.832,0.68,0.968
612,0.825,0.674,0.961
613,0.811,0.66,0.948
614,0.782,0.631,0.918
615,0.761,0.611,0.894
616,0.753,0.61,0.888
617,0.761,0.618,0.897
618,0.782,0.652,0.919
619,0.782,0.646,0.916
620,0.768,0.63,0.903
621,0.761,0.624,0.897
622,0.804,0.66,0.946
623,0.811,0.667,0.961
624,0.818,0.674,0.968
625,0.825,0.674,0.97
626,0.839,0.688,0.984
627,0.839,0.688,0.991
628,0.861,0.71,1.011
629,0.883,0.718,1.04
630,0.926,0.761,1.078
631,0.911,0.753,1.062
632,0.94,0.781,1.09
633,0.947,0.788,1.104
634,0.976,0.816,1.135
635,0.969,0.809,1.127
636,0.947,0.787,1.106
637,0.954,0.79,1.107
638,1.004,0.831,1.17
639,1.012,0.845,1.178
640,0.99,0.818,1.155
641,0.99,0.824,1.159
642,1.012,0.84,1.185
643,0.976,0.804,1.133
644,0.94,0.774,1.103
645,0.918,0.759,1.083
646,0.926,0.767,1.09
647,0.897,0.739,1.055
648,0.904,0.745,1.062
649,0.89,0.731,1.042
650,0.904,0.746,1.062
651,0.904,0.748,1.062
652,0.926,0.761,1.089
653,0.897,0.74,1.061
654,0.897,0.74,1.056
655,0.883,0.731,1.041
656,0.883,0.731,1.039
657,0.868,0.711,1.025
658,0.839,0.682,0.983
659,0.868,0.716,1.013
660,0.868,0.711,1.018
661,0.832,0.681,0.983
662,0.811,0.66,0.962
663,0.796,0.646,0.94
664,0.796,0.653,0.947
665,0.782,0.639,0.927
666,0.789,0.638,0.941
667,0.789,0.646,0.932
668,0.811,0.662,0.961
669,0.811,0.662,0.96
670,0.811,0.667,0.963
671,0.832,0.688,0.984
672,0.847,0.696,1.011
673,0.861,0.716,1.017
674,0.868,0.717,1.026
675,0.854,0.696,1.012
676,0.839,0.69,1.002
677,0.861,0.71,1.024
678,0.854,0.703,1.016
679,0.868,0.717,1.031
680,0.847,0.697,1.005
681,0.847,0.698,1.011
682,0.854,0.705,1.011
683,0.847,0.702,1.012
684,0.839,0.69,0.998
685,0.847,0.696,1.005
686,0.847,0.691,1.011
687,0.832,0.684,0.998
688,0.818,0.668,0.982
689,0.811,0.673,0.969
690,0.782,0.639,0.938
691,0.775,0.631,0.932
692,0.768,0.631,0.92
693,0.753,0.617,0.904
694,0.761,0.625,0.911
695,0.71,0.58,0.847
696,0.717,0.581,0.862
697,0.703,0.568,0.841
698,0.725,0.588,0.862
699,0.682,0.546,0.811
700,0.682,0.545,0.818
701,0.674,0.544,0.813
702,0.696,0.56,0.833
703,0.753,0.611,0.903
704,0.768,0.63,0.91
705,0.761,0.624,0.905
706,0.789,0.66,0.94
707,0.789,0.653,0.94
708,0.782,0.647,0.927
709,0.782,0.646,0.926
710,0.839,0.702,0.991
711,0.847,0.703,0.998
712,0.854,0.71,1.005
713,0.847,0.704,0.997
714,0.839,0.695,0.983
715,0.847,0.704,0.986
716,0.897,0.753,1.048
717,0.897,0.747,1.053
718,0.897,0.747,1.053
719,0.904,0.752,1.056
720,0.89,0.733,1.041
721,0.854,0.703,1.011
722,0.875,0.718,1.032
723,0.904,0.744,1.064
724,0.897,0.738,1.061
725,0.904,0.746,1.066
726,0.918,0.76,1.085
727,0.911,0.753,1.072
728,0.926,0.76,1.085
729,0.926,0.761,1.091
730,0.933,0.775,1.098
731,0.918,0.76,1.083
732,0.947,0.79,1.12
733,0.947,0.796,1.118
734,0.926,0.774,1.096
735,0.911,0.753,1.077
736,0.904,0.746,1.069
737,0.918,0.761,1.096
738,0.94,0.78,1.114
739,0.897,0.739,1.069
740,0.904,0.752,1.077
741,0.854,0.704,1.019
742,0.832,0.674,0.998
743,0.854,0.697,1.02
744,0.832,0.676,0.991
745,0.811,0.654,0.974
746,0.847,0.696,1.011
747,0.847,0.697,1.013
748,0.832,0.682,1.004
749,0.811,0.661,0.974
750,0.832,0.688,0.99
751,0.832,0.682,0.99
752,0.832,0.688,0.99
753,0.811,0.665,0.961
754,0.789,0.645,0.935
755,0.782,0.638,0.933
756,0.768,0.63,0.911
757,0.761,0.617,0.905
758,0.746,0.602,0.889
759,0.732,0.595,0.868
760,0.739,0.602,0.882
761,0.768,0.624,0.911
762,0.768,0.625,0.918
763,0.753,0.616,0.897
764,0.732,0.593,0.861
765,0.761,0.624,0.897
766,0.768,0.625,0.911
767,0.775,0.633,0.917
768,0.775,0.646,0.911
769,0.775,0.639,0.91
770,0.796,0.66,0.941
771,0.832,0.696,0.974
772,0.875,0.732,1.021
773,0.861,0.717,1.005
774,0.811,0.673,0.954
775,0.825,0.682,0.971
776,0.818,0.681,0.969
777,0.839,0.704,0.996
778,0.875,0.739,1.027
779,0.904,0.76,1.063
780,0.911,0.767,1.066
781,0.918,0.774,1.072
782,0.911,0.76,1.067
783,0.947,0.794,1.104
784,0.918,0.769,1.077
785,0.954,0.801,1.114
786,0.99,0.837,1.161
787,1.026,0.869,1.19
788,1.004,0.861,1.169
789,0.969,0.825,1.126
790,0.954,0.81,1.112
791,0.904,0.759,1.063
792,0.911,0.768,1.076
793,0.911,0.76,1.082
794,0.897,0.739,1.066
795,0.947,0.789,1.125
796,0.954,0.803,1.126
797,0.954,0.8,1.126
798,0.926,0.781,1.097
799,0.918,0.766,1.084
800,0.961,0.804,1.133
801,0.954,0.803,1.121
802,0.976,0.812,1.139
803,0.983,0.825,1.141
804,0.969,0.812,1.132
805,0.94,0.788,1.099
806,0.918,0.774,1.076
807,0.933,0.788,1.091
808,0.89,0.745,1.048
809,0.89,0.733,1.047
810,0.883,0.725,1.04
811,0.875,0.711,1.033
812,0.854,0.702,1.018
813,0.868,0.717,1.027
814,0.897,0.747,1.056
815,0.89,0.739,1.05
816,0.904,0.754,1.062
817,0.897,0.745,1.061
818,0.861,0.718,1.019
819,0.839,0.697,0.992
820,0.825,0.689,0.978
821,0.847,0.716,1.006
822,0.854,0.718,1.01
823,0.854,0.723,1.012
824,0.825,0.689,0.977
825,0.875,0.739,1.034
826,0.861,0.724,1.018
827,0.847,0.711,0.997
828,0.839,0.703,0.986
829,0.89,0.746,1.043
830,0.897,0.752,1.042
831,0.897,0.752,1.042
832,0.911,0.761,1.068
833,0.954,0.797,1.108
834,0.983,0.825,1.134
835,0.969,0.81,1.126
836,0.954,0.804,1.104
837,0.969,0.817,1.121
838,0.961,0.81,1.112
839,0.918,0.767,1.076
840,0.926,0.774,1.082
841,0.904,0.752,1.057
842,0.918,0.761,1.078
843,0.897,0.739,1.049
844,0.918,0.761,1.061
845,0.918,0.761,1.068
846,0.947,0.789,1.097
847,0.933,0.775,1.092
848,0.94,0.775,1.097
849,0.969,0.804,1.129
850,0.99,0.825,1.156
851,0.976,0.81,1.14
852,0.983,0.817,1.142
853,0.983,0.812,1.149
854,0.947,0.774,1.106
855,0.918,0.76,1.081
856,0.926,0.76,1.085
857,0.897,0.738,1.059
858,0.911,0.753,1.076
859,0.875,0.717,1.034
860,0.861,0.716,1.018
861,0.868,0.71,1.02
862,0.854,0.708,1.004
863,0.861,0.703,1.006
864,0.832,0.681,0.975
865,0.811,0.653,0.961
866,0.782,0.638,0.926
867,0.796,0.652,0.946
868,0.811,0.669,0.961
869,0.782,0.645,0.932
870,0.782,0.652,0.927
871,0.789,0.651,0.933
872,0.761,0.624,0.898
873,0.768,0.631,0.91
874,0.753,0.616,0.896
875,0.746,0.609,0.883
876,0.732,0.596,0.868
877,0.71,0.587,0.854
878,0.703,0.572,0.84
879,0.696,0.567,0.832
880,0.696,0.567,0.834
881,0.674,0.552,0.81
882,0.674,0.552,0.813
883,0.682,0.56,0.827
884,0.696,0.567,0.841
885,0.71,0.582,0.86
886,0.725,0.589,0.875
887,0.71,0.567,0.861
888,0.725,0.581,0.876
889,0.746,0.602,0.902
890,0.761,0.616,0.905
891,0.753,0.61,0.904
892,0.753,0.611,0.904
893,0.746,0.61,0.89
894,0.775,0.632,0.918
895,0.775,0.633,0.925
896,0.782,0.639,0.939
897,0.761,0.624,0.91
898,0.818,0.681,0.968
899,0.796,0.654,0.948
900,0.768,0.626,0.919
901,0.796,0.653,0.949
902,0.811,0.667,0.963
903,0.811,0.667,0.96
904,0.825,0.681,0.978
905,0.839,0.689,0.99
906,0.861,0.712,1.025
907,0.839,0.69,1.004
908,0.825,0.682,0.993
909,0.811,0.666,0.968
910,0.804,0.653,0.96
911,0.804,0.652,0.961
912,0.775,0.632,0.925
913,0.761,0.625,0.904
914,0.775,0.638,0.925
915,0.811,0.667,0.961
916,0.825,0.688,0.974
917,0.854,0.711,1.007
918,0.847,0.704,0.999
919,0.861,0.717,1.021
920,0.875,0.724,1.033
921,0.89,0.739,1.048
922,0.89,0.734,1.05
923,0.883,0.731,1.048
924,0.875,0.725,1.04
925,0.818,0.675,0.973
926,0.789,0.647,0.932
927,0.761,0.63,0.911
928,0.775,0.639,0.926
929,0.796,0.653,0.954
930,0.782,0.632,0.94
931,0.832,0.674,0.99
932,0.832,0.675,0.985
933,0.825,0.674,0.984
934,0.839,0.682,0.992
935,0.832,0.68,0.997
936,0.825,0.674,0.983
937,0.782,0.632,0.934
938,0.796,0.646,0.941
939,0.782,0.639,0.93
940,0.775,0.631,0.925
941,0.782,0.638,0.933
942,0.804,0.659,0.955
943,0.782,0.638,0.939
944,0.789,0.639,0.948
945,0.796,0.653,0.955
946,0.789,0.646,0.947
947,0.796,0.659,0.963
948,0.818,0.675,0.983
949,0.839,0.702,1.004
950,0.847,0.696,1.012
951,0.839,0.689,1.011
952,0.818,0.675,0.983
953,0.804,0.661,0.968
954,0.796,0.66,0.956
955,0.818,0.675,0.983
956,0.804,0.654,0.961
957,0.796,0.653,0.947
958,0.804,0.667,0.955
959,0.811,0.674,0.967
960,0.818,0.682,0.974
961,0.818,0.681,0.967
962,0.825,0.682,0.976
963,0.839,0.696,0.992
964,0.847,0.704,0.998
965,0.847,0.703,0.996
966,0.854,0.709,1.01
967,0.861,0.717,1.014
968,0.861,0.717,1.018
969,0.875,0.725,1.026
970,0.89,0.738,1.041
971,0.861,0.717,1.025
972,0.861,0.717,1.019
973,0.875,0.725,1.04
974,0.883,0.731,1.049
975,0.89,0.745,1.055
976,0.875,0.73,1.048
977,0.883,0.74,1.053
978,0.89,0.747,1.055
979,0.904,0.761,1.075
980,0.883,0.74,1.042
981,0.847,0.705,1.004
982,0.861,0.719,1.02
983,0.875,0.738,1.034
984,0.847,0.71,1.003
985,0.847,0.71,0.997
986,0.911,0.766,1.074
987,0.897,0.747,1.047
988,0.918,0.769,1.077
989,0.911,0.762,1.064
990,0.933,0.783,1.09
991,0.918,0.768,1.076
992,0.897,0.754,1.054
993,0.875,0.731,1.035
994,0.875,0.726,1.035
995,0.897,0.747,1.049
996,0.897,0.753,1.057
997,0.911,0.761,1.078
