,average,q0025,q0975
422,0.909,0.779,1.043
423,0.874,0.749,1.005
424,0.884,0.763,1.011
425,0.915,0.784,1.041
426,0.925,0.794,1.056
427,0.904,0.784,1.031
428,0.869,0.748,0.999
429,0.874,0.75,1.001
430,0.864,0.748,0.996
431,0.834,0.714,0.97
432,0.849,0.733,0.979
433,0.864,0.752,0.99
434,0.864,0.748,0.998
435,0.894,0.772,1.029
436,0.92,0.794,1.056
437,0.915,0.793,1.051
438,0.92,0.799,1.056
439,0.92,0.798,1.055
440,0.904,0.781,1.04
441,0.899,0.783,1.029
442,0.915,0.796,1.045
443,0.909,0.79,1.04
444,0.879,0.762,1.011
445,0.864,0.747,0.991
446,0.849,0.732,0.985
447,0.864,0.743,0.999
448,0.859,0.738,0.986
449,0.854,0.73,0.996
450,0.884,0.754,1.014
451,0.874,0.749,1.003
452,0.874,0.748,1.009
453,0.874,0.748,1.014
454,0.884,0.758,1.021
455,0.869,0.743,1.006
456,0.849,0.728,0.985
457,0.849,0.723,0.98
458,0.849,0.729,0.98
459,0.874,0.752,1.01
460,0.874,0.755,1.01
461,0.894,0.775,1.039
462,0.884,0.765,1.021
463,0.904,0.782,1.045
464,0.884,0.768,1.019
465,0.899,0.779,1.03
466,0.909,0.788,1.046
467,0.92,0.79,1.059
468,0.935,0.805,1.076
469,0.925,0.79,1.062
470,0.94,0.805,1.077
471,0.935,0.794,1.072
472,0.92,0.779,1.059
473,0.925,0.779,1.056
474,0.92,0.775,1.051
475,0.935,0.794,1.071
476,0.955,0.814,1.096
477,0.96,0.819,1.101
478,0.945,0.805,1.079
479,0.899,0.767,1.035
480,0.879,0.753,1.014
481,0.899,0.773,1.04
482,0.915,0.788,1.055
483,0.909,0.785,1.049
484,0.92,0.793,1.06
485,0.935,0.805,1.073
486,0.95,0.82,1.088
487,0.909,0.778,1.049
488,0.93,0.798,1.066
489,0.92,0.797,1.059
490,0.94,0.813,1.084
491,0.94,0.814,1.089
492,0.93,0.8,1.072
493,0.899,0.769,1.03
494,0.92,0.795,1.055
495,0.93,0.804,1.061
496,0.935,0.808,1.068
497,0.909,0.783,1.05
498,0.904,0.775,1.043
499,0.904,0.778,1.048
500,0.889,0.763,1.024
501,0.874,0.75,1.009
502,0.899,0.769,1.033
503,0.894,0.765,1.024
504,0.894,0.765,1.024
505,0.849,0.732,0.971
506,0.844,0.724,0.969
507,0.844,0.719,0.965
508,0.839,0.719,0.965
509,0.849,0.725,0.974
510,0.809,0.689,0.93
511,0.829,0.704,0.954
512,0.814,0.684,0.937
513,0.804,0.678,0.932
514,0.774,0.648,0.894
515,0.804,0.678,0.931
516,0.799,0.668,0.922
517,0.799,0.674,0.927
518,0.814,0.684,0.948
519,0.819,0.689,0.948
520,0.849,0.715,0.981
521,0.869,0.744,1.005
522,0.869,0.742,1.009
523,0.879,0.754,1.016
524,0.879,0.753,1.013
525,0.879,0.749,1.015
526,0.874,0.744,1.009
527,0.869,0.748,0.998
528,0.864,0.744,0.99
529,0.889,0.768,1.016
530,0.874,0.749,1.0
531,0.884,0.764,1.015
532,0.884,0.764,1.01
533,0.854,0.734,0.973
534,0.854,0.734,0.981
535,0.849,0.734,0.976
536,0.869,0.744,0.995
537,0.854,0.727,0.986
538,0.884,0.753,1.014
539,0.909,0.774,1.041
540,0.889,0.765,1.024
541,0.894,0.769,1.029
542,0.894,0.769,1.029
543,0.884,0.763,1.01
544,0.869,0.748,1.0
545,0.859,0.738,0.989
546,0.839,0.718,0.974
547,0.824,0.703,0.954
548,0.854,0.729,0.985
549,0.844,0.713,0.977
550,0.849,0.719,0.984
551,0.844,0.715,0.974
552,0.824,0.699,0.956
553,0.839,0.715,0.973
554,0.854,0.727,0.985
555,0.849,0.72,0.98
556,0.869,0.739,1.004
557,0.904,0.775,1.038
558,0.909,0.774,1.043
559,0.904,0.765,1.03
560,0.93,0.79,1.061
561,0.925,0.789,1.059
562,0.92,0.775,1.056
563,0.909,0.774,1.045
564,0.889,0.755,1.019
565,0.894,0.755,1.03
566,0.894,0.753,1.034
567,0.935,0.795,1.075
568,0.899,0.759,1.035
569,0.915,0.779,1.052
570,0.894,0.759,1.026
571,0.92,0.785,1.049
572,0.93,0.799,1.066
573,0.95,0.81,1.09
574,0.965,0.827,1.104
575,0.98,0.84,1.114
576,0.975,0.84,1.109
577,0.985,0.84,1.12
578,0.985,0.839,1.123
579,0.96,0.819,1.097
580,0.92,0.783,1.055
581,0.904,0.759,1.042
582,0.894,0.76,1.029
583,0.879,0.744,1.013
584,0.879,0.753,1.014
585,0.904,0.774,1.039
586,0.889,0.759,1.022
587,0.889,0.758,1.025
588,0.889,0.767,1.024
589,0.889,0.768,1.025
590,0.859,0.735,0.994
591,0.859,0.738,0.991
592,0.869,0.748,1.001
593,0.909,0.787,1.045
594,0.909,0.774,1.039
595,0.859,0.733,0.987
596,0.834,0.709,0.959
597,0.819,0.694,0.94
598,0.809,0.692,0.925
599,0.849,0.725,0.975
600,0.869,0.74,0.994
601,0.854,0.733,0.985
602,0.884,0.759,1.019
603,0.884,0.763,1.01
604,0.854,0.734,0.979
605,0.844,0.72,0.969
606,0.849,0.728,0.974
607,0.854,0.734,0.985
608,0.834,0.714,0.963
609,0.824,0.703,0.95
610,0.809,0.692,0.933
611,0.789,0.669,0.914
612,0.809,0.684,0.935
613,0.814,0.693,0.939
614,0.834,0.714,0.965
615,0.844,0.723,0.974
616,0.839,0.718,0.968
617,0.794,0.673,0.918
618,0.759,0.644,0.877
619,0.719,0.614,0.839
620,0.703,0.593,0.824
621,0.719,0.608,0.84
622,0.719,0.607,0.829
623,0.729,0.618,0.844
624,0.708,0.597,0.827
625,0.693,0.584,0.81
626,0.683,0.573,0.797
627,0.663,0.543,0.779
628,0.693,0.573,0.804
629,0.688,0.573,0.804
630,0.688,0.578,0.798
631,0.739,0.619,0.85
632,0.759,0.639,0.87
633,0.759,0.634,0.88
634,0.779,0.653,0.904
635,0.809,0.684,0.933
636,0.779,0.654,0.9
637,0.804,0.678,0.928
638,0.789,0.659,0.909
639,0.779,0.658,0.899
640,0.764,0.642,0.884
641,0.739,0.618,0.864
642,0.759,0.635,0.883
643,0.779,0.657,0.909
644,0.774,0.65,0.905
645,0.774,0.643,0.894
646,0.809,0.678,0.934
647,0.859,0.723,0.989
648,0.864,0.728,0.99
649,0.874,0.739,1.0
650,0.874,0.74,1.004
651,0.859,0.733,0.994
652,0.859,0.733,0.981
653,0.839,0.715,0.959
654,0.889,0.754,1.014
655,0.894,0.763,1.015
656,0.95,0.813,1.076
657,0.94,0.804,1.065
658,0.909,0.774,1.037
659,0.884,0.749,1.01
660,0.884,0.744,1.007
661,0.869,0.733,0.995
662,0.844,0.712,0.964
663,0.824,0.694,0.948
664,0.834,0.708,0.951
665,0.829,0.703,0.954
666,0.809,0.684,0.925
667,0.799,0.682,0.926
668,0.809,0.688,0.939
669,0.809,0.689,0.933
670,0.789,0.668,0.91
671,0.784,0.668,0.91
672,0.789,0.669,0.911
673,0.809,0.684,0.94
674,0.794,0.67,0.926
675,0.759,0.638,0.88
676,0.774,0.658,0.898
677,0.794,0.673,0.921
678,0.789,0.672,0.92
679,0.799,0.678,0.925
680,0.779,0.66,0.905
681,0.749,0.634,0.869
682,0.784,0.669,0.915
683,0.774,0.659,0.9
684,0.764,0.655,0.894
685,0.789,0.679,0.92
686,0.814,0.694,0.945
687,0.819,0.699,0.947
688,0.829,0.707,0.96
689,0.839,0.719,0.964
690,0.859,0.74,0.987
691,0.864,0.744,1.001
692,0.884,0.769,1.021
693,0.894,0.778,1.03
694,0.894,0.78,1.026
695,0.884,0.764,1.015
696,0.904,0.778,1.043
697,0.93,0.804,1.065
698,0.95,0.815,1.085
699,0.909,0.788,1.041
700,0.93,0.798,1.055
701,0.955,0.823,1.085
702,0.965,0.833,1.105
703,0.985,0.849,1.12
704,1.005,0.869,1.143
705,1.0,0.864,1.141
706,1.005,0.866,1.137
707,1.04,0.9,1.176
708,1.04,0.903,1.172
709,1.045,0.904,1.177
710,1.04,0.9,1.176
711,1.035,0.893,1.169
712,1.055,0.911,1.197
713,1.055,0.913,1.192
714,1.04,0.9,1.185
715,1.0,0.865,1.142
716,0.98,0.845,1.121
717,0.94,0.808,1.08
718,0.925,0.798,1.061
719,0.935,0.809,1.067
720,0.925,0.803,1.06
721,0.904,0.779,1.04
722,0.925,0.803,1.066
723,0.904,0.789,1.04
724,0.899,0.779,1.036
725,0.884,0.772,1.016
726,0.874,0.763,1.01
727,0.829,0.718,0.96
728,0.814,0.707,0.95
729,0.824,0.709,0.955
730,0.819,0.704,0.947
731,0.814,0.702,0.94
732,0.819,0.703,0.948
733,0.819,0.704,0.949
734,0.779,0.668,0.909
735,0.749,0.638,0.874
736,0.749,0.638,0.87
737,0.774,0.662,0.904
738,0.789,0.678,0.919
739,0.774,0.663,0.903
740,0.789,0.674,0.924
741,0.789,0.673,0.923
742,0.784,0.668,0.908
743,0.819,0.704,0.949
744,0.819,0.708,0.955
745,0.819,0.704,0.951
746,0.829,0.713,0.965
747,0.839,0.718,0.97
748,0.834,0.718,0.971
749,0.854,0.733,0.99
750,0.884,0.749,1.02
751,0.884,0.758,1.015
752,0.904,0.779,1.035
753,0.899,0.769,1.027
754,0.945,0.809,1.077
755,0.935,0.799,1.065
756,0.955,0.82,1.094
757,0.955,0.82,1.101
758,0.935,0.805,1.08
759,0.894,0.768,1.039
760,0.904,0.779,1.041
761,0.899,0.774,1.041
762,0.904,0.774,1.045
763,0.909,0.783,1.049
764,0.93,0.794,1.07
765,0.955,0.819,1.095
766,0.925,0.795,1.064
767,0.92,0.794,1.055
768,0.93,0.799,1.065
769,0.94,0.81,1.08
770,0.95,0.818,1.095
771,0.94,0.799,1.082
772,0.955,0.818,1.095
773,0.95,0.818,1.09
774,0.945,0.811,1.09
775,0.935,0.804,1.08
776,0.925,0.798,1.069
777,0.92,0.793,1.064
778,0.92,0.799,1.064
779,0.894,0.773,1.034
780,0.859,0.739,0.995
781,0.879,0.758,1.016
782,0.854,0.734,0.986
783,0.854,0.729,0.99
784,0.874,0.749,1.016
785,0.894,0.764,1.037
786,0.874,0.748,1.014
787,0.859,0.733,0.993
788,0.864,0.743,1.001
789,0.844,0.723,0.979
790,0.854,0.729,0.99
791,0.879,0.753,1.019
792,0.859,0.734,0.997
793,0.834,0.718,0.973
794,0.834,0.714,0.97
795,0.829,0.708,0.971
796,0.799,0.678,0.934
797,0.819,0.693,0.954
798,0.824,0.699,0.96
799,0.854,0.725,0.994
800,0.859,0.725,0.994
801,0.844,0.719,0.979
802,0.844,0.718,0.974
803,0.849,0.723,0.985
804,0.859,0.735,0.995
805,0.869,0.744,1.009
806,0.874,0.753,1.014
807,0.859,0.734,0.995
808,0.854,0.732,1.0
809,0.844,0.719,0.98
810,0.844,0.719,0.986
811,0.849,0.728,0.991
812,0.824,0.699,0.961
813,0.834,0.709,0.979
814,0.834,0.707,0.976
815,0.844,0.722,0.98
816,0.859,0.734,0.992
817,0.869,0.743,1.008
818,0.859,0.734,1.001
819,0.869,0.739,1.006
820,0.839,0.709,0.97
821,0.824,0.694,0.955
822,0.874,0.739,1.01
823,0.879,0.743,1.019
824,0.889,0.758,1.025
825,0.894,0.759,1.031
826,0.884,0.749,1.02
827,0.869,0.743,1.005
828,0.904,0.765,1.044
829,0.92,0.789,1.054
830,0.93,0.799,1.064
831,0.92,0.785,1.054
832,0.904,0.769,1.04
833,0.879,0.75,1.006
834,0.894,0.764,1.025
835,0.884,0.755,1.013
836,0.874,0.744,1.011
837,0.874,0.744,1.001
838,0.884,0.759,1.01
839,0.915,0.785,1.044
840,0.95,0.819,1.081
841,0.96,0.834,1.099
842,0.96,0.828,1.094
843,0.975,0.844,1.114
844,0.97,0.835,1.112
845,0.95,0.819,1.091
846,0.945,0.82,1.082
847,0.915,0.79,1.05
848,0.935,0.81,1.064
849,0.95,0.829,1.08
850,0.935,0.814,1.066
851,0.899,0.779,1.029
852,0.889,0.763,1.021
853,0.884,0.749,1.016
854,0.859,0.728,0.985
855,0.859,0.724,0.985
856,0.874,0.743,1.002
857,0.864,0.738,0.994
858,0.889,0.764,1.016
859,0.864,0.739,0.991
860,0.879,0.758,1.015
861,0.864,0.739,0.999
862,0.879,0.753,1.009
863,0.884,0.754,1.016
864,0.854,0.733,0.986
865,0.869,0.753,1.0
866,0.834,0.713,0.969
867,0.824,0.702,0.954
868,0.819,0.698,0.956
869,0.824,0.704,0.956
870,0.814,0.693,0.946
871,0.839,0.714,0.978
872,0.824,0.699,0.959
873,0.844,0.719,0.974
874,0.869,0.743,1.001
875,0.889,0.759,1.026
876,0.884,0.758,1.026
877,0.884,0.758,1.022
878,0.879,0.749,1.025
879,0.904,0.779,1.055
880,0.869,0.743,1.01
881,0.894,0.763,1.044
882,0.879,0.753,1.019
883,0.864,0.742,0.994
884,0.839,0.713,0.973
885,0.839,0.72,0.974
886,0.839,0.725,0.97
887,0.834,0.715,0.962
888,0.844,0.728,0.969
889,0.854,0.739,0.985
890,0.859,0.742,0.989
891,0.874,0.748,1.0
892,0.844,0.728,0.973
893,0.819,0.702,0.941
894,0.849,0.728,0.975
895,0.844,0.719,0.973
896,0.839,0.715,0.964
897,0.839,0.714,0.967
898,0.854,0.733,0.982
899,0.814,0.698,0.939
900,0.839,0.718,0.959
901,0.859,0.735,0.981
902,0.864,0.734,0.99
903,0.879,0.752,1.011
904,0.879,0.753,1.009
905,0.899,0.774,1.026
906,0.879,0.758,1.004
907,0.874,0.748,1.002
908,0.879,0.753,1.01
909,0.869,0.748,1.005
910,0.879,0.754,1.012
911,0.915,0.788,1.05
912,0.909,0.784,1.051
913,0.909,0.775,1.054
914,0.894,0.768,1.03
915,0.894,0.762,1.036
916,0.864,0.734,1.0
917,0.874,0.749,1.011
918,0.879,0.753,1.015
919,0.864,0.739,1.005
920,0.839,0.718,0.98
921,0.819,0.699,0.961
922,0.824,0.704,0.959
923,0.829,0.708,0.957
924,0.859,0.739,0.994
925,0.879,0.763,1.014
926,0.894,0.775,1.039
927,0.864,0.743,1.004
928,0.864,0.747,1.003
929,0.894,0.774,1.031
930,0.904,0.784,1.046
931,0.915,0.789,1.054
932,0.884,0.763,1.025
933,0.884,0.763,1.021
934,0.869,0.744,1.0
935,0.859,0.74,0.994
936,0.889,0.767,1.03
937,0.884,0.76,1.025
938,0.884,0.758,1.023
939,0.869,0.739,1.009
940,0.915,0.787,1.056
941,0.93,0.804,1.071
942,0.92,0.794,1.057
943,0.904,0.784,1.04
944,0.925,0.8,1.056
945,0.93,0.808,1.061
946,0.935,0.809,1.069
947,0.95,0.821,1.081
948,0.965,0.829,1.097
949,0.92,0.779,1.051
950,0.945,0.805,1.076
951,0.945,0.804,1.081
952,0.965,0.818,1.102
953,0.955,0.81,1.086
954,0.945,0.8,1.066
955,0.915,0.775,1.041
956,0.925,0.783,1.047
957,0.925,0.784,1.05
958,0.915,0.778,1.036
959,0.915,0.784,1.046
960,0.915,0.784,1.044
961,0.925,0.794,1.05
962,0.92,0.789,1.05
963,0.92,0.789,1.051
964,0.915,0.785,1.046
965,0.894,0.764,1.022
966,0.894,0.76,1.019
967,0.884,0.759,1.009
968,0.869,0.744,0.991
969,0.869,0.739,0.99
970,0.839,0.718,0.955
971,0.864,0.739,0.99
972,0.849,0.722,0.97
973,0.874,0.754,0.995
974,0.849,0.728,0.968
975,0.834,0.713,0.954
976,0.844,0.722,0.972
977,0.804,0.688,0.921
978,0.804,0.684,0.93
979,0.799,0.68,0.92
980,0.814,0.693,0.94
981,0.799,0.68,0.92
982,0.814,0.698,0.931
983,0.804,0.685,0.919
984,0.819,0.698,0.934
985,0.809,0.684,0.926
986,0.814,0.689,0.934
987,0.809,0.692,0.925
988,0.834,0.713,0.955
989,0.829,0.704,0.945
990,0.849,0.722,0.967
991,0.844,0.718,0.964
992,0.824,0.702,0.946
993,0.834,0.712,0.965
994,0.839,0.723,0.963
995,0.854,0.729,0.98
996,0.849,0.727,0.975
997,0.869,0.748,0.995
