,average,q0025,q0975
366,0.796,0.667,0.925
367,0.812,0.684,0.945
368,0.806,0.682,0.939
369,0.806,0.677,0.935
370,0.823,0.688,0.953
371,0.806,0.678,0.935
372,0.812,0.688,0.936
373,0.785,0.662,0.908
374,0.78,0.661,0.903
375,0.763,0.651,0.887
376,0.758,0.639,0.877
377,0.769,0.651,0.893
378,0.78,0.662,0.91
379,0.753,0.635,0.878
380,0.758,0.64,0.882
381,0.769,0.645,0.892
382,0.753,0.634,0.872
383,0.747,0.625,0.871
384,0.79,0.667,0.92
385,0.806,0.683,0.932
386,0.812,0.688,0.942
387,0.812,0.693,0.935
388,0.78,0.665,0.907
389,0.78,0.666,0.904
390,0.769,0.661,0.892
391,0.758,0.641,0.88
392,0.785,0.673,0.915
393,0.785,0.675,0.919
394,0.774,0.661,0.903
395,0.763,0.651,0.896
396,0.774,0.661,0.903
397,0.78,0.667,0.908
398,0.774,0.661,0.898
399,0.769,0.655,0.894
400,0.742,0.629,0.866
401,0.753,0.64,0.877
402,0.769,0.657,0.887
403,0.785,0.666,0.909
404,0.796,0.677,0.915
405,0.796,0.673,0.915
406,0.801,0.682,0.929
407,0.806,0.682,0.931
408,0.823,0.698,0.952
409,0.828,0.694,0.962
410,0.817,0.693,0.947
411,0.812,0.694,0.937
412,0.812,0.693,0.939
413,0.833,0.71,0.959
414,0.806,0.688,0.932
415,0.806,0.687,0.931
416,0.812,0.689,0.942
417,0.812,0.688,0.941
418,0.823,0.694,0.954
419,0.833,0.704,0.968
420,0.796,0.672,0.931
421,0.796,0.677,0.925
422,0.78,0.662,0.911
423,0.785,0.665,0.919
424,0.801,0.678,0.934
425,0.78,0.657,0.919
426,0.785,0.671,0.924
427,0.801,0.683,0.94
428,0.806,0.688,0.941
429,0.78,0.66,0.914
430,0.753,0.629,0.882
431,0.742,0.624,0.871
432,0.753,0.624,0.887
433,0.758,0.634,0.887
434,0.726,0.603,0.845
435,0.742,0.614,0.865
436,0.753,0.624,0.881
437,0.758,0.625,0.883
438,0.747,0.624,0.873
439,0.763,0.636,0.893
440,0.774,0.649,0.905
441,0.801,0.678,0.936
442,0.78,0.666,0.909
443,0.763,0.645,0.895
444,0.753,0.634,0.878
445,0.758,0.634,0.875
446,0.742,0.627,0.865
447,0.753,0.636,0.871
448,0.774,0.661,0.894
449,0.785,0.672,0.907
450,0.796,0.673,0.918
451,0.844,0.722,0.973
452,0.849,0.73,0.978
453,0.839,0.719,0.968
454,0.86,0.741,0.99
455,0.855,0.736,0.984
456,0.828,0.715,0.957
457,0.833,0.72,0.963
458,0.849,0.731,0.977
459,0.855,0.737,0.99
460,0.903,0.78,1.033
461,0.86,0.736,1.0
462,0.882,0.753,1.021
463,0.866,0.737,1.007
464,0.871,0.747,1.007
465,0.898,0.768,1.041
466,0.892,0.769,1.032
467,0.887,0.763,1.032
468,0.919,0.785,1.066
469,0.919,0.786,1.074
470,0.914,0.785,1.065
471,0.93,0.79,1.085
472,0.952,0.811,1.101
473,0.957,0.821,1.108
474,0.979,0.838,1.124
475,0.957,0.819,1.102
476,0.952,0.817,1.092
477,0.919,0.789,1.059
478,0.898,0.764,1.042
479,0.882,0.742,1.023
480,0.866,0.726,1.001
481,0.855,0.72,0.989
482,0.871,0.736,1.006
483,0.876,0.742,1.011
484,0.871,0.737,1.001
485,0.86,0.727,0.989
486,0.844,0.715,0.978
487,0.828,0.705,0.953
488,0.833,0.71,0.959
489,0.817,0.698,0.941
490,0.801,0.673,0.93
491,0.785,0.666,0.913
492,0.812,0.687,0.941
493,0.839,0.711,0.973
494,0.844,0.719,0.98
495,0.855,0.73,0.99
496,0.839,0.709,0.974
497,0.828,0.7,0.961
498,0.806,0.688,0.941
499,0.796,0.676,0.935
500,0.823,0.698,0.962
501,0.817,0.693,0.963
502,0.828,0.698,0.964
503,0.839,0.71,0.981
504,0.823,0.698,0.962
505,0.828,0.699,0.969
506,0.812,0.693,0.948
507,0.839,0.714,0.975
508,0.844,0.719,0.983
509,0.833,0.709,0.974
510,0.86,0.726,1.001
511,0.892,0.758,1.039
512,0.898,0.769,1.047
513,0.898,0.767,1.038
514,0.892,0.768,1.03
515,0.876,0.747,1.026
516,0.86,0.738,1.004
517,0.892,0.769,1.033
518,0.866,0.747,1.011
519,0.892,0.765,1.042
520,0.887,0.769,1.038
521,0.903,0.775,1.05
522,0.892,0.764,1.036
523,0.898,0.77,1.044
524,0.903,0.773,1.042
525,0.903,0.773,1.038
526,0.935,0.802,1.072
527,0.919,0.791,1.056
528,0.935,0.81,1.068
529,0.995,0.86,1.133
530,1.011,0.872,1.155
531,1.011,0.877,1.157
532,1.005,0.872,1.152
533,0.989,0.865,1.135
534,1.005,0.872,1.152
535,1.011,0.872,1.159
536,1.022,0.886,1.171
537,0.979,0.848,1.128
538,0.968,0.833,1.118
539,0.973,0.839,1.118
540,0.962,0.828,1.106
541,0.935,0.802,1.08
542,0.946,0.811,1.091
543,0.946,0.811,1.086
544,0.93,0.8,1.065
545,0.925,0.79,1.063
546,0.914,0.785,1.049
547,0.93,0.797,1.068
548,0.93,0.791,1.075
549,0.962,0.827,1.109
550,0.962,0.829,1.108
551,0.957,0.824,1.095
552,0.957,0.828,1.095
553,0.914,0.785,1.05
554,0.882,0.758,1.009
555,0.882,0.757,1.007
556,0.871,0.747,1.001
557,0.839,0.726,0.966
558,0.817,0.699,0.937
559,0.855,0.737,0.979
560,0.828,0.709,0.952
561,0.806,0.688,0.926
562,0.79,0.677,0.909
563,0.796,0.679,0.92
564,0.785,0.671,0.903
565,0.78,0.661,0.898
566,0.796,0.678,0.924
567,0.801,0.677,0.928
568,0.79,0.668,0.915
569,0.823,0.699,0.943
570,0.817,0.693,0.937
571,0.78,0.656,0.903
572,0.753,0.63,0.871
573,0.774,0.651,0.896
574,0.769,0.644,0.894
575,0.769,0.644,0.9
576,0.758,0.633,0.882
577,0.758,0.629,0.883
578,0.747,0.623,0.872
579,0.715,0.597,0.834
580,0.71,0.592,0.833
581,0.715,0.596,0.838
582,0.72,0.602,0.84
583,0.737,0.619,0.865
584,0.715,0.602,0.839
585,0.726,0.608,0.849
586,0.742,0.624,0.876
587,0.731,0.615,0.857
588,0.737,0.619,0.865
589,0.758,0.64,0.892
590,0.812,0.688,0.948
591,0.817,0.689,0.953
592,0.855,0.723,0.991
593,0.849,0.72,0.985
594,0.839,0.71,0.972
595,0.844,0.719,0.974
596,0.849,0.725,0.98
597,0.844,0.716,0.983
598,0.828,0.706,0.962
599,0.833,0.71,0.972
600,0.876,0.751,1.017
601,0.871,0.747,1.016
602,0.871,0.746,1.017
603,0.903,0.775,1.053
604,0.892,0.768,1.039
605,0.882,0.763,1.025
606,0.892,0.767,1.042
607,0.866,0.742,1.015
608,0.882,0.758,1.027
609,0.903,0.774,1.05
610,0.909,0.78,1.059
611,0.914,0.785,1.063
612,0.898,0.771,1.042
613,0.909,0.778,1.052
614,0.93,0.796,1.064
615,0.898,0.767,1.028
616,0.892,0.758,1.02
617,0.882,0.752,1.011
618,0.871,0.736,1.001
619,0.887,0.756,1.018
620,0.919,0.785,1.048
621,0.882,0.757,1.011
622,0.903,0.774,1.033
623,0.919,0.791,1.047
624,0.93,0.802,1.059
625,0.941,0.813,1.071
626,0.957,0.823,1.092
627,0.957,0.823,1.095
628,0.989,0.849,1.132
629,0.968,0.828,1.108
630,0.962,0.818,1.106
631,0.968,0.828,1.109
632,1.0,0.857,1.143
633,0.979,0.839,1.118
634,0.946,0.807,1.081
635,0.957,0.817,1.092
636,0.941,0.805,1.08
637,0.919,0.789,1.055
638,0.925,0.796,1.066
639,0.86,0.736,1.001
640,0.855,0.726,0.994
641,0.844,0.715,0.978
642,0.876,0.747,1.012
643,0.887,0.752,1.022
644,0.903,0.763,1.045
645,0.909,0.767,1.054
646,0.876,0.742,1.009
647,0.914,0.774,1.053
648,0.914,0.779,1.053
649,0.914,0.779,1.058
650,0.903,0.762,1.048
651,0.925,0.79,1.07
652,0.914,0.775,1.054
653,0.909,0.769,1.049
654,0.914,0.769,1.056
655,0.882,0.744,1.018
656,0.876,0.746,1.007
657,0.876,0.738,1.013
658,0.86,0.721,0.999
659,0.833,0.695,0.97
660,0.817,0.687,0.942
661,0.78,0.655,0.908
662,0.79,0.661,0.919
663,0.796,0.667,0.929
664,0.79,0.663,0.92
665,0.79,0.663,0.919
666,0.774,0.646,0.905
667,0.796,0.667,0.929
668,0.812,0.683,0.946
669,0.812,0.684,0.947
670,0.79,0.671,0.934
671,0.801,0.682,0.937
672,0.796,0.677,0.931
673,0.753,0.634,0.892
674,0.763,0.644,0.892
675,0.71,0.596,0.837
676,0.699,0.585,0.827
677,0.704,0.592,0.827
678,0.726,0.613,0.849
679,0.758,0.642,0.885
680,0.774,0.658,0.906
681,0.769,0.65,0.904
682,0.747,0.629,0.878
683,0.747,0.625,0.882
684,0.758,0.64,0.892
685,0.758,0.635,0.895
686,0.753,0.635,0.889
687,0.78,0.656,0.911
688,0.796,0.676,0.93
689,0.796,0.671,0.929
690,0.817,0.687,0.954
691,0.817,0.687,0.95
692,0.812,0.684,0.936
693,0.79,0.667,0.919
694,0.769,0.651,0.893
695,0.763,0.644,0.887
696,0.747,0.63,0.867
697,0.79,0.666,0.91
698,0.801,0.678,0.929
699,0.823,0.703,0.945
700,0.806,0.683,0.929
701,0.78,0.657,0.904
702,0.758,0.64,0.883
703,0.758,0.641,0.882
704,0.774,0.656,0.903
705,0.79,0.666,0.914
706,0.79,0.661,0.914
707,0.801,0.671,0.93
708,0.801,0.667,0.935
709,0.769,0.639,0.897
710,0.774,0.645,0.906
711,0.785,0.657,0.915
712,0.774,0.651,0.902
713,0.763,0.64,0.886
714,0.753,0.635,0.877
715,0.774,0.651,0.902
716,0.812,0.688,0.948
717,0.828,0.7,0.962
718,0.817,0.688,0.946
719,0.833,0.7,0.967
720,0.823,0.694,0.952
721,0.812,0.683,0.936
722,0.823,0.693,0.957
723,0.823,0.688,0.95
724,0.844,0.71,0.974
725,0.833,0.698,0.968
726,0.839,0.709,0.97
727,0.801,0.677,0.931
728,0.812,0.683,0.94
729,0.812,0.683,0.946
730,0.817,0.684,0.952
731,0.823,0.694,0.957
732,0.817,0.688,0.952
733,0.801,0.673,0.934
734,0.812,0.683,0.94
735,0.828,0.699,0.962
736,0.833,0.699,0.969
737,0.828,0.693,0.962
738,0.817,0.688,0.955
739,0.844,0.714,0.98
740,0.855,0.721,0.995
741,0.823,0.697,0.962
742,0.817,0.689,0.955
743,0.849,0.726,0.989
744,0.833,0.705,0.972
745,0.839,0.715,0.976
746,0.844,0.719,0.983
747,0.812,0.684,0.951
748,0.801,0.679,0.941
749,0.828,0.699,0.969
750,0.801,0.679,0.946
751,0.806,0.683,0.948
752,0.828,0.7,0.962
753,0.812,0.678,0.947
754,0.796,0.672,0.93
755,0.812,0.687,0.947
756,0.812,0.684,0.952
757,0.844,0.72,0.987
758,0.823,0.699,0.966
759,0.839,0.716,0.985
760,0.839,0.722,0.979
761,0.817,0.699,0.953
762,0.839,0.721,0.974
763,0.844,0.726,0.978
764,0.882,0.759,1.021
765,0.849,0.726,0.98
766,0.86,0.733,0.995
767,0.839,0.717,0.962
768,0.812,0.694,0.937
769,0.79,0.678,0.914
770,0.785,0.667,0.914
771,0.774,0.658,0.898
772,0.785,0.667,0.908
773,0.812,0.684,0.94
774,0.801,0.667,0.924
775,0.796,0.661,0.918
776,0.79,0.662,0.915
777,0.78,0.656,0.908
778,0.785,0.661,0.914
779,0.78,0.656,0.905
780,0.785,0.657,0.91
781,0.763,0.634,0.886
782,0.758,0.63,0.88
783,0.731,0.607,0.856
784,0.715,0.596,0.839
785,0.688,0.57,0.81
786,0.694,0.57,0.816
787,0.699,0.576,0.823
788,0.726,0.597,0.849
789,0.715,0.591,0.84
790,0.72,0.596,0.849
791,0.731,0.607,0.86
792,0.731,0.607,0.86
793,0.747,0.623,0.878
794,0.731,0.603,0.861
795,0.769,0.639,0.897
796,0.747,0.608,0.876
797,0.731,0.602,0.86
798,0.737,0.612,0.86
799,0.747,0.619,0.872
800,0.758,0.634,0.883
801,0.758,0.635,0.882
802,0.774,0.651,0.898
803,0.806,0.674,0.94
804,0.823,0.693,0.947
805,0.844,0.714,0.973
806,0.855,0.721,0.987
807,0.871,0.741,0.996
808,0.882,0.749,1.01
809,0.898,0.763,1.032
810,0.876,0.742,1.01
811,0.898,0.763,1.032
812,0.914,0.785,1.049
813,0.925,0.79,1.059
814,0.903,0.769,1.038
815,0.903,0.768,1.039
816,0.919,0.779,1.059
817,0.909,0.774,1.052
818,0.919,0.784,1.066
819,0.93,0.795,1.075
820,0.898,0.769,1.047
821,0.892,0.758,1.045
822,0.876,0.747,1.02
823,0.898,0.769,1.049
824,0.93,0.801,1.085
825,0.903,0.774,1.055
826,0.887,0.758,1.037
827,0.887,0.757,1.043
828,0.914,0.785,1.065
829,0.909,0.775,1.061
830,0.876,0.748,1.027
831,0.849,0.721,0.99
832,0.876,0.742,1.024
833,0.855,0.721,0.996
834,0.817,0.689,0.961
835,0.806,0.682,0.946
836,0.844,0.716,0.98
837,0.833,0.71,0.967
838,0.817,0.698,0.95
839,0.79,0.672,0.914
840,0.79,0.677,0.92
841,0.763,0.651,0.888
842,0.774,0.652,0.897
843,0.774,0.651,0.898
844,0.785,0.656,0.908
845,0.78,0.656,0.913
846,0.774,0.656,0.909
847,0.796,0.667,0.932
848,0.806,0.677,0.94
849,0.79,0.667,0.92
850,0.806,0.682,0.942
851,0.828,0.699,0.963
852,0.839,0.705,0.974
853,0.849,0.719,0.985
854,0.871,0.742,1.002
855,0.828,0.704,0.953
856,0.828,0.699,0.958
857,0.833,0.706,0.962
858,0.839,0.715,0.972
859,0.79,0.667,0.919
860,0.812,0.684,0.938
861,0.817,0.692,0.947
862,0.839,0.71,0.974
863,0.887,0.757,1.028
864,0.876,0.746,1.018
865,0.898,0.765,1.038
866,0.898,0.757,1.033
867,0.892,0.752,1.031
868,0.892,0.759,1.035
869,0.909,0.774,1.048
870,0.914,0.78,1.053
871,0.898,0.764,1.036
872,0.871,0.737,1.006
873,0.855,0.719,0.99
874,0.855,0.725,0.993
875,0.844,0.715,0.978
876,0.86,0.73,0.999
877,0.866,0.74,0.998
878,0.876,0.748,1.016
879,0.887,0.757,1.016
880,0.892,0.763,1.023
881,0.887,0.762,1.012
882,0.882,0.753,1.004
883,0.892,0.758,1.017
884,0.887,0.758,1.016
885,0.876,0.748,1.01
886,0.887,0.752,1.023
887,0.892,0.764,1.028
888,0.871,0.737,1.004
889,0.866,0.727,1.001
890,0.844,0.709,0.979
891,0.876,0.736,1.02
892,0.844,0.71,0.99
893,0.839,0.71,0.984
894,0.849,0.725,0.988
895,0.828,0.7,0.967
896,0.844,0.721,0.984
897,0.855,0.727,0.991
898,0.855,0.725,0.994
899,0.796,0.672,0.926
900,0.79,0.667,0.924
901,0.763,0.64,0.898
902,0.758,0.635,0.887
903,0.731,0.608,0.86
904,0.742,0.623,0.876
905,0.731,0.617,0.86
906,0.737,0.623,0.86
907,0.747,0.63,0.871
908,0.737,0.614,0.861
909,0.758,0.635,0.886
910,0.747,0.628,0.873
911,0.747,0.624,0.878
912,0.774,0.65,0.904
913,0.774,0.65,0.909
914,0.78,0.652,0.913
915,0.753,0.63,0.877
916,0.774,0.645,0.898
917,0.774,0.651,0.897
918,0.763,0.644,0.886
919,0.769,0.651,0.892
920,0.742,0.623,0.86
921,0.704,0.587,0.822
922,0.71,0.592,0.824
923,0.737,0.619,0.855
924,0.747,0.629,0.867
925,0.78,0.662,0.898
926,0.769,0.651,0.882
927,0.812,0.69,0.935
928,0.812,0.692,0.935
929,0.823,0.699,0.952
930,0.828,0.709,0.962
931,0.849,0.721,0.979
932,0.855,0.726,0.985
933,0.839,0.705,0.96
934,0.855,0.726,0.98
935,0.844,0.709,0.971
936,0.849,0.72,0.983
937,0.823,0.698,0.952
938,0.823,0.698,0.954
939,0.833,0.704,0.972
940,0.817,0.688,0.954
941,0.812,0.689,0.952
942,0.828,0.704,0.964
943,0.828,0.704,0.968
944,0.833,0.7,0.972
945,0.828,0.694,0.973
946,0.817,0.687,0.953
947,0.844,0.71,0.979
948,0.871,0.73,1.011
949,0.871,0.736,1.005
950,0.86,0.727,0.999
951,0.855,0.725,0.988
952,0.855,0.724,0.99
953,0.855,0.725,0.987
954,0.849,0.72,0.984
955,0.833,0.709,0.967
956,0.844,0.716,0.978
957,0.806,0.687,0.934
958,0.833,0.705,0.966
959,0.855,0.731,0.984
960,0.844,0.716,0.972
961,0.855,0.727,0.985
962,0.839,0.71,0.962
963,0.806,0.684,0.93
964,0.806,0.683,0.931
965,0.812,0.683,0.94
966,0.833,0.709,0.959
967,0.828,0.699,0.952
968,0.828,0.699,0.95
969,0.817,0.683,0.945
970,0.817,0.682,0.942
971,0.823,0.682,0.946
972,0.801,0.663,0.925
973,0.801,0.661,0.92
974,0.806,0.668,0.93
975,0.806,0.672,0.93
976,0.785,0.655,0.908
977,0.806,0.672,0.937
978,0.812,0.678,0.948
979,0.812,0.672,0.947
980,0.828,0.689,0.967
981,0.844,0.704,0.98
982,0.876,0.737,1.026
983,0.866,0.731,1.012
984,0.876,0.741,1.021
985,0.839,0.709,0.979
986,0.86,0.727,1.002
987,0.882,0.753,1.027
988,0.855,0.721,0.991
989,0.866,0.732,0.995
990,0.844,0.721,0.968
991,0.882,0.752,1.01
992,0.839,0.71,0.968
993,0.844,0.704,0.974
994,0.833,0.704,0.967
995,0.855,0.721,0.989
996,0.833,0.704,0.967
997,0.849,0.72,0.98
