,average,q0025,q0975
213,1.055,0.876,1.235
214,1.081,0.901,1.27
215,1.055,0.875,1.236
216,1.089,0.908,1.278
217,1.098,0.917,1.294
218,1.081,0.901,1.276
219,1.081,0.901,1.268
220,1.055,0.875,1.236
221,1.046,0.875,1.235
222,1.046,0.876,1.235
223,0.995,0.822,1.175
224,0.969,0.797,1.16
225,0.969,0.79,1.153
226,0.969,0.799,1.15
227,0.935,0.765,1.116
228,0.961,0.798,1.151
229,0.969,0.806,1.158
230,0.969,0.799,1.152
231,0.978,0.809,1.166
232,0.978,0.815,1.152
233,0.952,0.789,1.13
234,0.866,0.712,1.03
235,0.883,0.729,1.047
236,0.849,0.696,1.011
237,0.849,0.696,1.014
238,0.823,0.66,0.99
239,0.798,0.643,0.967
240,0.789,0.643,0.952
241,0.772,0.627,0.936
242,0.738,0.585,0.91
243,0.781,0.627,0.953
244,0.772,0.626,0.935
245,0.772,0.618,0.935
246,0.763,0.609,0.919
247,0.703,0.556,0.857
248,0.695,0.542,0.841
249,0.721,0.574,0.873
250,0.695,0.549,0.85
251,0.703,0.557,0.857
252,0.712,0.566,0.867
253,0.712,0.574,0.864
254,0.712,0.567,0.858
255,0.712,0.566,0.857
256,0.686,0.533,0.83
257,0.678,0.532,0.822
258,0.678,0.531,0.823
259,0.712,0.566,0.866
260,0.721,0.575,0.877
261,0.738,0.591,0.901
262,0.763,0.609,0.928
263,0.772,0.617,0.945
264,0.746,0.593,0.917
265,0.712,0.567,0.875
266,0.772,0.619,0.945
267,0.798,0.644,0.967
268,0.815,0.668,0.987
269,0.823,0.67,0.996
270,0.832,0.677,1.002
271,0.866,0.711,1.046
272,0.832,0.677,1.011
273,0.789,0.643,0.945
274,0.772,0.618,0.925
275,0.806,0.652,0.961
276,0.815,0.66,0.977
277,0.806,0.652,0.97
278,0.858,0.695,1.022
279,0.883,0.711,1.055
280,0.883,0.721,1.062
281,0.892,0.73,1.056
282,0.909,0.754,1.08
283,0.892,0.737,1.064
284,0.901,0.744,1.074
285,0.909,0.746,1.08
286,0.918,0.753,1.09
287,0.935,0.764,1.106
288,0.918,0.754,1.098
289,0.961,0.788,1.132
290,0.969,0.798,1.142
291,0.969,0.79,1.143
292,0.944,0.764,1.116
293,0.969,0.795,1.141
294,0.952,0.78,1.125
295,0.978,0.806,1.15
296,1.012,0.832,1.193
297,0.995,0.822,1.177
298,1.012,0.825,1.192
299,1.029,0.842,1.21
300,0.986,0.807,1.158
301,0.978,0.798,1.151
302,0.986,0.815,1.165
303,0.995,0.823,1.167
304,0.986,0.814,1.165
305,0.952,0.788,1.124
306,0.944,0.772,1.115
307,0.986,0.807,1.15
308,1.004,0.833,1.165
309,1.004,0.832,1.168
310,1.021,0.841,1.191
311,1.021,0.84,1.195
312,1.004,0.824,1.176
313,0.978,0.808,1.15
314,0.961,0.789,1.139
315,0.952,0.773,1.125
316,0.969,0.798,1.14
317,0.944,0.772,1.116
318,0.909,0.739,1.082
319,0.892,0.728,1.065
320,0.892,0.729,1.062
321,0.901,0.737,1.072
322,0.926,0.754,1.106
323,0.961,0.779,1.131
324,0.995,0.815,1.167
325,0.995,0.816,1.167
326,1.004,0.823,1.184
327,0.969,0.796,1.14
328,0.986,0.807,1.166
329,0.986,0.808,1.166
330,0.952,0.78,1.123
331,0.995,0.815,1.173
332,1.021,0.832,1.194
333,1.021,0.841,1.199
334,1.029,0.842,1.21
335,1.029,0.849,1.21
336,1.004,0.824,1.182
337,0.995,0.815,1.182
338,1.038,0.849,1.218
339,1.046,0.865,1.229
340,1.021,0.831,1.201
341,0.995,0.797,1.173
342,0.978,0.798,1.156
343,0.961,0.78,1.135
344,0.935,0.754,1.105
345,0.944,0.764,1.115
346,0.969,0.789,1.14
347,0.961,0.781,1.133
348,0.986,0.815,1.159
349,0.961,0.781,1.132
350,1.004,0.821,1.174
351,1.004,0.824,1.184
352,0.961,0.788,1.14
353,0.952,0.781,1.132
354,0.909,0.754,1.08
355,0.883,0.722,1.054
356,0.875,0.705,1.038
357,0.858,0.694,1.022
358,0.849,0.688,1.011
359,0.849,0.687,1.012
360,0.823,0.668,0.986
361,0.789,0.634,0.952
362,0.806,0.644,0.968
363,0.815,0.659,0.979
364,0.806,0.652,0.96
365,0.806,0.644,0.963
366,0.798,0.635,0.96
367,0.806,0.641,0.97
368,0.806,0.643,0.969
369,0.823,0.661,0.986
370,0.849,0.686,1.01
371,0.798,0.635,0.96
372,0.798,0.641,0.954
373,0.772,0.617,0.928
374,0.755,0.591,0.911
375,0.721,0.565,0.876
376,0.721,0.566,0.883
377,0.738,0.584,0.901
378,0.738,0.582,0.899
379,0.695,0.539,0.85
380,0.703,0.541,0.853
381,0.686,0.532,0.832
382,0.626,0.489,0.773
383,0.643,0.504,0.789
384,0.686,0.541,0.832
385,0.695,0.54,0.849
386,0.721,0.566,0.875
387,0.712,0.565,0.859
388,0.721,0.575,0.874
389,0.721,0.566,0.875
390,0.738,0.583,0.893
391,0.772,0.617,0.927
392,0.781,0.618,0.943
393,0.781,0.625,0.945
394,0.798,0.643,0.952
395,0.823,0.661,0.986
396,0.789,0.625,0.951
397,0.781,0.626,0.942
398,0.772,0.616,0.935
399,0.798,0.635,0.961
400,0.815,0.652,0.978
401,0.858,0.694,1.03
402,0.858,0.695,1.031
403,0.901,0.729,1.074
404,0.918,0.746,1.089
405,0.944,0.773,1.109
406,0.926,0.763,1.097
407,0.944,0.782,1.106
408,0.969,0.807,1.143
409,0.952,0.795,1.125
410,0.995,0.832,1.181
411,1.004,0.832,1.191
412,1.046,0.865,1.233
413,1.055,0.874,1.236
414,1.081,0.9,1.261
415,1.046,0.867,1.227
416,1.029,0.849,1.219
417,1.038,0.859,1.227
418,1.038,0.867,1.233
419,1.021,0.848,1.209
420,1.029,0.856,1.217
421,1.038,0.85,1.229
422,1.012,0.829,1.2
423,0.986,0.812,1.165
424,1.004,0.832,1.185
425,0.995,0.831,1.174
426,1.029,0.866,1.212
427,1.004,0.838,1.185
428,0.995,0.833,1.187
429,0.995,0.825,1.191
430,1.029,0.859,1.234
431,1.029,0.857,1.227
432,0.961,0.79,1.142
433,0.952,0.78,1.124
434,0.918,0.755,1.096
435,0.918,0.754,1.097
436,0.909,0.747,1.096
437,0.866,0.703,1.038
438,0.883,0.72,1.056
439,0.875,0.712,1.049
440,0.832,0.677,1.004
441,0.823,0.661,0.994
442,0.849,0.694,1.022
443,0.866,0.704,1.038
444,0.875,0.712,1.048
445,0.832,0.67,1.004
446,0.849,0.696,1.014
447,0.866,0.72,1.038
448,0.858,0.704,1.023
449,0.866,0.712,1.039
450,0.849,0.696,1.022
451,0.841,0.686,1.011
452,0.832,0.687,1.003
453,0.781,0.635,0.953
454,0.746,0.601,0.91
455,0.703,0.557,0.859
456,0.729,0.583,0.892
457,0.729,0.583,0.883
458,0.721,0.567,0.875
459,0.772,0.618,0.936
460,0.781,0.626,0.951
461,0.772,0.617,0.942
462,0.798,0.626,0.97
463,0.772,0.608,0.942
464,0.772,0.601,0.926
465,0.823,0.644,0.987
466,0.798,0.628,0.962
467,0.815,0.643,0.993
468,0.832,0.66,1.004
469,0.815,0.635,0.985
470,0.823,0.653,0.995
471,0.858,0.687,1.04
472,0.892,0.72,1.072
473,0.875,0.71,1.057
474,0.883,0.712,1.072
475,0.883,0.712,1.065
476,0.909,0.737,1.09
477,0.909,0.745,1.091
478,0.918,0.755,1.09
479,0.926,0.755,1.105
480,0.909,0.736,1.081
481,0.918,0.747,1.089
482,0.969,0.796,1.142
483,0.952,0.779,1.123
484,0.952,0.773,1.124
485,0.969,0.796,1.141
486,0.918,0.746,1.089
487,0.944,0.765,1.124
488,0.944,0.756,1.125
489,0.909,0.728,1.092
490,0.909,0.73,1.083
491,0.892,0.721,1.066
492,0.901,0.722,1.066
493,0.875,0.703,1.037
494,0.883,0.712,1.047
495,0.875,0.704,1.044
496,0.875,0.703,1.055
497,0.823,0.661,0.997
498,0.892,0.728,1.073
499,0.901,0.73,1.089
500,0.952,0.782,1.139
501,0.892,0.722,1.073
502,0.926,0.746,1.106
503,0.944,0.763,1.124
504,0.926,0.745,1.108
505,0.944,0.764,1.13
506,0.952,0.78,1.143
507,0.944,0.771,1.123
508,0.986,0.807,1.166
509,0.995,0.814,1.184
510,0.986,0.806,1.175
511,0.978,0.805,1.166
512,1.004,0.824,1.186
513,1.004,0.831,1.185
514,0.978,0.807,1.153
515,0.969,0.798,1.143
516,1.012,0.834,1.19
517,0.935,0.772,1.108
518,0.961,0.788,1.144
519,0.909,0.747,1.092
520,0.961,0.79,1.142
521,0.986,0.816,1.173
522,0.995,0.823,1.185
523,0.969,0.806,1.158
524,0.969,0.806,1.156
525,0.986,0.823,1.173
526,0.961,0.797,1.14
527,0.918,0.754,1.098
528,0.909,0.747,1.08
529,0.901,0.737,1.072
530,0.892,0.73,1.057
531,0.883,0.72,1.063
532,0.909,0.747,1.08
533,0.892,0.721,1.063
534,0.875,0.712,1.04
535,0.832,0.669,0.99
536,0.798,0.636,0.952
537,0.806,0.651,0.962
538,0.798,0.642,0.962
539,0.806,0.644,0.962
540,0.789,0.618,0.946
541,0.781,0.618,0.936
542,0.781,0.617,0.936
543,0.789,0.625,0.943
544,0.781,0.617,0.934
545,0.798,0.634,0.953
546,0.772,0.609,0.926
547,0.763,0.599,0.918
548,0.729,0.568,0.873
549,0.755,0.592,0.909
550,0.789,0.627,0.944
551,0.781,0.619,0.937
552,0.798,0.636,0.954
553,0.772,0.609,0.927
554,0.815,0.652,0.976
555,0.763,0.6,0.925
556,0.755,0.591,0.91
557,0.789,0.626,0.952
558,0.823,0.661,0.988
559,0.823,0.651,0.988
560,0.841,0.669,1.012
561,0.858,0.687,1.029
562,0.866,0.694,1.031
563,0.892,0.704,1.056
564,0.909,0.721,1.078
565,0.926,0.739,1.09
566,0.935,0.745,1.099
567,0.952,0.772,1.12
568,0.952,0.771,1.139
569,0.978,0.799,1.149
570,0.986,0.805,1.169
571,1.029,0.847,1.21
572,1.072,0.892,1.261
573,1.115,0.926,1.303
574,1.124,0.938,1.313
575,1.107,0.925,1.305
576,1.158,0.977,1.362
577,1.158,0.976,1.363
578,1.175,0.994,1.381
579,1.141,0.954,1.346
580,1.158,0.977,1.366
581,1.158,0.978,1.364
582,1.175,0.985,1.372
583,1.158,0.978,1.35
584,1.132,0.944,1.328
585,1.107,0.919,1.302
586,1.132,0.944,1.33
587,1.184,0.995,1.392
588,1.184,0.995,1.39
589,1.201,1.004,1.412
590,1.218,1.029,1.434
591,1.244,1.064,1.449
592,1.218,1.038,1.424
593,1.261,1.073,1.459
594,1.209,1.036,1.407
595,1.158,0.977,1.353
596,1.141,0.971,1.339
597,1.141,0.97,1.342
598,1.158,0.987,1.365
599,1.192,1.015,1.406
600,1.175,1.003,1.379
601,1.149,0.978,1.362
602,1.167,1.002,1.373
603,1.132,0.96,1.332
604,1.141,0.971,1.342
605,1.149,0.985,1.34
606,1.184,1.005,1.381
607,1.167,0.994,1.36
608,1.184,1.003,1.381
609,1.175,0.985,1.362
610,1.141,0.961,1.341
611,1.141,0.953,1.34
612,1.124,0.943,1.319
613,1.115,0.928,1.296
614,1.081,0.9,1.27
615,1.098,0.926,1.293
616,1.089,0.925,1.278
617,1.081,0.908,1.27
618,1.064,0.892,1.253
619,1.072,0.893,1.258
620,1.124,0.936,1.314
621,1.124,0.935,1.322
622,1.124,0.935,1.315
623,1.081,0.901,1.269
624,1.012,0.832,1.193
625,1.029,0.842,1.21
626,1.012,0.824,1.183
627,1.004,0.814,1.182
628,0.978,0.788,1.159
629,0.961,0.78,1.149
630,0.978,0.79,1.167
631,0.969,0.787,1.15
632,0.961,0.773,1.141
633,0.961,0.774,1.151
634,0.969,0.79,1.158
635,1.004,0.821,1.194
636,0.995,0.814,1.191
637,1.021,0.834,1.22
638,1.046,0.864,1.252
639,1.055,0.858,1.259
640,1.081,0.893,1.278
641,1.081,0.884,1.288
642,1.046,0.849,1.252
643,1.038,0.849,1.236
644,1.055,0.865,1.262
645,1.046,0.86,1.251
646,1.055,0.874,1.259
647,1.046,0.866,1.245
648,1.012,0.834,1.202
649,1.021,0.841,1.217
650,1.004,0.823,1.2
651,1.038,0.857,1.228
652,1.081,0.892,1.273
653,1.072,0.893,1.264
654,1.064,0.875,1.261
655,1.055,0.866,1.253
656,1.046,0.858,1.243
657,1.055,0.865,1.252
658,1.055,0.874,1.26
659,1.064,0.883,1.259
660,1.072,0.884,1.271
661,1.115,0.926,1.313
662,1.141,0.95,1.339
663,1.115,0.927,1.312
664,1.089,0.901,1.287
665,1.107,0.918,1.306
666,1.064,0.876,1.261
667,1.012,0.839,1.202
668,1.029,0.857,1.218
669,1.038,0.858,1.226
670,1.021,0.848,1.201
671,1.038,0.858,1.227
672,1.081,0.9,1.273
673,1.055,0.866,1.245
674,1.072,0.883,1.26
675,1.081,0.9,1.269
676,1.064,0.883,1.261
677,1.081,0.893,1.272
678,1.055,0.882,1.252
679,1.038,0.857,1.227
680,1.072,0.883,1.276
681,1.072,0.892,1.259
682,1.055,0.874,1.246
683,1.029,0.849,1.213
684,1.029,0.84,1.225
685,0.986,0.814,1.167
686,0.952,0.78,1.132
687,0.918,0.745,1.088
688,0.918,0.737,1.081
689,0.926,0.746,1.087
690,0.918,0.738,1.089
691,0.901,0.722,1.073
692,0.875,0.702,1.047
693,0.858,0.686,1.029
694,0.909,0.737,1.088
695,0.883,0.704,1.055
696,0.909,0.737,1.091
697,0.909,0.737,1.088
698,0.901,0.729,1.072
699,0.901,0.729,1.073
700,0.909,0.738,1.081
701,0.926,0.754,1.101
702,0.935,0.763,1.125
703,0.909,0.745,1.09
704,0.901,0.737,1.08
705,0.918,0.745,1.105
706,0.944,0.764,1.131
707,0.986,0.812,1.175
708,0.944,0.764,1.122
709,0.961,0.789,1.142
710,0.969,0.79,1.141
711,0.961,0.789,1.132
712,0.935,0.764,1.098
713,0.909,0.745,1.08
714,0.892,0.728,1.056
715,0.909,0.746,1.081
716,0.918,0.748,1.091
717,0.892,0.729,1.065
718,0.909,0.737,1.091
719,0.918,0.745,1.104
720,0.901,0.73,1.08
721,0.926,0.754,1.106
722,0.892,0.713,1.07
723,0.909,0.737,1.097
724,0.892,0.721,1.072
725,0.849,0.688,1.028
726,0.858,0.696,1.042
727,0.849,0.686,1.029
728,0.832,0.669,1.013
729,0.823,0.661,0.998
730,0.841,0.67,1.013
731,0.909,0.738,1.099
732,0.901,0.72,1.081
733,0.952,0.772,1.132
734,0.952,0.772,1.132
735,0.944,0.761,1.115
736,0.849,0.678,1.021
737,0.875,0.696,1.047
738,0.892,0.712,1.072
739,0.875,0.696,1.037
740,0.909,0.731,1.08
741,0.952,0.781,1.132
742,0.995,0.815,1.175
743,0.986,0.814,1.175
744,1.046,0.875,1.244
745,1.046,0.875,1.237
746,1.089,0.918,1.289
747,1.115,0.943,1.313
748,1.149,0.976,1.355
749,1.158,0.986,1.357
750,1.184,1.005,1.39
751,1.192,1.012,1.4
752,1.175,0.995,1.388
753,1.167,0.987,1.381
754,1.149,0.977,1.37
755,1.124,0.945,1.33
756,1.081,0.908,1.288
757,1.055,0.885,1.259
758,1.038,0.868,1.228
759,1.021,0.851,1.21
760,1.021,0.849,1.203
761,1.012,0.825,1.194
762,0.995,0.814,1.172
763,0.995,0.823,1.184
764,1.012,0.825,1.192
765,1.004,0.822,1.184
766,1.038,0.849,1.231
767,1.004,0.822,1.178
768,1.004,0.816,1.185
769,0.995,0.807,1.174
770,1.012,0.824,1.185
771,1.012,0.823,1.19
772,1.004,0.815,1.176
773,1.021,0.825,1.204
774,1.012,0.825,1.185
775,1.004,0.823,1.174
776,1.004,0.824,1.168
777,1.012,0.825,1.186
778,0.995,0.815,1.167
779,1.012,0.824,1.184
780,0.961,0.78,1.148
781,0.969,0.781,1.15
782,1.012,0.824,1.21
783,1.021,0.84,1.218
784,1.064,0.88,1.261
785,1.064,0.883,1.261
786,1.029,0.849,1.218
787,1.072,0.883,1.26
788,1.029,0.847,1.225
789,1.012,0.83,1.199
790,1.004,0.822,1.19
791,0.986,0.798,1.171
792,0.969,0.781,1.149
793,0.944,0.755,1.122
794,0.961,0.772,1.141
795,0.935,0.753,1.117
796,0.944,0.763,1.126
797,0.978,0.798,1.167
798,0.995,0.815,1.184
799,0.995,0.815,1.183
800,0.978,0.799,1.167
801,0.952,0.781,1.138
802,0.969,0.798,1.149
803,0.961,0.791,1.142
804,0.944,0.772,1.123
805,0.969,0.79,1.153
806,0.978,0.789,1.158
807,1.012,0.824,1.199
808,1.012,0.832,1.191
809,1.021,0.84,1.2
810,1.072,0.882,1.257
811,1.089,0.9,1.278
812,1.072,0.9,1.266
813,1.081,0.902,1.282
814,1.089,0.902,1.288
815,1.055,0.875,1.253
816,1.064,0.892,1.253
817,1.072,0.899,1.268
818,1.064,0.883,1.26
819,1.089,0.908,1.287
820,1.098,0.91,1.302
821,1.132,0.936,1.331
822,1.107,0.919,1.305
823,1.081,0.9,1.278
824,1.012,0.834,1.198
825,1.055,0.875,1.245
826,1.098,0.919,1.296
827,1.115,0.927,1.312
828,1.115,0.929,1.32
829,1.141,0.96,1.338
830,1.175,0.996,1.388
831,1.132,0.953,1.329
832,1.124,0.935,1.315
833,1.132,0.944,1.324
834,1.141,0.96,1.339
835,1.149,0.961,1.34
836,1.149,0.96,1.337
837,1.124,0.944,1.313
838,1.107,0.919,1.296
839,1.072,0.897,1.253
840,1.029,0.847,1.21
841,1.081,0.891,1.261
842,1.064,0.883,1.244
843,1.038,0.858,1.218
844,1.012,0.84,1.184
845,0.986,0.815,1.157
846,0.969,0.805,1.141
847,0.961,0.797,1.133
848,0.909,0.753,1.08
849,0.858,0.704,1.022
850,0.815,0.66,0.978
851,0.806,0.652,0.968
852,0.875,0.704,1.038
853,0.875,0.704,1.031
854,0.875,0.71,1.038
855,0.849,0.685,1.012
856,0.841,0.678,1.002
857,0.806,0.643,0.968
858,0.815,0.651,0.977
859,0.815,0.649,0.977
860,0.823,0.652,0.979
861,0.866,0.688,1.03
862,0.849,0.677,1.011
863,0.849,0.678,1.011
864,0.858,0.687,1.012
865,0.849,0.685,1.003
866,0.832,0.661,0.988
867,0.849,0.686,1.012
868,0.841,0.669,1.002
869,0.901,0.728,1.071
870,0.918,0.739,1.089
871,0.935,0.754,1.106
872,0.926,0.746,1.097
873,0.986,0.797,1.158
874,0.995,0.804,1.174
875,0.961,0.773,1.139
876,0.961,0.779,1.133
877,0.935,0.755,1.115
878,0.926,0.754,1.105
879,0.986,0.814,1.173
880,1.012,0.832,1.202
881,1.021,0.848,1.203
882,1.021,0.849,1.203
883,1.055,0.875,1.246
884,1.064,0.884,1.259
885,1.089,0.917,1.279
886,1.098,0.918,1.293
887,1.132,0.944,1.339
888,1.158,0.977,1.356
889,1.149,0.977,1.355
890,1.132,0.959,1.341
891,1.149,0.967,1.348
892,1.141,0.954,1.348
893,1.081,0.894,1.286
894,1.072,0.893,1.271
895,1.055,0.883,1.253
896,1.064,0.899,1.26
897,1.046,0.882,1.245
898,0.995,0.831,1.193
899,0.986,0.814,1.176
900,0.986,0.816,1.176
901,0.986,0.807,1.181
902,1.012,0.84,1.201
903,0.995,0.823,1.181
904,0.978,0.806,1.167
905,0.961,0.79,1.139
906,0.969,0.807,1.147
907,0.969,0.814,1.152
908,0.969,0.806,1.155
909,0.935,0.772,1.114
910,0.944,0.789,1.123
911,0.909,0.746,1.089
912,0.883,0.72,1.064
913,0.883,0.721,1.064
914,0.858,0.694,1.038
915,0.909,0.739,1.098
916,0.926,0.756,1.116
917,0.892,0.729,1.063
918,0.858,0.702,1.013
919,0.832,0.669,0.994
920,0.823,0.661,0.995
921,0.832,0.677,0.994
922,0.849,0.686,1.012
923,0.832,0.669,0.995
924,0.849,0.678,1.02
925,0.866,0.687,1.034
926,0.858,0.685,1.029
927,0.883,0.712,1.056
928,0.858,0.686,1.028
929,0.841,0.67,1.013
930,0.858,0.686,1.029
931,0.841,0.677,1.01
932,0.892,0.721,1.063
933,0.866,0.686,1.04
934,0.892,0.712,1.072
935,0.935,0.747,1.124
936,0.918,0.737,1.099
937,0.935,0.764,1.116
938,0.952,0.78,1.141
939,0.935,0.756,1.12
940,0.969,0.787,1.157
941,0.995,0.808,1.184
942,1.055,0.865,1.254
943,1.055,0.866,1.245
944,1.038,0.85,1.226
945,1.046,0.858,1.239
946,0.986,0.804,1.167
947,0.995,0.808,1.166
948,0.978,0.791,1.16
949,0.952,0.772,1.131
950,0.978,0.789,1.151
951,0.986,0.798,1.159
952,1.004,0.821,1.183
953,0.995,0.813,1.18
954,0.986,0.804,1.176
955,0.969,0.788,1.147
956,0.952,0.772,1.132
957,0.986,0.806,1.174
958,0.978,0.799,1.158
959,0.944,0.771,1.124
960,0.935,0.764,1.109
961,0.961,0.781,1.142
962,0.918,0.754,1.081
963,0.909,0.738,1.081
964,0.926,0.757,1.091
965,0.901,0.73,1.066
966,0.883,0.73,1.04
967,0.883,0.722,1.045
968,0.918,0.755,1.081
969,0.926,0.763,1.096
970,0.952,0.781,1.115
971,0.986,0.814,1.15
972,0.995,0.822,1.158
973,0.978,0.798,1.138
974,0.986,0.807,1.158
975,1.012,0.841,1.184
976,0.978,0.814,1.149
977,0.944,0.787,1.109
978,0.952,0.79,1.116
979,1.004,0.832,1.169
980,0.995,0.824,1.165
981,0.995,0.814,1.166
982,1.021,0.833,1.192
983,0.995,0.816,1.158
984,1.012,0.824,1.192
985,1.038,0.85,1.212
986,1.004,0.815,1.177
987,0.961,0.782,1.14
988,0.944,0.763,1.115
989,0.926,0.746,1.107
990,0.918,0.746,1.101
991,0.901,0.737,1.081
992,0.935,0.763,1.118
993,0.918,0.739,1.1
994,0.944,0.77,1.131
995,0.909,0.738,1.089
996,0.892,0.721,1.071
997,0.918,0.754,1.105
